STUDY_ID	SAMPLE_ID	AKR1C3
brca_metabric	MB-5510	-1
brca_metabric	MB-5520	0
brca_metabric	MB-5533	0
brca_metabric	MB-5540	0
brca_metabric	MB-5546	0
brca_metabric	MB-5554	0
brca_metabric	MB-5559	0
brca_metabric	MB-5563	0
brca_metabric	MB-5567	0
brca_metabric	MB-5576	1
brca_metabric	MB-5577	0
brca_metabric	MB-5579	-1
brca_metabric	MB-5588	0
brca_metabric	MB-5592	0
brca_metabric	MB-5593	0
brca_metabric	MB-5596	0
brca_metabric	MB-5646	0
brca_metabric	MB-5651	0
brca_metabric	MB-6001	0
brca_metabric	MB-6006	0
brca_metabric	MB-6007	0
brca_metabric	MB-6008	0
brca_metabric	MB-6012	0
brca_metabric	MB-6014	0
brca_metabric	MB-6021	0
brca_metabric	MB-6023	0
brca_metabric	MB-6092	0
brca_metabric	MB-6103	0
brca_metabric	MB-6105	0
brca_metabric	MB-6107	0
brca_metabric	MB-6133	0
brca_metabric	MB-6138	0
brca_metabric	MB-6141	0
brca_metabric	MB-6145	0
brca_metabric	MB-6147	0
brca_metabric	MB-6163	0
brca_metabric	MB-6167	0
brca_metabric	MB-6168	0
brca_metabric	MB-6179	0
brca_metabric	MB-6185	0
brca_metabric	MB-6189	0
brca_metabric	MB-6194	0
brca_metabric	MB-6195	0
brca_metabric	MB-6226	0
brca_metabric	MB-6232	0
brca_metabric	MB-6233	0
brca_metabric	MB-6234	0
brca_metabric	MB-6238	0
brca_metabric	MB-6239	1
brca_metabric	MB-6253	0
brca_metabric	MB-6283	0
brca_metabric	MB-6319	0
brca_metabric	MB-6322	1
brca_metabric	MB-6358	2
brca_metabric	MB-7004	0
brca_metabric	MB-7011	0
brca_metabric	MB-7014	0
brca_metabric	MB-7017	0
brca_metabric	MB-7032	0
brca_metabric	MB-7039	0
brca_metabric	MB-7041	0
brca_metabric	MB-7054	0
brca_metabric	MB-7059	0
brca_metabric	MB-7060	0
brca_metabric	MB-7071	0
brca_metabric	MB-7072	1
brca_metabric	MB-7075	0
brca_metabric	MB-7084	0
brca_metabric	MB-7086	0
brca_metabric	MB-7092	0
brca_metabric	MB-7101	0
brca_metabric	MB-7102	0
brca_metabric	MB-7128	0
brca_metabric	MB-7133	0
brca_metabric	MB-7147	0
brca_metabric	MB-7148	0
brca_metabric	MB-7173	0
brca_metabric	MB-7188	0
brca_metabric	MB-7195	0
brca_metabric	MB-7212	0
brca_metabric	MB-7216	0
brca_metabric	MB-7218	0
brca_metabric	MB-7229	0
brca_metabric	MB-7236	0
brca_metabric	MB-7273	1
brca_metabric	MB-7283	1
brca_metabric	MB-7295	0
brca_metabric	MTS-T0060	0
brca_metabric	MTS-T0065	0
brca_metabric	MTS-T0066	1
brca_metabric	MTS-T0074	0
brca_metabric	MTS-T0075	0
brca_metabric	MTS-T0076	1
brca_metabric	MTS-T0077	0
brca_metabric	MTS-T0078	0
brca_metabric	MTS-T0079	0
brca_metabric	MTS-T0080	0
brca_metabric	MTS-T0081	0
brca_metabric	MTS-T0082	0
brca_metabric	MTS-T0083	0
brca_metabric	MTS-T0084	0
brca_metabric	MTS-T0085	0
brca_metabric	MTS-T0086	0
brca_metabric	MTS-T0087	0
brca_metabric	MTS-T0088	0
brca_metabric	MTS-T0089	0
brca_metabric	MTS-T0091	0
brca_metabric	MTS-T0093	1
brca_metabric	MTS-T0094	0
brca_metabric	MTS-T0095	0
brca_metabric	MTS-T0132	0
brca_metabric	MTS-T0133	NA
brca_metabric	MTS-T0135	NA
brca_metabric	MTS-T0136	0
brca_metabric	MTS-T0140	0
brca_metabric	MTS-T0143	0
brca_metabric	MTS-T0150	0
brca_metabric	MTS-T0153	-1
brca_metabric	MTS-T0156	0
brca_metabric	MTS-T0157	NA
brca_metabric	MTS-T0158	NA
brca_metabric	MTS-T0159	NA
brca_metabric	MTS-T0160	0
brca_metabric	MTS-T0161	NA
brca_metabric	MTS-T0162	NA
brca_metabric	MTS-T0174	NA
brca_metabric	MTS-T0175	NA
brca_metabric	MTS-T0177	NA
brca_metabric	MTS-T0182	NA
brca_metabric	MTS-T0183	NA
brca_metabric	MTS-T0186	NA
brca_metabric	MTS-T0191	NA
brca_metabric	MTS-T0194	NA
brca_metabric	MTS-T0195	NA
brca_metabric	MTS-T0199	NA
brca_metabric	MTS-T0200	NA
brca_metabric	MTS-T0206	NA
brca_metabric	MTS-T0210	NA
brca_metabric	MTS-T0211	NA
brca_metabric	MTS-T0213	NA
brca_metabric	MTS-T0215	NA
brca_metabric	MTS-T0216	NA
brca_metabric	MTS-T0230	NA
brca_metabric	MTS-T0245	NA
brca_metabric	MTS-T0250	0
brca_metabric	MTS-T0251	NA
brca_metabric	MTS-T0254	NA
brca_metabric	MTS-T0260	NA
brca_metabric	MTS-T0276	0
brca_metabric	MTS-T0285	0
brca_metabric	MTS-T0327	NA
brca_metabric	MTS-T0328	NA
brca_metabric	MTS-T0331	NA
brca_metabric	MTS-T0332	NA
brca_metabric	MTS-T0334	NA
brca_metabric	MTS-T0335	NA
brca_metabric	MTS-T0338	NA
brca_metabric	MTS-T0340	NA
brca_metabric	MTS-T0342	NA
brca_metabric	MTS-T0343	NA
brca_metabric	MTS-T0344	NA
brca_metabric	MTS-T0345	NA
brca_metabric	MTS-T0349	NA
brca_metabric	MTS-T0350	NA
brca_metabric	MTS-T0351	NA
brca_metabric	MTS-T0352	NA
brca_metabric	MTS-T0353	NA
brca_metabric	MTS-T0354	NA
brca_metabric	MTS-T0355	NA
brca_metabric	MTS-T0357	NA
brca_metabric	MTS-T0358	NA
brca_metabric	MTS-T0359	NA
brca_metabric	MTS-T0362	NA
brca_metabric	MTS-T0364	NA
brca_metabric	MTS-T0366	NA
brca_metabric	MTS-T0367	NA
brca_metabric	MTS-T0369	NA
brca_metabric	MTS-T0370	NA
brca_metabric	MTS-T0374	NA
brca_metabric	MTS-T0379	NA
brca_metabric	MTS-T0384	NA
brca_metabric	MTS-T0385	NA
brca_metabric	MTS-T0387	NA
brca_metabric	MTS-T0388	NA
brca_metabric	MTS-T0393	NA
brca_metabric	MTS-T0394	NA
brca_metabric	MTS-T0395	NA
brca_metabric	MTS-T0396	NA
brca_metabric	MTS-T0397	NA
brca_metabric	MTS-T0399	NA
brca_metabric	MTS-T0404	NA
brca_metabric	MTS-T0406	NA
brca_metabric	MTS-T0407	NA
brca_metabric	MTS-T0408	NA
brca_metabric	MTS-T0510	NA
brca_metabric	MTS-T0600	0
brca_metabric	MTS-T0685	NA
brca_metabric	MTS-T0692	0
brca_metabric	MTS-T0701	0
brca_metabric	MTS-T0706	0
brca_metabric	MTS-T0711	0
brca_metabric	MTS-T0718	0
brca_metabric	MTS-T0721	0
brca_metabric	MTS-T0951	-1
brca_metabric	MTS-T1000	2
brca_metabric	MTS-T1047	-1
brca_metabric	MTS-T1161	0
brca_metabric	MTS-T1213	NA
brca_metabric	MTS-T1272	NA
brca_metabric	MTS-T1276	NA
brca_metabric	MTS-T1277	NA
brca_metabric	MTS-T1279	0
brca_metabric	MTS-T1281	NA
brca_metabric	MTS-T1282	1
brca_metabric	MTS-T1288	NA
brca_metabric	MTS-T1289	NA
brca_metabric	MTS-T1295	NA
brca_metabric	MTS-T1296	0
brca_metabric	MTS-T1297	NA
brca_metabric	MTS-T1300	0
brca_metabric	MTS-T1302	NA
brca_metabric	MTS-T1303	0
brca_metabric	MTS-T1305	NA
brca_metabric	MTS-T1309	0
brca_metabric	MTS-T1312	0
brca_metabric	MTS-T1314	0
brca_metabric	MTS-T1514	NA
brca_metabric	MTS-T1516	NA
brca_metabric	MTS-T1527	NA
brca_metabric	MTS-T1571	NA
brca_metabric	MTS-T1829	NA
brca_metabric	MTS-T1945	NA
brca_metabric	MTS-T1954	NA
brca_metabric	MTS-T1973	NA
brca_metabric	MTS-T1983	NA
brca_metabric	MTS-T1985	NA
brca_metabric	MTS-T1991	0
brca_metabric	MTS-T2030	NA
brca_metabric	MTS-T2047	NA
brca_metabric	MTS-T2064	NA
brca_metabric	MTS-T2073	NA
brca_metabric	MTS-T2075	NA
brca_metabric	MTS-T2076	NA
brca_metabric	MTS-T2085	NA
brca_metabric	MTS-T2087	NA
brca_metabric	MTS-T2096	NA
brca_metabric	MTS-T2118	NA
brca_metabric	MTS-T2127	NA
brca_metabric	MTS-T2150	NA
brca_metabric	MTS-T2153	0
brca_metabric	MTS-T2167	0
brca_metabric	MTS-T2178	NA
brca_metabric	MTS-T2189	0
brca_metabric	MTS-T2190	0
brca_metabric	MTS-T2191	NA
brca_metabric	MTS-T2206	0
brca_metabric	MTS-T2212	1
brca_metabric	MTS-T2291	NA
brca_metabric	MTS-T2304	NA
brca_metabric	MTS-T2320	NA
brca_metabric	MTS-T2391	-1
brca_metabric	MTS-T2392	2
brca_metabric	MTS-T2402	0
brca_metabric	MTS-T2404	0
brca_metabric	MTS-T2405	NA
brca_metabric	MTS-T2414	0
brca_metabric	MTS-T2417	NA
brca_metabric	MTS-T2418	NA
brca_metabric	MTS-T2419	NA
brca_metabric	MTS-T2420	NA
brca_metabric	MTS-T2421	NA
brca_metabric	MTS-T2422	NA
brca_metabric	MTS-T2423	NA
brca_metabric	MTS-T2426	NA
brca_metabric	MTS-T2427	NA
brca_metabric	MTS-T2428	NA
brca_metabric	MTS-T2429	NA
brca_metabric	MTS-T2430	NA
brca_metabric	MTS-T2431	NA
brca_metabric	MTS-T2432	NA
brca_mskcc_2019	s_DS_bkm_001_T	NA
brca_mskcc_2019	s_DS_bkm_002_T	NA
brca_mskcc_2019	s_DS_bkm_003_T	NA
brca_mskcc_2019	s_DS_bkm_004_T	NA
brca_mskcc_2019	s_DS_bkm_005_T	NA
brca_mskcc_2019	s_DS_bkm_006_T	NA
brca_mskcc_2019	s_DS_bkm_007_T	NA
brca_mskcc_2019	s_DS_bkm_008_T	NA
brca_mskcc_2019	s_DS_bkm_009_T	NA
brca_mskcc_2019	s_DS_bkm_010_T	NA
brca_mskcc_2019	s_DS_bkm_013_T	NA
brca_mskcc_2019	s_DS_bkm_017_T	NA
brca_mskcc_2019	s_DS_bkm_018_T	NA
brca_mskcc_2019	s_DS_bkm_020_T	NA
brca_mskcc_2019	s_DS_bkm_021_T	NA
brca_mskcc_2019	s_DS_bkm_022_T	NA
brca_mskcc_2019	s_DS_bkm_023_T	NA
brca_mskcc_2019	s_DS_bkm_024_T	NA
brca_mskcc_2019	s_DS_bkm_025_T	NA
brca_mskcc_2019	s_DS_bkm_026_T	NA
brca_mskcc_2019	s_DS_bkm_027_T	NA
brca_mskcc_2019	s_DS_bkm_028_T	NA
brca_mskcc_2019	s_DS_bkm_029_T	NA
brca_mskcc_2019	s_DS_bkm_030_T	NA
brca_mskcc_2019	s_DS_bkm_031_T	NA
brca_mskcc_2019	s_DS_bkm_032_T	NA
brca_mskcc_2019	s_DS_bkm_034_T	NA
brca_mskcc_2019	s_DS_bkm_035_T	NA
brca_mskcc_2019	s_DS_bkm_036_T	NA
brca_mskcc_2019	s_DS_bkm_038_T	NA
brca_mskcc_2019	s_DS_bkm_039_T	NA
brca_mskcc_2019	s_DS_bkm_042_T	NA
brca_mskcc_2019	s_DS_bkm_043_T	NA
brca_mskcc_2019	s_DS_bkm_045_T	NA
brca_mskcc_2019	s_DS_bkm_047_T	NA
brca_mskcc_2019	s_DS_bkm_048_T	NA
brca_mskcc_2019	s_DS_bkm_050_T	NA
brca_mskcc_2019	s_DS_bkm_051_T	NA
brca_mskcc_2019	s_DS_bkm_052_T	NA
brca_mskcc_2019	s_DS_bkm_055_T	NA
brca_mskcc_2019	s_DS_bkm_056_T	NA
brca_mskcc_2019	s_DS_bkm_057_T	NA
brca_mskcc_2019	s_DS_bkm_058_T	NA
brca_mskcc_2019	s_DS_bkm_059_T	NA
brca_mskcc_2019	s_DS_bkm_061_T	NA
brca_mskcc_2019	s_DS_bkm_062_T	NA
brca_mskcc_2019	s_DS_bkm_063_T	NA
brca_mskcc_2019	s_DS_bkm_064_T1	NA
brca_mskcc_2019	s_DS_bkm_064_T2	NA
brca_mskcc_2019	s_DS_bkm_065_T	NA
brca_mskcc_2019	s_DS_bkm_066_T	NA
brca_mskcc_2019	s_DS_bkm_067_T	NA
brca_mskcc_2019	s_DS_bkm_068_T	NA
brca_mskcc_2019	s_DS_bkm_069_T	NA
brca_mskcc_2019	s_DS_bkm_070_T	NA
brca_mskcc_2019	s_DS_bkm_071_T	NA
brca_mskcc_2019	s_DS_bkm_072_T	NA
brca_mskcc_2019	s_DS_bkm_073_T	NA
brca_mskcc_2019	s_DS_bkm_074_T	NA
brca_mskcc_2019	s_DS_bkm_075_T	NA
brca_mskcc_2019	s_DS_bkm_076_T	NA
brca_mskcc_2019	s_DS_bkm_077_T	NA
brca_mskcc_2019	s_DS_bkm_078_T1	NA
brca_mskcc_2019	s_DS_bkm_078_T2	NA
brca_mskcc_2019	s_DS_bkm_079_T	NA
brca_mskcc_2019	s_DS_bkm_080_T	NA
brca_mskcc_2019	s_DS_bkm_081_T	NA
brca_mskcc_2019	s_DS_bkm_082_T	NA
brca_mskcc_2019	s_DS_bkm_083_T	NA
brca_mskcc_2019	s_DS_bkm_084_T	NA
brca_sanger	PD3849a	NA
brca_sanger	PD3852a	NA
brca_sanger	PD3854a	NA
brca_sanger	PD3856a	NA
brca_sanger	PD3857a	NA
brca_sanger	PD3858a	NA
brca_sanger	PD3983a	NA
brca_sanger	PD3984a	NA
brca_sanger	PD3985a	NA
brca_sanger	PD3986a	NA
brca_sanger	PD3987a	NA
brca_sanger	PD3988a	NA
brca_sanger	PD3989a	NA
brca_sanger	PD3991a	NA
brca_sanger	PD3992a	NA
brca_sanger	PD3993a	NA
brca_sanger	PD3994a	NA
brca_sanger	PD3995a	NA
brca_sanger	PD3996a	NA
brca_sanger	PD3997a	NA
brca_sanger	PD3998a	NA
brca_sanger	PD3999a	NA
brca_sanger	PD4000a	NA
brca_sanger	PD4001a	NA
brca_sanger	PD4002a	NA
brca_sanger	PD4003a	NA
brca_sanger	PD4004a	NA
brca_sanger	PD4070a	NA
brca_sanger	PD4075a	NA
brca_sanger	PD4076a	NA
brca_sanger	PD4082a	NA
brca_sanger	PD4084a	NA
brca_sanger	PD4087a	NA
brca_sanger	PD4091a	NA
brca_sanger	PD4092a	NA
brca_sanger	PD4093a	NA
brca_sanger	PD4094a	NA
brca_sanger	PD4098a	NA
brca_sanger	PD4099a	NA
brca_sanger	PD4100a	NA
brca_sanger	PD4101a	NA
brca_sanger	PD4102a	NA
brca_sanger	PD4103a	NA
brca_sanger	PD4104a	NA
brca_sanger	PD4105a	NA
brca_sanger	PD4106a	NA
brca_sanger	PD4107a	NA
brca_sanger	PD4108a	NA
brca_sanger	PD4109a	NA
brca_sanger	PD4110a	NA
brca_sanger	PD4111a	NA
brca_sanger	PD4112a	NA
brca_sanger	PD4113a	NA
brca_sanger	PD4118a	NA
brca_sanger	PD4119a	NA
brca_sanger	PD4120a	NA
brca_sanger	PD4121a	NA
brca_sanger	PD4122a	NA
brca_sanger	PD4123a	NA
brca_sanger	PD4124a	NA
brca_sanger	PD4125a	NA
brca_sanger	PD4126a	NA
brca_sanger	PD4127a	NA
brca_sanger	PD4128a	NA
brca_sanger	PD4129a	NA
brca_sanger	PD4130a	NA
brca_sanger	PD4131a	NA
brca_sanger	PD4132a	NA
brca_sanger	PD4133a	NA
brca_sanger	PD4134a	NA
brca_sanger	PD4135a	NA
brca_sanger	PD4136a	NA
brca_sanger	PD4137a	NA
brca_sanger	PD4195a	NA
brca_sanger	PD4196a	NA
brca_sanger	PD4197a	NA
brca_sanger	PD4200a	NA
brca_sanger	PD4201a	NA
brca_sanger	PD4202a	NA
brca_sanger	PD4203a	NA
brca_sanger	PD4204a	NA
brca_sanger	PD4205a	NA
brca_sanger	PD4226a	NA
brca_sanger	PD4252a	NA
brca_sanger	PD4594a	NA
brca_sanger	PD4595a	NA
brca_sanger	PD4596a	NA
brca_sanger	PD4600a	NA
brca_sanger	PD4601a	NA
brca_sanger	PD4602a	NA
brca_sanger	PD4603a	NA
brca_sanger	PD4842a	NA
brca_sanger	PD4843a	NA
brca_sanger	PD4844a	NA
brca_sanger	PD4934a	NA
brca_sanger	PD4935a	NA
brca_sanger	PD4936a	NA
brca_sanger	PD4937a	NA
brca_sanger	PD4938a	NA
brca_sanger	PD4939a	NA
brca_smc_2018	brca_smc_2018_BR148	NA
brca_smc_2018	brca_smc_2018_BR154	NA
brca_smc_2018	brca_smc_2018_BR202	NA
brca_smc_2018	brca_smc_2018_BR251	NA
brca_smc_2018	brca_smc_2018_BR259	NA
brca_smc_2018	brca_smc_2018_BR065	NA
brca_smc_2018	brca_smc_2018_BR366	NA
brca_tcga_pub	TCGA-A2-A0T2-01	2
brca_tcga_pub	TCGA-A2-A04P-01	1
brca_tcga_pub	TCGA-A1-A0SK-01	0
brca_tcga_pub	TCGA-A2-A0CM-01	2
brca_tcga_pub	TCGA-AR-A1AR-01	1
brca_tcga_pub	TCGA-B6-A0WX-01	0
brca_tcga_pub	TCGA-BH-A1F0-01	0
brca_tcga_pub	TCGA-B6-A0I6-01	NA
brca_tcga_pub	TCGA-BH-A18V-01	2
brca_tcga_pub	TCGA-BH-A18Q-01	1
brca_tcga_pub	TCGA-BH-A18K-01	0
brca_tcga_pub	TCGA-BH-A0HL-01	NA
brca_tcga_pub	TCGA-BH-A0E0-01	0
brca_tcga_pub	TCGA-BH-A0RX-01	1
brca_tcga_pub	TCGA-A7-A13D-01	1
brca_tcga_pub	TCGA-BH-A0E6-01	1
brca_tcga_pub	TCGA-AO-A0J4-01	0
brca_tcga_pub	TCGA-A7-A0CE-01	0
brca_tcga_pub	TCGA-A7-A13E-01	2
brca_tcga_pub	TCGA-A7-A0DA-01	1
brca_tcga_pub	TCGA-D8-A142-01	1
brca_tcga_pub	TCGA-D8-A143-01	0
brca_tcga_pub	TCGA-AQ-A04J-01	0
brca_tcga_pub	TCGA-BH-A0HN-01	NA
brca_tcga_pub	TCGA-A2-A0T0-01	2
brca_tcga_pub	TCGA-A2-A0YE-01	1
brca_tcga_pub	TCGA-A2-A0YJ-01	1
brca_tcga_pub	TCGA-A2-A0D0-01	0
brca_tcga_pub	TCGA-A2-A04U-01	2
brca_tcga_pub	TCGA-AO-A0J6-01	1
brca_tcga_pub	TCGA-A2-A0YM-01	1
brca_tcga_pub	TCGA-A2-A0D2-01	1
brca_tcga_pub	TCGA-BH-A0B3-01	1
brca_tcga_pub	TCGA-A2-A04Q-01	0
brca_tcga_pub	TCGA-A2-A0SX-01	0
brca_tcga_pub	TCGA-AO-A0JL-01	1
brca_tcga_pub	TCGA-AO-A12F-01	1
brca_tcga_pub	TCGA-BH-A0B9-01	0
brca_tcga_pub	TCGA-A2-A04T-01	1
brca_tcga_pub	TCGA-B6-A0RT-01	0
brca_tcga_pub	TCGA-AO-A128-01	0
brca_tcga_pub	TCGA-AO-A129-01	2
brca_tcga_pub	TCGA-AO-A124-01	1
brca_tcga_pub	TCGA-B6-A0RU-01	0
brca_tcga_pub	TCGA-B6-A0IQ-01	1
brca_tcga_pub	TCGA-B6-A0I2-01	0
brca_tcga_pub	TCGA-B6-A0IJ-01	1
brca_tcga_pub	TCGA-B6-A0X1-01	1
brca_tcga_pub	TCGA-B6-A0RE-01	1
brca_tcga_pub	TCGA-A2-A0ST-01	0
brca_tcga_pub	TCGA-AR-A0TP-01	0
brca_tcga_pub	TCGA-A1-A0SO-01	2
brca_tcga_pub	TCGA-A8-A07C-01	NA
brca_tcga_pub	TCGA-A8-A07O-01	0
brca_tcga_pub	TCGA-A8-A07R-01	1
brca_tcga_pub	TCGA-A8-A07U-01	1
brca_tcga_pub	TCGA-A8-A08H-01	0
brca_tcga_pub	TCGA-A8-A08R-01	1
brca_tcga_pub	TCGA-AN-A04D-01	1
brca_tcga_pub	TCGA-AN-A0AL-01	0
brca_tcga_pub	TCGA-AN-A0AR-01	1
brca_tcga_pub	TCGA-AN-A0AT-01	1
brca_tcga_pub	TCGA-AN-A0FJ-01	0
brca_tcga_pub	TCGA-AN-A0FL-01	1
brca_tcga_pub	TCGA-AN-A0FX-01	0
brca_tcga_pub	TCGA-AN-A0G0-01	NA
brca_tcga_pub	TCGA-AN-A0XU-01	2
brca_tcga_pub	TCGA-AR-A0TS-01	1
brca_tcga_pub	TCGA-AR-A0TU-01	NA
brca_tcga_pub	TCGA-AR-A0U0-01	0
brca_tcga_pub	TCGA-AR-A0U1-01	0
brca_tcga_pub	TCGA-AR-A0U4-01	2
brca_tcga_pub	TCGA-AR-A1AH-01	0
brca_tcga_pub	TCGA-AR-A1AI-01	1
brca_tcga_pub	TCGA-AR-A1AJ-01	0
brca_tcga_pub	TCGA-AR-A1AQ-01	2
brca_tcga_pub	TCGA-AR-A1AY-01	1
brca_tcga_pub	TCGA-BH-A0AV-01	0
brca_tcga_pub	TCGA-BH-A0BG-01	1
brca_tcga_pub	TCGA-BH-A0BL-01	1
brca_tcga_pub	TCGA-BH-A0BW-01	1
brca_tcga_pub	TCGA-BH-A0DL-01	0
brca_tcga_pub	TCGA-BH-A0WA-01	0
brca_tcga_pub	TCGA-BH-A18G-01	0
brca_tcga_pub	TCGA-C8-A12K-01	0
brca_tcga_pub	TCGA-C8-A12V-01	0
brca_tcga_pub	TCGA-C8-A131-01	1
brca_tcga_pub	TCGA-C8-A134-01	1
brca_tcga_pub	TCGA-D8-A147-01	0
brca_tcga_pub	TCGA-E2-A14N-01	2
brca_tcga_pub	TCGA-E2-A14R-01	1
brca_tcga_pub	TCGA-E2-A14X-01	0
brca_tcga_pub	TCGA-E2-A14Y-01	0
brca_tcga_pub	TCGA-E2-A150-01	1
brca_tcga_pub	TCGA-E2-A158-01	1
brca_tcga_pub	TCGA-E2-A159-01	1
brca_tcga_pub	TCGA-E2-A1AZ-01	1
brca_tcga_pub	TCGA-E2-A1B5-01	0
brca_tcga_pub	TCGA-A8-A08L-01	1
brca_tcga_pub	TCGA-BH-A1EV-01	0
brca_tcga_pub	TCGA-B6-A0I9-01	1
brca_tcga_pub	TCGA-A8-A09X-01	0
brca_tcga_pub	TCGA-B6-A0IK-01	-1
brca_tcga_pub	TCGA-BH-A18P-01	0
brca_tcga_pub	TCGA-A8-A08J-01	0
brca_tcga_pub	TCGA-BH-A18R-01	0
brca_tcga_pub	TCGA-AR-A1AT-01	NA
brca_tcga_pub	TCGA-B6-A0RS-01	1
brca_tcga_pub	TCGA-BH-A0DZ-01	0
brca_tcga_pub	TCGA-A2-A0T1-01	0
brca_tcga_pub	TCGA-AO-A0J2-01	1
brca_tcga_pub	TCGA-BH-A0AW-01	0
brca_tcga_pub	TCGA-BH-A0EE-01	0
brca_tcga_pub	TCGA-A2-A0D1-01	0
brca_tcga_pub	TCGA-AO-A03N-01	-1
brca_tcga_pub	TCGA-A2-A0CY-01	NA
brca_tcga_pub	TCGA-A2-A04X-01	0
brca_tcga_pub	TCGA-A2-A0CX-01	0
brca_tcga_pub	TCGA-A2-A04W-01	0
brca_tcga_pub	TCGA-AO-A12D-01	0
brca_tcga_pub	TCGA-A2-A0CL-01	0
brca_tcga_pub	TCGA-AO-A0JE-01	0
brca_tcga_pub	TCGA-A2-A0EQ-01	0
brca_tcga_pub	TCGA-AO-A03L-01	0
brca_tcga_pub	TCGA-B6-A0RH-01	0
brca_tcga_pub	TCGA-A8-A075-01	-1
brca_tcga_pub	TCGA-A8-A076-01	-1
brca_tcga_pub	TCGA-A8-A07B-01	1
brca_tcga_pub	TCGA-A8-A07I-01	-1
brca_tcga_pub	TCGA-A8-A081-01	-1
brca_tcga_pub	TCGA-A8-A08B-01	1
brca_tcga_pub	TCGA-A8-A08X-01	1
brca_tcga_pub	TCGA-A8-A092-01	1
brca_tcga_pub	TCGA-A8-A094-01	1
brca_tcga_pub	TCGA-A8-A09G-01	0
brca_tcga_pub	TCGA-A8-A0A7-01	0
brca_tcga_pub	TCGA-AN-A04C-01	1
brca_tcga_pub	TCGA-AN-A0FV-01	-1
brca_tcga_pub	TCGA-AR-A0TX-01	0
brca_tcga_pub	TCGA-BH-A0B7-01	0
brca_tcga_pub	TCGA-BH-A0HY-01	NA
brca_tcga_pub	TCGA-C8-A12L-01	1
brca_tcga_pub	TCGA-C8-A12P-01	1
brca_tcga_pub	TCGA-C8-A12Q-01	1
brca_tcga_pub	TCGA-C8-A12T-01	0
brca_tcga_pub	TCGA-C8-A12Z-01	0
brca_tcga_pub	TCGA-C8-A130-01	0
brca_tcga_pub	TCGA-C8-A135-01	0
brca_tcga_pub	TCGA-C8-A137-01	0
brca_tcga_pub	TCGA-C8-A138-01	0
brca_tcga_pub	TCGA-C8-A1HF-01	0
brca_tcga_pub	TCGA-D8-A13Z-01	1
brca_tcga_pub	TCGA-E2-A14P-01	0
brca_tcga_pub	TCGA-E2-A14V-01	1
brca_tcga_pub	TCGA-E2-A152-01	1
brca_tcga_pub	TCGA-E2-A1B0-01	0
brca_tcga_pub	TCGA-A2-A0CU-01	-1
brca_tcga_pub	TCGA-AR-A0TR-01	-1
brca_tcga_pub	TCGA-BH-A18T-01	1
brca_tcga_pub	TCGA-B6-A0I8-01	NA
brca_tcga_pub	TCGA-B6-A0X4-01	0
brca_tcga_pub	TCGA-A8-A06U-01	1
brca_tcga_pub	TCGA-BH-A0EA-01	0
brca_tcga_pub	TCGA-BH-A18N-01	0
brca_tcga_pub	TCGA-BH-A1EU-01	0
brca_tcga_pub	TCGA-B6-A0X7-01	0
brca_tcga_pub	TCGA-A2-A04V-01	0
brca_tcga_pub	TCGA-BH-A18S-01	0
brca_tcga_pub	TCGA-BH-A18M-01	0
brca_tcga_pub	TCGA-B6-A0RM-01	0
brca_tcga_pub	TCGA-BH-A1ET-01	0
brca_tcga_pub	TCGA-B6-A0IN-01	1
brca_tcga_pub	TCGA-BH-A1EO-01	-1
brca_tcga_pub	TCGA-B6-A0WS-01	0
brca_tcga_pub	TCGA-B6-A0RP-01	0
brca_tcga_pub	TCGA-B6-A0IH-01	1
brca_tcga_pub	TCGA-B6-A0WY-01	0
brca_tcga_pub	TCGA-BH-A1ES-01	0
brca_tcga_pub	TCGA-B6-A0X0-01	0
brca_tcga_pub	TCGA-B6-A0RQ-01	0
brca_tcga_pub	TCGA-B6-A0IG-01	NA
brca_tcga_pub	TCGA-BH-A0HO-01	0
brca_tcga_pub	TCGA-BH-A0DS-01	1
brca_tcga_pub	TCGA-BH-A0DQ-01	0
brca_tcga_pub	TCGA-BH-A0HK-01	0
brca_tcga_pub	TCGA-A7-A0CG-01	0
brca_tcga_pub	TCGA-A7-A0CH-01	0
brca_tcga_pub	TCGA-A7-A0DB-01	0
brca_tcga_pub	TCGA-A7-A0D9-01	0
brca_tcga_pub	TCGA-AO-A0J8-01	0
brca_tcga_pub	TCGA-BH-A0GZ-01	0
brca_tcga_pub	TCGA-AO-A0JA-01	0
brca_tcga_pub	TCGA-AO-A0JF-01	0
brca_tcga_pub	TCGA-A7-A0CD-01	0
brca_tcga_pub	TCGA-D8-A145-01	0
brca_tcga_pub	TCGA-BH-A0HP-01	0
brca_tcga_pub	TCGA-BH-A0DK-01	0
brca_tcga_pub	TCGA-BH-A0E2-01	0
brca_tcga_pub	TCGA-A2-A0YI-01	0
brca_tcga_pub	TCGA-A2-A0YL-01	0
brca_tcga_pub	TCGA-AO-A0JG-01	0
brca_tcga_pub	TCGA-A2-A0YF-01	0
brca_tcga_pub	TCGA-BH-A0DP-01	0
brca_tcga_pub	TCGA-BH-A0E1-01	0
brca_tcga_pub	TCGA-A2-A0T5-01	0
brca_tcga_pub	TCGA-A2-A0T6-01	0
brca_tcga_pub	TCGA-BH-A0HI-01	0
brca_tcga_pub	TCGA-A2-A0T7-01	0
brca_tcga_pub	TCGA-BH-A0BJ-01	0
