Study ID	Sample ID	Patient ID	Altered	AKR1C3	AKR1C3: MUT	AKR1C3: FUSION	AKR1C3: AMP	AKR1C3: HOMDEL
brca_metabric	MB-0597	MB-0597	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0598	MB-0598	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0599	MB-0599	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0600	MB-0600	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0601	MB-0601	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0603	MB-0603	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0605	MB-0605	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0606	MB-0606	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0607	MB-0607	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0608	MB-0608	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0609	MB-0609	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0610	MB-0610	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0611	MB-0611	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0613	MB-0613	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0614	MB-0614	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0615	MB-0615	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0616	MB-0616	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0617	MB-0617	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0618	MB-0618	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0619	MB-0619	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0620	MB-0620	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0621	MB-0621	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0623	MB-0623	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0624	MB-0624	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0626	MB-0626	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0627	MB-0627	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0628	MB-0628	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0630	MB-0630	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0631	MB-0631	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0632	MB-0632	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0634	MB-0634	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0636	MB-0636	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0637	MB-0637	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0638	MB-0638	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0639	MB-0639	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0640	MB-0640	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0641	MB-0641	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0642	MB-0642	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0643	MB-0643	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0644	MB-0644	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0646	MB-0646	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0649	MB-0649	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0650	MB-0650	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0652	MB-0652	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0653	MB-0653	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0654	MB-0654	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0655	MB-0655	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0656	MB-0656	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0657	MB-0657	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0659	MB-0659	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0660	MB-0660	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0661	MB-0661	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0662	MB-0662	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0666	MB-0666	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0869	MB-0869	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0872	MB-0872	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0877	MB-0877	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0880	MB-0880	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0882	MB-0882	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0884	MB-0884	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0891	MB-0891	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0893	MB-0893	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0895	MB-0895	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0897	MB-0897	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0899	MB-0899	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0901	MB-0901	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0904	MB-0904	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-0906	MB-0906	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2513	MB-2513	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2517	MB-2517	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2536	MB-2536	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2556	MB-2556	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2564	MB-2564	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2610	MB-2610	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2613	MB-2613	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2614	MB-2614	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2616	MB-2616	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2617	MB-2617	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2618	MB-2618	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2624	MB-2624	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2626	MB-2626	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2629	MB-2629	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2632	MB-2632	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2634	MB-2634	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2642	MB-2642	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2643	MB-2643	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2645	MB-2645	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2669	MB-2669	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2686	MB-2686	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2705	MB-2705	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2708	MB-2708	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2711	MB-2711	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2712	MB-2712	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2718	MB-2718	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2721	MB-2721	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2724	MB-2724	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2725	MB-2725	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2728	MB-2728	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2730	MB-2730	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2735	MB-2735	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2744	MB-2744	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2745	MB-2745	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2747	MB-2747	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2749	MB-2749	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2750	MB-2750	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2752	MB-2752	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2753	MB-2753	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2754	MB-2754	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2758	MB-2758	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2760	MB-2760	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2763	MB-2763	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2764	MB-2764	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2765	MB-2765	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2767	MB-2767	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2769	MB-2769	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2770	MB-2770	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2771	MB-2771	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2772	MB-2772	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2774	MB-2774	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2778	MB-2778	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2779	MB-2779	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2781	MB-2781	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2786	MB-2786	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2790	MB-2790	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2791	MB-2791	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2792	MB-2792	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2793	MB-2793	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2795	MB-2795	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2797	MB-2797	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2801	MB-2801	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2803	MB-2803	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2814	MB-2814	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2815	MB-2815	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2819	MB-2819	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2820	MB-2820	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2821	MB-2821	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2823	MB-2823	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2827	MB-2827	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2833	MB-2833	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2834	MB-2834	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2835	MB-2835	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2838	MB-2838	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2840	MB-2840	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2842	MB-2842	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2843	MB-2843	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2844	MB-2844	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2845	MB-2845	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2846	MB-2846	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2847	MB-2847	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2848	MB-2848	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2849	MB-2849	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2850	MB-2850	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2851	MB-2851	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2853	MB-2853	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2854	MB-2854	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2857	MB-2857	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2858	MB-2858	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2863	MB-2863	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2867	MB-2867	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2895	MB-2895	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2896	MB-2896	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2900	MB-2900	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2901	MB-2901	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2904	MB-2904	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2916	MB-2916	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2919	MB-2919	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2922	MB-2922	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2923	MB-2923	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2927	MB-2927	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2929	MB-2929	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2931	MB-2931	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2932	MB-2932	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2933	MB-2933	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2939	MB-2939	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2944	MB-2944	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2947	MB-2947	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2951	MB-2951	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2952	MB-2952	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2954	MB-2954	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2960	MB-2960	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2963	MB-2963	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2964	MB-2964	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2966	MB-2966	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2969	MB-2969	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2970	MB-2970	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2971	MB-2971	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2977	MB-2977	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2983	MB-2983	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2984	MB-2984	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2990	MB-2990	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2993	MB-2993	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2994	MB-2994	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2996	MB-2996	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-2999	MB-2999	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3001	MB-3001	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3002	MB-3002	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3005	MB-3005	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3006	MB-3006	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3007	MB-3007	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3008	MB-3008	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3013	MB-3013	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3014	MB-3014	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3021	MB-3021	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3025	MB-3025	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3026	MB-3026	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3028	MB-3028	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3031	MB-3031	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3032	MB-3032	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3033	MB-3033	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3035	MB-3035	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3037	MB-3037	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3049	MB-3049	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3050	MB-3050	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3057	MB-3057	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3058	MB-3058	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3060	MB-3060	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3062	MB-3062	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3064	MB-3064	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3067	MB-3067	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3079	MB-3079	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3083	MB-3083	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3085	MB-3085	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3088	MB-3088	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3092	MB-3092	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3102	MB-3102	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3103	MB-3103	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3104	MB-3104	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3105	MB-3105	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3110	MB-3110	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3121	MB-3121	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3122	MB-3122	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3123	MB-3123	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3165	MB-3165	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3167	MB-3167	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3171	MB-3171	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3181	MB-3181	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3218	MB-3218	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3222	MB-3222	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3228	MB-3228	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3252	MB-3252	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3253	MB-3253	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3254	MB-3254	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3266	MB-3266	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3271	MB-3271	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3272	MB-3272	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3275	MB-3275	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3277	MB-3277	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3292	MB-3292	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3295	MB-3295	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3298	MB-3298	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3300	MB-3300	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3301	MB-3301	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3303	MB-3303	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3328	MB-3328	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3329	MB-3329	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3341	MB-3341	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3344	MB-3344	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3350	MB-3350	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3351	MB-3351	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3355	MB-3355	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3357	MB-3357	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3360	MB-3360	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3361	MB-3361	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3363	MB-3363	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3365	MB-3365	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3371	MB-3371	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3378	MB-3378	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3379	MB-3379	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3381	MB-3381	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3382	MB-3382	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3383	MB-3383	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3388	MB-3388	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3389	MB-3389	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3395	MB-3395	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3396	MB-3396	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3402	MB-3402	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3403	MB-3403	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3412	MB-3412	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3417	MB-3417	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3429	MB-3429	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3430	MB-3430	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3435	MB-3435	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3436	MB-3436	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3437	MB-3437	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3439	MB-3439	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3450	MB-3450	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3452	MB-3452	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3459	MB-3459	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3462	MB-3462	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3466	MB-3466	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3470	MB-3470	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3479	MB-3479	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3487	MB-3487	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3488	MB-3488	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3490	MB-3490	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3492	MB-3492	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3497	MB-3497	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3500	MB-3500	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3502	MB-3502	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3506	MB-3506	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3510	MB-3510	0	no alteration	not profiled	not profiled	no alteration	no alteration
brca_metabric	MB-3525	MB-3525	0	no alteration	not profiled	not profiled	no alteration	no alteration
