STUDY_ID	SAMPLE_ID	AKR1C3
brca_metabric	MB-3842	-0.3162
brca_metabric	MB-3850	0.2683
brca_metabric	MB-3852	-0.7495
brca_metabric	MB-3854	0.7957
brca_metabric	MB-3865	1.1803
brca_metabric	MB-3866	2.145
brca_metabric	MB-3871	0.8699
brca_metabric	MB-3874	-0.0366
brca_metabric	MB-3978	-0.8591
brca_metabric	MB-4000	0.6679
brca_metabric	MB-4001	0.8154
brca_metabric	MB-4003	-0.137
brca_metabric	MB-4004	0.1352
brca_metabric	MB-4005	1.008
brca_metabric	MB-4008	-0.6648
brca_metabric	MB-4010	-1.5177
brca_metabric	MB-4011	-0.6371
brca_metabric	MB-4012	-1.7864
brca_metabric	MB-4015	-1.0732
brca_metabric	MB-4017	-0.7867
brca_metabric	MB-4018	1.2777
brca_metabric	MB-4024	-2.7688
brca_metabric	MB-4033	0.6217
brca_metabric	MB-4046	-0.3524
brca_metabric	MB-4059	-0.0843
brca_metabric	MB-4079	-1.7132
brca_metabric	MB-4091	3.0786
brca_metabric	MB-4098	3.569
brca_metabric	MB-4119	-0.8358
brca_metabric	MB-4120	-0.0947
brca_metabric	MB-4126	-1.3973
brca_metabric	MB-4127	-1.9334
brca_metabric	MB-4139	-1.3518
brca_metabric	MB-4140	-0.0498
brca_metabric	MB-4141	-0.6719
brca_metabric	MB-4145	-0.4461
brca_metabric	MB-4146	-1.0946
brca_metabric	MB-4148	0.3587
brca_metabric	MB-4154	-1.4139
brca_metabric	MB-4171	-0.6453
brca_metabric	MB-4173	-0.1501
brca_metabric	MB-4189	1.4521
brca_metabric	MB-4212	-0.16
brca_metabric	MB-4213	-1.3632
brca_metabric	MB-4222	-1.0015
brca_metabric	MB-4224	-1.8835
brca_metabric	MB-4230	-0.0609
brca_metabric	MB-4233	-1.3787
brca_metabric	MB-4234	0.5468
brca_metabric	MB-4235	0.8579
brca_metabric	MB-4236	0.4108
brca_metabric	MB-4250	-0.0096
brca_metabric	MB-4254	0.4966
brca_metabric	MB-4264	-0.2113
brca_metabric	MB-4266	2.056
brca_metabric	MB-4270	-1.2549
brca_metabric	MB-4274	-0.1849
brca_metabric	MB-4276	-0.5027
brca_metabric	MB-4278	-1.786
brca_metabric	MB-4281	-1.089
brca_metabric	MB-4282	-0.2986
brca_metabric	MB-4283	-1.0505
brca_metabric	MB-4289	-0.4009
brca_metabric	MB-4292	-1.0898
brca_metabric	MB-4293	-0.3588
brca_metabric	MB-4300	-1.43
brca_metabric	MB-4303	0.8862
brca_metabric	MB-4306	-1.4141
brca_metabric	MB-4310	-1.7458
brca_metabric	MB-4313	0.4623
brca_metabric	MB-4317	0.9469
brca_metabric	MB-4318	-0.8068
brca_metabric	MB-4322	-0.3115
brca_metabric	MB-4323	0.0608
brca_metabric	MB-4324	-1.6229
brca_metabric	MB-4328	1.0301
brca_metabric	MB-4329	1.9813
brca_metabric	MB-4331	1.5648
brca_metabric	MB-4332	0.7597
brca_metabric	MB-4333	0.722
brca_metabric	MB-4339	-1.454
brca_metabric	MB-4341	0.5384
brca_metabric	MB-4342	-0.0263
brca_metabric	MB-4343	-1.4991
brca_metabric	MB-4348	-1.543
brca_metabric	MB-4350	-0.3876
brca_metabric	MB-4351	-0.7971
brca_metabric	MB-4353	-0.3245
brca_metabric	MB-4354	-0.4175
brca_metabric	MB-4357	-1.4243
brca_metabric	MB-4360	-1.4847
brca_metabric	MB-4362	-0.419
brca_metabric	MB-4368	-0.2396
brca_metabric	MB-4374	-1.0474
brca_metabric	MB-4375	-0.3851
brca_metabric	MB-4381	-1.157
brca_metabric	MB-4390	-0.6299
brca_metabric	MB-4395	-1.2975
brca_metabric	MB-4407	-2.0818
brca_metabric	MB-4408	-1.2607
brca_metabric	MB-4416	-1.8174
brca_metabric	MB-4417	1.4941
brca_metabric	MB-4418	-1.4195
brca_metabric	MB-4421	-1.3329
brca_metabric	MB-4426	-0.5948
brca_metabric	MB-4434	-1.0331
brca_metabric	MB-4442	0.2079
brca_metabric	MB-4484	0.3328
brca_metabric	MB-4529	-0.0758
brca_metabric	MB-4548	0.1551
brca_metabric	MB-4557	-0.1497
brca_metabric	MB-4564	-1.1741
brca_metabric	MB-4578	-0.9889
brca_metabric	MB-4591	-1.7724
brca_metabric	MB-4593	-0.0562
brca_metabric	MB-4598	-0.4347
brca_metabric	MB-4599	-0.2466
brca_metabric	MB-4601	-0.3488
brca_metabric	MB-4602	-1.3684
brca_metabric	MB-4603	-0.8934
brca_metabric	MB-4607	0.2041
brca_metabric	MB-4616	0.3554
brca_metabric	MB-4618	1.2129
brca_metabric	MB-4621	1.7283
brca_metabric	MB-4622	-1.0533
brca_metabric	MB-4623	0.5247
brca_metabric	MB-4626	0.4115
brca_metabric	MB-4627	-0.1507
brca_metabric	MB-4630	-1.063
brca_metabric	MB-4633	0.4366
brca_metabric	MB-4634	-0.5776
brca_metabric	MB-4639	-0.2818
brca_metabric	MB-4640	-0.3239
brca_metabric	MB-4641	0.7678
brca_metabric	MB-4642	0.4505
brca_metabric	MB-4643	1.0269
brca_metabric	MB-4644	-1.307
brca_metabric	MB-4648	0.4936
brca_metabric	MB-4649	-0.8628
brca_metabric	MB-4651	-1.0233
brca_metabric	MB-4653	0.3368
brca_metabric	MB-4654	0.2998
brca_metabric	MB-4655	0.1704
brca_metabric	MB-4660	-2.3746
brca_metabric	MB-4661	-0.3533
brca_metabric	MB-4663	1.3588
brca_metabric	MB-4665	0.3992
brca_metabric	MB-4666	0.6935
brca_metabric	MB-4667	-0.4391
brca_metabric	MB-4669	-0.1655
brca_metabric	MB-4670	-1.794
brca_metabric	MB-4671	1.2129
brca_metabric	MB-4672	-0.6939
brca_metabric	MB-4673	-0.6025
brca_metabric	MB-4674	-1.4426
brca_metabric	MB-4675	-1.4491
brca_metabric	MB-4679	0.1212
brca_metabric	MB-4681	-0.5236
brca_metabric	MB-4682	-1.7797
brca_metabric	MB-4685	-0.0196
brca_metabric	MB-4686	0.8676
brca_metabric	MB-4687	-0.7531
brca_metabric	MB-4688	-1.4909
brca_metabric	MB-4691	-0.7494
brca_metabric	MB-4692	0.3607
brca_metabric	MB-4694	-0.7416
brca_metabric	MB-4695	1.3191
brca_metabric	MB-4696	-1.7302
brca_metabric	MB-4697	-0.0309
brca_metabric	MB-4698	0.3223
brca_metabric	MB-4701	-0.095
brca_metabric	MB-4702	-1.379
brca_metabric	MB-4704	0.4625
brca_metabric	MB-4705	0.5621
brca_metabric	MB-4706	-0.2276
brca_metabric	MB-4707	-1.7337
brca_metabric	MB-4708	0.3108
brca_metabric	MB-4709	0.3128
brca_metabric	MB-4710	0.2768
brca_metabric	MB-4711	0.4385
brca_metabric	MB-4712	0.4686
brca_metabric	MB-4714	-0.1162
brca_metabric	MB-4715	-1.8288
brca_metabric	MB-4716	0.4949
brca_metabric	MB-4717	-0.7689
brca_metabric	MB-4718	1.0051
brca_metabric	MB-4719	-1.2847
brca_metabric	MB-4721	-0.0756
brca_metabric	MB-4722	0.6877
brca_metabric	MB-4723	-0.5244
brca_metabric	MB-4724	3.0504
brca_metabric	MB-4725	-0.8907
brca_metabric	MB-4729	-0.147
brca_metabric	MB-4730	-1.2337
brca_metabric	MB-4731	-2.5637
brca_metabric	MB-4732	2.8216
brca_metabric	MB-4733	-0.7301
brca_metabric	MB-4735	-0.7019
brca_metabric	MB-4737	-0.8157
brca_metabric	MB-4738	0.4073
brca_metabric	MB-4739	-0.7188
brca_metabric	MB-4741	1.2105
brca_metabric	MB-4742	0.2854
brca_metabric	MB-4743	0.9043
brca_metabric	MB-4744	-0.6558
brca_metabric	MB-4745	-0.1723
brca_metabric	MB-4746	0.8163
brca_metabric	MB-4749	0.2447
brca_metabric	MB-4750	0.2926
brca_metabric	MB-4752	-1.3039
brca_metabric	MB-4757	0.7292
brca_metabric	MB-4758	0.0087
brca_metabric	MB-4760	0.0277
brca_metabric	MB-4762	-0.5299
brca_metabric	MB-4763	-1.6751
brca_metabric	MB-4764	0.0533
brca_metabric	MB-4767	-1.109
brca_metabric	MB-4769	-0.5459
brca_metabric	MB-4770	1.2512
brca_metabric	MB-4771	0.0026
brca_metabric	MB-4778	1.0106
brca_metabric	MB-4779	0.6522
brca_metabric	MB-4782	0.6918
brca_metabric	MB-4784	0.3779
brca_metabric	MB-4785	-1.2174
brca_metabric	MB-4787	0.693
brca_metabric	MB-4790	0.5381
brca_metabric	MB-4791	-1.6583
brca_metabric	MB-4792	-0.2875
brca_metabric	MB-4793	-1.3831
brca_metabric	MB-4794	0.6129
brca_metabric	MB-4796	-0.4905
brca_metabric	MB-4797	0.3108
brca_metabric	MB-4798	-0.1665
brca_metabric	MB-4800	-0.8776
brca_metabric	MB-4801	-1.1256
brca_metabric	MB-4802	-1.817
brca_metabric	MB-4805	0.2508
brca_metabric	MB-4806	-0.0593
brca_metabric	MB-4809	-0.7352
brca_metabric	MB-4814	-0.2491
brca_metabric	MB-4818	-1.6965
brca_metabric	MB-4820	-2.1844
brca_metabric	MB-4822	0.4822
brca_metabric	MB-4825	-1.25
brca_metabric	MB-4827	-0.3389
brca_metabric	MB-4828	-0.6097
brca_metabric	MB-4829	0.5048
brca_metabric	MB-4832	-0.7501
brca_metabric	MB-4834	-1.2639
brca_metabric	MB-4836	3.1083
brca_metabric	MB-4838	0.7756
brca_metabric	MB-4839	-0.5376
brca_metabric	MB-4843	-0.5638
brca_metabric	MB-4845	1.7618
brca_metabric	MB-4846	-0.575
brca_metabric	MB-4849	-1.3496
brca_metabric	MB-4851	-0.1235
brca_metabric	MB-4853	0.4458
brca_metabric	MB-4855	2.5519
brca_metabric	MB-4858	-0.5536
brca_metabric	MB-4859	0.0838
brca_metabric	MB-4860	0.4157
brca_metabric	MB-4862	-0.6363
brca_metabric	MB-4865	-0.6332
brca_metabric	MB-4866	-0.2135
brca_metabric	MB-4867	-0.8868
brca_metabric	MB-4869	0.1532
brca_metabric	MB-4870	0.45
brca_metabric	MB-4871	-0.5502
brca_metabric	MB-4872	0.3166
brca_metabric	MB-4873	-0.0882
brca_metabric	MB-4876	0.8136
brca_metabric	MB-4878	0.1905
brca_metabric	MB-4879	-0.7539
brca_metabric	MB-4880	-1.4179
brca_metabric	MB-4881	1.6216
brca_metabric	MB-4882	-1.2175
brca_metabric	MB-4883	-0.2026
brca_metabric	MB-4886	-0.7272
brca_metabric	MB-4887	0.297
brca_metabric	MB-4888	0.8994
brca_metabric	MB-4893	0.8154
brca_metabric	MB-4894	0.0773
brca_metabric	MB-4896	-1.6622
brca_metabric	MB-4897	0.9659
brca_metabric	MB-4898	-0.3449
brca_metabric	MB-4899	0.1354
brca_metabric	MB-4900	-0.3117
brca_metabric	MB-4904	-1.2035
brca_metabric	MB-4906	-1.6538
brca_metabric	MB-4908	-0.1401
brca_metabric	MB-4911	-0.3333
brca_metabric	MB-4912	-1.1816
brca_metabric	MB-4925	0.4805
brca_metabric	MB-4928	-0.3754
brca_metabric	MB-4929	-0.9733
brca_metabric	MB-4930	-0.6158
brca_metabric	MB-4931	-2.053
brca_metabric	MB-4933	-1.2767
brca_metabric	MB-4934	-0.2009
brca_metabric	MB-4935	-0.2806
brca_metabric	MB-4937	-1.6499
brca_metabric	MB-4938	-0.3186
brca_metabric	MB-4941	0.1971
brca_metabric	MB-4942	-0.275
brca_metabric	MB-4944	-0.9562
brca_metabric	MB-4945	-0.4016
brca_metabric	MB-4949	-0.4367
brca_metabric	MB-4950	-0.5196
brca_metabric	MB-4952	1.0693
brca_metabric	MB-4956	-0.6448
brca_metabric	MB-4957	-1.3336
brca_metabric	MB-4959	0.5772
brca_metabric	MB-4961	-0.8148
brca_metabric	MB-4962	-0.1115
brca_metabric	MB-4965	-0.7048
brca_metabric	MB-4966	0.1204
brca_metabric	MB-4967	0.5943
brca_metabric	MB-4968	0.0384
brca_metabric	MB-4969	-1.1468
brca_metabric	MB-4970	-1.8126
brca_metabric	MB-4974	-0.9736
brca_metabric	MB-4976	0.2761
brca_metabric	MB-4977	1.2762
brca_metabric	MB-4978	1.1272
brca_metabric	MB-4981	0.5035
brca_metabric	MB-4982	-0.1493
brca_metabric	MB-4986	-0.1205
brca_metabric	MB-4987	1.8058
brca_metabric	MB-4991	0.1468
brca_metabric	MB-4992	-0.3132
brca_metabric	MB-4993	0.6699
brca_metabric	MB-4994	-0.5201
brca_metabric	MB-4996	0.175
brca_metabric	MB-4998	1.4751
brca_metabric	MB-4999	-0.2177
brca_metabric	MB-5001	-0.0527
brca_metabric	MB-5004	0.9695
brca_metabric	MB-5008	-0.1168
brca_metabric	MB-5011	1.3655
brca_metabric	MB-5013	1.0864
brca_metabric	MB-5014	-0.8371
brca_metabric	MB-5015	-1.0766
brca_metabric	MB-5017	-0.8317
brca_metabric	MB-5018	0.2581
brca_metabric	MB-5019	0.9433
brca_metabric	MB-5020	-0.6629
brca_metabric	MB-5027	0.0505
brca_metabric	MB-5033	0.4266
brca_metabric	MB-5035	-0.6573
brca_metabric	MB-5039	1.3046
brca_metabric	MB-5040	-0.5714
brca_metabric	MB-5041	-1.7764
brca_metabric	MB-5043	-0.0715
brca_metabric	MB-5044	-1.374
brca_metabric	MB-5045	1.629
brca_metabric	MB-5048	0.6524
brca_metabric	MB-5049	-1.0093
brca_metabric	MB-5050	0.8154
brca_metabric	MB-5052	0.1388
brca_metabric	MB-5053	0.2982
brca_metabric	MB-5054	-0.1627
brca_metabric	MB-5057	-0.993
brca_metabric	MB-5058	1.0427
brca_metabric	MB-5059	-0.5267
brca_metabric	MB-5060	-0.6037
brca_metabric	MB-5061	-0.3181
brca_metabric	MB-5062	0.1331
brca_metabric	MB-5063	-0.9916
brca_metabric	MB-5064	-0.9803
brca_metabric	MB-5065	-1.1292
brca_metabric	MB-5066	-0.4558
brca_metabric	MB-5068	-1.5773
brca_metabric	MB-5070	-0.2723
brca_metabric	MB-5072	0.7812
brca_metabric	MB-5073	0.3648
brca_metabric	MB-5074	0.1137
brca_metabric	MB-5078	-0.8758
brca_metabric	MB-5079	0.7425
brca_metabric	MB-5081	-0.3229
brca_metabric	MB-5084	0.7385
brca_metabric	MB-5086	-1.317
brca_metabric	MB-5088	-0.7753
brca_metabric	MB-5092	1.3072
brca_metabric	MB-5093	-0.0603
brca_metabric	MB-5097	-0.3956
brca_metabric	MB-5098	-0.2766
brca_metabric	MB-5100	0.1553
brca_metabric	MB-5101	-1.0233
brca_metabric	MB-5102	1.3941
brca_metabric	MB-5105	0.9148
brca_metabric	MB-5107	-0.847
brca_metabric	MB-5110	-0.0702
brca_metabric	MB-5113	0.586
brca_metabric	MB-5114	0.5353
brca_metabric	MB-5115	-0.9728
brca_metabric	MB-5116	0.2369
brca_metabric	MB-5117	0.2359
brca_metabric	MB-5118	0.1832
brca_metabric	MB-5119	0.6607
brca_metabric	MB-5120	-1.1047
brca_metabric	MB-5121	-0.6988
brca_metabric	MB-5122	0.7204
brca_metabric	MB-5123	-0.1485
brca_metabric	MB-5124	-0.2639
brca_metabric	MB-5126	-1.3611
brca_metabric	MB-5127	-0.8221
brca_metabric	MB-5130	-0.1316
brca_metabric	MB-5134	-0.787
brca_metabric	MB-5135	-2.0323
brca_metabric	MB-5138	-0.0455
brca_metabric	MB-5139	-0.4701
brca_metabric	MB-5143	0.8547
brca_metabric	MB-5144	-0.7895
brca_metabric	MB-5145	-0.1155
brca_metabric	MB-5147	-0.9659
brca_metabric	MB-5148	2.3835
brca_metabric	MB-5150	-0.6154
brca_metabric	MB-5152	-0.7991
brca_metabric	MB-5154	0.6967
brca_metabric	MB-5155	0.8416
brca_metabric	MB-5157	0.6636
brca_metabric	MB-5160	-1.4592
brca_metabric	MB-5161	0.7058
brca_metabric	MB-5162	0.9842
brca_metabric	MB-5163	-0.548
brca_metabric	MB-5164	-0.2969
brca_metabric	MB-5166	-1.4452
brca_metabric	MB-5167	-0.8614
brca_metabric	MB-5169	-1.1408
brca_metabric	MB-5171	0.6041
brca_metabric	MB-5172	-0.0418
brca_metabric	MB-5173	-1.0723
brca_metabric	MB-5174	1.3232
brca_metabric	MB-5175	0.2801
brca_metabric	MB-5176	-1.2141
brca_metabric	MB-5177	-1.0959
brca_metabric	MB-5178	1.7899
brca_metabric	MB-5179	0.8445
brca_metabric	MB-5182	-0.3501
brca_metabric	MB-5183	0.0411
brca_metabric	MB-5184	1.1933
brca_metabric	MB-5185	-1.7145
brca_metabric	MB-5186	0.0177
brca_metabric	MB-5188	-0.1589
brca_metabric	MB-5189	1.9319
brca_metabric	MB-5190	-0.4382
brca_metabric	MB-5191	0.616
brca_metabric	MB-5193	0.5647
brca_metabric	MB-5195	-0.4069
brca_metabric	MB-5196	-0.2778
brca_metabric	MB-5197	0.673
brca_metabric	MB-5199	0.0436
brca_metabric	MB-5200	-1.1201
brca_metabric	MB-5201	1.1056
brca_metabric	MB-5204	1.0374
brca_metabric	MB-5205	2.6949
brca_metabric	MB-5206	-0.9241
brca_metabric	MB-5208	0.0543
brca_metabric	MB-5209	-0.8804
brca_metabric	MB-5211	0.9008
brca_metabric	MB-5212	2.0024
brca_metabric	MB-5213	0.6622
brca_metabric	MB-5214	1.0849
brca_metabric	MB-5215	1.5433
brca_metabric	MB-5218	0.583
brca_metabric	MB-5221	-1.0824
brca_metabric	MB-5222	-0.5018
brca_metabric	MB-5223	0.1891
brca_metabric	MB-5224	0.0211
brca_metabric	MB-5225	1.1421
brca_metabric	MB-5226	1.1495
brca_metabric	MB-5227	0.4324
brca_metabric	MB-5228	-0.6967
brca_metabric	MB-5229	1.0265
brca_metabric	MB-5230	0.0909
brca_metabric	MB-5231	1.1525
brca_metabric	MB-5232	0.035
brca_metabric	MB-5233	-0.7145
brca_metabric	MB-5235	1.3449
brca_metabric	MB-5236	-0.6196
brca_metabric	MB-5238	0.5563
brca_metabric	MB-5239	1.0038
brca_metabric	MB-5240	0.3981
brca_metabric	MB-5243	0.8794
brca_metabric	MB-5244	-0.642
brca_metabric	MB-5251	0.1389
brca_metabric	MB-5253	0.7687
brca_metabric	MB-5256	-0.0412
brca_metabric	MB-5258	-0.3796
brca_metabric	MB-5259	-0.4709
brca_metabric	MB-5260	0.3494
brca_metabric	MB-5261	0.6019
brca_metabric	MB-5264	-0.0172
brca_metabric	MB-5266	-1.4884
brca_metabric	MB-5267	-0.0971
brca_metabric	MB-5268	1.0129
brca_metabric	MB-5270	-1.1902
brca_metabric	MB-5271	-2.6394
brca_metabric	MB-5272	-0.6778
brca_metabric	MB-5273	-1.4153
brca_metabric	MB-5275	-0.5301
brca_metabric	MB-5277	-0.3825
brca_metabric	MB-5278	0.1775
brca_metabric	MB-5279	-1.8725
brca_metabric	MB-5280	0.6934
brca_metabric	MB-5281	1.3486
brca_metabric	MB-5284	0.3389
brca_metabric	MB-5287	0.3844
brca_metabric	MB-5288	-2.3411
brca_metabric	MB-5290	-1.6016
brca_metabric	MB-5291	-1.2977
brca_metabric	MB-5292	0.9147
brca_metabric	MB-5293	-1.4915
brca_metabric	MB-5294	-0.5607
brca_metabric	MB-5295	0.6852
brca_metabric	MB-5296	0.1887
brca_metabric	MB-5298	-1.661
brca_metabric	MB-5299	-1.6453
brca_metabric	MB-5300	0.4826
brca_metabric	MB-5305	-0.9446
brca_metabric	MB-5306	-0.9701
brca_metabric	MB-5308	1.483
brca_metabric	MB-5310	1.9624
brca_metabric	MB-5311	0.0408
brca_metabric	MB-5312	-0.8426
brca_metabric	MB-5313	-0.3983
brca_metabric	MB-5315	-0.2537
brca_metabric	MB-5317	-0.6572
brca_metabric	MB-5318	1.402
brca_metabric	MB-5322	0.2983
brca_metabric	MB-5323	-0.0958
brca_metabric	MB-5324	0.0207
brca_metabric	MB-5326	1.1628
brca_metabric	MB-5327	-0.5271
brca_metabric	MB-5328	-0.1138
brca_metabric	MB-5329	0.226
brca_metabric	MB-5330	-0.7708
brca_metabric	MB-5331	0.0213
brca_metabric	MB-5332	0.0686
brca_metabric	MB-5334	-0.6342
brca_metabric	MB-5335	0.8909
brca_metabric	MB-5338	-0.8662
brca_metabric	MB-5339	0.1096
brca_metabric	MB-5341	-1.2122
brca_metabric	MB-5345	0.1169
brca_metabric	MB-5346	-1.1665
brca_metabric	MB-5347	-1.4859
brca_metabric	MB-5348	-0.5776
brca_metabric	MB-5350	0.4683
brca_metabric	MB-5351	1.2533
brca_metabric	MB-5358	-0.0242
brca_metabric	MB-5360	-1.3466
brca_metabric	MB-5361	1.0733
brca_metabric	MB-5364	0.1157
brca_metabric	MB-5365	-0.2347
brca_metabric	MB-5366	-0.7142
brca_metabric	MB-5368	-0.1584
brca_metabric	MB-5369	-1.5778
brca_metabric	MB-5370	-2.1594
brca_metabric	MB-5373	0.3717
brca_metabric	MB-5377	-0.7961
brca_metabric	MB-5378	0.6478
brca_metabric	MB-5381	-0.3142
brca_metabric	MB-5382	0.4848
brca_metabric	MB-5383	-0.0832
brca_metabric	MB-5384	0.2255
brca_metabric	MB-5386	1.3272
brca_metabric	MB-5388	-0.1969
brca_metabric	MB-5389	-1.0226
brca_metabric	MB-5390	-1.7451
brca_metabric	MB-5392	-0.2762
brca_metabric	MB-5393	1.6844
brca_metabric	MB-5395	-0.3961
brca_metabric	MB-5396	0.5436
brca_metabric	MB-5397	0.9972
brca_metabric	MB-5398	1.0503
brca_metabric	MB-5399	0.2466
brca_metabric	MB-5401	-0.4407
brca_metabric	MB-5402	0.0381
brca_metabric	MB-5403	-0.3216
brca_metabric	MB-5404	-1.0471
brca_metabric	MB-5405	-1.4136
brca_metabric	MB-5406	-1.0268
brca_metabric	MB-5407	-0.3754
brca_metabric	MB-5408	-0.0259
brca_metabric	MB-5409	-0.384
brca_metabric	MB-5410	-1.3663
brca_metabric	MB-5411	-1.4188
brca_metabric	MB-5412	-0.3797
brca_metabric	MB-5414	-0.1263
brca_metabric	MB-5417	-0.0436
brca_metabric	MB-5418	0.368
brca_metabric	MB-5420	1.0153
brca_metabric	MB-5421	-0.0667
brca_metabric	MB-5422	0.2418
brca_metabric	MB-5424	0.7152
brca_metabric	MB-5425	0.5868
brca_metabric	MB-5426	0.9578
brca_metabric	MB-5427	0.0291
brca_metabric	MB-5428	-0.7507
brca_metabric	MB-5429	-0.3197
brca_metabric	MB-5431	0.2676
brca_metabric	MB-5432	-1.0264
brca_metabric	MB-5433	0.4628
brca_metabric	MB-5434	0.4959
brca_metabric	MB-5435	-0.0021
brca_metabric	MB-5440	-1.3082
brca_metabric	MB-5441	0.1004
brca_metabric	MB-5442	2.3615
brca_metabric	MB-5444	-1.2053
brca_metabric	MB-5446	0.8883
brca_metabric	MB-5447	-0.7165
brca_metabric	MB-5450	-0.0539
brca_metabric	MB-5451	0.1375
brca_metabric	MB-5452	0.0113
brca_metabric	MB-5453	0.1532
brca_metabric	MB-5454	0.0748
brca_metabric	MB-5455	-0.0351
brca_metabric	MB-5457	0.225
brca_metabric	MB-5458	0.7791
brca_metabric	MB-5459	-0.2817
brca_metabric	MB-5463	0.3038
brca_metabric	MB-5464	-0.7372
brca_metabric	MB-5465	1.3927
brca_metabric	MB-5468	0.5629
brca_metabric	MB-5470	0.3239
brca_metabric	MB-5471	0.2782
brca_metabric	MB-5472	0.9462
brca_metabric	MB-5473	0.3656
brca_metabric	MB-5474	0.8015
brca_metabric	MB-5475	-1.1644
brca_metabric	MB-5477	-1.6777
brca_metabric	MB-5478	0.6756
brca_metabric	MB-5481	-1.2153
brca_metabric	MB-5482	1.0823
brca_metabric	MB-5483	1.1681
brca_metabric	MB-5484	-0.8129
brca_metabric	MB-5485	-1.5726
brca_metabric	MB-5486	-0.7867
brca_metabric	MB-5489	0.8709
brca_metabric	MB-5490	-0.1703
brca_metabric	MB-5491	-0.9391
brca_metabric	MB-5492	1.3588
brca_metabric	MB-5493	-1.1018
brca_metabric	MB-5495	0.1912
brca_metabric	MB-5497	0.4918
brca_metabric	MB-5498	0.2397
brca_metabric	MB-5499	0.3523
brca_metabric	MB-5502	-0.5522
brca_metabric	MB-5505	0.3007
brca_metabric	MB-5510	-0.2795
brca_metabric	MB-5511	-0.6453
brca_metabric	MB-5513	-1.2454
brca_metabric	MB-5514	-0.4096
brca_metabric	MB-5518	0.0024
brca_metabric	MB-5519	-0.3548
brca_metabric	MB-5520	-0.7956
brca_metabric	MB-5521	-0.8051
brca_metabric	MB-5525	-0.6276
brca_metabric	MB-5526	-1.3827
brca_metabric	MB-5527	-1.4054
brca_metabric	MB-5529	3.3255
brca_metabric	MB-5530	0.5422
brca_metabric	MB-5531	0.974
brca_metabric	MB-5532	0.2882
brca_metabric	MB-5533	0.9342
brca_metabric	MB-5534	0.4738
brca_metabric	MB-5535	-0.1481
brca_metabric	MB-5540	-1.2786
brca_metabric	MB-5541	0.5421
brca_metabric	MB-5543	0.0183
brca_metabric	MB-5547	-2.2703
brca_metabric	MB-5548	-1.2222
brca_metabric	MB-5549	-1.7282
brca_metabric	MB-5550	0.1648
brca_metabric	MB-5551	1.2906
brca_metabric	MB-5552	0.3226
brca_metabric	MB-5553	0.2028
brca_metabric	MB-5554	0.1826
brca_metabric	MB-5556	1.4565
brca_metabric	MB-5558	-0.475
brca_metabric	MB-5559	0.2972
brca_metabric	MB-5560	0.1257
brca_metabric	MB-5562	0.6634
brca_metabric	MB-5563	0.5986
brca_metabric	MB-5565	-0.8186
brca_metabric	MB-5566	-0.482
brca_metabric	MB-5567	-0.212
brca_metabric	MB-5571	0.0981
brca_metabric	MB-5572	-0.095
brca_metabric	MB-5575	-2.0472
brca_metabric	MB-5576	-0.9367
brca_metabric	MB-5577	-1.2454
brca_metabric	MB-5579	-0.3735
brca_metabric	MB-5580	1.2692
brca_metabric	MB-5582	0.0531
brca_metabric	MB-5583	0.9843
brca_metabric	MB-5584	-1.3701
brca_metabric	MB-5588	-0.1168
brca_metabric	MB-5589	-0.5394
brca_metabric	MB-5590	-1.362
brca_metabric	MB-5591	0.0164
brca_metabric	MB-5592	-0.3172
brca_metabric	MB-5593	0.5868
brca_metabric	MB-5596	-0.6368
brca_metabric	MB-5597	-0.3659
brca_metabric	MB-5599	0.6303
brca_metabric	MB-5601	-1.7688
brca_metabric	MB-5602	-0.2104
brca_metabric	MB-5603	0.086
brca_metabric	MB-5604	-1.2833
brca_metabric	MB-5605	-1.9415
brca_metabric	MB-5613	0.0478
brca_metabric	MB-5614	0.4436
brca_metabric	MB-5616	-1.0003
brca_metabric	MB-5617	-1.3814
brca_metabric	MB-5620	1.1237
brca_metabric	MB-5622	-0.5808
brca_metabric	MB-5623	-1.6362
brca_metabric	MB-5624	-1.282
brca_metabric	MB-5626	0.0413
brca_metabric	MB-5628	-1.6173
brca_metabric	MB-5629	0.1131
brca_metabric	MB-5632	-0.2739
brca_metabric	MB-5633	-0.1355
brca_metabric	MB-5634	0.9364
brca_metabric	MB-5635	-0.9469
brca_metabric	MB-5636	-0.8101
brca_metabric	MB-5638	-0.6239
brca_metabric	MB-5640	-1.0309
brca_metabric	MB-5641	0.1682
brca_metabric	MB-5642	-2.0492
brca_metabric	MB-5645	-1.5151
brca_metabric	MB-5646	-0.3404
brca_metabric	MB-5647	-1.291
brca_metabric	MB-5651	-0.2482
brca_metabric	MB-5652	2.3072
brca_metabric	MB-5653	-1.1006
brca_metabric	MB-5654	-2.3126
brca_metabric	MB-5655	-1.2722
brca_metabric	MB-5656	0.2755
brca_metabric	MB-6001	0.6217
brca_metabric	MB-6006	0.0981
brca_metabric	MB-6007	-0.2613
brca_metabric	MB-6008	-1.3827
brca_metabric	MB-6010	-0.8234
brca_metabric	MB-6011	-1.2975
brca_metabric	MB-6012	0.2258
brca_metabric	MB-6014	0.9158
brca_metabric	MB-6016	-0.461
brca_metabric	MB-6017	1.1547
brca_metabric	MB-6018	0.3703
brca_metabric	MB-6019	0.1926
