STUDY_ID	SAMPLE_ID	CEACAM5
brca_metabric	MB-3497	5.599594823
brca_metabric	MB-3500	5.177441806
brca_metabric	MB-3502	5.794056552
brca_metabric	MB-3506	6.563938872
brca_metabric	MB-3510	5.755325858
brca_metabric	MB-3525	6.040929715
brca_metabric	MB-3526	5.525312668
brca_metabric	MB-3528	5.961315848
brca_metabric	MB-3530	5.361201477
brca_metabric	MB-3536	5.246904966
brca_metabric	MB-3545	5.284946756
brca_metabric	MB-3548	5.252331445
brca_metabric	MB-3556	8.951674483
brca_metabric	MB-3567	5.378061612
brca_metabric	MB-3576	7.356618663
brca_metabric	MB-3582	5.340210376
brca_metabric	MB-3600	5.62811754
brca_metabric	MB-3606	5.511911956
brca_metabric	MB-3614	5.962893614
brca_metabric	MB-3702	5.331516096
brca_metabric	MB-3706	5.184506644
brca_metabric	MB-3707	5.501179474
brca_metabric	MB-3711	5.440048869
brca_metabric	MB-3748	6.674493225
brca_metabric	MB-3752	5.268266262
brca_metabric	MB-3754	5.832438734
brca_metabric	MB-3781	6.2054042
brca_metabric	MB-3797	5.482602396
brca_metabric	MB-3824	5.737894403
brca_metabric	MB-3838	8.474283844
brca_metabric	MB-3840	7.339828903
brca_metabric	MB-3842	5.483426375
brca_metabric	MB-3850	5.520693468
brca_metabric	MB-3852	6.238586004
brca_metabric	MB-3854	5.664837404
brca_metabric	MB-3865	5.661752036
brca_metabric	MB-3866	5.546733576
brca_metabric	MB-3871	5.890889777
brca_metabric	MB-3874	5.736817196
brca_metabric	MB-3978	8.116084049
brca_metabric	MB-4000	5.799284608
brca_metabric	MB-4001	6.511633423
brca_metabric	MB-4003	5.662680573
brca_metabric	MB-4004	5.480691918
brca_metabric	MB-4005	6.430038221
brca_metabric	MB-4008	7.280925917
brca_metabric	MB-4010	5.60433682
brca_metabric	MB-4011	5.632828289
brca_metabric	MB-4012	5.624324992
brca_metabric	MB-4015	8.381039125
brca_metabric	MB-4017	7.189174807
brca_metabric	MB-4018	6.459485699
brca_metabric	MB-4024	5.231422783
brca_metabric	MB-4033	5.618403659
brca_metabric	MB-4046	5.378635524
brca_metabric	MB-4059	5.418137926
brca_metabric	MB-4079	5.33930288
brca_metabric	MB-4091	5.504124274
brca_metabric	MB-4098	5.289568152
brca_metabric	MB-4119	5.518822062
brca_metabric	MB-4120	7.617824399
brca_metabric	MB-4126	5.366477937
brca_metabric	MB-4127	6.536566119
brca_metabric	MB-4139	5.422997839
brca_metabric	MB-4140	6.916109517
brca_metabric	MB-4141	6.119850646
brca_metabric	MB-4145	5.472420847
brca_metabric	MB-4146	5.821563469
brca_metabric	MB-4148	5.550520183
brca_metabric	MB-4154	5.161962112
brca_metabric	MB-4171	5.444333875
brca_metabric	MB-4173	5.835494164
brca_metabric	MB-4189	5.292643302
brca_metabric	MB-4212	5.331369929
brca_metabric	MB-4213	5.608880358
brca_metabric	MB-4222	5.297627657
brca_metabric	MB-4224	8.015040424
brca_metabric	MB-4230	6.286175919
brca_metabric	MB-4233	5.657899614
brca_metabric	MB-4234	5.409467599
brca_metabric	MB-4235	5.253645411
brca_metabric	MB-4236	5.310817117
brca_metabric	MB-4250	5.644227474
brca_metabric	MB-4254	5.169055309
brca_metabric	MB-4264	5.292907465
brca_metabric	MB-4266	5.49372389
brca_metabric	MB-4270	6.992430298
brca_metabric	MB-4274	5.301809855
brca_metabric	MB-4276	5.634087109
brca_metabric	MB-4278	5.337886328
brca_metabric	MB-4281	5.759343694
brca_metabric	MB-4282	5.294444377
brca_metabric	MB-4283	6.001203524
brca_metabric	MB-4289	7.792566884
brca_metabric	MB-4292	5.439743888
brca_metabric	MB-4293	5.527670454
brca_metabric	MB-4300	5.535530491
brca_metabric	MB-4303	5.682872588
brca_metabric	MB-4306	5.952143337
brca_metabric	MB-4310	7.964596518
brca_metabric	MB-4313	5.277472897
brca_metabric	MB-4317	5.346321862
brca_metabric	MB-4318	5.63220994
brca_metabric	MB-4322	6.181493311
brca_metabric	MB-4323	6.00986103
brca_metabric	MB-4324	5.446954375
brca_metabric	MB-4328	6.139252082
brca_metabric	MB-4329	6.268630826
brca_metabric	MB-4331	5.945061414
brca_metabric	MB-4332	5.520010017
brca_metabric	MB-4333	5.551011377
brca_metabric	MB-4339	8.13220183
brca_metabric	MB-4341	5.253696377
brca_metabric	MB-4342	5.537144474
brca_metabric	MB-4343	5.417057468
brca_metabric	MB-4348	5.423763154
brca_metabric	MB-4350	5.746896728
brca_metabric	MB-4351	5.349115117
brca_metabric	MB-4353	5.443280368
brca_metabric	MB-4354	9.463775686
brca_metabric	MB-4357	5.348177715
brca_metabric	MB-4360	5.576040115
brca_metabric	MB-4362	5.474076808
brca_metabric	MB-4368	6.895820166
brca_metabric	MB-4374	5.467620949
brca_metabric	MB-4375	6.037869924
brca_metabric	MB-4381	6.491108085
brca_metabric	MB-4390	7.031880446
brca_metabric	MB-4395	5.366894436
brca_metabric	MB-4407	5.268377482
brca_metabric	MB-4408	5.354649672
brca_metabric	MB-4416	5.37873649
brca_metabric	MB-4417	5.530697765
brca_metabric	MB-4418	5.527587983
brca_metabric	MB-4421	8.837616755
brca_metabric	MB-4426	5.506471747
brca_metabric	MB-4434	5.743873214
brca_metabric	MB-4442	5.572898884
brca_metabric	MB-4484	5.838874536
brca_metabric	MB-4529	9.648132893
brca_metabric	MB-4548	5.207305006
brca_metabric	MB-4557	5.445624643
brca_metabric	MB-4564	5.356676932
brca_metabric	MB-4578	5.643443683
brca_metabric	MB-4591	5.484107781
brca_metabric	MB-4593	5.802332069
brca_metabric	MB-4598	7.230715385
brca_metabric	MB-4599	5.467540872
brca_metabric	MB-4601	5.624518455
brca_metabric	MB-4602	5.680835977
brca_metabric	MB-4603	5.383956303
brca_metabric	MB-4607	5.653848025
brca_metabric	MB-4616	6.405710136
brca_metabric	MB-4618	8.063823345
brca_metabric	MB-4621	5.516884751
brca_metabric	MB-4622	5.418427661
brca_metabric	MB-4623	6.044459926
brca_metabric	MB-4626	5.393574937
brca_metabric	MB-4627	5.484565034
brca_metabric	MB-4630	5.815191886
brca_metabric	MB-4633	5.498526432
brca_metabric	MB-4634	6.581598631
brca_metabric	MB-4639	5.403337955
brca_metabric	MB-4640	5.324757855
brca_metabric	MB-4641	6.155030786
brca_metabric	MB-4642	5.359628066
brca_metabric	MB-4643	5.548794595
brca_metabric	MB-4644	5.529276699
brca_metabric	MB-4648	8.241069768
brca_metabric	MB-4649	6.490719777
brca_metabric	MB-4651	5.581886248
brca_metabric	MB-4653	5.674463556
brca_metabric	MB-4654	5.418203244
brca_metabric	MB-4655	5.399542299
brca_metabric	MB-4660	5.446548415
brca_metabric	MB-4661	6.401210394
brca_metabric	MB-4663	5.132014047
brca_metabric	MB-4665	5.498090603
brca_metabric	MB-4666	5.582423657
brca_metabric	MB-4667	5.468681914
brca_metabric	MB-4669	5.508485263
brca_metabric	MB-4670	6.093277489
brca_metabric	MB-4671	5.684443785
brca_metabric	MB-4672	5.642359698
brca_metabric	MB-4673	6.743124479
brca_metabric	MB-4674	8.437416235
brca_metabric	MB-4675	5.620384663
brca_metabric	MB-4679	5.212440414
brca_metabric	MB-4681	5.711443689
brca_metabric	MB-4682	5.720636691
brca_metabric	MB-4685	5.315004691
brca_metabric	MB-4686	5.501280393
brca_metabric	MB-4687	5.841654828
brca_metabric	MB-4688	5.728314644
brca_metabric	MB-4691	5.500804386
brca_metabric	MB-4692	6.27148568
brca_metabric	MB-4694	5.284995928
brca_metabric	MB-4695	5.338357801
brca_metabric	MB-4696	5.275961299
brca_metabric	MB-4697	6.33768101
brca_metabric	MB-4698	5.379706919
brca_metabric	MB-4701	5.594470053
brca_metabric	MB-4702	5.601722264
brca_metabric	MB-4704	5.602337955
brca_metabric	MB-4705	5.799464549
brca_metabric	MB-4706	5.614744932
brca_metabric	MB-4707	5.160182455
brca_metabric	MB-4708	8.246435817
brca_metabric	MB-4709	6.747892936
brca_metabric	MB-4710	5.952050793
brca_metabric	MB-4711	5.130597405
brca_metabric	MB-4712	6.558161149
brca_metabric	MB-4714	5.1990316
brca_metabric	MB-4715	5.480382392
brca_metabric	MB-4716	5.70184954
brca_metabric	MB-4717	5.564845749
brca_metabric	MB-4718	5.130591488
brca_metabric	MB-4719	7.255945558
brca_metabric	MB-4721	5.573270938
brca_metabric	MB-4722	7.038371185
brca_metabric	MB-4723	6.595320893
brca_metabric	MB-4724	5.271173124
brca_metabric	MB-4725	6.281757818
brca_metabric	MB-4729	7.362808998
brca_metabric	MB-4730	5.704150177
brca_metabric	MB-4731	5.672265235
brca_metabric	MB-4732	5.326569055
brca_metabric	MB-4733	5.562822465
brca_metabric	MB-4735	6.342512346
brca_metabric	MB-4737	5.625924872
brca_metabric	MB-4738	5.305762892
brca_metabric	MB-4739	5.264481228
brca_metabric	MB-4741	5.699359928
brca_metabric	MB-4742	7.383439474
brca_metabric	MB-4743	5.355689763
brca_metabric	MB-4744	6.57400715
brca_metabric	MB-4745	8.640105092
brca_metabric	MB-4746	5.856940105
brca_metabric	MB-4749	5.616466213
brca_metabric	MB-4750	5.78537271
brca_metabric	MB-4752	7.147629956
brca_metabric	MB-4757	5.505488581
brca_metabric	MB-4758	5.550677019
brca_metabric	MB-4760	5.45672167
brca_metabric	MB-4762	5.728162117
brca_metabric	MB-4763	5.862919077
brca_metabric	MB-4764	5.357744049
brca_metabric	MB-4767	5.6504849
brca_metabric	MB-4769	5.495938556
brca_metabric	MB-4770	5.361441512
brca_metabric	MB-4771	5.362135566
brca_metabric	MB-4778	5.790130408
brca_metabric	MB-4779	6.868019917
brca_metabric	MB-4782	5.700115844
brca_metabric	MB-4784	5.447075283
brca_metabric	MB-4785	7.597013343
brca_metabric	MB-4787	5.589892369
brca_metabric	MB-4790	7.293808695
brca_metabric	MB-4791	5.400446159
brca_metabric	MB-4792	5.362346669
brca_metabric	MB-4793	5.351307682
brca_metabric	MB-4794	5.50024141
brca_metabric	MB-4796	6.642118772
brca_metabric	MB-4797	6.817888519
brca_metabric	MB-4798	5.564053081
brca_metabric	MB-4800	6.460988419
brca_metabric	MB-4801	5.932220863
brca_metabric	MB-4802	5.79851593
brca_metabric	MB-4805	5.978500407
brca_metabric	MB-4806	5.307786313
brca_metabric	MB-4809	5.087756202
brca_metabric	MB-4814	5.509267071
brca_metabric	MB-4818	9.44908237
brca_metabric	MB-4820	5.627515764
brca_metabric	MB-4822	5.351391187
brca_metabric	MB-4825	9.093063975
brca_metabric	MB-4827	6.086731596
brca_metabric	MB-4828	5.705865009
brca_metabric	MB-4829	5.50541819
brca_metabric	MB-4832	5.457274718
brca_metabric	MB-4834	6.695756575
brca_metabric	MB-4836	5.338067579
brca_metabric	MB-4838	7.068623637
brca_metabric	MB-4839	7.848408652
brca_metabric	MB-4843	5.522466341
brca_metabric	MB-4845	7.504935944
brca_metabric	MB-4846	5.457138125
brca_metabric	MB-4849	5.887612069
brca_metabric	MB-4851	5.717893889
brca_metabric	MB-4853	5.508843426
brca_metabric	MB-4855	5.278043732
brca_metabric	MB-4858	5.572677022
brca_metabric	MB-4859	6.397406038
brca_metabric	MB-4860	5.463336619
brca_metabric	MB-4862	6.621982295
brca_metabric	MB-4865	5.399295241
brca_metabric	MB-4866	5.178594533
brca_metabric	MB-4867	5.403496454
brca_metabric	MB-4869	5.929649192
brca_metabric	MB-4870	6.296444491
brca_metabric	MB-4871	7.902704044
brca_metabric	MB-4872	6.829791417
brca_metabric	MB-4873	5.877771266
brca_metabric	MB-4876	6.452331058
brca_metabric	MB-4878	5.598708764
brca_metabric	MB-4879	7.072286337
brca_metabric	MB-4880	5.498229597
brca_metabric	MB-4881	5.451083793
brca_metabric	MB-4882	5.863579566
brca_metabric	MB-4883	5.554561788
brca_metabric	MB-4886	5.439979629
brca_metabric	MB-4887	5.270976926
brca_metabric	MB-4888	5.435095066
brca_metabric	MB-4893	5.203977246
brca_metabric	MB-4894	5.678099544
brca_metabric	MB-4896	8.125891017
brca_metabric	MB-4897	5.30347488
brca_metabric	MB-4898	5.564960416
brca_metabric	MB-4899	5.29794695
brca_metabric	MB-4900	5.620207476
brca_metabric	MB-4904	5.513943087
brca_metabric	MB-4906	6.670404673
brca_metabric	MB-4908	5.770959268
brca_metabric	MB-4911	5.417582748
brca_metabric	MB-4912	5.591593311
brca_metabric	MB-4925	5.918055576
brca_metabric	MB-4928	6.435114388
brca_metabric	MB-4929	5.524319239
brca_metabric	MB-4930	6.219482707
brca_metabric	MB-4931	5.152404215
brca_metabric	MB-4933	5.724718625
brca_metabric	MB-4934	5.652425732
brca_metabric	MB-4935	6.29136957
brca_metabric	MB-4937	5.54068888
brca_metabric	MB-4938	5.456294197
brca_metabric	MB-4941	5.356198748
brca_metabric	MB-4942	5.237936582
brca_metabric	MB-4944	6.873707292
brca_metabric	MB-4945	5.359878501
brca_metabric	MB-4949	5.447477396
brca_metabric	MB-4950	6.375565346
brca_metabric	MB-4952	5.413039907
brca_metabric	MB-4956	6.046856763
brca_metabric	MB-4957	5.508364855
brca_metabric	MB-4959	5.829411347
brca_metabric	MB-4961	5.483608425
brca_metabric	MB-4962	6.147365136
brca_metabric	MB-4965	5.444915693
brca_metabric	MB-4966	5.516182789
brca_metabric	MB-4967	5.532397816
brca_metabric	MB-4968	5.451330709
brca_metabric	MB-4969	5.517636496
brca_metabric	MB-4970	5.438895238
brca_metabric	MB-4974	5.449669876
brca_metabric	MB-4976	6.889245792
brca_metabric	MB-4977	8.473664498
brca_metabric	MB-4978	5.507024194
brca_metabric	MB-4981	6.258348995
brca_metabric	MB-4982	5.716017967
brca_metabric	MB-4986	5.32499992
brca_metabric	MB-4987	6.883093947
brca_metabric	MB-4991	5.931014836
brca_metabric	MB-4992	6.611142274
brca_metabric	MB-4993	5.436327783
brca_metabric	MB-4994	7.869576865
brca_metabric	MB-4996	5.497315507
brca_metabric	MB-4998	5.558477657
brca_metabric	MB-4999	6.293930328
brca_metabric	MB-5001	5.380731509
brca_metabric	MB-5004	5.159802232
brca_metabric	MB-5008	5.654742542
brca_metabric	MB-5011	6.662989208
brca_metabric	MB-5013	5.97030166
brca_metabric	MB-5014	8.456517391
brca_metabric	MB-5015	7.047075223
brca_metabric	MB-5017	6.128594207
brca_metabric	MB-5018	6.385447094
brca_metabric	MB-5019	5.584235645
brca_metabric	MB-5020	6.903424607
brca_metabric	MB-5027	5.356413094
brca_metabric	MB-5033	7.831997205
brca_metabric	MB-5035	5.307508038
brca_metabric	MB-5039	5.274873332
brca_metabric	MB-5040	5.732070654
brca_metabric	MB-5041	5.206275688
brca_metabric	MB-5043	5.30927717
brca_metabric	MB-5044	5.5598095
brca_metabric	MB-5045	5.379140046
brca_metabric	MB-5048	7.351939656
brca_metabric	MB-5049	5.662589313
brca_metabric	MB-5050	7.197091173
brca_metabric	MB-5052	6.258398427
brca_metabric	MB-5053	5.585025049
brca_metabric	MB-5054	5.612049938
brca_metabric	MB-5057	5.44015143
brca_metabric	MB-5058	5.332647252
brca_metabric	MB-5059	5.258286968
brca_metabric	MB-5060	6.999313638
brca_metabric	MB-5061	5.264848741
brca_metabric	MB-5062	5.62584027
brca_metabric	MB-5063	7.074328067
brca_metabric	MB-5064	7.60149667
brca_metabric	MB-5065	5.412105365
brca_metabric	MB-5066	7.758878084
brca_metabric	MB-5068	9.361444399
brca_metabric	MB-5070	5.351420741
brca_metabric	MB-5072	5.3916193
brca_metabric	MB-5073	7.448437574
brca_metabric	MB-5074	5.402251434
brca_metabric	MB-5078	5.135300473
brca_metabric	MB-5079	6.712214222
brca_metabric	MB-5081	7.439435159
brca_metabric	MB-5084	5.39106813
brca_metabric	MB-5086	7.743428222
brca_metabric	MB-5088	6.093682467
brca_metabric	MB-5092	5.731373029
brca_metabric	MB-5093	9.287337396
brca_metabric	MB-5097	6.370088737
brca_metabric	MB-5098	5.342202621
brca_metabric	MB-5100	5.288486503
brca_metabric	MB-5101	7.876799812
brca_metabric	MB-5102	5.416161687
brca_metabric	MB-5105	5.976704175
brca_metabric	MB-5107	6.156777569
brca_metabric	MB-5110	5.671031827
brca_metabric	MB-5113	9.859712031
brca_metabric	MB-5114	5.736377428
brca_metabric	MB-5115	5.298933116
brca_metabric	MB-5116	6.485109376
brca_metabric	MB-5117	6.809768852
brca_metabric	MB-5118	6.528214997
brca_metabric	MB-5119	5.494596994
brca_metabric	MB-5120	9.036738371
brca_metabric	MB-5121	6.368456073
brca_metabric	MB-5122	5.445555787
brca_metabric	MB-5123	5.355021934
brca_metabric	MB-5124	5.588807103
brca_metabric	MB-5126	5.376450866
brca_metabric	MB-5127	6.475840581
brca_metabric	MB-5130	5.352189925
brca_metabric	MB-5134	5.304862415
brca_metabric	MB-5135	5.161882553
brca_metabric	MB-5138	5.345072444
brca_metabric	MB-5139	5.365226565
brca_metabric	MB-5143	5.798098897
brca_metabric	MB-5144	6.273090716
brca_metabric	MB-5145	5.374036119
brca_metabric	MB-5147	6.124932294
brca_metabric	MB-5148	5.387009288
brca_metabric	MB-5150	5.691801706
brca_metabric	MB-5152	5.523762317
brca_metabric	MB-5154	6.199354622
brca_metabric	MB-5155	5.537144474
brca_metabric	MB-5157	7.878293326
brca_metabric	MB-5160	5.936587183
brca_metabric	MB-5161	5.606627621
brca_metabric	MB-5162	5.346432077
brca_metabric	MB-5163	6.240537927
brca_metabric	MB-5164	5.348697807
brca_metabric	MB-5166	6.141254189
brca_metabric	MB-5167	5.79115205
brca_metabric	MB-5169	6.164280166
brca_metabric	MB-5171	5.698560206
brca_metabric	MB-5172	6.137529116
brca_metabric	MB-5173	5.26671183
brca_metabric	MB-5174	5.412779192
brca_metabric	MB-5175	5.251511262
brca_metabric	MB-5176	5.628211776
brca_metabric	MB-5177	5.38068934
brca_metabric	MB-5178	5.76066433
brca_metabric	MB-5179	6.469721089
brca_metabric	MB-5182	5.705089111
brca_metabric	MB-5183	6.150434095
brca_metabric	MB-5184	5.579399161
brca_metabric	MB-5185	5.291144052
brca_metabric	MB-5186	5.175293404
brca_metabric	MB-5188	6.248833205
brca_metabric	MB-5189	6.521581897
brca_metabric	MB-5190	5.424234862
brca_metabric	MB-5191	5.373191158
brca_metabric	MB-5193	6.355201552
brca_metabric	MB-5195	6.037112792
brca_metabric	MB-5196	5.224376055
brca_metabric	MB-5197	6.330268545
brca_metabric	MB-5199	5.656261672
brca_metabric	MB-5200	6.635728166
brca_metabric	MB-5201	6.431940526
brca_metabric	MB-5204	6.941925804
brca_metabric	MB-5205	5.160776853
brca_metabric	MB-5206	5.683981266
brca_metabric	MB-5208	5.347175988
brca_metabric	MB-5209	5.422056272
brca_metabric	MB-5211	5.601557604
brca_metabric	MB-5212	5.8185666
brca_metabric	MB-5213	5.392082943
brca_metabric	MB-5214	5.569371652
brca_metabric	MB-5215	5.394184709
brca_metabric	MB-5218	5.429871442
brca_metabric	MB-5221	5.399409665
brca_metabric	MB-5222	6.158358875
brca_metabric	MB-5223	5.523372839
brca_metabric	MB-5224	5.294881524
brca_metabric	MB-5225	5.250918715
brca_metabric	MB-5226	6.563551453
brca_metabric	MB-5227	5.341165718
brca_metabric	MB-5228	5.514487625
brca_metabric	MB-5229	5.25542123
brca_metabric	MB-5230	5.59146833
brca_metabric	MB-5231	9.232774567
brca_metabric	MB-5232	5.469398479
brca_metabric	MB-5233	5.721990144
brca_metabric	MB-5235	5.301726561
brca_metabric	MB-5236	5.617291957
brca_metabric	MB-5238	5.53062677
brca_metabric	MB-5239	6.106813871
brca_metabric	MB-5240	5.562488938
brca_metabric	MB-5243	5.860972804
brca_metabric	MB-5244	6.214810148
brca_metabric	MB-5251	5.98272299
brca_metabric	MB-5253	5.34377372
brca_metabric	MB-5256	5.661947064
brca_metabric	MB-5258	5.38861344
brca_metabric	MB-5259	6.261674832
brca_metabric	MB-5260	5.476415804
brca_metabric	MB-5261	6.25951376
brca_metabric	MB-5264	5.268943031
brca_metabric	MB-5266	6.17669066
brca_metabric	MB-5267	6.108716083
brca_metabric	MB-5268	5.52593079
brca_metabric	MB-5270	7.051396621
brca_metabric	MB-5271	7.553058442
brca_metabric	MB-5272	5.492890352
brca_metabric	MB-5273	8.257246726
brca_metabric	MB-5275	5.468771502
brca_metabric	MB-5277	5.465604885
brca_metabric	MB-5278	5.368023466
brca_metabric	MB-5279	5.485624198
brca_metabric	MB-5280	5.541526367
brca_metabric	MB-5281	5.470529714
brca_metabric	MB-5284	5.573326119
brca_metabric	MB-5287	5.379175831
brca_metabric	MB-5288	5.51501426
brca_metabric	MB-5290	5.645498257
brca_metabric	MB-5291	5.604054313
brca_metabric	MB-5292	8.026761814
brca_metabric	MB-5293	5.680154179
brca_metabric	MB-5294	5.382974303
brca_metabric	MB-5295	5.574637922
brca_metabric	MB-5296	6.500166178
brca_metabric	MB-5298	5.362803261
brca_metabric	MB-5299	5.450241169
brca_metabric	MB-5300	5.96090069
brca_metabric	MB-5305	5.742094352
brca_metabric	MB-5306	7.009026171
brca_metabric	MB-5308	5.674870729
brca_metabric	MB-5310	5.433385825
brca_metabric	MB-5311	5.556277559
brca_metabric	MB-5312	5.580242057
brca_metabric	MB-5313	5.276102393
brca_metabric	MB-5315	5.48690903
brca_metabric	MB-5317	9.238052607
brca_metabric	MB-5318	5.75144577
brca_metabric	MB-5322	5.676240207
brca_metabric	MB-5323	5.476825823
brca_metabric	MB-5324	8.115473913
brca_metabric	MB-5326	5.252848675
brca_metabric	MB-5327	5.933517285
brca_metabric	MB-5328	8.278378332
brca_metabric	MB-5329	7.37186396
brca_metabric	MB-5330	5.508156675
brca_metabric	MB-5331	5.826720625
brca_metabric	MB-5332	5.409501669
brca_metabric	MB-5334	5.535096833
brca_metabric	MB-5335	5.316995215
brca_metabric	MB-5338	5.670233091
brca_metabric	MB-5339	7.57471
brca_metabric	MB-5341	5.558306277
brca_metabric	MB-5345	5.334861378
brca_metabric	MB-5346	5.353708552
brca_metabric	MB-5347	5.765284503
brca_metabric	MB-5348	5.319262613
brca_metabric	MB-5350	5.318656761
brca_metabric	MB-5351	5.515808294
brca_metabric	MB-5358	5.897434974
brca_metabric	MB-5360	5.817105745
brca_metabric	MB-5361	6.772567381
brca_metabric	MB-5364	5.759585811
brca_metabric	MB-5365	5.273185014
brca_metabric	MB-5366	5.519883168
brca_metabric	MB-5368	5.221865783
brca_metabric	MB-5369	7.41990692
brca_metabric	MB-5370	10.23412353
brca_metabric	MB-5373	5.315613186
brca_metabric	MB-5377	5.45141313
brca_metabric	MB-5378	5.444521857
brca_metabric	MB-5381	5.617029846
brca_metabric	MB-5382	5.363963904
brca_metabric	MB-5383	7.987902672
brca_metabric	MB-5384	6.592751475
brca_metabric	MB-5386	6.091970774
brca_metabric	MB-5388	5.490617991
brca_metabric	MB-5389	5.414235238
brca_metabric	MB-5390	5.609319564
brca_metabric	MB-5392	5.928943713
brca_metabric	MB-5393	7.476757817
brca_metabric	MB-5395	5.214718376
brca_metabric	MB-5396	5.442319796
brca_metabric	MB-5397	5.98933972
brca_metabric	MB-5398	6.943957046
brca_metabric	MB-5399	5.865073639
brca_metabric	MB-5401	5.414889933
brca_metabric	MB-5402	5.701783123
brca_metabric	MB-5403	9.796074302
brca_metabric	MB-5404	5.751874622
brca_metabric	MB-5405	5.740465469
brca_metabric	MB-5406	5.455119976
brca_metabric	MB-5407	7.480018602
brca_metabric	MB-5408	7.351516943
brca_metabric	MB-5409	6.161928194
brca_metabric	MB-5410	5.26536429
brca_metabric	MB-5411	5.438055406
brca_metabric	MB-5412	5.437644704
brca_metabric	MB-5414	5.521770236
brca_metabric	MB-5417	5.461597712
brca_metabric	MB-5418	5.879108218
brca_metabric	MB-5420	5.7261408
brca_metabric	MB-5421	5.560164214
brca_metabric	MB-5422	5.293224353
brca_metabric	MB-5424	5.437127773
brca_metabric	MB-5425	5.558225354
brca_metabric	MB-5426	5.821894332
brca_metabric	MB-5427	5.322205166
brca_metabric	MB-5428	5.475018938
brca_metabric	MB-5429	8.496379633
brca_metabric	MB-5431	5.223582593
brca_metabric	MB-5432	5.528893137
brca_metabric	MB-5433	5.343774705
brca_metabric	MB-5434	5.356326508
brca_metabric	MB-5435	5.618021721
brca_metabric	MB-5440	5.657166682
brca_metabric	MB-5441	5.76414857
brca_metabric	MB-5442	5.439501732
brca_metabric	MB-5444	5.661205636
brca_metabric	MB-5446	5.369716757
brca_metabric	MB-5447	5.761985105
brca_metabric	MB-5450	5.392001655
brca_metabric	MB-5451	5.624569297
brca_metabric	MB-5452	5.367683956
brca_metabric	MB-5453	5.267345238
brca_metabric	MB-5454	5.659376051
brca_metabric	MB-5455	5.332858299
brca_metabric	MB-5457	6.351393754
brca_metabric	MB-5458	5.379213929
brca_metabric	MB-5459	6.708085105
brca_metabric	MB-5463	5.556605149
brca_metabric	MB-5464	5.77884536
brca_metabric	MB-5465	5.446716351
brca_metabric	MB-5468	5.424240398
brca_metabric	MB-5470	5.493278879
brca_metabric	MB-5471	5.604693199
brca_metabric	MB-5472	5.893758238
brca_metabric	MB-5473	6.357955395
brca_metabric	MB-5474	6.537690657
brca_metabric	MB-5475	6.315627278
brca_metabric	MB-5477	5.556682043
brca_metabric	MB-5478	8.290557861
brca_metabric	MB-5481	5.362888719
brca_metabric	MB-5482	5.697946308
brca_metabric	MB-5483	5.740865342
brca_metabric	MB-5484	5.59157812
brca_metabric	MB-5485	5.396170607
brca_metabric	MB-5486	5.210445944
brca_metabric	MB-5489	5.478115931
brca_metabric	MB-5490	8.318470237
brca_metabric	MB-5491	6.570745005
brca_metabric	MB-5492	5.432062904
brca_metabric	MB-5493	6.16609315
brca_metabric	MB-5495	6.010745167
brca_metabric	MB-5497	5.714793782
brca_metabric	MB-5498	6.033884922
brca_metabric	MB-5499	5.5474117
brca_metabric	MB-5502	5.503528675
brca_metabric	MB-5505	5.994858618
brca_metabric	MB-5510	6.394935533
brca_metabric	MB-5511	5.57350475
brca_metabric	MB-5513	5.479410655
brca_metabric	MB-5514	8.376333415
brca_metabric	MB-5518	5.706861975
brca_metabric	MB-5519	6.545016779
brca_metabric	MB-5520	6.205541635
brca_metabric	MB-5521	6.159229514
brca_metabric	MB-5525	10.96160072
brca_metabric	MB-5526	5.499604395
brca_metabric	MB-5527	5.687016069
brca_metabric	MB-5529	5.550131433
brca_metabric	MB-5530	5.502137648
brca_metabric	MB-5531	5.177648929
brca_metabric	MB-5532	5.410566469
brca_metabric	MB-5533	6.982806954
brca_metabric	MB-5534	5.65214968
brca_metabric	MB-5535	5.467001881
brca_metabric	MB-5540	5.576736649
brca_metabric	MB-5541	5.553214534
brca_metabric	MB-5543	5.352504758
brca_metabric	MB-5547	5.589188688
brca_metabric	MB-5548	5.240821542
brca_metabric	MB-5549	6.652241817
brca_metabric	MB-5550	6.490866513
brca_metabric	MB-5551	5.284013886
brca_metabric	MB-5552	5.864899579
brca_metabric	MB-5553	5.764723825
brca_metabric	MB-5554	5.656253687
brca_metabric	MB-5556	6.286441263
brca_metabric	MB-5558	5.554797687
brca_metabric	MB-5559	5.25145922
brca_metabric	MB-5560	5.392227581
brca_metabric	MB-5562	8.158116859
brca_metabric	MB-5563	7.104405506
brca_metabric	MB-5565	5.603820354
brca_metabric	MB-5566	5.294781254
brca_metabric	MB-5567	5.319174316
brca_metabric	MB-5571	5.603135765
brca_metabric	MB-5572	5.120994249
brca_metabric	MB-5575	7.808782606
brca_metabric	MB-5576	5.487444987
brca_metabric	MB-5577	5.839943003
brca_metabric	MB-5579	5.434488255
brca_metabric	MB-5580	8.842993776
brca_metabric	MB-5582	5.272924286
brca_metabric	MB-5583	6.023932388
brca_metabric	MB-5584	6.129035542
brca_metabric	MB-5588	5.769364359
brca_metabric	MB-5589	5.469530251
brca_metabric	MB-5590	5.52662493
brca_metabric	MB-5591	6.00182926
