STUDY_ID	SAMPLE_ID	CEACAM5
brca_metabric	MB-3707	-0.5199
brca_metabric	MB-3711	-0.5986
brca_metabric	MB-3748	0.8617
brca_metabric	MB-3752	-0.8237
brca_metabric	MB-3754	-0.1061
brca_metabric	MB-3781	0.3365
brca_metabric	MB-3797	-0.5437
brca_metabric	MB-3824	-0.2221
brca_metabric	MB-3838	2.616
brca_metabric	MB-3840	1.554
brca_metabric	MB-3842	-0.5427
brca_metabric	MB-3850	-0.4949
brca_metabric	MB-3852	0.3748
brca_metabric	MB-3854	-0.3129
brca_metabric	MB-3865	-0.3167
brca_metabric	MB-3866	-0.4617
brca_metabric	MB-3871	-0.0351
brca_metabric	MB-3874	-0.2234
brca_metabric	MB-3978	2.2951
brca_metabric	MB-4000	-0.1466
brca_metabric	MB-4001	0.6831
brca_metabric	MB-4003	-0.3156
brca_metabric	MB-4004	-0.5462
brca_metabric	MB-4005	0.5921
brca_metabric	MB-4008	1.495
brca_metabric	MB-4010	-0.3888
brca_metabric	MB-4011	-0.353
brca_metabric	MB-4012	-0.3636
brca_metabric	MB-4015	2.5336
brca_metabric	MB-4017	1.4022
brca_metabric	MB-4018	0.6251
brca_metabric	MB-4024	-0.8728
brca_metabric	MB-4033	-0.3711
brca_metabric	MB-4046	-0.6783
brca_metabric	MB-4059	-0.6269
brca_metabric	MB-4079	-0.7298
brca_metabric	MB-4091	-0.5161
brca_metabric	MB-4098	-0.7954
brca_metabric	MB-4119	-0.4973
brca_metabric	MB-4120	1.827
brca_metabric	MB-4126	-0.6942
brca_metabric	MB-4127	0.7107
brca_metabric	MB-4139	-0.6206
brca_metabric	MB-4140	1.1198
brca_metabric	MB-4141	0.2371
brca_metabric	MB-4145	-0.5568
brca_metabric	MB-4146	-0.1193
brca_metabric	MB-4148	-0.4569
brca_metabric	MB-4154	-0.9661
brca_metabric	MB-4171	-0.593
brca_metabric	MB-4173	-0.1023
brca_metabric	MB-4189	-0.7914
brca_metabric	MB-4212	-0.7403
brca_metabric	MB-4213	-0.3831
brca_metabric	MB-4222	-0.7848
brca_metabric	MB-4224	2.2023
brca_metabric	MB-4230	0.4293
brca_metabric	MB-4233	-0.3215
brca_metabric	MB-4234	-0.6382
brca_metabric	MB-4235	-0.8431
brca_metabric	MB-4236	-0.7673
brca_metabric	MB-4250	-0.3387
brca_metabric	MB-4254	-0.9565
brca_metabric	MB-4264	-0.791
brca_metabric	MB-4266	-0.5294
brca_metabric	MB-4270	1.1997
brca_metabric	MB-4274	-0.7792
brca_metabric	MB-4276	-0.3514
brca_metabric	MB-4278	-0.7317
brca_metabric	MB-4281	-0.1956
brca_metabric	MB-4282	-0.789
brca_metabric	MB-4283	0.0971
brca_metabric	MB-4289	1.9942
brca_metabric	MB-4292	-0.5989
brca_metabric	MB-4293	-0.486
brca_metabric	MB-4300	-0.476
brca_metabric	MB-4303	-0.2904
brca_metabric	MB-4306	0.0386
brca_metabric	MB-4310	2.1555
brca_metabric	MB-4313	-0.8115
brca_metabric	MB-4317	-0.7206
brca_metabric	MB-4318	-0.3537
brca_metabric	MB-4322	0.3088
brca_metabric	MB-4323	0.1074
brca_metabric	MB-4324	-0.5896
brca_metabric	MB-4328	0.2597
brca_metabric	MB-4329	0.4093
brca_metabric	MB-4331	0.0301
brca_metabric	MB-4332	-0.4958
brca_metabric	MB-4333	-0.4563
brca_metabric	MB-4339	2.3098
brca_metabric	MB-4341	-0.8431
brca_metabric	MB-4342	-0.4739
brca_metabric	MB-4343	-0.6283
brca_metabric	MB-4348	-0.6196
brca_metabric	MB-4350	-0.211
brca_metabric	MB-4351	-0.717
brca_metabric	MB-4353	-0.5944
brca_metabric	MB-4354	3.4432
brca_metabric	MB-4357	-0.7182
brca_metabric	MB-4360	-0.4245
brca_metabric	MB-4362	-0.5547
brca_metabric	MB-4368	1.0984
brca_metabric	MB-4374	-0.563
brca_metabric	MB-4375	0.1406
brca_metabric	MB-4381	0.6603
brca_metabric	MB-4390	1.2407
brca_metabric	MB-4395	-0.6937
brca_metabric	MB-4407	-0.8235
brca_metabric	MB-4408	-0.7097
brca_metabric	MB-4416	-0.6782
brca_metabric	MB-4417	-0.4822
brca_metabric	MB-4418	-0.4861
brca_metabric	MB-4421	2.9293
brca_metabric	MB-4426	-0.5131
brca_metabric	MB-4434	-0.2147
brca_metabric	MB-4442	-0.4285
brca_metabric	MB-4484	-0.0982
brca_metabric	MB-4529	3.5886
brca_metabric	MB-4548	-0.9051
brca_metabric	MB-4557	-0.5913
brca_metabric	MB-4564	-0.7071
brca_metabric	MB-4578	-0.3396
brca_metabric	MB-4591	-0.5418
brca_metabric	MB-4593	-0.1428
brca_metabric	MB-4598	1.4443
brca_metabric	MB-4599	-0.5631
brca_metabric	MB-4601	-0.3634
brca_metabric	MB-4602	-0.2929
brca_metabric	MB-4603	-0.6714
brca_metabric	MB-4607	-0.3266
brca_metabric	MB-4616	0.5648
brca_metabric	MB-4618	2.2472
brca_metabric	MB-4621	-0.4998
brca_metabric	MB-4622	-0.6266
brca_metabric	MB-4623	0.1484
brca_metabric	MB-4626	-0.6589
brca_metabric	MB-4627	-0.5412
brca_metabric	MB-4630	-0.1271
brca_metabric	MB-4633	-0.5233
brca_metabric	MB-4634	0.7603
brca_metabric	MB-4639	-0.6462
brca_metabric	MB-4640	-0.749
brca_metabric	MB-4641	0.2781
brca_metabric	MB-4642	-0.7032
brca_metabric	MB-4643	-0.4591
brca_metabric	MB-4644	-0.484
brca_metabric	MB-4648	2.4085
brca_metabric	MB-4649	0.6599
brca_metabric	MB-4651	-0.4172
brca_metabric	MB-4653	-0.3008
brca_metabric	MB-4654	-0.6268
brca_metabric	MB-4655	-0.6511
brca_metabric	MB-4660	-0.5902
brca_metabric	MB-4661	0.5598
brca_metabric	MB-4663	-1.0067
brca_metabric	MB-4665	-0.5238
brca_metabric	MB-4666	-0.4165
brca_metabric	MB-4667	-0.5616
brca_metabric	MB-4669	-0.5105
brca_metabric	MB-4670	0.2059
brca_metabric	MB-4671	-0.2884
brca_metabric	MB-4672	-0.341
brca_metabric	MB-4673	0.9358
brca_metabric	MB-4674	2.5835
brca_metabric	MB-4675	-0.3686
brca_metabric	MB-4679	-0.8982
brca_metabric	MB-4681	-0.2548
brca_metabric	MB-4682	-0.2434
brca_metabric	MB-4685	-0.7618
brca_metabric	MB-4686	-0.5198
brca_metabric	MB-4687	-0.0948
brca_metabric	MB-4688	-0.2339
brca_metabric	MB-4691	-0.5204
brca_metabric	MB-4692	0.4125
brca_metabric	MB-4694	-0.8015
brca_metabric	MB-4695	-0.7311
brca_metabric	MB-4696	-0.8135
brca_metabric	MB-4697	0.488
brca_metabric	MB-4698	-0.6769
brca_metabric	MB-4701	-0.4012
brca_metabric	MB-4702	-0.3921
brca_metabric	MB-4704	-0.3913
brca_metabric	MB-4705	-0.1463
brca_metabric	MB-4706	-0.3757
brca_metabric	MB-4707	-0.9685
brca_metabric	MB-4708	2.4133
brca_metabric	MB-4709	0.941
brca_metabric	MB-4710	0.0385
brca_metabric	MB-4711	-1.0086
brca_metabric	MB-4712	0.7345
brca_metabric	MB-4714	-0.9162
brca_metabric	MB-4715	-0.5466
brca_metabric	MB-4716	-0.2667
brca_metabric	MB-4717	-0.4387
brca_metabric	MB-4718	-1.0086
brca_metabric	MB-4719	1.4698
brca_metabric	MB-4721	-0.4281
brca_metabric	MB-4722	1.2474
brca_metabric	MB-4723	0.7753
brca_metabric	MB-4724	-0.8198
brca_metabric	MB-4725	0.4243
brca_metabric	MB-4729	1.5769
brca_metabric	MB-4730	-0.2639
brca_metabric	MB-4731	-0.3036
brca_metabric	MB-4732	-0.7466
brca_metabric	MB-4733	-0.4413
brca_metabric	MB-4735	0.4935
brca_metabric	MB-4737	-0.3616
brca_metabric	MB-4738	-0.774
brca_metabric	MB-4739	-0.8287
brca_metabric	MB-4741	-0.2698
brca_metabric	MB-4742	1.5974
brca_metabric	MB-4743	-0.7083
brca_metabric	MB-4744	0.7519
brca_metabric	MB-4745	2.7605
brca_metabric	MB-4746	-0.0762
brca_metabric	MB-4749	-0.3735
brca_metabric	MB-4750	-0.1636
brca_metabric	MB-4752	1.3598
brca_metabric	MB-4757	-0.5144
brca_metabric	MB-4758	-0.4567
brca_metabric	MB-4760	-0.577
brca_metabric	MB-4762	-0.2341
brca_metabric	MB-4763	-0.069
brca_metabric	MB-4764	-0.7057
brca_metabric	MB-4767	-0.3308
brca_metabric	MB-4769	-0.5266
brca_metabric	MB-4770	-0.7008
brca_metabric	MB-4771	-0.6999
brca_metabric	MB-4778	-0.1578
brca_metabric	MB-4779	1.0691
brca_metabric	MB-4782	-0.2689
brca_metabric	MB-4784	-0.5895
brca_metabric	MB-4785	1.8069
brca_metabric	MB-4787	-0.407
brca_metabric	MB-4790	1.5079
brca_metabric	MB-4791	-0.6499
brca_metabric	MB-4792	-0.6996
brca_metabric	MB-4793	-0.7141
brca_metabric	MB-4794	-0.5211
brca_metabric	MB-4796	0.8265
brca_metabric	MB-4797	1.0158
brca_metabric	MB-4798	-0.4397
brca_metabric	MB-4800	0.6268
brca_metabric	MB-4801	0.0147
brca_metabric	MB-4802	-0.1475
brca_metabric	MB-4805	0.0701
brca_metabric	MB-4806	-0.7713
brca_metabric	MB-4809	-1.067
brca_metabric	MB-4814	-0.5095
brca_metabric	MB-4818	3.4315
brca_metabric	MB-4820	-0.3596
brca_metabric	MB-4822	-0.714
brca_metabric	MB-4825	3.1428
brca_metabric	MB-4827	0.1982
brca_metabric	MB-4828	-0.2618
brca_metabric	MB-4829	-0.5145
brca_metabric	MB-4832	-0.5763
brca_metabric	MB-4834	0.8847
brca_metabric	MB-4836	-0.7315
brca_metabric	MB-4838	1.2787
brca_metabric	MB-4839	2.0469
brca_metabric	MB-4843	-0.4927
brca_metabric	MB-4845	1.7172
brca_metabric	MB-4846	-0.5765
brca_metabric	MB-4849	-0.0391
brca_metabric	MB-4851	-0.2468
brca_metabric	MB-4853	-0.5101
brca_metabric	MB-4855	-0.8107
brca_metabric	MB-4858	-0.4288
brca_metabric	MB-4859	0.5555
brca_metabric	MB-4860	-0.5685
brca_metabric	MB-4862	0.8045
brca_metabric	MB-4865	-0.6514
brca_metabric	MB-4866	-0.9437
brca_metabric	MB-4867	-0.6459
brca_metabric	MB-4869	0.0116
brca_metabric	MB-4870	0.4411
brca_metabric	MB-4871	2.0978
brca_metabric	MB-4872	1.0285
brca_metabric	MB-4873	-0.051
brca_metabric	MB-4876	0.6171
brca_metabric	MB-4878	-0.3959
brca_metabric	MB-4879	1.2825
brca_metabric	MB-4880	-0.5237
brca_metabric	MB-4881	-0.5843
brca_metabric	MB-4882	-0.0682
brca_metabric	MB-4883	-0.4518
brca_metabric	MB-4886	-0.5986
brca_metabric	MB-4887	-0.8201
brca_metabric	MB-4888	-0.605
brca_metabric	MB-4893	-0.9095
brca_metabric	MB-4894	-0.2963
brca_metabric	MB-4896	2.304
brca_metabric	MB-4897	-0.777
brca_metabric	MB-4898	-0.4386
brca_metabric	MB-4899	-0.7843
brca_metabric	MB-4900	-0.3688
brca_metabric	MB-4904	-0.5036
brca_metabric	MB-4906	0.8573
brca_metabric	MB-4908	-0.1813
brca_metabric	MB-4911	-0.6277
brca_metabric	MB-4912	-0.4049
brca_metabric	MB-4925	-0.0024
brca_metabric	MB-4928	0.5978
brca_metabric	MB-4929	-0.4903
brca_metabric	MB-4930	0.3528
brca_metabric	MB-4931	-0.979
brca_metabric	MB-4933	-0.2384
brca_metabric	MB-4934	-0.3284
brca_metabric	MB-4935	0.4353
brca_metabric	MB-4937	-0.4694
brca_metabric	MB-4938	-0.5776
brca_metabric	MB-4941	-0.7077
brca_metabric	MB-4942	-0.8641
brca_metabric	MB-4944	1.0751
brca_metabric	MB-4945	-0.7029
brca_metabric	MB-4949	-0.589
brca_metabric	MB-4950	0.5309
brca_metabric	MB-4952	-0.6335
brca_metabric	MB-4956	0.1512
brca_metabric	MB-4957	-0.5107
brca_metabric	MB-4959	-0.1097
brca_metabric	MB-4961	-0.5424
brca_metabric	MB-4962	0.2692
brca_metabric	MB-4965	-0.5923
brca_metabric	MB-4966	-0.5007
brca_metabric	MB-4967	-0.48
brca_metabric	MB-4968	-0.584
brca_metabric	MB-4969	-0.4988
brca_metabric	MB-4970	-0.6
brca_metabric	MB-4974	-0.5861
brca_metabric	MB-4976	1.0915
brca_metabric	MB-4977	2.6154
brca_metabric	MB-4978	-0.5124
brca_metabric	MB-4981	0.3975
brca_metabric	MB-4982	-0.2492
brca_metabric	MB-4986	-0.7487
brca_metabric	MB-4987	1.085
brca_metabric	MB-4991	0.0132
brca_metabric	MB-4992	0.7927
brca_metabric	MB-4993	-0.6034
brca_metabric	MB-4994	2.0668
brca_metabric	MB-4996	-0.5248
brca_metabric	MB-4998	-0.4468
brca_metabric	MB-4999	0.4382
brca_metabric	MB-5001	-0.6756
brca_metabric	MB-5004	-0.969
brca_metabric	MB-5008	-0.3255
brca_metabric	MB-5011	0.8492
brca_metabric	MB-5013	0.0603
brca_metabric	MB-5014	2.6004
brca_metabric	MB-5015	1.2564
brca_metabric	MB-5017	0.2473
brca_metabric	MB-5018	0.542
brca_metabric	MB-5019	-0.4142
brca_metabric	MB-5020	1.1065
brca_metabric	MB-5027	-0.7074
brca_metabric	MB-5033	2.0314
brca_metabric	MB-5035	-0.7717
brca_metabric	MB-5039	-0.8149
brca_metabric	MB-5040	-0.2293
brca_metabric	MB-5041	-0.9064
brca_metabric	MB-5043	-0.7694
brca_metabric	MB-5044	-0.4451
brca_metabric	MB-5045	-0.6777
brca_metabric	MB-5048	1.5661
brca_metabric	MB-5049	-0.3157
brca_metabric	MB-5050	1.4102
brca_metabric	MB-5052	0.3975
brca_metabric	MB-5053	-0.4132
brca_metabric	MB-5054	-0.3791
brca_metabric	MB-5057	-0.5984
brca_metabric	MB-5058	-0.7386
brca_metabric	MB-5059	-0.8369
brca_metabric	MB-5060	1.2069
brca_metabric	MB-5061	-0.8282
brca_metabric	MB-5062	-0.3617
brca_metabric	MB-5063	1.2846
brca_metabric	MB-5064	1.8112
brca_metabric	MB-5065	-0.6348
brca_metabric	MB-5066	1.9622
brca_metabric	MB-5068	3.3613
brca_metabric	MB-5070	-0.7139
brca_metabric	MB-5072	-0.6614
brca_metabric	MB-5073	1.6617
brca_metabric	MB-5074	-0.6476
brca_metabric	MB-5078	-1.0022
brca_metabric	MB-5079	0.9025
brca_metabric	MB-5081	1.6529
brca_metabric	MB-5084	-0.6621
brca_metabric	MB-5086	1.9475
brca_metabric	MB-5088	0.2064
brca_metabric	MB-5092	-0.2301
brca_metabric	MB-5093	3.3016
brca_metabric	MB-5097	0.5247
brca_metabric	MB-5098	-0.726
brca_metabric	MB-5100	-0.7969
brca_metabric	MB-5101	2.0736
brca_metabric	MB-5102	-0.6295
brca_metabric	MB-5105	0.0679
brca_metabric	MB-5107	0.2801
brca_metabric	MB-5110	-0.3051
brca_metabric	MB-5113	3.7524
brca_metabric	MB-5114	-0.224
brca_metabric	MB-5115	-0.783
brca_metabric	MB-5116	0.6536
brca_metabric	MB-5117	1.0072
brca_metabric	MB-5118	0.7014
brca_metabric	MB-5119	-0.5283
brca_metabric	MB-5120	3.0962
brca_metabric	MB-5121	0.5228
brca_metabric	MB-5122	-0.5914
brca_metabric	MB-5123	-0.7092
brca_metabric	MB-5124	-0.4084
brca_metabric	MB-5126	-0.6812
brca_metabric	MB-5127	0.6433
brca_metabric	MB-5130	-0.7129
brca_metabric	MB-5134	-0.7752
brca_metabric	MB-5135	-0.9662
brca_metabric	MB-5138	-0.7223
brca_metabric	MB-5139	-0.6959
brca_metabric	MB-5143	-0.148
brca_metabric	MB-5144	0.4144
brca_metabric	MB-5145	-0.6843
brca_metabric	MB-5147	0.243
brca_metabric	MB-5148	-0.6674
brca_metabric	MB-5150	-0.2792
brca_metabric	MB-5152	-0.491
brca_metabric	MB-5154	0.3295
brca_metabric	MB-5155	-0.4739
brca_metabric	MB-5157	2.075
brca_metabric	MB-5160	0.0199
brca_metabric	MB-5161	-0.3859
brca_metabric	MB-5162	-0.7205
brca_metabric	MB-5163	0.377
brca_metabric	MB-5164	-0.7175
brca_metabric	MB-5166	0.262
brca_metabric	MB-5167	-0.1565
brca_metabric	MB-5169	0.2889
brca_metabric	MB-5171	-0.2708
brca_metabric	MB-5172	0.2577
brca_metabric	MB-5173	-0.8257
brca_metabric	MB-5174	-0.6339
brca_metabric	MB-5175	-0.846
brca_metabric	MB-5176	-0.3587
brca_metabric	MB-5177	-0.6757
brca_metabric	MB-5178	-0.194
brca_metabric	MB-5179	0.6365
brca_metabric	MB-5182	-0.2627
brca_metabric	MB-5183	0.2727
brca_metabric	MB-5184	-0.4203
brca_metabric	MB-5185	-0.7933
brca_metabric	MB-5186	-0.9481
brca_metabric	MB-5188	0.3865
brca_metabric	MB-5189	0.6941
brca_metabric	MB-5190	-0.619
brca_metabric	MB-5191	-0.6855
brca_metabric	MB-5193	0.5078
brca_metabric	MB-5195	0.1397
brca_metabric	MB-5196	-0.8822
brca_metabric	MB-5197	0.4796
brca_metabric	MB-5199	-0.3236
brca_metabric	MB-5200	0.8195
brca_metabric	MB-5201	0.5943
brca_metabric	MB-5204	1.1469
brca_metabric	MB-5205	-0.9677
brca_metabric	MB-5206	-0.289
brca_metabric	MB-5208	-0.7195
brca_metabric	MB-5209	-0.6218
brca_metabric	MB-5211	-0.3923
brca_metabric	MB-5212	-0.123
brca_metabric	MB-5213	-0.6608
brca_metabric	MB-5214	-0.433
brca_metabric	MB-5215	-0.6581
brca_metabric	MB-5218	-0.6117
brca_metabric	MB-5221	-0.6513
brca_metabric	MB-5222	0.282
brca_metabric	MB-5223	-0.4915
brca_metabric	MB-5224	-0.7884
brca_metabric	MB-5225	-0.8468
brca_metabric	MB-5226	0.7404
brca_metabric	MB-5227	-0.7274
brca_metabric	MB-5228	-0.5029
brca_metabric	MB-5229	-0.8408
brca_metabric	MB-5230	-0.405
brca_metabric	MB-5231	3.2573
brca_metabric	MB-5232	-0.5607
brca_metabric	MB-5233	-0.2418
brca_metabric	MB-5235	-0.7793
brca_metabric	MB-5236	-0.3725
brca_metabric	MB-5238	-0.4823
brca_metabric	MB-5239	0.2218
brca_metabric	MB-5240	-0.4417
brca_metabric	MB-5243	-0.0714
brca_metabric	MB-5244	0.3474
brca_metabric	MB-5251	0.0751
brca_metabric	MB-5253	-0.724
brca_metabric	MB-5256	-0.3165
brca_metabric	MB-5258	-0.6653
brca_metabric	MB-5259	0.4013
brca_metabric	MB-5260	-0.5517
brca_metabric	MB-5261	0.3988
brca_metabric	MB-5264	-0.8228
brca_metabric	MB-5266	0.3033
brca_metabric	MB-5267	0.224
brca_metabric	MB-5268	-0.4882
brca_metabric	MB-5270	1.2609
brca_metabric	MB-5271	1.7642
brca_metabric	MB-5272	-0.5305
brca_metabric	MB-5273	2.423
brca_metabric	MB-5275	-0.5615
brca_metabric	MB-5277	-0.5656
brca_metabric	MB-5278	-0.6922
brca_metabric	MB-5279	-0.5398
brca_metabric	MB-5280	-0.4684
brca_metabric	MB-5281	-0.5592
brca_metabric	MB-5284	-0.428
brca_metabric	MB-5287	-0.6776
brca_metabric	MB-5288	-0.5022
brca_metabric	MB-5290	-0.3371
brca_metabric	MB-5291	-0.3892
brca_metabric	MB-5292	2.2131
brca_metabric	MB-5293	-0.2937
brca_metabric	MB-5294	-0.6727
brca_metabric	MB-5295	-0.4263
brca_metabric	MB-5296	0.6704
brca_metabric	MB-5298	-0.699
brca_metabric	MB-5299	-0.5854
brca_metabric	MB-5300	0.049
brca_metabric	MB-5305	-0.2169
brca_metabric	MB-5306	1.217
brca_metabric	MB-5308	-0.3003
brca_metabric	MB-5310	-0.6072
brca_metabric	MB-5311	-0.4496
brca_metabric	MB-5312	-0.4192
brca_metabric	MB-5313	-0.8133
brca_metabric	MB-5315	-0.5382
brca_metabric	MB-5317	3.2616
brca_metabric	MB-5318	-0.2054
brca_metabric	MB-5322	-0.2986
brca_metabric	MB-5323	-0.5511
brca_metabric	MB-5324	2.2945
brca_metabric	MB-5326	-0.8442
brca_metabric	MB-5327	0.0162
brca_metabric	MB-5328	2.442
brca_metabric	MB-5329	1.5859
brca_metabric	MB-5330	-0.511
brca_metabric	MB-5331	-0.113
brca_metabric	MB-5332	-0.6381
brca_metabric	MB-5334	-0.4766
brca_metabric	MB-5335	-0.7592
brca_metabric	MB-5338	-0.3061
brca_metabric	MB-5339	1.7853
brca_metabric	MB-5341	-0.447
brca_metabric	MB-5345	-0.7357
brca_metabric	MB-5346	-0.7109
brca_metabric	MB-5347	-0.1883
brca_metabric	MB-5348	-0.7562
brca_metabric	MB-5350	-0.757
brca_metabric	MB-5351	-0.5012
brca_metabric	MB-5358	-0.0272
brca_metabric	MB-5360	-0.1248
brca_metabric	MB-5361	0.9674
brca_metabric	MB-5364	-0.1953
brca_metabric	MB-5365	-0.8171
brca_metabric	MB-5366	-0.496
brca_metabric	MB-5368	-0.8855
brca_metabric	MB-5369	1.6336
brca_metabric	MB-5370	4.0347
brca_metabric	MB-5373	-0.761
brca_metabric	MB-5377	-0.5839
brca_metabric	MB-5378	-0.5928
brca_metabric	MB-5381	-0.3728
brca_metabric	MB-5382	-0.6975
brca_metabric	MB-5383	2.1771
brca_metabric	MB-5384	0.7725
brca_metabric	MB-5386	0.2044
brca_metabric	MB-5388	-0.5334
brca_metabric	MB-5389	-0.632
brca_metabric	MB-5390	-0.3825
brca_metabric	MB-5392	0.0107
brca_metabric	MB-5393	1.6896
brca_metabric	MB-5395	-0.8951
brca_metabric	MB-5396	-0.5956
brca_metabric	MB-5397	0.083
brca_metabric	MB-5398	1.149
brca_metabric	MB-5399	-0.0664
brca_metabric	MB-5401	-0.6311
brca_metabric	MB-5402	-0.2668
brca_metabric	MB-5403	3.7035
brca_metabric	MB-5404	-0.2048
brca_metabric	MB-5405	-0.2189
brca_metabric	MB-5406	-0.5791
brca_metabric	MB-5407	1.6928
brca_metabric	MB-5408	1.5657
brca_metabric	MB-5409	0.2861
brca_metabric	MB-5410	-0.8275
brca_metabric	MB-5411	-0.6011
brca_metabric	MB-5412	-0.6017
brca_metabric	MB-5414	-0.4936
brca_metabric	MB-5417	-0.5707
brca_metabric	MB-5418	-0.0494
brca_metabric	MB-5420	-0.2366
brca_metabric	MB-5421	-0.4447
brca_metabric	MB-5422	-0.7906
brca_metabric	MB-5424	-0.6023
brca_metabric	MB-5425	-0.4471
brca_metabric	MB-5426	-0.1189
brca_metabric	MB-5427	-0.7523
brca_metabric	MB-5428	-0.5535
brca_metabric	MB-5429	2.6354
brca_metabric	MB-5431	-0.8833
brca_metabric	MB-5432	-0.4845
brca_metabric	MB-5433	-0.724
brca_metabric	MB-5434	-0.7075
brca_metabric	MB-5435	-0.3716
brca_metabric	MB-5440	-0.3225
brca_metabric	MB-5441	-0.1897
brca_metabric	MB-5442	-0.5993
brca_metabric	MB-5444	-0.3174
brca_metabric	MB-5446	-0.69
brca_metabric	MB-5447	-0.1924
brca_metabric	MB-5450	-0.6609
brca_metabric	MB-5451	-0.3633
brca_metabric	MB-5452	-0.6926
brca_metabric	MB-5453	-0.8249
brca_metabric	MB-5454	-0.3197
brca_metabric	MB-5455	-0.7383
brca_metabric	MB-5457	0.5035
brca_metabric	MB-5458	-0.6776
brca_metabric	MB-5459	0.8981
brca_metabric	MB-5463	-0.4492
brca_metabric	MB-5464	-0.1716
brca_metabric	MB-5465	-0.5899
brca_metabric	MB-5468	-0.619
brca_metabric	MB-5470	-0.53
brca_metabric	MB-5471	-0.3883
brca_metabric	MB-5472	-0.0317
brca_metabric	MB-5473	0.511
brca_metabric	MB-5474	0.7119
brca_metabric	MB-5475	0.4629
brca_metabric	MB-5477	-0.4491
brca_metabric	MB-5478	2.4529
brca_metabric	MB-5481	-0.6989
brca_metabric	MB-5482	-0.2716
brca_metabric	MB-5483	-0.2184
brca_metabric	MB-5484	-0.4049
brca_metabric	MB-5485	-0.6555
brca_metabric	MB-5486	-0.9008
brca_metabric	MB-5489	-0.5495
brca_metabric	MB-5490	2.4779
brca_metabric	MB-5491	0.7484
brca_metabric	MB-5492	-0.6089
brca_metabric	MB-5493	0.291
brca_metabric	MB-5495	0.1085
brca_metabric	MB-5497	-0.2507
brca_metabric	MB-5498	0.1359
brca_metabric	MB-5499	-0.4609
brca_metabric	MB-5502	-0.5169
brca_metabric	MB-5505	0.0896
brca_metabric	MB-5510	0.5527
brca_metabric	MB-5511	-0.4278
brca_metabric	MB-5513	-0.5478
brca_metabric	MB-5514	2.5294
brca_metabric	MB-5518	-0.2605
brca_metabric	MB-5519	0.72
brca_metabric	MB-5520	0.3367
brca_metabric	MB-5521	0.283
brca_metabric	MB-5525	4.5571
brca_metabric	MB-5526	-0.5219
brca_metabric	MB-5527	-0.2852
brca_metabric	MB-5529	-0.4574
brca_metabric	MB-5530	-0.5187
brca_metabric	MB-5531	-0.9449
brca_metabric	MB-5532	-0.6368
brca_metabric	MB-5533	1.1897
brca_metabric	MB-5534	-0.3287
brca_metabric	MB-5535	-0.5638
brca_metabric	MB-5540	-0.4237
brca_metabric	MB-5541	-0.4535
brca_metabric	MB-5543	-0.7125
brca_metabric	MB-5547	-0.4079
brca_metabric	MB-5548	-0.8602
brca_metabric	MB-5549	0.8375
brca_metabric	MB-5550	0.66
brca_metabric	MB-5551	-0.8028
brca_metabric	MB-5552	-0.0666
brca_metabric	MB-5553	-0.189
brca_metabric	MB-5554	-0.3236
brca_metabric	MB-5556	0.4296
brca_metabric	MB-5558	-0.4515
brca_metabric	MB-5559	-0.846
brca_metabric	MB-5560	-0.6606
brca_metabric	MB-5562	2.3334
brca_metabric	MB-5563	1.3156
brca_metabric	MB-5565	-0.3894
brca_metabric	MB-5566	-0.7885
brca_metabric	MB-5567	-0.7563
brca_metabric	MB-5571	-0.3903
brca_metabric	MB-5572	-1.0217
brca_metabric	MB-5575	2.0095
brca_metabric	MB-5576	-0.5375
brca_metabric	MB-5577	-0.0969
brca_metabric	MB-5579	-0.6057
brca_metabric	MB-5580	2.9339
brca_metabric	MB-5582	-0.8175
brca_metabric	MB-5583	0.1241
brca_metabric	MB-5584	0.2478
brca_metabric	MB-5588	-0.1833
brca_metabric	MB-5589	-0.5605
brca_metabric	MB-5590	-0.4874
brca_metabric	MB-5591	0.0979
brca_metabric	MB-5592	-0.4692
brca_metabric	MB-5593	4.0419
brca_metabric	MB-5596	1.5833
brca_metabric	MB-5597	1.2252
brca_metabric	MB-5599	-0.2442
brca_metabric	MB-5601	-0.3456
brca_metabric	MB-5602	-0.8498
brca_metabric	MB-5603	1.1229
brca_metabric	MB-5604	0.9736
brca_metabric	MB-5605	2.2583
brca_metabric	MB-5613	-0.5956
brca_metabric	MB-5614	-0.1963
brca_metabric	MB-5616	-0.919
brca_metabric	MB-5617	3.2727
brca_metabric	MB-5620	1.7706
brca_metabric	MB-5622	0.0825
brca_metabric	MB-5623	-0.4107
brca_metabric	MB-5624	-0.5498
brca_metabric	MB-5626	2.313
brca_metabric	MB-5628	-0.4116
brca_metabric	MB-5629	-0.7067
brca_metabric	MB-5632	-0.3853
brca_metabric	MB-5633	-0.4915
brca_metabric	MB-5634	-0.5528
brca_metabric	MB-5635	1.724
brca_metabric	MB-5636	0.4302
brca_metabric	MB-5638	-0.9163
brca_metabric	MB-5640	0.8019
brca_metabric	MB-5641	-0.6185
brca_metabric	MB-5642	-0.0677
brca_metabric	MB-5645	0.1886
brca_metabric	MB-5646	-0.3635
brca_metabric	MB-5647	-0.8287
brca_metabric	MB-5651	-0.4065
brca_metabric	MB-5652	-0.2905
brca_metabric	MB-5653	-0.3602
brca_metabric	MB-5654	0.7303
brca_metabric	MB-5655	-0.5951
