STUDY_ID	SAMPLE_ID	TMEM70
brca_metabric	MB-3752	-1.1079
brca_metabric	MB-3754	0.0248
brca_metabric	MB-3781	0.8675
brca_metabric	MB-3797	0.2137
brca_metabric	MB-3824	-2.2714
brca_metabric	MB-3838	-0.1906
brca_metabric	MB-3840	0.8053
brca_metabric	MB-3842	0.191
brca_metabric	MB-3850	-1.5221
brca_metabric	MB-3852	-1.3872
brca_metabric	MB-3854	-1.3332
brca_metabric	MB-3865	-0.7226
brca_metabric	MB-3866	-0.3402
brca_metabric	MB-3871	-0.3731
brca_metabric	MB-3874	-0.2218
brca_metabric	MB-3978	0.2739
brca_metabric	MB-4000	0.1772
brca_metabric	MB-4001	-0.5211
brca_metabric	MB-4003	1.8374
brca_metabric	MB-4004	0.125
brca_metabric	MB-4005	-0.7239
brca_metabric	MB-4008	0.163
brca_metabric	MB-4010	-0.7403
brca_metabric	MB-4011	-0.4439
brca_metabric	MB-4012	-0.0621
brca_metabric	MB-4015	-0.6355
brca_metabric	MB-4017	0.2926
brca_metabric	MB-4018	0.2981
brca_metabric	MB-4024	0.3518
brca_metabric	MB-4033	-1.0949
brca_metabric	MB-4046	0.2288
brca_metabric	MB-4059	-1.2135
brca_metabric	MB-4079	0.2602
brca_metabric	MB-4091	0.6507
brca_metabric	MB-4098	1.8519
brca_metabric	MB-4119	1.9768
brca_metabric	MB-4120	-1.1255
brca_metabric	MB-4126	1.599
brca_metabric	MB-4127	1.8476
brca_metabric	MB-4139	-0.0034
brca_metabric	MB-4140	-0.1026
brca_metabric	MB-4141	1.135
brca_metabric	MB-4145	-1.0448
brca_metabric	MB-4146	0.62
brca_metabric	MB-4148	-0.7629
brca_metabric	MB-4154	-1.1271
brca_metabric	MB-4171	2.2101
brca_metabric	MB-4173	-0.8313
brca_metabric	MB-4189	1.2178
brca_metabric	MB-4212	-1.4507
brca_metabric	MB-4213	-1.2114
brca_metabric	MB-4222	0.8938
brca_metabric	MB-4224	0.5346
brca_metabric	MB-4230	-0.7862
brca_metabric	MB-4233	1.1361
brca_metabric	MB-4234	-0.99
brca_metabric	MB-4235	-0.0521
brca_metabric	MB-4236	2.3532
brca_metabric	MB-4250	-0.5977
brca_metabric	MB-4254	0.8367
brca_metabric	MB-4264	1.8718
brca_metabric	MB-4266	0.0036
brca_metabric	MB-4270	0.9964
brca_metabric	MB-4274	0.9902
brca_metabric	MB-4276	-1.4328
brca_metabric	MB-4278	-0.0488
brca_metabric	MB-4281	2.6515
brca_metabric	MB-4282	1.8738
brca_metabric	MB-4283	2.307
brca_metabric	MB-4289	1.2303
brca_metabric	MB-4292	1.9978
brca_metabric	MB-4293	-0.2897
brca_metabric	MB-4300	0.8632
brca_metabric	MB-4303	1.4104
brca_metabric	MB-4306	-1.2527
brca_metabric	MB-4310	0.6408
brca_metabric	MB-4313	0.982
brca_metabric	MB-4317	0.5961
brca_metabric	MB-4318	3.0297
brca_metabric	MB-4322	0.2679
brca_metabric	MB-4323	-0.091
brca_metabric	MB-4324	2.1202
brca_metabric	MB-4328	1.2187
brca_metabric	MB-4329	-1.2361
brca_metabric	MB-4331	0.6759
brca_metabric	MB-4332	1.0216
brca_metabric	MB-4333	-0.8953
brca_metabric	MB-4339	0.2969
brca_metabric	MB-4341	-0.4818
brca_metabric	MB-4342	-1.1674
brca_metabric	MB-4343	-1.0326
brca_metabric	MB-4348	1.0135
brca_metabric	MB-4350	0.5822
brca_metabric	MB-4351	-1.2278
brca_metabric	MB-4353	-0.1516
brca_metabric	MB-4354	-0.9914
brca_metabric	MB-4357	0.1334
brca_metabric	MB-4360	2.1918
brca_metabric	MB-4362	-1.0949
brca_metabric	MB-4368	-0.811
brca_metabric	MB-4374	0.703
brca_metabric	MB-4375	0.2799
brca_metabric	MB-4381	1.0027
brca_metabric	MB-4390	-0.9473
brca_metabric	MB-4395	0.5987
brca_metabric	MB-4407	2.1754
brca_metabric	MB-4408	1.8303
brca_metabric	MB-4416	-0.5639
brca_metabric	MB-4417	0.5102
brca_metabric	MB-4418	-0.3475
brca_metabric	MB-4421	-0.3323
brca_metabric	MB-4426	-0.1859
brca_metabric	MB-4434	2.2073
brca_metabric	MB-4442	0.5372
brca_metabric	MB-4484	-1.1343
brca_metabric	MB-4529	-1.3327
brca_metabric	MB-4548	0.6785
brca_metabric	MB-4557	1.2196
brca_metabric	MB-4564	2.533
brca_metabric	MB-4578	0.2086
brca_metabric	MB-4591	1.8698
brca_metabric	MB-4593	0.0406
brca_metabric	MB-4598	-1.3567
brca_metabric	MB-4599	1.0632
brca_metabric	MB-4601	-1.171
brca_metabric	MB-4602	0.4125
brca_metabric	MB-4603	0.7117
brca_metabric	MB-4607	0.0133
brca_metabric	MB-4616	0.4716
brca_metabric	MB-4618	-0.559
brca_metabric	MB-4621	1.8313
brca_metabric	MB-4622	-0.3746
brca_metabric	MB-4623	-0.5215
brca_metabric	MB-4626	1.093
brca_metabric	MB-4627	-0.4246
brca_metabric	MB-4630	-0.1475
brca_metabric	MB-4633	-0.3924
brca_metabric	MB-4634	-0.283
brca_metabric	MB-4639	1.9708
brca_metabric	MB-4640	0.3521
brca_metabric	MB-4641	-0.3386
brca_metabric	MB-4642	-0.0397
brca_metabric	MB-4643	0.7781
brca_metabric	MB-4644	-0.0178
brca_metabric	MB-4648	0.2593
brca_metabric	MB-4649	-2.5938
brca_metabric	MB-4651	1.9
brca_metabric	MB-4653	-0.8746
brca_metabric	MB-4654	0.4272
brca_metabric	MB-4655	-0.7198
brca_metabric	MB-4660	0.6882
brca_metabric	MB-4661	0.7302
brca_metabric	MB-4663	0.4445
brca_metabric	MB-4665	0.3939
brca_metabric	MB-4666	-1.1875
brca_metabric	MB-4667	0.1975
brca_metabric	MB-4669	-0.1443
brca_metabric	MB-4670	-0.3102
brca_metabric	MB-4671	1.1414
brca_metabric	MB-4672	0.8927
brca_metabric	MB-4673	-0.9843
brca_metabric	MB-4674	-0.9451
brca_metabric	MB-4675	0.1504
brca_metabric	MB-4679	0.1756
brca_metabric	MB-4681	0.2765
brca_metabric	MB-4682	2.0018
brca_metabric	MB-4685	0.816
brca_metabric	MB-4686	-0.8177
brca_metabric	MB-4687	-0.5182
brca_metabric	MB-4688	0.5744
brca_metabric	MB-4691	2.0766
brca_metabric	MB-4692	-0.1352
brca_metabric	MB-4694	-1.3216
brca_metabric	MB-4695	-0.2955
brca_metabric	MB-4696	0.0149
brca_metabric	MB-4697	-1.6724
brca_metabric	MB-4698	-1.44
brca_metabric	MB-4701	0.6157
brca_metabric	MB-4702	-1.1444
brca_metabric	MB-4704	-0.6663
brca_metabric	MB-4705	-1.0089
brca_metabric	MB-4706	0.2312
brca_metabric	MB-4707	0.7268
brca_metabric	MB-4708	-1.4769
brca_metabric	MB-4709	-1.1713
brca_metabric	MB-4710	-1.1674
brca_metabric	MB-4711	-0.9936
brca_metabric	MB-4712	0.3463
brca_metabric	MB-4714	-0.3697
brca_metabric	MB-4715	1.3509
brca_metabric	MB-4716	-0.5661
brca_metabric	MB-4717	0.3837
brca_metabric	MB-4718	-0.5406
brca_metabric	MB-4719	-1.0897
brca_metabric	MB-4721	-0.9806
brca_metabric	MB-4722	-0.7096
brca_metabric	MB-4723	0.5229
brca_metabric	MB-4724	0.3799
brca_metabric	MB-4725	-0.0216
brca_metabric	MB-4729	-0.8084
brca_metabric	MB-4730	0.7217
brca_metabric	MB-4731	-0.4647
brca_metabric	MB-4732	-0.0359
brca_metabric	MB-4733	-0.0531
brca_metabric	MB-4735	-0.5083
brca_metabric	MB-4737	-1.4425
brca_metabric	MB-4738	-0.7314
brca_metabric	MB-4739	0.1496
brca_metabric	MB-4741	-0.1263
brca_metabric	MB-4742	-0.6524
brca_metabric	MB-4743	-1.4733
brca_metabric	MB-4744	0.2867
brca_metabric	MB-4745	-0.2437
brca_metabric	MB-4746	-0.8909
brca_metabric	MB-4749	-0.5917
brca_metabric	MB-4750	-0.8568
brca_metabric	MB-4752	-0.0254
brca_metabric	MB-4757	-0.2028
brca_metabric	MB-4758	1.2818
brca_metabric	MB-4760	-0.0819
brca_metabric	MB-4762	-0.0393
brca_metabric	MB-4763	-0.301
brca_metabric	MB-4764	-0.194
brca_metabric	MB-4767	0.3242
brca_metabric	MB-4769	-0.7194
brca_metabric	MB-4770	-0.2299
brca_metabric	MB-4771	-0.346
brca_metabric	MB-4778	-0.0141
brca_metabric	MB-4779	-1.3281
brca_metabric	MB-4782	-0.8409
brca_metabric	MB-4784	0.3889
brca_metabric	MB-4785	-1.1465
brca_metabric	MB-4787	-0.2142
brca_metabric	MB-4790	0.6219
brca_metabric	MB-4791	-0.1794
brca_metabric	MB-4792	-0.6116
brca_metabric	MB-4793	0.0715
brca_metabric	MB-4794	1.3797
brca_metabric	MB-4796	-1.0394
brca_metabric	MB-4797	0.8541
brca_metabric	MB-4798	-0.5647
brca_metabric	MB-4800	1.621
brca_metabric	MB-4801	0.0199
brca_metabric	MB-4802	-0.9929
brca_metabric	MB-4805	-0.0643
brca_metabric	MB-4806	0.3332
brca_metabric	MB-4809	-0.7093
brca_metabric	MB-4814	0.1733
brca_metabric	MB-4818	0.7162
brca_metabric	MB-4820	2.464
brca_metabric	MB-4822	0.5293
brca_metabric	MB-4825	-0.0827
brca_metabric	MB-4827	-0.9573
brca_metabric	MB-4828	0.3139
brca_metabric	MB-4829	-0.0835
brca_metabric	MB-4832	-0.5179
brca_metabric	MB-4834	1.429
brca_metabric	MB-4836	1.5313
brca_metabric	MB-4838	0.8022
brca_metabric	MB-4839	-0.9951
brca_metabric	MB-4843	-0.5389
brca_metabric	MB-4845	-0.3776
brca_metabric	MB-4846	-0.3179
brca_metabric	MB-4849	1.0445
brca_metabric	MB-4851	-0.2194
brca_metabric	MB-4853	-0.1041
brca_metabric	MB-4855	1.7186
brca_metabric	MB-4858	-1.9293
brca_metabric	MB-4859	-0.8185
brca_metabric	MB-4860	-0.7982
brca_metabric	MB-4862	1.0253
brca_metabric	MB-4865	0.4962
brca_metabric	MB-4866	-0.4557
brca_metabric	MB-4867	0.1599
brca_metabric	MB-4869	0.5272
brca_metabric	MB-4870	-0.5021
brca_metabric	MB-4871	2.0806
brca_metabric	MB-4872	-1.3046
brca_metabric	MB-4873	-0.5731
brca_metabric	MB-4876	-0.6463
brca_metabric	MB-4878	-0.411
brca_metabric	MB-4879	-0.5577
brca_metabric	MB-4880	0.7242
brca_metabric	MB-4881	-1.3192
brca_metabric	MB-4882	-0.781
brca_metabric	MB-4883	-0.3912
brca_metabric	MB-4886	-0.2307
brca_metabric	MB-4887	-0.7353
brca_metabric	MB-4888	-0.6473
brca_metabric	MB-4893	-0.9553
brca_metabric	MB-4894	-0.9501
brca_metabric	MB-4896	-0.9481
brca_metabric	MB-4897	-0.9821
brca_metabric	MB-4898	-0.7665
brca_metabric	MB-4899	-1.1228
brca_metabric	MB-4900	-1.0778
brca_metabric	MB-4904	0.6066
brca_metabric	MB-4906	1.6398
brca_metabric	MB-4908	-0.4539
brca_metabric	MB-4911	-0.3962
brca_metabric	MB-4912	0.7745
brca_metabric	MB-4925	-0.1916
brca_metabric	MB-4928	0.0025
brca_metabric	MB-4929	-1.1304
brca_metabric	MB-4930	-0.4056
brca_metabric	MB-4931	-0.3847
brca_metabric	MB-4933	0.2304
brca_metabric	MB-4934	1.5819
brca_metabric	MB-4935	-1.1587
brca_metabric	MB-4937	-0.8548
brca_metabric	MB-4938	-0.6381
brca_metabric	MB-4941	-1.2666
brca_metabric	MB-4942	-0.8484
brca_metabric	MB-4944	-0.0295
brca_metabric	MB-4945	2.0936
brca_metabric	MB-4949	-0.2535
brca_metabric	MB-4950	-1.6612
brca_metabric	MB-4952	-0.2268
brca_metabric	MB-4956	1.9019
brca_metabric	MB-4957	2.027
brca_metabric	MB-4959	-0.9121
brca_metabric	MB-4961	-0.4586
brca_metabric	MB-4962	0.8035
brca_metabric	MB-4965	-0.6467
brca_metabric	MB-4966	-0.3465
brca_metabric	MB-4967	-0.6114
brca_metabric	MB-4968	-0.2157
brca_metabric	MB-4969	-0.1237
brca_metabric	MB-4970	1.0673
brca_metabric	MB-4974	-0.293
brca_metabric	MB-4976	-1.1513
brca_metabric	MB-4977	-1.7231
brca_metabric	MB-4978	-0.7088
brca_metabric	MB-4981	-1.1464
brca_metabric	MB-4982	-0.795
brca_metabric	MB-4986	2.4549
brca_metabric	MB-4987	-0.3761
brca_metabric	MB-4991	1.8919
brca_metabric	MB-4992	-1.6292
brca_metabric	MB-4993	-1.151
brca_metabric	MB-4994	-0.3563
brca_metabric	MB-4996	-0.9864
brca_metabric	MB-4998	-1.1118
brca_metabric	MB-4999	0.3173
brca_metabric	MB-5001	-0.1224
brca_metabric	MB-5004	-0.4214
brca_metabric	MB-5008	-1.0009
brca_metabric	MB-5011	-0.4039
brca_metabric	MB-5013	-1.0614
brca_metabric	MB-5014	1.9407
brca_metabric	MB-5015	-0.1065
brca_metabric	MB-5017	-0.76
brca_metabric	MB-5018	2.4854
brca_metabric	MB-5019	-1.2238
brca_metabric	MB-5020	-0.5568
brca_metabric	MB-5027	0.0303
brca_metabric	MB-5033	0.3235
brca_metabric	MB-5035	0.3791
brca_metabric	MB-5039	0.6568
brca_metabric	MB-5040	1.0025
brca_metabric	MB-5041	0.794
brca_metabric	MB-5043	0.3673
brca_metabric	MB-5044	-0.8976
brca_metabric	MB-5045	-0.8075
brca_metabric	MB-5048	0.5831
brca_metabric	MB-5049	1.1534
brca_metabric	MB-5050	-0.7919
brca_metabric	MB-5052	-0.0261
brca_metabric	MB-5053	-0.6068
brca_metabric	MB-5054	0.2128
brca_metabric	MB-5057	1.783
brca_metabric	MB-5058	1.07
brca_metabric	MB-5059	-0.0154
brca_metabric	MB-5060	-0.6653
brca_metabric	MB-5061	1.4513
brca_metabric	MB-5062	1.5086
brca_metabric	MB-5063	-1.2725
brca_metabric	MB-5064	-0.4888
brca_metabric	MB-5065	-0.8224
brca_metabric	MB-5066	-0.3281
brca_metabric	MB-5068	0.0006
brca_metabric	MB-5070	-0.0834
brca_metabric	MB-5072	-0.1043
brca_metabric	MB-5073	0.2492
brca_metabric	MB-5074	0.4941
brca_metabric	MB-5078	-1.1419
brca_metabric	MB-5079	-0.8575
brca_metabric	MB-5081	0.7595
brca_metabric	MB-5084	0.4649
brca_metabric	MB-5086	1.2464
brca_metabric	MB-5088	0.084
brca_metabric	MB-5092	-0.3863
brca_metabric	MB-5093	0.1937
brca_metabric	MB-5097	-1.0202
brca_metabric	MB-5098	1.4322
brca_metabric	MB-5100	-0.899
brca_metabric	MB-5101	-1.2031
brca_metabric	MB-5102	0.2137
brca_metabric	MB-5105	0.2842
brca_metabric	MB-5107	0.5729
brca_metabric	MB-5110	-1.1471
brca_metabric	MB-5113	0.5111
brca_metabric	MB-5114	-1.075
brca_metabric	MB-5115	0.7274
brca_metabric	MB-5116	1.3929
brca_metabric	MB-5117	1.0092
brca_metabric	MB-5118	-0.6743
brca_metabric	MB-5119	-0.1777
brca_metabric	MB-5120	-0.4303
brca_metabric	MB-5121	0.4006
brca_metabric	MB-5122	-1.0835
brca_metabric	MB-5123	1.6252
brca_metabric	MB-5124	1.4162
brca_metabric	MB-5126	1.5751
brca_metabric	MB-5127	0.2661
brca_metabric	MB-5130	-0.0884
brca_metabric	MB-5134	-1.2395
brca_metabric	MB-5135	1.8077
brca_metabric	MB-5138	-0.6944
brca_metabric	MB-5139	0.4502
brca_metabric	MB-5143	-0.4042
brca_metabric	MB-5144	2.04
brca_metabric	MB-5145	1.9438
brca_metabric	MB-5147	-0.5429
brca_metabric	MB-5148	-0.1974
brca_metabric	MB-5150	-1.0713
brca_metabric	MB-5152	-1.0678
brca_metabric	MB-5154	-0.57
brca_metabric	MB-5155	-0.7637
brca_metabric	MB-5157	-1.3706
brca_metabric	MB-5160	2.4698
brca_metabric	MB-5161	0.3735
brca_metabric	MB-5162	-0.4116
brca_metabric	MB-5163	-0.1736
brca_metabric	MB-5164	-0.6108
brca_metabric	MB-5166	3.7923
brca_metabric	MB-5167	0.1917
brca_metabric	MB-5169	0.1522
brca_metabric	MB-5171	-0.5553
brca_metabric	MB-5172	1.4862
brca_metabric	MB-5173	-0.0596
brca_metabric	MB-5174	1.5674
brca_metabric	MB-5175	-1.4474
brca_metabric	MB-5176	0.298
brca_metabric	MB-5177	0.9515
brca_metabric	MB-5178	1.5388
brca_metabric	MB-5179	-0.529
brca_metabric	MB-5182	0.0837
brca_metabric	MB-5183	0.2492
brca_metabric	MB-5184	-0.5048
brca_metabric	MB-5185	-0.7016
brca_metabric	MB-5186	0.1412
brca_metabric	MB-5188	-0.9617
brca_metabric	MB-5189	0.7761
brca_metabric	MB-5190	0.8562
brca_metabric	MB-5191	0.3003
brca_metabric	MB-5193	0.0211
brca_metabric	MB-5195	-0.2762
brca_metabric	MB-5196	0.3047
brca_metabric	MB-5197	0.5977
brca_metabric	MB-5199	-0.5808
brca_metabric	MB-5200	0.4189
brca_metabric	MB-5201	-1.4277
brca_metabric	MB-5204	-0.6
brca_metabric	MB-5205	0.6093
brca_metabric	MB-5206	-0.3047
brca_metabric	MB-5208	1.9234
brca_metabric	MB-5209	-1.359
brca_metabric	MB-5211	0.1877
brca_metabric	MB-5212	-1.0959
brca_metabric	MB-5213	0.6209
brca_metabric	MB-5214	1.8877
brca_metabric	MB-5215	0.2862
brca_metabric	MB-5218	-1.0183
brca_metabric	MB-5221	0.6718
brca_metabric	MB-5222	-0.5671
brca_metabric	MB-5223	1.0255
brca_metabric	MB-5224	-1.011
brca_metabric	MB-5225	-2.4225
brca_metabric	MB-5226	-0.2029
brca_metabric	MB-5227	0.2252
brca_metabric	MB-5228	0.6338
brca_metabric	MB-5229	0.1267
brca_metabric	MB-5230	-0.2259
brca_metabric	MB-5231	-1.871
brca_metabric	MB-5232	-0.1239
brca_metabric	MB-5233	1.9703
brca_metabric	MB-5235	0.982
brca_metabric	MB-5236	0.7986
brca_metabric	MB-5238	-0.1824
brca_metabric	MB-5239	-0.2112
brca_metabric	MB-5240	0.8707
brca_metabric	MB-5243	-0.0228
brca_metabric	MB-5244	1.7402
brca_metabric	MB-5251	-0.499
brca_metabric	MB-5253	-0.53
brca_metabric	MB-5256	1.1196
brca_metabric	MB-5258	1.1295
brca_metabric	MB-5259	-1.2669
brca_metabric	MB-5260	-0.0834
brca_metabric	MB-5261	-1.4954
brca_metabric	MB-5264	0.2064
brca_metabric	MB-5266	1.8287
brca_metabric	MB-5267	-0.842
brca_metabric	MB-5268	-1.0377
brca_metabric	MB-5270	-0.0677
brca_metabric	MB-5271	0.5389
brca_metabric	MB-5272	-0.5088
brca_metabric	MB-5273	-0.3034
brca_metabric	MB-5275	-2.2057
brca_metabric	MB-5277	5.7752
brca_metabric	MB-5278	-1.2766
brca_metabric	MB-5279	-0.5507
brca_metabric	MB-5280	0.0907
brca_metabric	MB-5281	-0.4531
brca_metabric	MB-5284	0.4051
brca_metabric	MB-5287	0.041
brca_metabric	MB-5288	-0.6568
brca_metabric	MB-5290	-0.2043
brca_metabric	MB-5291	3.2776
brca_metabric	MB-5292	-0.0385
brca_metabric	MB-5293	0.4671
brca_metabric	MB-5294	0.0362
brca_metabric	MB-5295	-0.3338
brca_metabric	MB-5296	-0.6942
brca_metabric	MB-5298	-1.1519
brca_metabric	MB-5299	-0.8591
brca_metabric	MB-5300	-0.0773
brca_metabric	MB-5305	0.8083
brca_metabric	MB-5306	1.1242
brca_metabric	MB-5308	-0.2697
brca_metabric	MB-5310	-0.335
brca_metabric	MB-5311	-1.1085
brca_metabric	MB-5312	-1.0354
brca_metabric	MB-5313	1.0739
brca_metabric	MB-5315	-0.3019
brca_metabric	MB-5317	-0.8312
brca_metabric	MB-5318	-1.0038
brca_metabric	MB-5322	1.2278
brca_metabric	MB-5323	-1.2191
brca_metabric	MB-5324	-0.3887
brca_metabric	MB-5326	-0.2794
brca_metabric	MB-5327	-0.1328
brca_metabric	MB-5328	-0.8637
brca_metabric	MB-5329	-0.1805
brca_metabric	MB-5330	-0.139
brca_metabric	MB-5331	-0.3482
brca_metabric	MB-5332	-0.5045
brca_metabric	MB-5334	2.4801
brca_metabric	MB-5335	-0.8769
brca_metabric	MB-5338	1.3395
brca_metabric	MB-5339	0.0656
brca_metabric	MB-5341	1.439
brca_metabric	MB-5345	-0.5731
brca_metabric	MB-5346	0.9928
brca_metabric	MB-5347	-0.2655
brca_metabric	MB-5348	-0.3639
brca_metabric	MB-5350	-0.6747
brca_metabric	MB-5351	-0.4745
brca_metabric	MB-5358	-0.3594
brca_metabric	MB-5360	-0.1915
brca_metabric	MB-5361	-0.7093
brca_metabric	MB-5364	-1.1112
brca_metabric	MB-5365	-0.9367
brca_metabric	MB-5366	-0.0908
brca_metabric	MB-5368	-3.349
brca_metabric	MB-5369	-1.0123
brca_metabric	MB-5370	-0.0149
brca_metabric	MB-5373	-1.0276
brca_metabric	MB-5377	-1.0854
brca_metabric	MB-5378	-0.0765
brca_metabric	MB-5381	-1.7403
brca_metabric	MB-5382	1.2289
brca_metabric	MB-5383	-0.118
brca_metabric	MB-5384	0.4774
brca_metabric	MB-5386	0.163
brca_metabric	MB-5388	3.3323
brca_metabric	MB-5389	-0.1512
brca_metabric	MB-5390	2.3029
brca_metabric	MB-5392	-1.5426
brca_metabric	MB-5393	1.4151
brca_metabric	MB-5395	-0.3371
brca_metabric	MB-5396	1.5694
brca_metabric	MB-5397	-0.8695
brca_metabric	MB-5398	-1.4775
brca_metabric	MB-5399	-1.3885
brca_metabric	MB-5401	2.7338
brca_metabric	MB-5402	-0.6831
brca_metabric	MB-5403	-1.1441
brca_metabric	MB-5404	-0.9401
brca_metabric	MB-5405	-0.6186
brca_metabric	MB-5406	-0.6532
brca_metabric	MB-5407	-0.6286
brca_metabric	MB-5408	-0.6399
brca_metabric	MB-5409	-0.9841
brca_metabric	MB-5410	0.8938
brca_metabric	MB-5411	-1.0299
brca_metabric	MB-5412	-0.6922
brca_metabric	MB-5414	0.1704
brca_metabric	MB-5417	0.5706
brca_metabric	MB-5418	-1.1699
brca_metabric	MB-5420	-0.3075
brca_metabric	MB-5421	-1.2842
brca_metabric	MB-5422	-0.6738
brca_metabric	MB-5424	0.8916
brca_metabric	MB-5425	0.2432
brca_metabric	MB-5426	-0.8991
brca_metabric	MB-5427	1.4519
brca_metabric	MB-5428	0.2338
brca_metabric	MB-5429	-0.5794
brca_metabric	MB-5431	-1.1526
brca_metabric	MB-5432	1.7444
brca_metabric	MB-5433	1.3712
brca_metabric	MB-5434	0.379
brca_metabric	MB-5435	0.6733
brca_metabric	MB-5440	0.4488
brca_metabric	MB-5441	0.2701
brca_metabric	MB-5442	2.0168
brca_metabric	MB-5444	0.9369
brca_metabric	MB-5446	-1.0455
brca_metabric	MB-5447	0.3757
brca_metabric	MB-5450	1.7073
brca_metabric	MB-5451	0.0681
brca_metabric	MB-5452	0.4962
brca_metabric	MB-5453	-0.2291
brca_metabric	MB-5454	-1.0438
brca_metabric	MB-5455	0.0202
brca_metabric	MB-5457	0.0998
brca_metabric	MB-5458	-0.7051
brca_metabric	MB-5459	-0.2593
brca_metabric	MB-5463	2.0604
brca_metabric	MB-5464	-0.7938
brca_metabric	MB-5465	0.6267
brca_metabric	MB-5468	0.9152
brca_metabric	MB-5470	-0.2995
brca_metabric	MB-5471	0.0573
brca_metabric	MB-5472	-0.5495
brca_metabric	MB-5473	-1.1316
brca_metabric	MB-5474	-0.9844
brca_metabric	MB-5475	0.163
brca_metabric	MB-5477	0.6237
brca_metabric	MB-5478	-0.6742
brca_metabric	MB-5481	1.6591
brca_metabric	MB-5482	-0.6852
brca_metabric	MB-5483	0.183
brca_metabric	MB-5484	1.2873
brca_metabric	MB-5485	1.4389
brca_metabric	MB-5486	1.9247
brca_metabric	MB-5489	-0.2681
brca_metabric	MB-5490	0.0061
brca_metabric	MB-5491	-0.2739
brca_metabric	MB-5492	0.099
brca_metabric	MB-5493	0.1126
brca_metabric	MB-5495	-0.6023
brca_metabric	MB-5497	0.3779
brca_metabric	MB-5498	-1.471
brca_metabric	MB-5499	-0.3248
brca_metabric	MB-5502	0.1512
brca_metabric	MB-5505	-0.3393
brca_metabric	MB-5510	-0.8441
brca_metabric	MB-5511	1.7058
brca_metabric	MB-5513	0.3577
brca_metabric	MB-5514	-0.8014
brca_metabric	MB-5518	-0.9803
brca_metabric	MB-5519	-1.2484
brca_metabric	MB-5520	0.2261
brca_metabric	MB-5521	-0.851
brca_metabric	MB-5525	-1.3896
brca_metabric	MB-5526	0.7148
brca_metabric	MB-5527	-0.5608
brca_metabric	MB-5529	-0.3648
brca_metabric	MB-5530	-0.3738
brca_metabric	MB-5531	-0.3953
brca_metabric	MB-5532	0.9997
brca_metabric	MB-5533	0.6365
brca_metabric	MB-5534	-0.2966
brca_metabric	MB-5535	1.0891
brca_metabric	MB-5540	0.0554
brca_metabric	MB-5541	1.2508
brca_metabric	MB-5543	-0.6929
brca_metabric	MB-5547	2.0482
brca_metabric	MB-5548	-0.3956
brca_metabric	MB-5549	-0.9382
brca_metabric	MB-5550	-0.9674
brca_metabric	MB-5551	-0.9089
brca_metabric	MB-5552	-0.0496
brca_metabric	MB-5553	-0.0596
brca_metabric	MB-5554	1.2454
brca_metabric	MB-5556	0.6253
brca_metabric	MB-5558	-0.1982
brca_metabric	MB-5559	0.12
brca_metabric	MB-5560	0.7849
brca_metabric	MB-5562	-1.2053
brca_metabric	MB-5563	-0.7224
brca_metabric	MB-5565	-0.2917
brca_metabric	MB-5566	-0.802
brca_metabric	MB-5567	-0.8767
brca_metabric	MB-5571	-0.7615
brca_metabric	MB-5572	-0.6023
brca_metabric	MB-5575	1.6489
brca_metabric	MB-5576	-0.4741
brca_metabric	MB-5577	-0.905
brca_metabric	MB-5579	-0.5098
brca_metabric	MB-5580	-0.8022
brca_metabric	MB-5582	-1.4759
brca_metabric	MB-5583	-1.8731
brca_metabric	MB-5584	-0.3602
brca_metabric	MB-5588	-1.1272
brca_metabric	MB-5589	-0.6298
brca_metabric	MB-5590	-0.9394
brca_metabric	MB-5591	-0.8613
brca_metabric	MB-5592	-0.6355
brca_metabric	MB-5593	-0.8499
brca_metabric	MB-5596	-0.8374
brca_metabric	MB-5597	-1.1151
brca_metabric	MB-5599	0.669
brca_metabric	MB-5601	0.4453
brca_metabric	MB-5602	-0.0775
brca_metabric	MB-5603	-1.1103
brca_metabric	MB-5604	1.7966
brca_metabric	MB-5605	-2.2245
brca_metabric	MB-5613	-1.1564
brca_metabric	MB-5614	-0.4779
brca_metabric	MB-5616	-1.372
brca_metabric	MB-5617	-0.4977
brca_metabric	MB-5620	-0.7255
brca_metabric	MB-5622	-0.2259
brca_metabric	MB-5623	0.1226
brca_metabric	MB-5624	-1.5571
brca_metabric	MB-5626	-0.1915
brca_metabric	MB-5628	-1.0734
brca_metabric	MB-5629	-0.815
brca_metabric	MB-5632	2.1408
brca_metabric	MB-5633	-1.1084
brca_metabric	MB-5634	-1.1358
brca_metabric	MB-5635	-1.3794
brca_metabric	MB-5636	2.5481
brca_metabric	MB-5638	1.3282
brca_metabric	MB-5640	-1.328
brca_metabric	MB-5641	1.2639
brca_metabric	MB-5642	0.9761
brca_metabric	MB-5645	-0.3249
brca_metabric	MB-5646	0.282
brca_metabric	MB-5647	1.2974
brca_metabric	MB-5651	-1.9646
brca_metabric	MB-5652	-1.0613
brca_metabric	MB-5653	-0.1619
brca_metabric	MB-5654	-1.7026
brca_metabric	MB-5655	1.338
brca_metabric	MB-5656	-1.3753
brca_metabric	MB-6001	-1.303
brca_metabric	MB-6006	-1.7906
brca_metabric	MB-6007	-0.7209
brca_metabric	MB-6008	1.3407
brca_metabric	MB-6010	-0.7104
brca_metabric	MB-6011	1.0377
