STUDY_ID	SAMPLE_ID	TMEM70
brca_metabric	MB-3453	7.151365863
brca_metabric	MB-3459	6.998892936
brca_metabric	MB-3462	6.588676793
brca_metabric	MB-3466	6.291275285
brca_metabric	MB-3467	6.706984361
brca_metabric	MB-3470	6.560152797
brca_metabric	MB-3476	6.589331576
brca_metabric	MB-3479	6.843576082
brca_metabric	MB-3487	7.59627373
brca_metabric	MB-3488	6.726852107
brca_metabric	MB-3490	6.623262918
brca_metabric	MB-3492	7.185656365
brca_metabric	MB-3497	6.57986326
brca_metabric	MB-3500	6.369393307
brca_metabric	MB-3502	6.471118682
brca_metabric	MB-3506	6.783301061
brca_metabric	MB-3510	6.883862907
brca_metabric	MB-3525	6.315283542
brca_metabric	MB-3526	6.963368792
brca_metabric	MB-3528	6.783056699
brca_metabric	MB-3530	6.716144407
brca_metabric	MB-3536	6.28668006
brca_metabric	MB-3545	6.540060359
brca_metabric	MB-3548	7.066252566
brca_metabric	MB-3556	6.80844593
brca_metabric	MB-3567	6.697437942
brca_metabric	MB-3576	7.098147453
brca_metabric	MB-3582	6.452652825
brca_metabric	MB-3600	7.887593243
brca_metabric	MB-3606	7.122388323
brca_metabric	MB-3614	6.779681333
brca_metabric	MB-3702	6.786965927
brca_metabric	MB-3706	7.226484998
brca_metabric	MB-3707	6.152955497
brca_metabric	MB-3711	5.901530676
brca_metabric	MB-3748	6.531322668
brca_metabric	MB-3752	6.39573862
brca_metabric	MB-3754	6.909007318
brca_metabric	MB-3781	7.313893289
brca_metabric	MB-3797	6.998009323
brca_metabric	MB-3824	5.903142189
brca_metabric	MB-3838	6.80873341
brca_metabric	MB-3840	7.28329486
brca_metabric	MB-3842	6.987261401
brca_metabric	MB-3850	6.216482164
brca_metabric	MB-3852	6.274371792
brca_metabric	MB-3854	6.297672224
brca_metabric	MB-3865	6.566494284
brca_metabric	MB-3866	6.739856822
brca_metabric	MB-3871	6.724778003
brca_metabric	MB-3874	6.794328627
brca_metabric	MB-3978	7.0266146
brca_metabric	MB-4000	6.980725091
brca_metabric	MB-4001	6.657354819
brca_metabric	MB-4003	7.805543387
brca_metabric	MB-4004	6.956123983
brca_metabric	MB-4005	6.565879376
brca_metabric	MB-4008	6.974025861
brca_metabric	MB-4010	6.558527706
brca_metabric	MB-4011	6.692445008
brca_metabric	MB-4012	6.868418948
brca_metabric	MB-4015	6.605623421
brca_metabric	MB-4017	7.035487128
brca_metabric	MB-4018	7.038094565
brca_metabric	MB-4024	7.063706559
brca_metabric	MB-4033	6.401429271
brca_metabric	MB-4046	7.00518044
brca_metabric	MB-4059	6.349593778
brca_metabric	MB-4079	7.02007993
brca_metabric	MB-4091	7.207778757
brca_metabric	MB-4098	7.813141564
brca_metabric	MB-4119	7.8785739
brca_metabric	MB-4120	6.388026727
brca_metabric	MB-4126	7.682070438
brca_metabric	MB-4127	7.810865452
brca_metabric	MB-4139	6.895820166
brca_metabric	MB-4140	6.849557862
brca_metabric	MB-4141	7.446657391
brca_metabric	MB-4145	6.423412027
brca_metabric	MB-4146	7.19284688
brca_metabric	MB-4148	6.548425187
brca_metabric	MB-4154	6.387312319
brca_metabric	MB-4171	8.00215921
brca_metabric	MB-4173	6.517925201
brca_metabric	MB-4189	7.488216369
brca_metabric	MB-4212	6.247040332
brca_metabric	MB-4213	6.350517697
brca_metabric	MB-4222	7.326855662
brca_metabric	MB-4224	7.151523575
brca_metabric	MB-4230	6.538029474
brca_metabric	MB-4233	7.447216876
brca_metabric	MB-4234	6.447561119
brca_metabric	MB-4235	6.873077309
brca_metabric	MB-4236	8.078779543
brca_metabric	MB-4250	6.622688054
brca_metabric	MB-4254	7.298719947
brca_metabric	MB-4264	7.823505543
brca_metabric	MB-4266	6.899078564
brca_metabric	MB-4270	7.377611209
brca_metabric	MB-4274	7.374512768
brca_metabric	MB-4276	6.254756475
brca_metabric	MB-4278	6.874614395
brca_metabric	MB-4281	8.240644159
brca_metabric	MB-4282	7.824555997
brca_metabric	MB-4283	8.053959281
brca_metabric	MB-4289	7.49450508
brca_metabric	MB-4292	7.889641153
brca_metabric	MB-4293	6.763019154
brca_metabric	MB-4300	7.311773887
brca_metabric	MB-4303	7.58561488
brca_metabric	MB-4306	6.332574032
brca_metabric	MB-4310	7.202978034
brca_metabric	MB-4313	7.370480556
brca_metabric	MB-4317	7.181273492
brca_metabric	MB-4318	8.450023441
brca_metabric	MB-4322	7.023723251
brca_metabric	MB-4323	6.854961804
brca_metabric	MB-4324	7.95430702
brca_metabric	MB-4328	7.488670117
brca_metabric	MB-4329	6.339761684
brca_metabric	MB-4331	7.220022872
brca_metabric	MB-4332	7.390130753
brca_metabric	MB-4333	6.489446279
brca_metabric	MB-4339	7.037548696
brca_metabric	MB-4341	6.675191481
brca_metabric	MB-4342	6.369690778
brca_metabric	MB-4343	6.428775493
brca_metabric	MB-4348	7.386110275
brca_metabric	MB-4350	7.174527208
brca_metabric	MB-4351	6.343386005
brca_metabric	MB-4353	6.826818233
brca_metabric	MB-4354	6.446926083
brca_metabric	MB-4357	6.960084328
brca_metabric	MB-4360	7.992402331
brca_metabric	MB-4362	6.401429271
brca_metabric	MB-4368	6.526954986
brca_metabric	MB-4374	7.233265707
brca_metabric	MB-4375	7.029466717
brca_metabric	MB-4381	7.380718033
brca_metabric	MB-4390	6.46641458
brca_metabric	MB-4395	7.182539678
brca_metabric	MB-4407	7.983667409
brca_metabric	MB-4408	7.801846926
brca_metabric	MB-4416	6.637951948
brca_metabric	MB-4417	7.139761502
brca_metabric	MB-4418	6.736514002
brca_metabric	MB-4421	6.743461716
brca_metabric	MB-4426	6.810936905
brca_metabric	MB-4434	8.000625304
brca_metabric	MB-4442	7.152758574
brca_metabric	MB-4484	6.384151386
brca_metabric	MB-4529	6.29788758
brca_metabric	MB-4548	7.22132837
brca_metabric	MB-4557	7.48912656
brca_metabric	MB-4564	8.175970165
brca_metabric	MB-4578	6.995589825
brca_metabric	MB-4591	7.822472232
brca_metabric	MB-4593	6.916448057
brca_metabric	MB-4598	6.287536567
brca_metabric	MB-4599	7.410811109
brca_metabric	MB-4601	6.368138376
brca_metabric	MB-4602	7.09279252
brca_metabric	MB-4603	7.237508339
brca_metabric	MB-4607	6.903632833
brca_metabric	MB-4616	7.121157789
brca_metabric	MB-4618	6.640177765
brca_metabric	MB-4621	7.802383102
brca_metabric	MB-4622	6.724066709
brca_metabric	MB-4623	6.657151074
brca_metabric	MB-4626	7.425663184
brca_metabric	MB-4627	6.701255043
brca_metabric	MB-4630	6.828695564
brca_metabric	MB-4633	6.715948487
brca_metabric	MB-4634	6.766099074
brca_metabric	MB-4639	7.875423107
brca_metabric	MB-4640	7.063878109
brca_metabric	MB-4641	6.740591619
brca_metabric	MB-4642	6.87885854
brca_metabric	MB-4643	7.269974337
brca_metabric	MB-4644	6.889080927
brca_metabric	MB-4648	7.019663597
brca_metabric	MB-4649	5.772558472
brca_metabric	MB-4651	7.838287794
brca_metabric	MB-4653	6.498642709
brca_metabric	MB-4654	7.099822806
brca_metabric	MB-4655	6.56773926
brca_metabric	MB-4660	7.226039203
brca_metabric	MB-4661	7.246540209
brca_metabric	MB-4663	7.10815066
brca_metabric	MB-4665	7.083847122
brca_metabric	MB-4666	6.360950825
brca_metabric	MB-4667	6.990330528
brca_metabric	MB-4669	6.830197391
brca_metabric	MB-4670	6.753610337
brca_metabric	MB-4671	7.449869305
brca_metabric	MB-4672	7.326275239
brca_metabric	MB-4673	6.450095497
brca_metabric	MB-4674	6.467408091
brca_metabric	MB-4675	6.968072405
brca_metabric	MB-4679	6.979980465
brca_metabric	MB-4681	7.027853024
brca_metabric	MB-4682	7.891750044
brca_metabric	MB-4685	7.288546178
brca_metabric	MB-4686	6.523951232
brca_metabric	MB-4687	6.65866355
brca_metabric	MB-4688	7.170741512
brca_metabric	MB-4691	7.931216848
brca_metabric	MB-4692	6.834410168
brca_metabric	MB-4694	6.302673068
brca_metabric	MB-4695	6.760386687
brca_metabric	MB-4696	6.904372676
brca_metabric	MB-4697	6.15249541
brca_metabric	MB-4698	6.251647136
brca_metabric	MB-4701	7.19077669
brca_metabric	MB-4702	6.37977242
brca_metabric	MB-4704	6.591736154
brca_metabric	MB-4705	6.439234724
brca_metabric	MB-4706	7.006314193
brca_metabric	MB-4707	7.244882027
brca_metabric	MB-4708	6.235817772
brca_metabric	MB-4709	6.368003362
brca_metabric	MB-4710	6.369717447
brca_metabric	MB-4711	6.445963551
brca_metabric	MB-4712	7.061119553
brca_metabric	MB-4714	6.726316635
brca_metabric	MB-4715	7.555393061
brca_metabric	MB-4716	6.636950771
brca_metabric	MB-4717	7.078958561
brca_metabric	MB-4718	6.648518256
brca_metabric	MB-4719	6.40371979
brca_metabric	MB-4721	6.451722103
brca_metabric	MB-4722	6.572312594
brca_metabric	MB-4723	7.145886752
brca_metabric	MB-4724	7.07717904
brca_metabric	MB-4725	6.887298008
brca_metabric	MB-4729	6.528133553
brca_metabric	MB-4730	7.242396182
brca_metabric	MB-4731	6.682982111
brca_metabric	MB-4732	6.88061501
brca_metabric	MB-4733	6.872603664
brca_metabric	MB-4735	6.663165292
brca_metabric	MB-4737	6.25056849
brca_metabric	MB-4738	6.562526608
brca_metabric	MB-4739	6.967714321
brca_metabric	MB-4741	6.838526971
brca_metabric	MB-4742	6.598012124
brca_metabric	MB-4743	6.23734911
brca_metabric	MB-4744	7.032672456
brca_metabric	MB-4745	6.784197435
brca_metabric	MB-4746	6.491419388
brca_metabric	MB-4749	6.625363386
brca_metabric	MB-4750	6.506571735
brca_metabric	MB-4752	6.88554636
brca_metabric	MB-4757	6.803107566
brca_metabric	MB-4758	7.520449887
brca_metabric	MB-4760	6.859194201
brca_metabric	MB-4762	6.879021751
brca_metabric	MB-4763	6.757827992
brca_metabric	MB-4764	6.807175945
brca_metabric	MB-4767	7.05052961
brca_metabric	MB-4769	6.567919669
brca_metabric	MB-4770	6.79059944
brca_metabric	MB-4771	6.737197665
brca_metabric	MB-4778	6.890810565
brca_metabric	MB-4779	6.299900034
brca_metabric	MB-4782	6.513649017
brca_metabric	MB-4784	7.081450644
brca_metabric	MB-4785	6.378833582
brca_metabric	MB-4787	6.797839613
brca_metabric	MB-4790	7.193775852
brca_metabric	MB-4791	6.813932327
brca_metabric	MB-4792	6.616408604
brca_metabric	MB-4793	6.930947968
brca_metabric	MB-4794	7.569991256
brca_metabric	MB-4796	6.42580658
brca_metabric	MB-4797	7.307254702
brca_metabric	MB-4798	6.637598485
brca_metabric	MB-4800	7.693414288
brca_metabric	MB-4801	6.906710857
brca_metabric	MB-4802	6.446280064
brca_metabric	MB-4805	6.86738299
brca_metabric	MB-4806	7.054862859
brca_metabric	MB-4809	6.572449696
brca_metabric	MB-4814	6.978908364
brca_metabric	MB-4818	7.239691946
brca_metabric	MB-4820	8.13856978
brca_metabric	MB-4822	7.148970118
brca_metabric	MB-4825	6.85881917
brca_metabric	MB-4827	6.461995226
brca_metabric	MB-4828	7.045653121
brca_metabric	MB-4829	6.858428258
brca_metabric	MB-4832	6.658778703
brca_metabric	MB-4834	7.595056963
brca_metabric	MB-4836	7.647303479
brca_metabric	MB-4838	7.281771996
brca_metabric	MB-4839	6.445313529
brca_metabric	MB-4843	6.64925256
brca_metabric	MB-4845	6.722702285
brca_metabric	MB-4846	6.750082719
brca_metabric	MB-4849	7.401508071
brca_metabric	MB-4851	6.795422566
brca_metabric	MB-4853	6.848857249
brca_metabric	MB-4855	7.743793769
brca_metabric	MB-4858	6.044468642
brca_metabric	MB-4859	6.52361317
brca_metabric	MB-4860	6.532648723
brca_metabric	MB-4862	7.39193685
brca_metabric	MB-4865	7.132986355
brca_metabric	MB-4866	6.687046953
brca_metabric	MB-4867	6.972572756
brca_metabric	MB-4869	7.147952425
brca_metabric	MB-4870	6.665949407
brca_metabric	MB-4871	7.933348087
brca_metabric	MB-4872	6.310034432
brca_metabric	MB-4873	6.633792495
brca_metabric	MB-4876	6.600767969
brca_metabric	MB-4878	6.707446729
brca_metabric	MB-4879	6.640755603
brca_metabric	MB-4880	7.243584088
brca_metabric	MB-4881	6.303714448
brca_metabric	MB-4882	6.540354921
brca_metabric	MB-4883	6.716487989
brca_metabric	MB-4886	6.790206337
brca_metabric	MB-4887	6.560788787
brca_metabric	MB-4888	6.600326233
brca_metabric	MB-4893	6.462909023
brca_metabric	MB-4894	6.46517508
brca_metabric	MB-4896	6.466089781
brca_metabric	MB-4897	6.451043234
brca_metabric	MB-4898	6.546829554
brca_metabric	MB-4899	6.389184042
brca_metabric	MB-4900	6.408941534
brca_metabric	MB-4904	7.186346079
brca_metabric	MB-4906	7.703055741
brca_metabric	MB-4908	6.687874416
brca_metabric	MB-4911	6.714224641
brca_metabric	MB-4912	7.268187464
brca_metabric	MB-4925	6.808282522
brca_metabric	MB-4928	6.898574754
brca_metabric	MB-4929	6.385889339
brca_metabric	MB-4930	6.70991819
brca_metabric	MB-4931	6.719443983
brca_metabric	MB-4933	7.005945558
brca_metabric	MB-4934	7.673257436
brca_metabric	MB-4935	6.373500421
brca_metabric	MB-4937	6.507469136
brca_metabric	MB-4938	6.604435391
brca_metabric	MB-4941	6.326542878
brca_metabric	MB-4942	6.51031472
brca_metabric	MB-4944	6.883622676
brca_metabric	MB-4945	7.940219976
brca_metabric	MB-4949	6.779681333
brca_metabric	MB-4950	6.157263899
brca_metabric	MB-4952	6.792026673
brca_metabric	MB-4956	7.839248606
brca_metabric	MB-4957	7.905040697
brca_metabric	MB-4959	6.482004521
brca_metabric	MB-4961	6.685761955
brca_metabric	MB-4962	7.282401317
brca_metabric	MB-4965	6.600555532
brca_metabric	MB-4966	6.736963491
brca_metabric	MB-4967	6.61649631
brca_metabric	MB-4968	6.797139048
brca_metabric	MB-4969	6.839737577
brca_metabric	MB-4970	7.412852857
brca_metabric	MB-4974	6.761503776
brca_metabric	MB-4976	6.376745708
brca_metabric	MB-4977	6.131049319
brca_metabric	MB-4978	6.572645806
brca_metabric	MB-4981	6.378892995
brca_metabric	MB-4982	6.534104947
brca_metabric	MB-4986	8.133619047
brca_metabric	MB-4987	6.723419204
brca_metabric	MB-4991	7.834044049
brca_metabric	MB-4992	6.170829779
brca_metabric	MB-4993	6.376865879
brca_metabric	MB-4994	6.732457109
brca_metabric	MB-4996	6.449166931
brca_metabric	MB-4998	6.394020604
brca_metabric	MB-4999	7.04728252
brca_metabric	MB-5001	6.840329838
brca_metabric	MB-5004	6.702719711
brca_metabric	MB-5008	6.442751677
brca_metabric	MB-5011	6.710678082
brca_metabric	MB-5013	6.416147169
brca_metabric	MB-5014	7.859586246
brca_metabric	MB-5015	6.847719391
brca_metabric	MB-5017	6.549722932
brca_metabric	MB-5018	8.150166175
brca_metabric	MB-5019	6.34512794
brca_metabric	MB-5020	6.641141722
brca_metabric	MB-5027	6.91157715
brca_metabric	MB-5033	7.050198596
brca_metabric	MB-5035	7.076772137
brca_metabric	MB-5039	7.210734889
brca_metabric	MB-5040	7.380613251
brca_metabric	MB-5041	7.277773747
brca_metabric	MB-5043	7.071152745
brca_metabric	MB-5044	6.48842989
brca_metabric	MB-5045	6.528509614
brca_metabric	MB-5048	7.174974426
brca_metabric	MB-5049	7.455892571
brca_metabric	MB-5050	6.535459357
brca_metabric	MB-5052	6.885199363
brca_metabric	MB-5053	6.618544448
brca_metabric	MB-5054	6.997613476
brca_metabric	MB-5057	7.777224033
brca_metabric	MB-5058	7.414222125
brca_metabric	MB-5059	6.890215404
brca_metabric	MB-5060	6.592209481
brca_metabric	MB-5061	7.606430257
brca_metabric	MB-5062	7.635711731
brca_metabric	MB-5063	6.323959994
brca_metabric	MB-5064	6.672004007
brca_metabric	MB-5065	6.521875169
brca_metabric	MB-5066	6.745398648
brca_metabric	MB-5068	6.897677715
brca_metabric	MB-5070	6.8584929
brca_metabric	MB-5072	6.848769877
brca_metabric	MB-5073	7.014852729
brca_metabric	MB-5074	7.13201047
brca_metabric	MB-5078	6.380833159
brca_metabric	MB-5079	6.506231514
brca_metabric	MB-5081	7.260870379
brca_metabric	MB-5084	7.117911217
brca_metabric	MB-5086	7.50258049
brca_metabric	MB-5088	6.936793762
brca_metabric	MB-5092	6.718712866
brca_metabric	MB-5093	6.988542454
brca_metabric	MB-5097	6.434234902
brca_metabric	MB-5098	7.596713008
brca_metabric	MB-5100	6.487832739
brca_metabric	MB-5101	6.354157429
brca_metabric	MB-5102	6.998009323
brca_metabric	MB-5105	7.031486914
brca_metabric	MB-5107	7.17002718
brca_metabric	MB-5110	6.378572457
brca_metabric	MB-5113	7.14016855
brca_metabric	MB-5114	6.410175133
brca_metabric	MB-5115	7.24517729
brca_metabric	MB-5116	7.576734884
brca_metabric	MB-5117	7.383933643
brca_metabric	MB-5118	6.588176417
brca_metabric	MB-5119	6.814724762
brca_metabric	MB-5120	6.698647877
brca_metabric	MB-5121	7.087073668
brca_metabric	MB-5122	6.406445533
brca_metabric	MB-5123	7.695541085
brca_metabric	MB-5124	7.588546999
brca_metabric	MB-5126	7.669795611
brca_metabric	MB-5127	7.022908987
brca_metabric	MB-5130	6.856143009
brca_metabric	MB-5134	6.33827785
brca_metabric	MB-5135	7.790089875
brca_metabric	MB-5138	6.579135123
brca_metabric	MB-5139	7.110869294
brca_metabric	MB-5143	6.710542269
brca_metabric	MB-5144	7.911868014
brca_metabric	MB-5145	7.861233469
brca_metabric	MB-5147	6.647437532
brca_metabric	MB-5148	6.805610475
brca_metabric	MB-5150	6.411793698
brca_metabric	MB-5152	6.413304991
brca_metabric	MB-5154	6.635204726
brca_metabric	MB-5155	6.548095839
brca_metabric	MB-5157	6.281502093
brca_metabric	MB-5160	8.141679632
brca_metabric	MB-5161	7.074109847
brca_metabric	MB-5162	6.707156536
brca_metabric	MB-5163	6.816621089
brca_metabric	MB-5164	6.616753001
brca_metabric	MB-5166	8.886730915
brca_metabric	MB-5167	6.987605831
brca_metabric	MB-5169	6.968949326
brca_metabric	MB-5171	6.641830594
brca_metabric	MB-5172	7.624266777
brca_metabric	MB-5173	6.869580142
brca_metabric	MB-5174	7.66581588
brca_metabric	MB-5175	6.248452636
brca_metabric	MB-5176	7.038076528
brca_metabric	MB-5177	7.355331315
brca_metabric	MB-5178	7.651138425
brca_metabric	MB-5179	6.653736884
brca_metabric	MB-5182	6.936657831
brca_metabric	MB-5183	7.014878381
brca_metabric	MB-5184	6.664749962
brca_metabric	MB-5185	6.575894605
brca_metabric	MB-5186	6.963753737
brca_metabric	MB-5188	6.460072212
brca_metabric	MB-5189	7.268962592
brca_metabric	MB-5190	7.308317879
brca_metabric	MB-5191	7.039172653
brca_metabric	MB-5193	6.907306691
brca_metabric	MB-5195	6.769264897
brca_metabric	MB-5196	7.041272628
brca_metabric	MB-5197	7.182046661
brca_metabric	MB-5199	6.630293182
brca_metabric	MB-5200	7.09582939
brca_metabric	MB-5201	6.256953813
brca_metabric	MB-5204	6.621645933
brca_metabric	MB-5205	7.187685287
brca_metabric	MB-5206	6.756144956
brca_metabric	MB-5208	7.850540293
brca_metabric	MB-5209	6.286530789
brca_metabric	MB-5211	6.985718677
brca_metabric	MB-5212	6.400970154
brca_metabric	MB-5213	7.193308658
brca_metabric	MB-5214	7.831826148
brca_metabric	MB-5215	7.032426887
brca_metabric	MB-5218	6.435081642
brca_metabric	MB-5221	7.218057021
brca_metabric	MB-5222	6.636503422
brca_metabric	MB-5223	7.392065477
brca_metabric	MB-5224	6.43828894
brca_metabric	MB-5225	5.841621143
brca_metabric	MB-5226	6.803047178
brca_metabric	MB-5227	7.003490673
brca_metabric	MB-5228	7.19955255
brca_metabric	MB-5229	6.956932229
brca_metabric	MB-5230	6.792420091
brca_metabric	MB-5231	6.068828906
brca_metabric	MB-5232	6.839670666
brca_metabric	MB-5233	7.875162629
brca_metabric	MB-5235	7.370480556
brca_metabric	MB-5236	7.279996062
brca_metabric	MB-5238	6.812548397
brca_metabric	MB-5239	6.7992103
brca_metabric	MB-5240	7.315430871
brca_metabric	MB-5243	6.886745456
brca_metabric	MB-5244	7.754980697
brca_metabric	MB-5251	6.667377871
brca_metabric	MB-5253	6.653282623
brca_metabric	MB-5256	7.438953238
brca_metabric	MB-5258	7.443941359
brca_metabric	MB-5259	6.326413499
brca_metabric	MB-5260	6.8584929
brca_metabric	MB-5261	6.227906687
brca_metabric	MB-5264	6.994577933
brca_metabric	MB-5266	7.80100928
brca_metabric	MB-5267	6.513136448
brca_metabric	MB-5268	6.426566361
brca_metabric	MB-5270	6.865803041
brca_metabric	MB-5271	7.153593096
brca_metabric	MB-5272	6.662920248
brca_metabric	MB-5273	6.756743021
brca_metabric	MB-5275	5.930058628
brca_metabric	MB-5277	10.11906125
brca_metabric	MB-5278	6.322179909
brca_metabric	MB-5279	6.643904303
brca_metabric	MB-5280	6.93993917
brca_metabric	MB-5281	6.688269078
brca_metabric	MB-5284	7.089210527
brca_metabric	MB-5287	6.91660185
brca_metabric	MB-5288	6.596039555
brca_metabric	MB-5290	6.802392084
brca_metabric	MB-5291	8.589821219
brca_metabric	MB-5292	6.879398066
brca_metabric	MB-5293	7.118982191
brca_metabric	MB-5294	6.914351968
brca_metabric	MB-5295	6.742760727
brca_metabric	MB-5296	6.579218744
brca_metabric	MB-5298	6.376459233
brca_metabric	MB-5299	6.505532841
brca_metabric	MB-5300	6.861323186
brca_metabric	MB-5305	7.284752645
brca_metabric	MB-5306	7.441278885
brca_metabric	MB-5308	6.772254641
brca_metabric	MB-5310	6.742215809
brca_metabric	MB-5311	6.395483172
brca_metabric	MB-5312	6.427562648
brca_metabric	MB-5313	7.416174665
brca_metabric	MB-5315	6.757432983
brca_metabric	MB-5317	6.517967299
brca_metabric	MB-5318	6.441490919
brca_metabric	MB-5322	7.493239622
brca_metabric	MB-5323	6.347173689
brca_metabric	MB-5324	6.717636397
brca_metabric	MB-5326	6.767750112
brca_metabric	MB-5327	6.835545689
brca_metabric	MB-5328	6.503483239
brca_metabric	MB-5329	6.813434331
brca_metabric	MB-5330	6.832666027
brca_metabric	MB-5331	6.73617175
brca_metabric	MB-5332	6.664870504
brca_metabric	MB-5334	8.147259139
brca_metabric	MB-5335	6.497642744
brca_metabric	MB-5338	7.549633113
brca_metabric	MB-5339	6.928182453
brca_metabric	MB-5341	7.60018397
brca_metabric	MB-5345	6.633792495
brca_metabric	MB-5346	7.375838107
brca_metabric	MB-5347	6.774163265
brca_metabric	MB-5348	6.728980544
brca_metabric	MB-5350	6.587993864
brca_metabric	MB-5351	6.678491843
brca_metabric	MB-5358	6.731053603
brca_metabric	MB-5360	6.808326418
brca_metabric	MB-5361	6.572449696
brca_metabric	MB-5364	6.394287711
brca_metabric	MB-5365	6.471118682
brca_metabric	MB-5366	6.85503931
brca_metabric	MB-5368	5.476215725
brca_metabric	MB-5369	6.437727131
brca_metabric	MB-5370	6.890430631
brca_metabric	MB-5373	6.43099168
brca_metabric	MB-5377	6.405605967
brca_metabric	MB-5378	6.861691905
brca_metabric	MB-5381	6.123774059
brca_metabric	MB-5382	7.493805944
brca_metabric	MB-5383	6.84240415
brca_metabric	MB-5384	7.123926576
brca_metabric	MB-5386	6.974025861
brca_metabric	MB-5388	8.620925477
brca_metabric	MB-5389	6.826985469
brca_metabric	MB-5390	8.051765049
brca_metabric	MB-5392	6.207716585
brca_metabric	MB-5393	7.588007183
brca_metabric	MB-5395	6.741286421
brca_metabric	MB-5396	7.666847457
brca_metabric	MB-5397	6.500913858
brca_metabric	MB-5398	6.2355396
brca_metabric	MB-5399	6.273788321
brca_metabric	MB-5401	8.285793276
brca_metabric	MB-5402	6.584224083
brca_metabric	MB-5403	6.379877221
brca_metabric	MB-5404	6.469619342
brca_metabric	MB-5405	6.61325699
brca_metabric	MB-5406	6.597671504
brca_metabric	MB-5407	6.608739371
brca_metabric	MB-5408	6.603653412
brca_metabric	MB-5409	6.450159885
brca_metabric	MB-5410	7.326855662
brca_metabric	MB-5411	6.429978988
brca_metabric	MB-5412	6.580131756
brca_metabric	MB-5414	6.977526059
brca_metabric	MB-5417	7.16891822
brca_metabric	MB-5418	6.368609369
brca_metabric	MB-5420	6.754861535
brca_metabric	MB-5421	6.318890879
brca_metabric	MB-5422	6.588363811
brca_metabric	MB-5424	7.325729407
brca_metabric	MB-5425	7.012002969
brca_metabric	MB-5426	6.487788067
brca_metabric	MB-5427	7.606735799
brca_metabric	MB-5428	7.007562869
brca_metabric	MB-5429	6.630955193
brca_metabric	MB-5431	6.376169704
brca_metabric	MB-5432	7.757188718
brca_metabric	MB-5433	7.565674217
brca_metabric	MB-5434	7.076752179
brca_metabric	MB-5435	7.218766071
brca_metabric	MB-5440	7.110213385
brca_metabric	MB-5441	7.024787504
brca_metabric	MB-5442	7.899655259
brca_metabric	MB-5444	7.348142648
brca_metabric	MB-5446	6.423123349
brca_metabric	MB-5447	7.075135904
brca_metabric	MB-5450	7.737929357
brca_metabric	MB-5451	6.929340808
brca_metabric	MB-5452	7.132986355
brca_metabric	MB-5453	6.790964501
brca_metabric	MB-5454	6.423867242
brca_metabric	MB-5455	6.906884308
brca_metabric	MB-5457	6.944229007
brca_metabric	MB-5458	6.574349206
brca_metabric	MB-5459	6.777029201
brca_metabric	MB-5463	7.92264492
brca_metabric	MB-5464	6.534645128
brca_metabric	MB-5465	7.19613905
brca_metabric	MB-5468	7.337391755
brca_metabric	MB-5470	6.758524441
brca_metabric	MB-5471	6.924277263
brca_metabric	MB-5472	6.644467422
brca_metabric	MB-5473	6.385337902
brca_metabric	MB-5474	6.450046814
brca_metabric	MB-5475	6.97404095
brca_metabric	MB-5477	7.194646814
brca_metabric	MB-5478	6.588210073
brca_metabric	MB-5481	7.713060608
brca_metabric	MB-5482	6.583265937
brca_metabric	MB-5483	6.983492798
brca_metabric	MB-5484	7.523227768
brca_metabric	MB-5485	7.600096548
brca_metabric	MB-5486	7.851193296
brca_metabric	MB-5489	6.772965732
brca_metabric	MB-5490	6.900243646
brca_metabric	MB-5491	6.770291597
brca_metabric	MB-5492	6.943872102
brca_metabric	MB-5493	6.950256774
brca_metabric	MB-5495	6.620592141
brca_metabric	MB-5497	7.076223963
brca_metabric	MB-5498	6.238341285
brca_metabric	MB-5499	6.746883528
brca_metabric	MB-5502	6.968469283
brca_metabric	MB-5505	6.740275662
brca_metabric	MB-5510	6.512216304
brca_metabric	MB-5511	7.737180615
brca_metabric	MB-5513	7.06655477
brca_metabric	MB-5514	6.531255116
brca_metabric	MB-5518	6.451823246
brca_metabric	MB-5519	6.33443937
brca_metabric	MB-5520	7.003901852
brca_metabric	MB-5521	6.50913999
brca_metabric	MB-5525	6.273344878
brca_metabric	MB-5526	7.239023552
brca_metabric	MB-5527	6.639348877
brca_metabric	MB-5529	6.728552022
brca_metabric	MB-5530	6.724472626
brca_metabric	MB-5531	6.71462041
brca_metabric	MB-5532	7.379251992
brca_metabric	MB-5533	7.200874629
brca_metabric	MB-5534	6.759872374
brca_metabric	MB-5535	7.423755668
brca_metabric	MB-5540	6.923350714
brca_metabric	MB-5541	7.504820812
brca_metabric	MB-5543	6.579785432
brca_metabric	MB-5547	7.916225508
brca_metabric	MB-5548	6.714498239
brca_metabric	MB-5549	6.470443991
brca_metabric	MB-5550	6.457542013
brca_metabric	MB-5551	6.483433796
brca_metabric	MB-5552	6.874231806
brca_metabric	MB-5553	6.869580142
brca_metabric	MB-5554	7.502115839
brca_metabric	MB-5556	7.195462929
brca_metabric	MB-5558	6.805232624
brca_metabric	MB-5559	6.953762854
brca_metabric	MB-5560	7.2732941
brca_metabric	MB-5562	6.353191902
brca_metabric	MB-5563	6.566551922
brca_metabric	MB-5565	6.762103529
brca_metabric	MB-5566	6.530990147
brca_metabric	MB-5567	6.497741474
brca_metabric	MB-5571	6.54905104
brca_metabric	MB-5572	6.620605419
