STUDY_ID	SAMPLE_ID	ANGPTL4
brca_metabric	MB-3525	6.539001956
brca_metabric	MB-3526	7.582939451
brca_metabric	MB-3528	6.357029755
brca_metabric	MB-3530	7.477812281
brca_metabric	MB-3536	6.84518653
brca_metabric	MB-3545	7.195822846
brca_metabric	MB-3548	6.818495295
brca_metabric	MB-3556	6.919679856
brca_metabric	MB-3567	5.388015695
brca_metabric	MB-3576	6.820562712
brca_metabric	MB-3582	8.391657078
brca_metabric	MB-3600	6.766429026
brca_metabric	MB-3606	9.13794937
brca_metabric	MB-3614	6.322760814
brca_metabric	MB-3702	8.228952382
brca_metabric	MB-3706	6.947289658
brca_metabric	MB-3707	7.493819873
brca_metabric	MB-3711	6.423637575
brca_metabric	MB-3748	6.287733936
brca_metabric	MB-3752	5.763013587
brca_metabric	MB-3754	7.460826177
brca_metabric	MB-3781	6.746762141
brca_metabric	MB-3797	6.285435155
brca_metabric	MB-3824	6.393786208
brca_metabric	MB-3838	6.435538331
brca_metabric	MB-3840	6.735697411
brca_metabric	MB-3842	6.998777927
brca_metabric	MB-3850	5.918388062
brca_metabric	MB-3852	5.482729147
brca_metabric	MB-3854	8.291030067
brca_metabric	MB-3865	7.38679439
brca_metabric	MB-3866	10.12569634
brca_metabric	MB-3871	8.331748157
brca_metabric	MB-3874	6.70755679
brca_metabric	MB-3978	6.994779402
brca_metabric	MB-4000	6.344879866
brca_metabric	MB-4001	6.248391443
brca_metabric	MB-4003	6.954544587
brca_metabric	MB-4004	5.711132378
brca_metabric	MB-4005	7.293041042
brca_metabric	MB-4008	6.552177005
brca_metabric	MB-4010	7.459111689
brca_metabric	MB-4011	6.625744066
brca_metabric	MB-4012	6.243249098
brca_metabric	MB-4015	8.952284862
brca_metabric	MB-4017	5.880324957
brca_metabric	MB-4018	7.511835034
brca_metabric	MB-4024	7.79267083
brca_metabric	MB-4033	7.363330553
brca_metabric	MB-4046	6.285407165
brca_metabric	MB-4059	7.164594209
brca_metabric	MB-4079	6.021435622
brca_metabric	MB-4091	5.883545595
brca_metabric	MB-4098	6.47070728
brca_metabric	MB-4119	6.382556464
brca_metabric	MB-4120	6.569392326
brca_metabric	MB-4126	8.16915311
brca_metabric	MB-4127	6.492615717
brca_metabric	MB-4139	6.901308186
brca_metabric	MB-4140	5.442026235
brca_metabric	MB-4141	7.688265485
brca_metabric	MB-4145	7.170310789
brca_metabric	MB-4146	5.573850783
brca_metabric	MB-4148	6.406485798
brca_metabric	MB-4154	7.020395905
brca_metabric	MB-4171	7.584697608
brca_metabric	MB-4173	6.561960469
brca_metabric	MB-4189	5.542671177
brca_metabric	MB-4212	5.94616349
brca_metabric	MB-4213	5.866029312
brca_metabric	MB-4222	6.154493151
brca_metabric	MB-4224	7.936140021
brca_metabric	MB-4230	8.26431593
brca_metabric	MB-4233	7.730201551
brca_metabric	MB-4234	6.609086841
brca_metabric	MB-4235	8.81233104
brca_metabric	MB-4236	6.364101989
brca_metabric	MB-4250	7.105512576
brca_metabric	MB-4254	7.115106382
brca_metabric	MB-4264	7.030394227
brca_metabric	MB-4266	6.730600861
brca_metabric	MB-4270	6.50421159
brca_metabric	MB-4274	8.147540331
brca_metabric	MB-4276	8.121584563
brca_metabric	MB-4278	5.496118074
brca_metabric	MB-4281	7.256983054
brca_metabric	MB-4282	5.600690484
brca_metabric	MB-4283	5.729059326
brca_metabric	MB-4289	8.745987669
brca_metabric	MB-4292	6.796664351
brca_metabric	MB-4293	6.158582191
brca_metabric	MB-4300	8.220190624
brca_metabric	MB-4303	8.753414425
brca_metabric	MB-4306	5.671010742
brca_metabric	MB-4310	7.843170017
brca_metabric	MB-4313	8.384059072
brca_metabric	MB-4317	6.548937436
brca_metabric	MB-4318	6.343542523
brca_metabric	MB-4322	6.778098607
brca_metabric	MB-4323	6.475023552
brca_metabric	MB-4324	6.779039776
brca_metabric	MB-4328	6.547088405
brca_metabric	MB-4329	6.609209072
brca_metabric	MB-4331	6.92812866
brca_metabric	MB-4332	7.106109604
brca_metabric	MB-4333	6.445562584
brca_metabric	MB-4339	6.944766583
brca_metabric	MB-4341	9.342256584
brca_metabric	MB-4342	6.012056818
brca_metabric	MB-4343	5.448109135
brca_metabric	MB-4348	7.4620428
brca_metabric	MB-4350	7.616870928
brca_metabric	MB-4351	9.586260723
brca_metabric	MB-4353	6.19825998
brca_metabric	MB-4354	6.874404889
brca_metabric	MB-4357	6.606887754
brca_metabric	MB-4360	9.140618065
brca_metabric	MB-4362	6.726069059
brca_metabric	MB-4368	7.132897972
brca_metabric	MB-4374	6.954504777
brca_metabric	MB-4375	8.445808052
brca_metabric	MB-4381	6.754622987
brca_metabric	MB-4390	6.416490026
brca_metabric	MB-4395	6.343004988
brca_metabric	MB-4407	7.830884011
brca_metabric	MB-4408	8.251583159
brca_metabric	MB-4416	7.000965493
brca_metabric	MB-4417	6.276105678
brca_metabric	MB-4418	6.516753732
brca_metabric	MB-4421	6.285736348
brca_metabric	MB-4426	9.500248709
brca_metabric	MB-4434	7.241762862
brca_metabric	MB-4442	7.275836918
brca_metabric	MB-4484	7.481711425
brca_metabric	MB-4529	7.80556557
brca_metabric	MB-4548	6.661841372
brca_metabric	MB-4557	7.282720666
brca_metabric	MB-4564	5.971459346
brca_metabric	MB-4578	6.935761071
brca_metabric	MB-4591	5.842685193
brca_metabric	MB-4593	6.332873495
brca_metabric	MB-4598	6.648720217
brca_metabric	MB-4599	6.141463701
brca_metabric	MB-4601	7.965210073
brca_metabric	MB-4602	5.503762784
brca_metabric	MB-4603	6.587989147
brca_metabric	MB-4607	6.127466942
brca_metabric	MB-4616	6.063913129
brca_metabric	MB-4618	5.6090275
brca_metabric	MB-4621	8.818229519
brca_metabric	MB-4622	7.25392463
brca_metabric	MB-4623	6.819163398
brca_metabric	MB-4626	5.511948147
brca_metabric	MB-4627	6.007450495
brca_metabric	MB-4630	6.142157503
brca_metabric	MB-4633	7.324164148
brca_metabric	MB-4634	6.672064433
brca_metabric	MB-4639	8.750075381
brca_metabric	MB-4640	7.62391009
brca_metabric	MB-4641	6.512390102
brca_metabric	MB-4642	7.050306626
brca_metabric	MB-4643	6.614039146
brca_metabric	MB-4644	6.869812087
brca_metabric	MB-4648	6.557212829
brca_metabric	MB-4649	6.46531758
brca_metabric	MB-4651	6.37982432
brca_metabric	MB-4653	7.964330826
brca_metabric	MB-4654	7.322709092
brca_metabric	MB-4655	6.308140364
brca_metabric	MB-4660	5.360270284
brca_metabric	MB-4661	6.556323237
brca_metabric	MB-4663	9.382554782
brca_metabric	MB-4665	7.235219335
brca_metabric	MB-4666	6.983627384
brca_metabric	MB-4667	6.628187793
brca_metabric	MB-4669	6.331177493
brca_metabric	MB-4670	6.367803697
brca_metabric	MB-4671	6.773548085
brca_metabric	MB-4672	5.985927347
brca_metabric	MB-4673	6.441430495
brca_metabric	MB-4674	6.218099443
brca_metabric	MB-4675	6.338098999
brca_metabric	MB-4679	6.212163528
brca_metabric	MB-4681	6.879607709
brca_metabric	MB-4682	8.150424694
brca_metabric	MB-4685	6.930547544
brca_metabric	MB-4686	6.596116567
brca_metabric	MB-4687	6.542238326
brca_metabric	MB-4688	6.295258511
brca_metabric	MB-4691	6.053068052
brca_metabric	MB-4692	7.703251517
brca_metabric	MB-4694	6.190942962
brca_metabric	MB-4695	8.311546697
brca_metabric	MB-4696	8.522704094
brca_metabric	MB-4697	7.76288704
brca_metabric	MB-4698	7.696580478
brca_metabric	MB-4701	6.848499521
brca_metabric	MB-4702	5.97778991
brca_metabric	MB-4704	6.215492253
brca_metabric	MB-4705	7.4727014
brca_metabric	MB-4706	6.291775286
brca_metabric	MB-4707	7.37706631
brca_metabric	MB-4708	6.556394219
brca_metabric	MB-4709	6.482288894
brca_metabric	MB-4710	7.517329004
brca_metabric	MB-4711	7.700587635
brca_metabric	MB-4712	7.673306079
brca_metabric	MB-4714	6.121773558
brca_metabric	MB-4715	6.985112354
brca_metabric	MB-4716	7.256656182
brca_metabric	MB-4717	7.554943485
brca_metabric	MB-4718	7.81430615
brca_metabric	MB-4719	7.119043074
brca_metabric	MB-4721	6.670224415
brca_metabric	MB-4722	7.435338039
brca_metabric	MB-4723	6.635841759
brca_metabric	MB-4724	7.908304647
brca_metabric	MB-4725	6.088544364
brca_metabric	MB-4729	6.655832957
brca_metabric	MB-4730	6.114555883
brca_metabric	MB-4731	7.745900006
brca_metabric	MB-4732	7.581730662
brca_metabric	MB-4733	6.184686477
brca_metabric	MB-4735	6.525518383
brca_metabric	MB-4737	6.565970308
brca_metabric	MB-4738	7.449085303
brca_metabric	MB-4739	6.942328419
brca_metabric	MB-4741	6.264803859
brca_metabric	MB-4742	7.397733154
brca_metabric	MB-4743	6.527881424
brca_metabric	MB-4744	6.140555395
brca_metabric	MB-4745	6.736175341
brca_metabric	MB-4746	7.450681386
brca_metabric	MB-4749	7.393182947
brca_metabric	MB-4750	7.04052395
brca_metabric	MB-4752	5.901204263
brca_metabric	MB-4757	8.447012689
brca_metabric	MB-4758	8.190093575
brca_metabric	MB-4760	6.116732839
brca_metabric	MB-4762	6.069118617
brca_metabric	MB-4763	6.86998731
brca_metabric	MB-4764	7.03202
brca_metabric	MB-4767	6.242682719
brca_metabric	MB-4769	7.418833026
brca_metabric	MB-4770	7.811305764
brca_metabric	MB-4771	6.239913845
brca_metabric	MB-4778	6.831698285
brca_metabric	MB-4779	6.130179005
brca_metabric	MB-4782	7.860435102
brca_metabric	MB-4784	8.275287656
brca_metabric	MB-4785	6.516021465
brca_metabric	MB-4787	7.126753846
brca_metabric	MB-4790	6.781533562
brca_metabric	MB-4791	6.258220871
brca_metabric	MB-4792	7.994145735
brca_metabric	MB-4793	8.501257007
brca_metabric	MB-4794	6.382813751
brca_metabric	MB-4796	6.866983781
brca_metabric	MB-4797	7.193042144
brca_metabric	MB-4798	7.124829615
brca_metabric	MB-4800	6.732275047
brca_metabric	MB-4801	7.033187722
brca_metabric	MB-4802	5.748829388
brca_metabric	MB-4805	8.476727799
brca_metabric	MB-4806	6.9787945
brca_metabric	MB-4809	8.282038884
brca_metabric	MB-4814	8.18787202
brca_metabric	MB-4818	6.101594685
brca_metabric	MB-4820	6.02205308
brca_metabric	MB-4822	6.712081353
brca_metabric	MB-4825	6.572040876
brca_metabric	MB-4827	7.183695179
brca_metabric	MB-4828	5.352708066
brca_metabric	MB-4829	7.390057296
brca_metabric	MB-4832	5.971203098
brca_metabric	MB-4834	6.055319945
brca_metabric	MB-4836	7.09774764
brca_metabric	MB-4838	6.03402229
brca_metabric	MB-4839	6.75830554
brca_metabric	MB-4843	6.777431846
brca_metabric	MB-4845	6.803771877
brca_metabric	MB-4846	6.651169196
brca_metabric	MB-4849	6.449179024
brca_metabric	MB-4851	6.991865694
brca_metabric	MB-4853	7.042759058
brca_metabric	MB-4855	7.825432928
brca_metabric	MB-4858	6.657775806
brca_metabric	MB-4859	7.141083843
brca_metabric	MB-4860	6.780468519
brca_metabric	MB-4862	6.589147372
brca_metabric	MB-4865	8.160807635
brca_metabric	MB-4866	6.281913852
brca_metabric	MB-4867	6.617274438
brca_metabric	MB-4869	6.900800013
brca_metabric	MB-4870	7.61920597
brca_metabric	MB-4871	9.038361169
brca_metabric	MB-4872	7.687065285
brca_metabric	MB-4873	6.828378425
brca_metabric	MB-4876	6.382644984
brca_metabric	MB-4878	7.888192189
brca_metabric	MB-4879	7.26251842
brca_metabric	MB-4880	6.276636529
brca_metabric	MB-4881	8.317621824
brca_metabric	MB-4882	6.466428382
brca_metabric	MB-4883	6.099590605
brca_metabric	MB-4886	7.852773922
brca_metabric	MB-4887	6.430363124
brca_metabric	MB-4888	7.777187584
brca_metabric	MB-4893	6.871618692
brca_metabric	MB-4894	6.69607659
brca_metabric	MB-4896	6.39751871
brca_metabric	MB-4897	7.72354574
brca_metabric	MB-4898	6.112616959
brca_metabric	MB-4899	7.497985202
brca_metabric	MB-4900	7.648747693
brca_metabric	MB-4904	5.702347605
brca_metabric	MB-4906	6.649168908
brca_metabric	MB-4908	6.680964179
brca_metabric	MB-4911	7.161314178
brca_metabric	MB-4912	9.629627434
brca_metabric	MB-4925	7.56179252
brca_metabric	MB-4928	7.334467599
brca_metabric	MB-4929	8.752886457
brca_metabric	MB-4930	7.523378943
brca_metabric	MB-4931	6.037734618
brca_metabric	MB-4933	5.937561321
brca_metabric	MB-4934	6.666904415
brca_metabric	MB-4935	6.98408788
brca_metabric	MB-4937	6.195114448
brca_metabric	MB-4938	9.515488226
brca_metabric	MB-4941	7.095282829
brca_metabric	MB-4942	5.691993478
brca_metabric	MB-4944	5.725348298
brca_metabric	MB-4945	7.919079877
brca_metabric	MB-4949	6.575315694
brca_metabric	MB-4950	5.720491676
brca_metabric	MB-4952	7.600029821
brca_metabric	MB-4956	7.154534599
brca_metabric	MB-4957	5.317189299
brca_metabric	MB-4959	7.283604868
brca_metabric	MB-4961	5.735752092
brca_metabric	MB-4962	7.103668428
brca_metabric	MB-4965	6.297634531
brca_metabric	MB-4966	6.224641205
brca_metabric	MB-4967	8.310580345
brca_metabric	MB-4968	5.902667426
brca_metabric	MB-4969	6.292464701
brca_metabric	MB-4970	6.043188377
brca_metabric	MB-4974	10.12418066
brca_metabric	MB-4976	5.968049697
brca_metabric	MB-4977	6.231043596
brca_metabric	MB-4978	9.366811117
brca_metabric	MB-4981	7.003776643
brca_metabric	MB-4982	9.16768347
brca_metabric	MB-4986	8.014938707
brca_metabric	MB-4987	8.560905791
brca_metabric	MB-4991	6.423366313
brca_metabric	MB-4992	6.939847626
brca_metabric	MB-4993	9.816831929
brca_metabric	MB-4994	6.291343003
brca_metabric	MB-4996	7.127054755
brca_metabric	MB-4998	6.818456548
brca_metabric	MB-4999	7.131373096
brca_metabric	MB-5001	6.757196688
brca_metabric	MB-5004	6.624980637
brca_metabric	MB-5008	8.238179226
brca_metabric	MB-5011	7.452829129
brca_metabric	MB-5013	6.526130027
brca_metabric	MB-5014	6.017598304
brca_metabric	MB-5015	5.785701092
brca_metabric	MB-5017	6.915314287
brca_metabric	MB-5018	6.766279457
brca_metabric	MB-5019	6.725660211
brca_metabric	MB-5020	6.713883416
brca_metabric	MB-5027	6.878463347
brca_metabric	MB-5033	6.133663516
brca_metabric	MB-5035	7.153819133
brca_metabric	MB-5039	6.801161592
brca_metabric	MB-5040	6.311828506
brca_metabric	MB-5041	5.47411135
brca_metabric	MB-5043	6.616952662
brca_metabric	MB-5044	5.982336982
brca_metabric	MB-5045	7.732345043
brca_metabric	MB-5048	6.029784854
brca_metabric	MB-5049	6.089192452
brca_metabric	MB-5050	7.170457036
brca_metabric	MB-5052	6.307353318
brca_metabric	MB-5053	6.425579246
brca_metabric	MB-5054	6.70643239
brca_metabric	MB-5057	7.908797194
brca_metabric	MB-5058	8.682379763
brca_metabric	MB-5059	6.504939995
brca_metabric	MB-5060	6.287980172
brca_metabric	MB-5061	6.100288079
brca_metabric	MB-5062	7.178948942
brca_metabric	MB-5063	8.575971615
brca_metabric	MB-5064	6.065300495
brca_metabric	MB-5065	5.676590061
brca_metabric	MB-5066	6.515798645
brca_metabric	MB-5068	5.451163585
brca_metabric	MB-5070	7.461641112
brca_metabric	MB-5072	6.109424376
brca_metabric	MB-5073	7.611505418
brca_metabric	MB-5074	7.365374816
brca_metabric	MB-5078	8.267628625
brca_metabric	MB-5079	7.396579455
brca_metabric	MB-5081	5.906763381
brca_metabric	MB-5084	7.295587644
brca_metabric	MB-5086	6.265890655
brca_metabric	MB-5088	6.26141459
brca_metabric	MB-5092	8.275549145
brca_metabric	MB-5093	6.177355267
brca_metabric	MB-5097	6.02560394
brca_metabric	MB-5098	7.500241443
brca_metabric	MB-5100	6.162431911
brca_metabric	MB-5101	6.432263342
brca_metabric	MB-5102	8.70460053
brca_metabric	MB-5105	8.399876567
brca_metabric	MB-5107	6.06166125
brca_metabric	MB-5110	6.621122014
brca_metabric	MB-5113	6.59850634
brca_metabric	MB-5114	7.465851323
brca_metabric	MB-5115	7.009642611
brca_metabric	MB-5116	5.563603584
brca_metabric	MB-5117	6.946819605
brca_metabric	MB-5118	6.80644105
brca_metabric	MB-5119	6.442790093
brca_metabric	MB-5120	7.079450612
brca_metabric	MB-5121	5.957289512
brca_metabric	MB-5122	6.813729808
brca_metabric	MB-5123	6.02241741
brca_metabric	MB-5124	5.762433409
brca_metabric	MB-5126	5.674915423
brca_metabric	MB-5127	6.219360296
brca_metabric	MB-5130	6.17058692
brca_metabric	MB-5134	6.258539215
brca_metabric	MB-5135	7.986623884
brca_metabric	MB-5138	8.080619163
brca_metabric	MB-5139	6.1182514
brca_metabric	MB-5143	6.856560104
brca_metabric	MB-5144	7.417792557
brca_metabric	MB-5145	7.242910992
brca_metabric	MB-5147	6.068263916
brca_metabric	MB-5148	7.667436959
brca_metabric	MB-5150	6.127138746
brca_metabric	MB-5152	5.87838548
brca_metabric	MB-5154	7.385924425
brca_metabric	MB-5155	6.248484559
brca_metabric	MB-5157	7.835064348
brca_metabric	MB-5160	6.004088186
brca_metabric	MB-5161	6.845828627
brca_metabric	MB-5162	9.899675583
brca_metabric	MB-5163	5.939224963
brca_metabric	MB-5164	6.410679752
brca_metabric	MB-5166	5.879389722
brca_metabric	MB-5167	6.129631536
brca_metabric	MB-5169	6.450844375
brca_metabric	MB-5171	7.661938848
brca_metabric	MB-5172	7.168696619
brca_metabric	MB-5173	11.21612216
brca_metabric	MB-5174	6.748021652
brca_metabric	MB-5175	6.637779482
brca_metabric	MB-5176	5.936314563
brca_metabric	MB-5177	5.975842523
brca_metabric	MB-5178	7.604078685
brca_metabric	MB-5179	7.180908386
brca_metabric	MB-5182	6.628497564
brca_metabric	MB-5183	7.232846494
brca_metabric	MB-5184	7.824611365
brca_metabric	MB-5185	6.85336198
brca_metabric	MB-5186	6.830463281
brca_metabric	MB-5188	7.173961705
brca_metabric	MB-5189	7.115359325
brca_metabric	MB-5190	8.339202507
brca_metabric	MB-5191	7.087830454
brca_metabric	MB-5193	6.143584614
brca_metabric	MB-5195	6.402731017
brca_metabric	MB-5196	7.433587744
brca_metabric	MB-5197	6.814113384
brca_metabric	MB-5199	7.200225368
brca_metabric	MB-5200	6.458418145
brca_metabric	MB-5201	6.947126264
brca_metabric	MB-5204	6.405018191
brca_metabric	MB-5205	6.549098977
brca_metabric	MB-5206	7.344796327
brca_metabric	MB-5208	8.616728512
brca_metabric	MB-5209	7.485740852
brca_metabric	MB-5211	6.816079069
brca_metabric	MB-5212	5.818892999
brca_metabric	MB-5213	9.344938476
brca_metabric	MB-5214	7.531416955
brca_metabric	MB-5215	5.991170525
brca_metabric	MB-5218	5.918053235
brca_metabric	MB-5221	6.324726626
brca_metabric	MB-5222	5.790636804
brca_metabric	MB-5223	6.388361597
brca_metabric	MB-5224	6.569618192
brca_metabric	MB-5225	6.848899271
brca_metabric	MB-5226	6.651099648
brca_metabric	MB-5227	7.538479423
brca_metabric	MB-5228	6.843861113
brca_metabric	MB-5229	7.990943525
brca_metabric	MB-5230	7.164204465
brca_metabric	MB-5231	6.296319515
brca_metabric	MB-5232	8.783191459
brca_metabric	MB-5233	6.206320293
brca_metabric	MB-5235	7.54033238
brca_metabric	MB-5236	6.917002155
brca_metabric	MB-5238	7.763714434
brca_metabric	MB-5239	6.244128743
brca_metabric	MB-5240	6.865488208
brca_metabric	MB-5243	6.713108601
brca_metabric	MB-5244	5.795270616
brca_metabric	MB-5251	6.772334835
brca_metabric	MB-5253	7.402819731
brca_metabric	MB-5256	6.827825869
brca_metabric	MB-5258	8.089352683
brca_metabric	MB-5259	6.543114981
brca_metabric	MB-5260	7.389661766
brca_metabric	MB-5261	6.608327973
brca_metabric	MB-5264	6.855448966
brca_metabric	MB-5266	6.203028899
brca_metabric	MB-5267	7.110413215
brca_metabric	MB-5268	6.171110374
brca_metabric	MB-5270	6.266604047
brca_metabric	MB-5271	5.970061507
brca_metabric	MB-5272	5.67725451
brca_metabric	MB-5273	5.989218455
brca_metabric	MB-5275	7.581244598
brca_metabric	MB-5277	6.591968529
brca_metabric	MB-5278	6.385309626
brca_metabric	MB-5279	6.510088925
brca_metabric	MB-5280	6.605918239
brca_metabric	MB-5281	6.07943008
brca_metabric	MB-5284	7.101257733
brca_metabric	MB-5287	7.379656337
brca_metabric	MB-5288	5.768536649
brca_metabric	MB-5290	5.971175166
brca_metabric	MB-5291	5.639885702
brca_metabric	MB-5292	7.20576399
brca_metabric	MB-5293	6.54964539
brca_metabric	MB-5294	7.616926807
brca_metabric	MB-5295	7.411886936
brca_metabric	MB-5296	7.341873305
brca_metabric	MB-5298	6.316615174
brca_metabric	MB-5299	8.201650236
brca_metabric	MB-5300	6.708795627
brca_metabric	MB-5305	5.829699496
brca_metabric	MB-5306	6.13634747
brca_metabric	MB-5308	7.681180273
brca_metabric	MB-5310	7.940659477
brca_metabric	MB-5311	6.655250638
brca_metabric	MB-5312	6.681239046
brca_metabric	MB-5313	6.547213045
brca_metabric	MB-5315	8.596068083
brca_metabric	MB-5317	6.249002494
brca_metabric	MB-5318	8.345884082
brca_metabric	MB-5322	7.284113254
brca_metabric	MB-5323	7.167293569
brca_metabric	MB-5324	7.525389574
brca_metabric	MB-5326	9.857027647
brca_metabric	MB-5327	8.149047383
brca_metabric	MB-5328	7.174747756
brca_metabric	MB-5329	8.391073783
brca_metabric	MB-5330	7.701239179
brca_metabric	MB-5331	6.866971283
brca_metabric	MB-5332	6.474397851
brca_metabric	MB-5334	6.740017815
brca_metabric	MB-5335	9.581807347
brca_metabric	MB-5338	7.470452932
brca_metabric	MB-5339	6.794318875
brca_metabric	MB-5341	5.972548396
brca_metabric	MB-5345	5.967393606
brca_metabric	MB-5346	6.720120207
brca_metabric	MB-5347	6.278705545
brca_metabric	MB-5348	6.181810787
brca_metabric	MB-5350	7.844212503
brca_metabric	MB-5351	6.651744052
brca_metabric	MB-5358	6.627959287
brca_metabric	MB-5360	6.285273411
brca_metabric	MB-5361	7.412544095
brca_metabric	MB-5364	6.54804059
brca_metabric	MB-5365	6.677958404
brca_metabric	MB-5366	7.225191183
brca_metabric	MB-5368	6.93503592
brca_metabric	MB-5369	6.50526576
brca_metabric	MB-5370	5.833454188
brca_metabric	MB-5373	6.365083245
brca_metabric	MB-5377	6.08221646
brca_metabric	MB-5378	8.090758914
brca_metabric	MB-5381	8.183661678
brca_metabric	MB-5382	6.922018018
brca_metabric	MB-5383	8.519442003
brca_metabric	MB-5384	7.670097622
brca_metabric	MB-5386	7.114851732
brca_metabric	MB-5388	6.528671677
brca_metabric	MB-5389	5.913622907
brca_metabric	MB-5390	6.733812856
brca_metabric	MB-5392	7.160486099
brca_metabric	MB-5393	7.020719288
brca_metabric	MB-5395	7.221952297
brca_metabric	MB-5396	6.918761693
brca_metabric	MB-5397	7.782751171
brca_metabric	MB-5398	6.493812343
brca_metabric	MB-5399	7.194214383
brca_metabric	MB-5401	6.154380868
brca_metabric	MB-5402	7.216565651
brca_metabric	MB-5403	5.847374973
brca_metabric	MB-5404	6.684371717
brca_metabric	MB-5405	5.594048206
brca_metabric	MB-5406	6.403998015
brca_metabric	MB-5407	6.341009914
brca_metabric	MB-5408	7.057048728
brca_metabric	MB-5409	6.423321242
brca_metabric	MB-5410	6.450357812
brca_metabric	MB-5411	7.970164747
brca_metabric	MB-5412	5.901742644
brca_metabric	MB-5414	6.998700327
brca_metabric	MB-5417	7.593401925
brca_metabric	MB-5418	6.431587789
brca_metabric	MB-5420	8.882353023
brca_metabric	MB-5421	7.099375977
brca_metabric	MB-5422	6.797787727
brca_metabric	MB-5424	6.491462766
brca_metabric	MB-5425	6.964279676
brca_metabric	MB-5426	6.9669251
brca_metabric	MB-5427	7.761205056
brca_metabric	MB-5428	7.212295846
brca_metabric	MB-5429	7.353090121
brca_metabric	MB-5431	8.139974727
brca_metabric	MB-5432	6.513711652
brca_metabric	MB-5433	5.876734754
brca_metabric	MB-5434	5.908442369
brca_metabric	MB-5435	5.917762717
brca_metabric	MB-5440	7.157664532
brca_metabric	MB-5441	7.195626443
brca_metabric	MB-5442	7.806397503
brca_metabric	MB-5444	6.035436946
brca_metabric	MB-5446	8.204753607
brca_metabric	MB-5447	5.523027948
brca_metabric	MB-5450	7.407157902
brca_metabric	MB-5451	6.363542394
brca_metabric	MB-5452	7.27762101
brca_metabric	MB-5453	7.326783488
brca_metabric	MB-5454	8.953737759
brca_metabric	MB-5455	7.196713462
brca_metabric	MB-5457	7.229868743
brca_metabric	MB-5458	6.573351273
brca_metabric	MB-5459	6.475752592
brca_metabric	MB-5463	6.688146744
brca_metabric	MB-5464	6.492973888
brca_metabric	MB-5465	6.701987603
brca_metabric	MB-5468	6.511602463
brca_metabric	MB-5470	7.059918579
brca_metabric	MB-5471	6.755026654
brca_metabric	MB-5472	6.253220762
brca_metabric	MB-5473	5.845908759
brca_metabric	MB-5474	7.170098821
brca_metabric	MB-5475	5.95796829
brca_metabric	MB-5477	6.041793721
brca_metabric	MB-5478	7.4640037
brca_metabric	MB-5481	6.069924145
brca_metabric	MB-5482	8.217540948
brca_metabric	MB-5483	6.532291882
brca_metabric	MB-5484	6.453061729
brca_metabric	MB-5485	6.562405063
brca_metabric	MB-5486	6.001061506
brca_metabric	MB-5489	7.637645614
brca_metabric	MB-5490	6.585535298
brca_metabric	MB-5491	7.605037498
brca_metabric	MB-5492	7.458822657
brca_metabric	MB-5493	5.839199437
brca_metabric	MB-5495	6.727244557
brca_metabric	MB-5497	6.97596228
brca_metabric	MB-5498	9.706900324
brca_metabric	MB-5499	7.374134283
brca_metabric	MB-5502	7.758614921
brca_metabric	MB-5505	6.907510954
brca_metabric	MB-5510	8.470436644
brca_metabric	MB-5511	5.702225331
brca_metabric	MB-5513	9.903503113
brca_metabric	MB-5514	6.356892936
brca_metabric	MB-5518	8.512739203
brca_metabric	MB-5519	7.108645559
brca_metabric	MB-5520	7.063472812
brca_metabric	MB-5521	6.151786382
brca_metabric	MB-5525	6.186750113
brca_metabric	MB-5526	7.482674539
brca_metabric	MB-5527	6.103688261
brca_metabric	MB-5529	6.748272593
brca_metabric	MB-5530	6.99152315
brca_metabric	MB-5531	6.751393226
brca_metabric	MB-5532	6.966600056
brca_metabric	MB-5533	7.433869134
brca_metabric	MB-5534	6.816776782
brca_metabric	MB-5535	7.649963226
brca_metabric	MB-5540	6.239290694
brca_metabric	MB-5541	6.96867746
brca_metabric	MB-5543	7.824870859
brca_metabric	MB-5547	7.662813115
brca_metabric	MB-5548	7.036095694
brca_metabric	MB-5549	6.251743141
brca_metabric	MB-5550	6.169648082
brca_metabric	MB-5551	9.02391057
brca_metabric	MB-5552	7.149425703
brca_metabric	MB-5553	7.605287548
brca_metabric	MB-5554	6.616914307
brca_metabric	MB-5556	6.053090722
brca_metabric	MB-5558	6.608336148
brca_metabric	MB-5559	9.427255826
brca_metabric	MB-5560	7.069349737
brca_metabric	MB-5562	6.291002617
brca_metabric	MB-5563	6.471727974
brca_metabric	MB-5565	6.878909846
brca_metabric	MB-5566	7.919641274
brca_metabric	MB-5567	7.586569508
brca_metabric	MB-5571	6.221348631
brca_metabric	MB-5572	5.870213601
brca_metabric	MB-5575	8.63918907
brca_metabric	MB-5576	7.131217573
brca_metabric	MB-5577	5.901680686
brca_metabric	MB-5579	8.601740337
brca_metabric	MB-5580	7.349010106
brca_metabric	MB-5582	6.810717707
brca_metabric	MB-5583	7.826486143
brca_metabric	MB-5584	7.816251897
brca_metabric	MB-5588	7.186548861
brca_metabric	MB-5589	6.148599778
brca_metabric	MB-5590	6.208519284
brca_metabric	MB-5591	6.95230272
brca_metabric	MB-5592	7.473006848
brca_metabric	MB-5593	6.411836316
brca_metabric	MB-5596	6.328287827
brca_metabric	MB-5597	6.557609801
brca_metabric	MB-5599	6.712184902
