STUDY_ID	SAMPLE_ID	FN1
brca_metabric	MB-3840	-0.0286
brca_metabric	MB-3842	0.1757
brca_metabric	MB-3850	2.9996
brca_metabric	MB-3852	0.0091
brca_metabric	MB-3854	0.0683
brca_metabric	MB-3865	1.0816
brca_metabric	MB-3866	2.1822
brca_metabric	MB-3871	0.125
brca_metabric	MB-3874	0.767
brca_metabric	MB-3978	0.6497
brca_metabric	MB-4000	-0.7087
brca_metabric	MB-4001	-1.612
brca_metabric	MB-4003	1.8872
brca_metabric	MB-4004	-0.2477
brca_metabric	MB-4005	-0.9669
brca_metabric	MB-4008	0.9405
brca_metabric	MB-4010	0.3041
brca_metabric	MB-4011	-0.125
brca_metabric	MB-4012	-1.5852
brca_metabric	MB-4015	1.5605
brca_metabric	MB-4017	-1.3331
brca_metabric	MB-4018	-1.6821
brca_metabric	MB-4024	-0.7749
brca_metabric	MB-4033	-0.412
brca_metabric	MB-4046	-0.6273
brca_metabric	MB-4059	-0.7252
brca_metabric	MB-4079	-1.0921
brca_metabric	MB-4091	-1.358
brca_metabric	MB-4098	-1.511
brca_metabric	MB-4119	-1.2904
brca_metabric	MB-4120	-0.5579
brca_metabric	MB-4126	-0.1714
brca_metabric	MB-4127	-1.6789
brca_metabric	MB-4139	-0.9922
brca_metabric	MB-4140	-0.6344
brca_metabric	MB-4141	-1.0273
brca_metabric	MB-4145	-0.682
brca_metabric	MB-4146	-1.113
brca_metabric	MB-4148	-0.544
brca_metabric	MB-4154	-0.3871
brca_metabric	MB-4171	-0.4303
brca_metabric	MB-4173	-0.433
brca_metabric	MB-4189	-1.2539
brca_metabric	MB-4212	-0.5793
brca_metabric	MB-4213	-0.7712
brca_metabric	MB-4222	-0.5798
brca_metabric	MB-4224	-0.6644
brca_metabric	MB-4230	-0.416
brca_metabric	MB-4233	0.019
brca_metabric	MB-4234	-0.3522
brca_metabric	MB-4235	-0.6801
brca_metabric	MB-4236	-1.435
brca_metabric	MB-4250	-0.7532
brca_metabric	MB-4254	-0.7398
brca_metabric	MB-4264	-0.6737
brca_metabric	MB-4266	0.1023
brca_metabric	MB-4270	-0.1075
brca_metabric	MB-4274	-0.6989
brca_metabric	MB-4276	0.6077
brca_metabric	MB-4278	-1.4048
brca_metabric	MB-4281	-0.2916
brca_metabric	MB-4282	-0.0503
brca_metabric	MB-4283	1.401
brca_metabric	MB-4289	-1.343
brca_metabric	MB-4292	-0.3373
brca_metabric	MB-4293	-0.2555
brca_metabric	MB-4300	-0.9319
brca_metabric	MB-4303	1.1553
brca_metabric	MB-4306	-0.0365
brca_metabric	MB-4310	-1.6608
brca_metabric	MB-4313	-0.2582
brca_metabric	MB-4317	-1.6829
brca_metabric	MB-4318	-1.4143
brca_metabric	MB-4322	0.221
brca_metabric	MB-4323	-0.7998
brca_metabric	MB-4324	-0.6778
brca_metabric	MB-4328	-0.4342
brca_metabric	MB-4329	-0.0129
brca_metabric	MB-4331	-0.996
brca_metabric	MB-4332	-1.3236
brca_metabric	MB-4333	-1.7751
brca_metabric	MB-4339	-0.8515
brca_metabric	MB-4341	0.894
brca_metabric	MB-4342	0.4927
brca_metabric	MB-4343	-0.8231
brca_metabric	MB-4348	-0.7134
brca_metabric	MB-4350	2.2964
brca_metabric	MB-4351	-1.4391
brca_metabric	MB-4353	0.0482
brca_metabric	MB-4354	-0.4807
brca_metabric	MB-4357	-1.299
brca_metabric	MB-4360	-0.398
brca_metabric	MB-4362	-1.1464
brca_metabric	MB-4368	-0.2582
brca_metabric	MB-4374	-0.2975
brca_metabric	MB-4375	-1.1475
brca_metabric	MB-4381	-0.7611
brca_metabric	MB-4390	0.0655
brca_metabric	MB-4395	-1.2237
brca_metabric	MB-4407	0.1507
brca_metabric	MB-4408	-1.2385
brca_metabric	MB-4416	-0.3061
brca_metabric	MB-4417	-1.1479
brca_metabric	MB-4418	-1.0392
brca_metabric	MB-4421	-1.0035
brca_metabric	MB-4426	-0.3798
brca_metabric	MB-4434	-1.0715
brca_metabric	MB-4442	-0.086
brca_metabric	MB-4484	-1.0179
brca_metabric	MB-4529	-0.049
brca_metabric	MB-4548	-1.2208
brca_metabric	MB-4557	-1.0348
brca_metabric	MB-4564	-0.5022
brca_metabric	MB-4578	-0.4195
brca_metabric	MB-4591	-0.1004
brca_metabric	MB-4593	-1.6637
brca_metabric	MB-4598	-0.0462
brca_metabric	MB-4599	0.3047
brca_metabric	MB-4601	0.3427
brca_metabric	MB-4602	-1.6401
brca_metabric	MB-4603	-1.0576
brca_metabric	MB-4607	0.0745
brca_metabric	MB-4616	-0.4083
brca_metabric	MB-4618	0.6272
brca_metabric	MB-4621	-0.8413
brca_metabric	MB-4622	-0.3897
brca_metabric	MB-4623	0.2774
brca_metabric	MB-4626	-1.1183
brca_metabric	MB-4627	-0.0299
brca_metabric	MB-4630	-1.0295
brca_metabric	MB-4633	1.3968
brca_metabric	MB-4634	0.427
brca_metabric	MB-4639	-0.6902
brca_metabric	MB-4640	0.7868
brca_metabric	MB-4641	-0.5559
brca_metabric	MB-4642	-0.2789
brca_metabric	MB-4643	0.0676
brca_metabric	MB-4644	0.3843
brca_metabric	MB-4648	-0.9726
brca_metabric	MB-4649	-0.8257
brca_metabric	MB-4651	-0.6516
brca_metabric	MB-4653	-1.0221
brca_metabric	MB-4654	0.8686
brca_metabric	MB-4655	-1.6546
brca_metabric	MB-4660	-1.439
brca_metabric	MB-4661	0.4712
brca_metabric	MB-4663	2.8797
brca_metabric	MB-4665	0.4182
brca_metabric	MB-4666	0.4561
brca_metabric	MB-4667	-0.1629
brca_metabric	MB-4669	-1.264
brca_metabric	MB-4670	-0.4787
brca_metabric	MB-4671	0.452
brca_metabric	MB-4672	1.5636
brca_metabric	MB-4673	-0.1346
brca_metabric	MB-4674	-0.6571
brca_metabric	MB-4675	-1.0897
brca_metabric	MB-4679	-1.0436
brca_metabric	MB-4681	0.1745
brca_metabric	MB-4682	-0.9854
brca_metabric	MB-4685	-0.8563
brca_metabric	MB-4686	0.0344
brca_metabric	MB-4687	0.3027
brca_metabric	MB-4688	-0.551
brca_metabric	MB-4691	-0.2142
brca_metabric	MB-4692	-1.4267
brca_metabric	MB-4694	-0.5039
brca_metabric	MB-4695	-1.4529
brca_metabric	MB-4696	-0.2385
brca_metabric	MB-4697	-0.8544
brca_metabric	MB-4698	-0.152
brca_metabric	MB-4701	-0.1456
brca_metabric	MB-4702	-0.5545
brca_metabric	MB-4704	-0.2334
brca_metabric	MB-4705	-0.8348
brca_metabric	MB-4706	-0.1093
brca_metabric	MB-4707	-0.1611
brca_metabric	MB-4708	-1.2426
brca_metabric	MB-4709	-0.8907
brca_metabric	MB-4710	-0.7979
brca_metabric	MB-4711	-0.185
brca_metabric	MB-4712	-1.6064
brca_metabric	MB-4714	-1.0448
brca_metabric	MB-4715	-0.3701
brca_metabric	MB-4716	-0.5849
brca_metabric	MB-4717	0.1922
brca_metabric	MB-4718	-0.8412
brca_metabric	MB-4719	0.3406
brca_metabric	MB-4721	-0.9779
brca_metabric	MB-4722	-0.2397
brca_metabric	MB-4723	0.1457
brca_metabric	MB-4724	2.1432
brca_metabric	MB-4725	0.569
brca_metabric	MB-4729	-0.3888
brca_metabric	MB-4730	-0.3505
brca_metabric	MB-4731	0.7272
brca_metabric	MB-4732	-0.9212
brca_metabric	MB-4733	-0.2033
brca_metabric	MB-4735	0.1583
brca_metabric	MB-4737	1.6532
brca_metabric	MB-4738	-1.2854
brca_metabric	MB-4739	1.4715
brca_metabric	MB-4741	-1.1442
brca_metabric	MB-4742	-0.4719
brca_metabric	MB-4743	-0.5847
brca_metabric	MB-4744	-0.7542
brca_metabric	MB-4745	-0.4375
brca_metabric	MB-4746	-0.6117
brca_metabric	MB-4749	-0.642
brca_metabric	MB-4750	-0.3669
brca_metabric	MB-4752	0.5486
brca_metabric	MB-4757	0.007
brca_metabric	MB-4758	1.1792
brca_metabric	MB-4760	0.4707
brca_metabric	MB-4762	0.4113
brca_metabric	MB-4763	-0.3889
brca_metabric	MB-4764	0.4732
brca_metabric	MB-4767	-0.9754
brca_metabric	MB-4769	-0.1062
brca_metabric	MB-4770	0.5368
brca_metabric	MB-4771	-0.7479
brca_metabric	MB-4778	-0.6545
brca_metabric	MB-4779	1.4814
brca_metabric	MB-4782	-1.1333
brca_metabric	MB-4784	-1.5315
brca_metabric	MB-4785	0.0146
brca_metabric	MB-4787	-0.3454
brca_metabric	MB-4790	-1.4496
brca_metabric	MB-4791	-0.154
brca_metabric	MB-4792	-0.342
brca_metabric	MB-4793	-0.4445
brca_metabric	MB-4794	-0.4775
brca_metabric	MB-4796	-0.1888
brca_metabric	MB-4797	-1.2689
brca_metabric	MB-4798	-1.1092
brca_metabric	MB-4800	0.6414
brca_metabric	MB-4801	0.0604
brca_metabric	MB-4802	-1.0014
brca_metabric	MB-4805	0.722
brca_metabric	MB-4806	0.0005
brca_metabric	MB-4809	-0.562
brca_metabric	MB-4814	-1.4328
brca_metabric	MB-4818	-0.808
brca_metabric	MB-4820	-0.6316
brca_metabric	MB-4822	-0.1359
brca_metabric	MB-4825	-0.0027
brca_metabric	MB-4827	0.0571
brca_metabric	MB-4828	-0.8834
brca_metabric	MB-4829	-0.9016
brca_metabric	MB-4832	0.1532
brca_metabric	MB-4834	-0.0754
brca_metabric	MB-4836	-1.0813
brca_metabric	MB-4838	-1.1472
brca_metabric	MB-4839	-0.625
brca_metabric	MB-4843	0.2677
brca_metabric	MB-4845	-0.4704
brca_metabric	MB-4846	0.0525
brca_metabric	MB-4849	-0.7197
brca_metabric	MB-4851	0.1342
brca_metabric	MB-4853	-1.4353
brca_metabric	MB-4855	1.9035
brca_metabric	MB-4858	0.0736
brca_metabric	MB-4859	-1.0761
brca_metabric	MB-4860	0.094
brca_metabric	MB-4862	0.4041
brca_metabric	MB-4865	0.0854
brca_metabric	MB-4866	-0.4648
brca_metabric	MB-4867	0.6429
brca_metabric	MB-4869	0.0018
brca_metabric	MB-4870	-0.7686
brca_metabric	MB-4871	0.0598
brca_metabric	MB-4872	-0.7105
brca_metabric	MB-4873	0.1993
brca_metabric	MB-4876	-0.3957
brca_metabric	MB-4878	-0.1894
brca_metabric	MB-4879	0.2539
brca_metabric	MB-4880	-1.1871
brca_metabric	MB-4881	0.8822
brca_metabric	MB-4882	0.6207
brca_metabric	MB-4883	0.8994
brca_metabric	MB-4886	1.1737
brca_metabric	MB-4887	0.0635
brca_metabric	MB-4888	0.1363
brca_metabric	MB-4893	-0.4756
brca_metabric	MB-4894	-0.4039
brca_metabric	MB-4896	0.0837
brca_metabric	MB-4897	-0.5226
brca_metabric	MB-4898	-0.7602
brca_metabric	MB-4899	-0.3166
brca_metabric	MB-4900	2.6096
brca_metabric	MB-4904	-0.6713
brca_metabric	MB-4906	-0.7596
brca_metabric	MB-4908	1.2865
brca_metabric	MB-4911	-1.0467
brca_metabric	MB-4912	-0.2422
brca_metabric	MB-4925	0.5241
brca_metabric	MB-4928	0.1628
brca_metabric	MB-4929	-0.1072
brca_metabric	MB-4930	0.0096
brca_metabric	MB-4931	-0.4756
brca_metabric	MB-4933	-0.5284
brca_metabric	MB-4934	-0.8228
brca_metabric	MB-4935	0.1076
brca_metabric	MB-4937	0.7527
brca_metabric	MB-4938	0.4379
brca_metabric	MB-4941	0.2117
brca_metabric	MB-4942	-1.5669
brca_metabric	MB-4944	-0.2661
brca_metabric	MB-4945	-0.4468
brca_metabric	MB-4949	-0.6408
brca_metabric	MB-4950	0.6469
brca_metabric	MB-4952	0.1696
brca_metabric	MB-4956	-0.4564
brca_metabric	MB-4957	-1.5695
brca_metabric	MB-4959	0.7639
brca_metabric	MB-4961	-0.1445
brca_metabric	MB-4962	0.1046
brca_metabric	MB-4965	-0.1296
brca_metabric	MB-4966	0.6663
brca_metabric	MB-4967	0.372
brca_metabric	MB-4968	-1.5655
brca_metabric	MB-4969	0.0043
brca_metabric	MB-4970	-0.5807
brca_metabric	MB-4974	-0.0578
brca_metabric	MB-4976	0.3645
brca_metabric	MB-4977	-0.3277
brca_metabric	MB-4978	-0.9826
brca_metabric	MB-4981	0.1533
brca_metabric	MB-4982	0.9607
brca_metabric	MB-4986	0.5125
brca_metabric	MB-4987	-0.9446
brca_metabric	MB-4991	0.3128
brca_metabric	MB-4992	0.6371
brca_metabric	MB-4993	0.7725
brca_metabric	MB-4994	1.1924
brca_metabric	MB-4996	-2.0263
brca_metabric	MB-4998	-0.7109
brca_metabric	MB-4999	-0.6901
brca_metabric	MB-5001	-1.373
brca_metabric	MB-5004	0.1556
brca_metabric	MB-5008	-0.9129
brca_metabric	MB-5011	-0.581
brca_metabric	MB-5013	-0.7924
brca_metabric	MB-5014	-0.7399
brca_metabric	MB-5015	-0.8407
brca_metabric	MB-5017	-0.3311
brca_metabric	MB-5018	-0.1517
brca_metabric	MB-5019	0.0647
brca_metabric	MB-5020	0.285
brca_metabric	MB-5027	1.0271
brca_metabric	MB-5033	-1.3912
brca_metabric	MB-5035	-0.0636
brca_metabric	MB-5039	-0.9571
brca_metabric	MB-5040	-0.0717
brca_metabric	MB-5041	-1.4952
brca_metabric	MB-5043	0.261
brca_metabric	MB-5044	-1.0378
brca_metabric	MB-5045	0.0482
brca_metabric	MB-5048	0.5374
brca_metabric	MB-5049	1.0475
brca_metabric	MB-5050	0.3673
brca_metabric	MB-5052	0.8177
brca_metabric	MB-5053	1.2218
brca_metabric	MB-5054	0.0624
brca_metabric	MB-5057	-0.1668
brca_metabric	MB-5058	0.3143
brca_metabric	MB-5059	0.0886
brca_metabric	MB-5060	0.3808
brca_metabric	MB-5061	-0.5362
brca_metabric	MB-5062	-1.3969
brca_metabric	MB-5063	2.1729
brca_metabric	MB-5064	-1.1543
brca_metabric	MB-5065	0.5197
brca_metabric	MB-5066	-0.8864
brca_metabric	MB-5068	-1.2157
brca_metabric	MB-5070	0.2304
brca_metabric	MB-5072	0.3621
brca_metabric	MB-5073	0.2592
brca_metabric	MB-5074	-0.9004
brca_metabric	MB-5078	3.6676
brca_metabric	MB-5079	-0.5557
brca_metabric	MB-5081	0.9205
brca_metabric	MB-5084	0.1014
brca_metabric	MB-5086	-0.9675
brca_metabric	MB-5088	-0.2431
brca_metabric	MB-5092	-1.1984
brca_metabric	MB-5093	1.1442
brca_metabric	MB-5097	-0.3828
brca_metabric	MB-5098	-1.2633
brca_metabric	MB-5100	-1.0709
brca_metabric	MB-5101	-1.5364
brca_metabric	MB-5102	-1.2455
brca_metabric	MB-5105	-0.1117
brca_metabric	MB-5107	0.0605
brca_metabric	MB-5110	-1.0053
brca_metabric	MB-5113	0.3999
brca_metabric	MB-5114	0.1078
brca_metabric	MB-5115	-0.423
brca_metabric	MB-5116	0.0835
brca_metabric	MB-5117	-0.022
brca_metabric	MB-5118	-1.1182
brca_metabric	MB-5119	-1.0194
brca_metabric	MB-5120	0.1772
brca_metabric	MB-5121	-0.8905
brca_metabric	MB-5122	-1.7577
brca_metabric	MB-5123	-0.5261
brca_metabric	MB-5124	1.0337
brca_metabric	MB-5126	0.108
brca_metabric	MB-5127	-0.3384
brca_metabric	MB-5130	-1.4007
brca_metabric	MB-5134	1.6076
brca_metabric	MB-5135	-0.8076
brca_metabric	MB-5138	-0.6392
brca_metabric	MB-5139	-0.5959
brca_metabric	MB-5143	-0.2541
brca_metabric	MB-5144	0.8741
brca_metabric	MB-5145	-0.5523
brca_metabric	MB-5147	1.9086
brca_metabric	MB-5148	0.4003
brca_metabric	MB-5150	-0.8223
brca_metabric	MB-5152	0.0591
brca_metabric	MB-5154	-0.8927
brca_metabric	MB-5155	0.6859
brca_metabric	MB-5157	0.1197
brca_metabric	MB-5160	-1.2597
brca_metabric	MB-5161	0.2951
brca_metabric	MB-5162	1.6747
brca_metabric	MB-5163	-0.282
brca_metabric	MB-5164	-0.5224
brca_metabric	MB-5166	1.2913
brca_metabric	MB-5167	-0.83
brca_metabric	MB-5169	-0.3785
brca_metabric	MB-5171	-0.7809
brca_metabric	MB-5172	-0.2232
brca_metabric	MB-5173	1.3544
brca_metabric	MB-5174	-0.4898
brca_metabric	MB-5175	1.3693
brca_metabric	MB-5176	0.5879
brca_metabric	MB-5177	-1.4949
brca_metabric	MB-5178	-0.7697
brca_metabric	MB-5179	-1.4752
brca_metabric	MB-5182	0.4924
brca_metabric	MB-5183	-1.0122
brca_metabric	MB-5184	-0.6736
brca_metabric	MB-5185	0.141
brca_metabric	MB-5186	-0.7776
brca_metabric	MB-5188	2.062
brca_metabric	MB-5189	0.0353
brca_metabric	MB-5190	-0.9307
brca_metabric	MB-5191	0.3649
brca_metabric	MB-5193	-0.765
brca_metabric	MB-5195	1.313
brca_metabric	MB-5196	0.1808
brca_metabric	MB-5197	-0.6557
brca_metabric	MB-5199	1.4742
brca_metabric	MB-5200	0.1192
brca_metabric	MB-5201	-0.533
brca_metabric	MB-5204	-0.5719
brca_metabric	MB-5205	0.4768
brca_metabric	MB-5206	0.3356
brca_metabric	MB-5208	-0.0295
brca_metabric	MB-5209	-1.146
brca_metabric	MB-5211	-1.0539
brca_metabric	MB-5212	0.5131
brca_metabric	MB-5213	0.4284
brca_metabric	MB-5214	-1.2662
brca_metabric	MB-5215	-0.7375
brca_metabric	MB-5218	1.0469
brca_metabric	MB-5221	-0.1449
brca_metabric	MB-5222	0.7682
brca_metabric	MB-5223	1.5286
brca_metabric	MB-5224	-0.1066
brca_metabric	MB-5225	-0.2823
brca_metabric	MB-5226	0.601
brca_metabric	MB-5227	-0.0668
brca_metabric	MB-5228	0.357
brca_metabric	MB-5229	1.1339
brca_metabric	MB-5230	-0.7341
brca_metabric	MB-5231	0.104
brca_metabric	MB-5232	-0.0547
brca_metabric	MB-5233	-0.711
brca_metabric	MB-5235	-1.8273
brca_metabric	MB-5236	-0.701
brca_metabric	MB-5238	-0.2715
brca_metabric	MB-5239	-0.6193
brca_metabric	MB-5240	-0.1691
brca_metabric	MB-5243	0.0572
brca_metabric	MB-5244	-0.9381
brca_metabric	MB-5251	-0.6478
brca_metabric	MB-5253	-1.1594
brca_metabric	MB-5256	-1.0243
brca_metabric	MB-5258	-0.4229
brca_metabric	MB-5259	0.3225
brca_metabric	MB-5260	-0.7193
brca_metabric	MB-5261	0.4994
brca_metabric	MB-5264	1.0481
brca_metabric	MB-5266	-0.7546
brca_metabric	MB-5267	-0.7567
brca_metabric	MB-5268	0.1202
brca_metabric	MB-5270	-0.1151
brca_metabric	MB-5271	-1.3203
brca_metabric	MB-5272	-0.7767
brca_metabric	MB-5273	-0.7627
brca_metabric	MB-5275	-0.2839
brca_metabric	MB-5277	-0.8997
brca_metabric	MB-5278	0.2529
brca_metabric	MB-5279	-0.7325
brca_metabric	MB-5280	-1.0063
brca_metabric	MB-5281	0.6732
brca_metabric	MB-5284	-0.9473
brca_metabric	MB-5287	-0.1869
brca_metabric	MB-5288	-0.6505
brca_metabric	MB-5290	0.0008
brca_metabric	MB-5291	-0.1415
brca_metabric	MB-5292	0.7582
brca_metabric	MB-5293	-0.9809
brca_metabric	MB-5294	-0.8844
brca_metabric	MB-5295	-0.0674
brca_metabric	MB-5296	-0.3525
brca_metabric	MB-5298	-0.5028
brca_metabric	MB-5299	-0.7111
brca_metabric	MB-5300	0.4946
brca_metabric	MB-5305	0.3556
brca_metabric	MB-5306	-0.8418
brca_metabric	MB-5308	-1.324
brca_metabric	MB-5310	0.2294
brca_metabric	MB-5311	0.7282
brca_metabric	MB-5312	0.0401
brca_metabric	MB-5313	-0.9915
brca_metabric	MB-5315	-0.022
brca_metabric	MB-5317	-1.8888
brca_metabric	MB-5318	1.107
brca_metabric	MB-5322	-0.0929
brca_metabric	MB-5323	-0.463
brca_metabric	MB-5324	0.2281
brca_metabric	MB-5326	-1.6033
brca_metabric	MB-5327	1.173
brca_metabric	MB-5328	0.1305
brca_metabric	MB-5329	1.9007
brca_metabric	MB-5330	1.5175
brca_metabric	MB-5331	0.1279
brca_metabric	MB-5332	1.6254
brca_metabric	MB-5334	0.5902
brca_metabric	MB-5335	0.9342
brca_metabric	MB-5338	1.8741
brca_metabric	MB-5339	-0.5815
brca_metabric	MB-5341	-0.3259
brca_metabric	MB-5345	0.7283
brca_metabric	MB-5346	-0.9509
brca_metabric	MB-5347	-1.2937
brca_metabric	MB-5348	-0.9905
brca_metabric	MB-5350	1.6766
brca_metabric	MB-5351	-2.0943
brca_metabric	MB-5358	-0.4043
brca_metabric	MB-5360	0.2566
brca_metabric	MB-5361	-0.2651
brca_metabric	MB-5364	-1.5395
brca_metabric	MB-5365	-0.674
brca_metabric	MB-5366	1.3724
brca_metabric	MB-5368	-1.0285
brca_metabric	MB-5369	0.3466
brca_metabric	MB-5370	-0.5294
brca_metabric	MB-5373	0.0457
brca_metabric	MB-5377	0.7672
brca_metabric	MB-5378	-0.4567
brca_metabric	MB-5381	-0.0923
brca_metabric	MB-5382	1.1856
brca_metabric	MB-5383	1.0488
brca_metabric	MB-5384	-0.0597
brca_metabric	MB-5386	-0.7088
brca_metabric	MB-5388	-0.4191
brca_metabric	MB-5389	-0.3624
brca_metabric	MB-5390	-0.3506
brca_metabric	MB-5392	1.613
brca_metabric	MB-5393	-2.1585
brca_metabric	MB-5395	-0.0851
brca_metabric	MB-5396	-0.1508
brca_metabric	MB-5397	0.4484
brca_metabric	MB-5398	-0.6218
brca_metabric	MB-5399	-1.1992
brca_metabric	MB-5401	0.4852
brca_metabric	MB-5402	0.3778
brca_metabric	MB-5403	-0.6646
brca_metabric	MB-5404	0.1226
brca_metabric	MB-5405	-0.5735
brca_metabric	MB-5406	-0.7345
brca_metabric	MB-5407	-0.4024
brca_metabric	MB-5408	0.0987
brca_metabric	MB-5409	0.4784
brca_metabric	MB-5410	-0.6386
brca_metabric	MB-5411	0.2938
brca_metabric	MB-5412	1.2663
brca_metabric	MB-5414	-0.2193
brca_metabric	MB-5417	-1.1104
brca_metabric	MB-5418	-0.0451
brca_metabric	MB-5420	-1.2955
brca_metabric	MB-5421	-0.6712
brca_metabric	MB-5422	0.1181
brca_metabric	MB-5424	-1.1383
brca_metabric	MB-5425	0.804
brca_metabric	MB-5426	-0.51
brca_metabric	MB-5427	-0.6992
brca_metabric	MB-5428	-0.468
brca_metabric	MB-5429	-0.3224
brca_metabric	MB-5431	0.185
brca_metabric	MB-5432	-0.5138
brca_metabric	MB-5433	-0.3747
brca_metabric	MB-5434	-1.8079
brca_metabric	MB-5435	0.0738
brca_metabric	MB-5440	-0.4675
brca_metabric	MB-5441	-1.6775
brca_metabric	MB-5442	-0.6735
brca_metabric	MB-5444	-0.8965
brca_metabric	MB-5446	0.523
brca_metabric	MB-5447	0.2943
brca_metabric	MB-5450	-1.4357
brca_metabric	MB-5451	-0.3801
brca_metabric	MB-5452	-1.2968
brca_metabric	MB-5453	-0.8583
brca_metabric	MB-5454	-0.49
brca_metabric	MB-5455	0.55
brca_metabric	MB-5457	0.9342
brca_metabric	MB-5458	-0.0984
brca_metabric	MB-5459	0.6087
brca_metabric	MB-5463	-1.7799
brca_metabric	MB-5464	-0.993
brca_metabric	MB-5465	0.7786
brca_metabric	MB-5468	0.3298
brca_metabric	MB-5470	-0.1313
brca_metabric	MB-5471	0.2143
brca_metabric	MB-5472	0.3697
brca_metabric	MB-5473	0.3985
brca_metabric	MB-5474	-0.3234
brca_metabric	MB-5475	-0.0442
brca_metabric	MB-5477	-0.0131
brca_metabric	MB-5478	-0.7757
brca_metabric	MB-5481	2.5977
brca_metabric	MB-5482	-0.3181
brca_metabric	MB-5483	0.1115
brca_metabric	MB-5484	-0.5405
brca_metabric	MB-5485	-1.3912
brca_metabric	MB-5486	0.0407
brca_metabric	MB-5489	-0.33
brca_metabric	MB-5490	-0.2275
brca_metabric	MB-5491	-0.6195
brca_metabric	MB-5492	-1.5969
brca_metabric	MB-5493	-0.9924
brca_metabric	MB-5495	-0.0001
brca_metabric	MB-5497	-0.653
brca_metabric	MB-5498	-0.21
brca_metabric	MB-5499	-0.7943
brca_metabric	MB-5502	0.4066
brca_metabric	MB-5505	-0.9971
brca_metabric	MB-5510	-0.033
brca_metabric	MB-5511	0.2157
brca_metabric	MB-5513	-0.5731
brca_metabric	MB-5514	-1.332
brca_metabric	MB-5518	1.531
brca_metabric	MB-5519	-0.229
brca_metabric	MB-5520	0.3132
brca_metabric	MB-5521	-0.5421
brca_metabric	MB-5525	0.3413
brca_metabric	MB-5526	-0.736
brca_metabric	MB-5527	-1.0685
brca_metabric	MB-5529	-0.3379
brca_metabric	MB-5530	-1.1798
brca_metabric	MB-5531	0.8215
brca_metabric	MB-5532	-0.2921
brca_metabric	MB-5533	-0.452
brca_metabric	MB-5534	-0.8154
brca_metabric	MB-5535	-0.0324
brca_metabric	MB-5540	0.1185
brca_metabric	MB-5541	0.0425
brca_metabric	MB-5543	0.5384
brca_metabric	MB-5547	-0.7714
brca_metabric	MB-5548	0.9203
brca_metabric	MB-5549	-0.1593
brca_metabric	MB-5550	-0.7312
brca_metabric	MB-5551	-0.1482
brca_metabric	MB-5552	0.297
brca_metabric	MB-5553	-1.2706
brca_metabric	MB-5554	-0.8332
brca_metabric	MB-5556	0.3939
brca_metabric	MB-5558	-1.1079
brca_metabric	MB-5559	-1.01
brca_metabric	MB-5560	-1.0524
brca_metabric	MB-5562	-0.3685
brca_metabric	MB-5563	-0.7756
brca_metabric	MB-5565	0.52
brca_metabric	MB-5566	-0.7466
brca_metabric	MB-5567	-0.4688
brca_metabric	MB-5571	-0.2546
brca_metabric	MB-5572	-0.2582
brca_metabric	MB-5575	-0.732
brca_metabric	MB-5576	0.5694
brca_metabric	MB-5577	-0.9571
brca_metabric	MB-5579	-0.4328
brca_metabric	MB-5580	-1.3176
brca_metabric	MB-5582	-0.6288
brca_metabric	MB-5583	-0.5877
brca_metabric	MB-5584	-0.0951
brca_metabric	MB-5588	-0.7057
brca_metabric	MB-5589	0.3019
brca_metabric	MB-5590	-0.7569
brca_metabric	MB-5591	-1.004
brca_metabric	MB-5592	-0.2752
brca_metabric	MB-5593	-0.7844
brca_metabric	MB-5596	-2.078
brca_metabric	MB-5597	-0.0692
brca_metabric	MB-5599	0.0551
brca_metabric	MB-5601	-0.9916
brca_metabric	MB-5602	-1.0397
brca_metabric	MB-5603	-0.3569
brca_metabric	MB-5604	-1.3454
brca_metabric	MB-5605	-0.776
brca_metabric	MB-5613	0.1025
brca_metabric	MB-5614	-0.2459
brca_metabric	MB-5616	-0.2184
brca_metabric	MB-5617	-1.0551
brca_metabric	MB-5620	-1.2759
brca_metabric	MB-5622	-0.4037
brca_metabric	MB-5623	-0.7741
brca_metabric	MB-5624	-0.5472
brca_metabric	MB-5626	-0.4478
brca_metabric	MB-5628	-0.2698
brca_metabric	MB-5629	0.2697
brca_metabric	MB-5632	0.2714
brca_metabric	MB-5633	-1.401
brca_metabric	MB-5634	-0.8045
brca_metabric	MB-5635	0.2992
brca_metabric	MB-5636	-1.0015
brca_metabric	MB-5638	-1.3198
brca_metabric	MB-5640	-1.4689
brca_metabric	MB-5641	0.1359
brca_metabric	MB-5642	0.0955
brca_metabric	MB-5645	-1.1176
brca_metabric	MB-5646	-1
brca_metabric	MB-5647	0.1418
brca_metabric	MB-5651	0.2611
brca_metabric	MB-5652	-1.1355
brca_metabric	MB-5653	-0.0599
brca_metabric	MB-5654	-0.2122
brca_metabric	MB-5655	-0.7513
brca_metabric	MB-5656	-1.0469
brca_metabric	MB-6001	-0.9811
brca_metabric	MB-6006	0.0452
brca_metabric	MB-6007	-0.6995
brca_metabric	MB-6008	-0.3042
brca_metabric	MB-6010	1.1397
brca_metabric	MB-6011	-1.1131
brca_metabric	MB-6012	-0.7311
brca_metabric	MB-6014	0.4315
brca_metabric	MB-6016	-0.972
brca_metabric	MB-6017	-0.6611
