STUDY_ID	SAMPLE_ID	ANGPT2
brca_metabric	MB-3506	7.281666293
brca_metabric	MB-3510	6.537672594
brca_metabric	MB-3525	6.277077898
brca_metabric	MB-3526	6.695219594
brca_metabric	MB-3528	6.161060308
brca_metabric	MB-3530	6.545044056
brca_metabric	MB-3536	7.107750678
brca_metabric	MB-3545	6.938610675
brca_metabric	MB-3548	6.61683233
brca_metabric	MB-3556	8.384053525
brca_metabric	MB-3567	7.043987211
brca_metabric	MB-3576	7.477264869
brca_metabric	MB-3582	6.643998036
brca_metabric	MB-3600	6.869133544
brca_metabric	MB-3606	7.6781892
brca_metabric	MB-3614	8.556360134
brca_metabric	MB-3702	7.026663655
brca_metabric	MB-3706	7.503755106
brca_metabric	MB-3707	7.639850502
brca_metabric	MB-3711	6.711789891
brca_metabric	MB-3748	7.618851201
brca_metabric	MB-3752	7.007975127
brca_metabric	MB-3754	7.645877285
brca_metabric	MB-3781	6.603187279
brca_metabric	MB-3797	7.559169177
brca_metabric	MB-3824	7.315595853
brca_metabric	MB-3838	6.719872727
brca_metabric	MB-3840	7.467227876
brca_metabric	MB-3842	6.294665304
brca_metabric	MB-3850	6.85806561
brca_metabric	MB-3852	6.381663984
brca_metabric	MB-3854	6.579912395
brca_metabric	MB-3865	7.145143023
brca_metabric	MB-3866	7.411978574
brca_metabric	MB-3871	7.520281627
brca_metabric	MB-3874	6.755995283
brca_metabric	MB-3978	7.177907088
brca_metabric	MB-4000	8.872710404
brca_metabric	MB-4001	7.245722549
brca_metabric	MB-4003	6.810257119
brca_metabric	MB-4004	6.864013013
brca_metabric	MB-4005	7.400818519
brca_metabric	MB-4008	7.915694042
brca_metabric	MB-4010	7.248749333
brca_metabric	MB-4011	7.573680537
brca_metabric	MB-4012	6.838171659
brca_metabric	MB-4015	7.1914345
brca_metabric	MB-4017	6.624360686
brca_metabric	MB-4018	6.869038572
brca_metabric	MB-4024	7.077165894
brca_metabric	MB-4033	6.923489242
brca_metabric	MB-4046	6.570637853
brca_metabric	MB-4059	7.118940302
brca_metabric	MB-4079	6.153012061
brca_metabric	MB-4091	7.178744927
brca_metabric	MB-4098	7.727350245
brca_metabric	MB-4119	7.290491834
brca_metabric	MB-4120	7.218548845
brca_metabric	MB-4126	6.702458538
brca_metabric	MB-4127	6.891266693
brca_metabric	MB-4139	6.498311333
brca_metabric	MB-4140	6.115333369
brca_metabric	MB-4141	7.21200574
brca_metabric	MB-4145	6.443720309
brca_metabric	MB-4146	6.663559607
brca_metabric	MB-4148	6.360526708
brca_metabric	MB-4154	6.547648564
brca_metabric	MB-4171	6.495579391
brca_metabric	MB-4173	7.428569329
brca_metabric	MB-4189	5.993612285
brca_metabric	MB-4212	6.811308512
brca_metabric	MB-4213	7.259564011
brca_metabric	MB-4222	6.835528593
brca_metabric	MB-4224	6.883862907
brca_metabric	MB-4230	6.429863391
brca_metabric	MB-4233	6.794222073
brca_metabric	MB-4234	7.3472697
brca_metabric	MB-4235	7.541776509
brca_metabric	MB-4236	6.478749512
brca_metabric	MB-4250	6.435733412
brca_metabric	MB-4254	7.107750678
brca_metabric	MB-4264	6.444993425
brca_metabric	MB-4266	7.011710342
brca_metabric	MB-4270	7.081740247
brca_metabric	MB-4274	6.650301768
brca_metabric	MB-4276	7.403217763
brca_metabric	MB-4278	6.270022641
brca_metabric	MB-4281	7.260870379
brca_metabric	MB-4282	6.925070116
brca_metabric	MB-4283	7.073104597
brca_metabric	MB-4289	7.445379259
brca_metabric	MB-4292	5.881001008
brca_metabric	MB-4293	7.005427095
brca_metabric	MB-4300	6.786424492
brca_metabric	MB-4303	6.888091206
brca_metabric	MB-4306	6.487128184
brca_metabric	MB-4310	7.26743078
brca_metabric	MB-4313	7.009990205
brca_metabric	MB-4317	6.860365091
brca_metabric	MB-4318	6.586273686
brca_metabric	MB-4322	7.207778757
brca_metabric	MB-4323	7.296967486
brca_metabric	MB-4324	6.356246228
brca_metabric	MB-4328	7.377611209
brca_metabric	MB-4329	8.02276494
brca_metabric	MB-4331	6.731784387
brca_metabric	MB-4332	6.384151386
brca_metabric	MB-4333	6.011817577
brca_metabric	MB-4339	7.06655477
brca_metabric	MB-4341	7.949966852
brca_metabric	MB-4342	6.708604138
brca_metabric	MB-4343	6.784154966
brca_metabric	MB-4348	7.348607027
brca_metabric	MB-4350	7.600109763
brca_metabric	MB-4351	7.137195754
brca_metabric	MB-4353	6.567919669
brca_metabric	MB-4354	6.558186712
brca_metabric	MB-4357	6.354568799
brca_metabric	MB-4360	7.195724661
brca_metabric	MB-4362	6.5092894
brca_metabric	MB-4368	7.377172124
brca_metabric	MB-4374	8.566403727
brca_metabric	MB-4375	7.319310077
brca_metabric	MB-4381	7.285271428
brca_metabric	MB-4390	7.00518044
brca_metabric	MB-4395	6.514957478
brca_metabric	MB-4407	5.881853091
brca_metabric	MB-4408	7.290752641
brca_metabric	MB-4416	6.654875689
brca_metabric	MB-4417	6.086720853
brca_metabric	MB-4418	6.448853562
brca_metabric	MB-4421	7.142523174
brca_metabric	MB-4426	6.494340072
brca_metabric	MB-4434	7.139342027
brca_metabric	MB-4442	6.493671321
brca_metabric	MB-4484	7.543159975
brca_metabric	MB-4529	7.710589942
brca_metabric	MB-4548	6.535649555
brca_metabric	MB-4557	6.149165656
brca_metabric	MB-4564	6.564511912
brca_metabric	MB-4578	7.120220768
brca_metabric	MB-4591	6.458424716
brca_metabric	MB-4593	6.391226621
brca_metabric	MB-4598	6.875766923
brca_metabric	MB-4599	6.514641317
brca_metabric	MB-4601	8.124743975
brca_metabric	MB-4602	6.863433105
brca_metabric	MB-4603	6.505905242
brca_metabric	MB-4607	6.865312838
brca_metabric	MB-4616	6.184640536
brca_metabric	MB-4618	7.643789327
brca_metabric	MB-4621	7.809588248
brca_metabric	MB-4622	6.943876874
brca_metabric	MB-4623	6.844691209
brca_metabric	MB-4626	6.676247546
brca_metabric	MB-4627	7.138042662
brca_metabric	MB-4630	6.097722695
brca_metabric	MB-4633	6.727487119
brca_metabric	MB-4634	7.633100097
brca_metabric	MB-4639	6.811308512
brca_metabric	MB-4640	7.153302542
brca_metabric	MB-4641	7.606193298
brca_metabric	MB-4642	6.723934028
brca_metabric	MB-4643	7.327740283
brca_metabric	MB-4644	7.318015991
brca_metabric	MB-4648	6.929973252
brca_metabric	MB-4649	6.894317622
brca_metabric	MB-4651	6.48474786
brca_metabric	MB-4653	6.551772882
brca_metabric	MB-4654	7.1259377
brca_metabric	MB-4655	6.572128433
brca_metabric	MB-4660	5.850193433
brca_metabric	MB-4661	6.408964734
brca_metabric	MB-4663	7.990205424
brca_metabric	MB-4665	6.2976177
brca_metabric	MB-4666	6.861263584
brca_metabric	MB-4667	6.658780738
brca_metabric	MB-4669	6.29673261
brca_metabric	MB-4670	6.798598246
brca_metabric	MB-4671	7.420639578
brca_metabric	MB-4672	7.248394731
brca_metabric	MB-4673	8.213365647
brca_metabric	MB-4674	7.003131215
brca_metabric	MB-4675	7.43206816
brca_metabric	MB-4679	6.402368606
brca_metabric	MB-4681	7.075135904
brca_metabric	MB-4682	6.692470925
brca_metabric	MB-4685	7.269274266
brca_metabric	MB-4686	7.509581119
brca_metabric	MB-4687	7.023377059
brca_metabric	MB-4688	6.867043395
brca_metabric	MB-4691	7.212615656
brca_metabric	MB-4692	7.773610621
brca_metabric	MB-4694	5.921727862
brca_metabric	MB-4695	6.495334818
brca_metabric	MB-4696	6.883862907
brca_metabric	MB-4697	6.539335676
brca_metabric	MB-4698	6.665461524
brca_metabric	MB-4701	6.645709924
brca_metabric	MB-4702	7.089842291
brca_metabric	MB-4704	7.497599868
brca_metabric	MB-4705	6.908610522
brca_metabric	MB-4706	6.947318271
brca_metabric	MB-4707	6.86880857
brca_metabric	MB-4708	6.99228666
brca_metabric	MB-4709	6.488114379
brca_metabric	MB-4710	7.32547854
brca_metabric	MB-4711	7.223913199
brca_metabric	MB-4712	6.886535125
brca_metabric	MB-4714	7.200443079
brca_metabric	MB-4715	6.914012662
brca_metabric	MB-4716	6.758223346
brca_metabric	MB-4717	6.255416977
brca_metabric	MB-4718	6.994185444
brca_metabric	MB-4719	7.722273057
brca_metabric	MB-4721	7.128747418
brca_metabric	MB-4722	6.946619509
brca_metabric	MB-4723	6.776779381
brca_metabric	MB-4724	7.493657942
brca_metabric	MB-4725	7.139761502
brca_metabric	MB-4729	6.494931166
brca_metabric	MB-4730	6.661872992
brca_metabric	MB-4731	7.566647023
brca_metabric	MB-4732	6.866682729
brca_metabric	MB-4733	7.390860393
brca_metabric	MB-4735	7.249260367
brca_metabric	MB-4737	6.957513334
brca_metabric	MB-4738	7.025792201
brca_metabric	MB-4739	7.404050387
brca_metabric	MB-4741	7.107080266
brca_metabric	MB-4742	7.747952513
brca_metabric	MB-4743	6.553908006
brca_metabric	MB-4744	7.049335771
brca_metabric	MB-4745	7.088042208
brca_metabric	MB-4746	7.279604334
brca_metabric	MB-4749	6.979857006
brca_metabric	MB-4750	6.410201405
brca_metabric	MB-4752	7.037762499
brca_metabric	MB-4757	7.386799951
brca_metabric	MB-4758	7.425945512
brca_metabric	MB-4760	7.618366946
brca_metabric	MB-4762	7.205602688
brca_metabric	MB-4763	7.152062037
brca_metabric	MB-4764	7.084813525
brca_metabric	MB-4767	6.881519409
brca_metabric	MB-4769	7.293534842
brca_metabric	MB-4770	7.749321215
brca_metabric	MB-4771	6.459548518
brca_metabric	MB-4778	7.449851162
brca_metabric	MB-4779	7.150327784
brca_metabric	MB-4782	6.393966984
brca_metabric	MB-4784	7.162058885
brca_metabric	MB-4785	7.944358609
brca_metabric	MB-4787	6.819660451
brca_metabric	MB-4790	7.517931096
brca_metabric	MB-4791	6.61588629
brca_metabric	MB-4792	7.715507148
brca_metabric	MB-4793	8.668727752
brca_metabric	MB-4794	6.334664718
brca_metabric	MB-4796	6.661474724
brca_metabric	MB-4797	6.327154962
brca_metabric	MB-4798	6.598701082
brca_metabric	MB-4800	7.345700126
brca_metabric	MB-4801	7.770430321
brca_metabric	MB-4802	6.713650202
brca_metabric	MB-4805	8.153226539
brca_metabric	MB-4806	6.261266659
brca_metabric	MB-4809	8.342145963
brca_metabric	MB-4814	6.870219507
brca_metabric	MB-4818	6.507966006
brca_metabric	MB-4820	6.561854408
brca_metabric	MB-4822	7.124748393
brca_metabric	MB-4825	7.48188523
brca_metabric	MB-4827	6.406568116
brca_metabric	MB-4828	7.446657391
brca_metabric	MB-4829	6.721640003
brca_metabric	MB-4832	7.043660659
brca_metabric	MB-4834	6.948080935
brca_metabric	MB-4836	8.291739613
brca_metabric	MB-4838	7.652163586
brca_metabric	MB-4839	7.739451275
brca_metabric	MB-4843	7.292680377
brca_metabric	MB-4845	7.705168681
brca_metabric	MB-4846	6.815387275
brca_metabric	MB-4849	6.72283421
brca_metabric	MB-4851	7.155795288
brca_metabric	MB-4853	6.70897659
brca_metabric	MB-4855	6.594462317
brca_metabric	MB-4858	6.693597849
brca_metabric	MB-4859	7.35842638
brca_metabric	MB-4860	6.794698252
brca_metabric	MB-4862	7.00120092
brca_metabric	MB-4865	8.173024972
brca_metabric	MB-4866	6.921896641
brca_metabric	MB-4867	7.344823703
brca_metabric	MB-4869	7.455734157
brca_metabric	MB-4870	7.140994772
brca_metabric	MB-4871	6.978715066
brca_metabric	MB-4872	7.000951082
brca_metabric	MB-4873	7.115213884
brca_metabric	MB-4876	7.45028745
brca_metabric	MB-4878	7.622353957
brca_metabric	MB-4879	7.470880701
brca_metabric	MB-4880	6.724472626
brca_metabric	MB-4881	6.99362346
brca_metabric	MB-4882	7.970018596
brca_metabric	MB-4883	7.145236831
brca_metabric	MB-4886	8.148140357
brca_metabric	MB-4887	8.032420806
brca_metabric	MB-4888	7.420242839
brca_metabric	MB-4893	6.941138974
brca_metabric	MB-4894	6.666596199
brca_metabric	MB-4896	7.680103351
brca_metabric	MB-4897	7.208212067
brca_metabric	MB-4898	6.548412632
brca_metabric	MB-4899	6.779086586
brca_metabric	MB-4900	7.308256079
brca_metabric	MB-4904	6.853422633
brca_metabric	MB-4906	6.304004549
brca_metabric	MB-4908	6.842790507
brca_metabric	MB-4911	6.897055727
brca_metabric	MB-4912	7.020350843
brca_metabric	MB-4925	6.942724989
brca_metabric	MB-4928	6.845017884
brca_metabric	MB-4929	7.874377185
brca_metabric	MB-4930	6.775106629
brca_metabric	MB-4931	6.381043395
brca_metabric	MB-4933	8.17822468
brca_metabric	MB-4934	7.668357617
brca_metabric	MB-4935	7.966049671
brca_metabric	MB-4937	7.328368086
brca_metabric	MB-4938	7.228367249
brca_metabric	MB-4941	7.610420143
brca_metabric	MB-4942	7.111435616
brca_metabric	MB-4944	7.118210025
brca_metabric	MB-4945	7.039157291
brca_metabric	MB-4949	6.482286758
brca_metabric	MB-4950	6.992674155
brca_metabric	MB-4952	7.752371125
brca_metabric	MB-4956	7.42347902
brca_metabric	MB-4957	6.629972832
brca_metabric	MB-4959	7.434119376
brca_metabric	MB-4961	6.949660434
brca_metabric	MB-4962	6.762580017
brca_metabric	MB-4965	6.988312693
brca_metabric	MB-4966	6.91341211
brca_metabric	MB-4967	8.359161477
brca_metabric	MB-4968	6.68026402
brca_metabric	MB-4969	6.841102229
brca_metabric	MB-4970	7.074561709
brca_metabric	MB-4974	7.907187839
brca_metabric	MB-4976	7.241428641
brca_metabric	MB-4977	6.785565939
brca_metabric	MB-4978	7.514677094
brca_metabric	MB-4981	6.572257151
brca_metabric	MB-4982	7.887768203
brca_metabric	MB-4986	7.018863655
brca_metabric	MB-4987	6.92071605
brca_metabric	MB-4991	7.086174695
brca_metabric	MB-4992	6.703177914
brca_metabric	MB-4993	7.185184658
brca_metabric	MB-4994	6.999934254
brca_metabric	MB-4996	6.28378899
brca_metabric	MB-4998	6.572510208
brca_metabric	MB-4999	6.559759509
brca_metabric	MB-5001	7.094518873
brca_metabric	MB-5004	7.203042891
brca_metabric	MB-5008	7.26743078
brca_metabric	MB-5011	7.330111797
brca_metabric	MB-5013	7.315211441
brca_metabric	MB-5014	7.842493623
brca_metabric	MB-5015	6.729434183
brca_metabric	MB-5017	7.426559477
brca_metabric	MB-5018	6.449281618
brca_metabric	MB-5019	6.785166419
brca_metabric	MB-5020	7.524003163
brca_metabric	MB-5027	6.885413619
brca_metabric	MB-5033	7.662827679
brca_metabric	MB-5035	6.918586412
brca_metabric	MB-5039	7.00879786
brca_metabric	MB-5040	6.186820787
brca_metabric	MB-5041	6.952877433
brca_metabric	MB-5043	7.136275991
brca_metabric	MB-5044	8.210367801
brca_metabric	MB-5045	6.446660077
brca_metabric	MB-5048	6.785430688
brca_metabric	MB-5049	6.546203626
brca_metabric	MB-5050	7.567419191
brca_metabric	MB-5052	6.841635473
brca_metabric	MB-5053	7.302647299
brca_metabric	MB-5054	7.253914962
brca_metabric	MB-5057	6.916839953
brca_metabric	MB-5058	7.423933527
brca_metabric	MB-5059	7.527931327
brca_metabric	MB-5060	7.239970152
brca_metabric	MB-5061	6.688692178
brca_metabric	MB-5062	7.030103719
brca_metabric	MB-5063	7.283512178
brca_metabric	MB-5064	6.679336085
brca_metabric	MB-5065	6.556905585
brca_metabric	MB-5066	7.2592597
brca_metabric	MB-5068	6.785760191
brca_metabric	MB-5070	7.304368347
brca_metabric	MB-5072	6.996689177
brca_metabric	MB-5073	7.246598061
brca_metabric	MB-5074	7.200666342
brca_metabric	MB-5078	6.96924921
brca_metabric	MB-5079	6.35654056
brca_metabric	MB-5081	7.860912458
brca_metabric	MB-5084	6.4570738
brca_metabric	MB-5086	6.594558881
brca_metabric	MB-5088	7.464421502
brca_metabric	MB-5092	7.940836676
brca_metabric	MB-5093	7.589851309
brca_metabric	MB-5097	7.451302624
brca_metabric	MB-5098	6.698106057
brca_metabric	MB-5100	6.761450521
brca_metabric	MB-5101	6.800324839
brca_metabric	MB-5102	7.430258754
brca_metabric	MB-5105	6.776323075
brca_metabric	MB-5107	7.317428795
brca_metabric	MB-5110	7.220022872
brca_metabric	MB-5113	7.231985062
brca_metabric	MB-5114	7.396593948
brca_metabric	MB-5115	7.343380946
brca_metabric	MB-5116	6.604412623
brca_metabric	MB-5117	7.108857613
brca_metabric	MB-5118	6.692640449
brca_metabric	MB-5119	7.899322719
brca_metabric	MB-5120	9.287287456
brca_metabric	MB-5121	6.238728137
brca_metabric	MB-5122	6.126891871
brca_metabric	MB-5123	6.464000341
brca_metabric	MB-5124	7.049040654
brca_metabric	MB-5126	6.340413844
brca_metabric	MB-5127	5.985025996
brca_metabric	MB-5130	6.329575969
brca_metabric	MB-5134	7.076366962
brca_metabric	MB-5135	7.334788158
brca_metabric	MB-5138	7.183195536
brca_metabric	MB-5139	6.244637836
brca_metabric	MB-5143	7.185830116
brca_metabric	MB-5144	7.243133692
brca_metabric	MB-5145	6.289947338
brca_metabric	MB-5147	8.055347808
brca_metabric	MB-5148	6.976798543
brca_metabric	MB-5150	7.407612954
brca_metabric	MB-5152	7.323206717
brca_metabric	MB-5154	7.974905233
brca_metabric	MB-5155	7.729912369
brca_metabric	MB-5157	8.344849805
brca_metabric	MB-5160	6.42360867
brca_metabric	MB-5161	7.823623694
brca_metabric	MB-5162	8.821396355
brca_metabric	MB-5163	7.110513745
brca_metabric	MB-5164	7.484081224
brca_metabric	MB-5166	6.903681408
brca_metabric	MB-5167	6.847343855
brca_metabric	MB-5169	7.656502655
brca_metabric	MB-5171	6.676247546
brca_metabric	MB-5172	6.749882034
brca_metabric	MB-5173	7.892850989
brca_metabric	MB-5174	7.125141165
brca_metabric	MB-5175	7.300027536
brca_metabric	MB-5176	7.385749305
brca_metabric	MB-5177	6.952951743
brca_metabric	MB-5178	6.632771154
brca_metabric	MB-5179	7.552187669
brca_metabric	MB-5182	7.401508264
brca_metabric	MB-5183	7.482576948
brca_metabric	MB-5184	8.723182852
brca_metabric	MB-5185	7.989815319
brca_metabric	MB-5186	6.521975727
brca_metabric	MB-5188	7.404810862
brca_metabric	MB-5189	6.611270164
brca_metabric	MB-5190	7.089501061
brca_metabric	MB-5191	7.826109755
brca_metabric	MB-5193	7.725920538
brca_metabric	MB-5195	6.496920183
brca_metabric	MB-5196	6.344298203
brca_metabric	MB-5197	7.167508359
brca_metabric	MB-5199	7.650189855
brca_metabric	MB-5200	7.046755409
brca_metabric	MB-5201	7.070950299
brca_metabric	MB-5204	7.075135904
brca_metabric	MB-5205	6.854148064
brca_metabric	MB-5206	7.419123195
brca_metabric	MB-5208	7.408057198
brca_metabric	MB-5209	6.758223346
brca_metabric	MB-5211	6.681360643
brca_metabric	MB-5212	6.537961103
brca_metabric	MB-5213	7.494515663
brca_metabric	MB-5214	7.098566523
brca_metabric	MB-5215	6.843268902
brca_metabric	MB-5218	7.152439251
brca_metabric	MB-5221	6.90192093
brca_metabric	MB-5222	6.493794496
brca_metabric	MB-5223	7.159745155
brca_metabric	MB-5224	6.639081474
brca_metabric	MB-5225	6.87958342
brca_metabric	MB-5226	7.535308393
brca_metabric	MB-5227	6.688285152
brca_metabric	MB-5228	7.497128495
brca_metabric	MB-5229	7.882568805
brca_metabric	MB-5230	7.056228338
brca_metabric	MB-5231	6.900150312
brca_metabric	MB-5232	6.383639187
brca_metabric	MB-5233	6.975011092
brca_metabric	MB-5235	6.913708388
brca_metabric	MB-5236	6.432280414
brca_metabric	MB-5238	7.582414477
brca_metabric	MB-5239	7.52401662
brca_metabric	MB-5240	7.65558125
brca_metabric	MB-5243	7.495894652
brca_metabric	MB-5244	7.08762952
brca_metabric	MB-5251	6.465438934
brca_metabric	MB-5253	7.329484645
brca_metabric	MB-5256	7.408088924
brca_metabric	MB-5258	7.012847032
brca_metabric	MB-5259	7.229881819
brca_metabric	MB-5260	6.048122832
brca_metabric	MB-5261	7.21890631
brca_metabric	MB-5264	7.013487959
brca_metabric	MB-5266	6.877081932
brca_metabric	MB-5267	6.688201487
brca_metabric	MB-5268	7.190035009
brca_metabric	MB-5270	7.1306
brca_metabric	MB-5271	6.206895013
brca_metabric	MB-5272	6.759697711
brca_metabric	MB-5273	6.708085823
brca_metabric	MB-5275	7.34948813
brca_metabric	MB-5277	7.216708485
brca_metabric	MB-5278	7.29180685
brca_metabric	MB-5279	7.082678389
brca_metabric	MB-5280	6.45808886
brca_metabric	MB-5281	7.760131623
brca_metabric	MB-5284	7.234072957
brca_metabric	MB-5287	7.238194866
brca_metabric	MB-5288	6.343040803
brca_metabric	MB-5290	6.992312459
brca_metabric	MB-5291	6.542965165
brca_metabric	MB-5292	7.539708414
brca_metabric	MB-5293	7.019253676
brca_metabric	MB-5294	7.907229395
brca_metabric	MB-5295	6.569269787
brca_metabric	MB-5296	8.169035729
brca_metabric	MB-5298	6.711463103
brca_metabric	MB-5299	7.882722615
brca_metabric	MB-5300	7.113412204
brca_metabric	MB-5305	7.054338819
brca_metabric	MB-5306	7.372067968
brca_metabric	MB-5308	6.766627601
brca_metabric	MB-5310	7.281842802
brca_metabric	MB-5311	7.900917778
brca_metabric	MB-5312	6.959583717
brca_metabric	MB-5313	6.768867205
brca_metabric	MB-5315	7.732908027
brca_metabric	MB-5317	6.2066175
brca_metabric	MB-5318	6.949899092
brca_metabric	MB-5322	6.880932955
brca_metabric	MB-5323	6.367416874
brca_metabric	MB-5324	7.276883991
brca_metabric	MB-5326	7.519804399
brca_metabric	MB-5327	6.881727754
brca_metabric	MB-5328	7.07331944
brca_metabric	MB-5329	7.675140213
brca_metabric	MB-5330	7.866789786
brca_metabric	MB-5331	7.624385121
brca_metabric	MB-5332	7.471326637
brca_metabric	MB-5334	7.741960717
brca_metabric	MB-5335	6.802958566
brca_metabric	MB-5338	7.306763215
brca_metabric	MB-5339	6.503580501
brca_metabric	MB-5341	7.446286751
brca_metabric	MB-5345	7.663890238
brca_metabric	MB-5346	7.523114432
brca_metabric	MB-5347	7.899750232
brca_metabric	MB-5348	6.289682913
brca_metabric	MB-5350	7.939355175
brca_metabric	MB-5351	6.136963967
brca_metabric	MB-5358	6.470108522
brca_metabric	MB-5360	6.605791567
brca_metabric	MB-5361	7.162251581
brca_metabric	MB-5364	6.475840581
brca_metabric	MB-5365	6.701028451
brca_metabric	MB-5366	7.475985634
brca_metabric	MB-5368	7.863500871
brca_metabric	MB-5369	6.997155871
brca_metabric	MB-5370	7.600562592
brca_metabric	MB-5373	6.817657318
brca_metabric	MB-5377	7.298764012
brca_metabric	MB-5378	7.202545562
brca_metabric	MB-5381	7.364770216
brca_metabric	MB-5382	7.359072395
brca_metabric	MB-5383	8.529749572
brca_metabric	MB-5384	7.234056751
brca_metabric	MB-5386	6.678720448
brca_metabric	MB-5388	6.761322781
brca_metabric	MB-5389	7.264515576
brca_metabric	MB-5390	7.346487549
brca_metabric	MB-5392	8.057365494
brca_metabric	MB-5393	7.247690415
brca_metabric	MB-5395	6.566318172
brca_metabric	MB-5396	6.922232052
brca_metabric	MB-5397	7.322525498
brca_metabric	MB-5398	6.998177205
brca_metabric	MB-5399	7.641000677
brca_metabric	MB-5401	7.052210715
brca_metabric	MB-5402	8.080952364
brca_metabric	MB-5403	7.449427474
brca_metabric	MB-5404	7.006739616
brca_metabric	MB-5405	6.460973802
brca_metabric	MB-5406	7.426572718
brca_metabric	MB-5407	7.273452942
brca_metabric	MB-5408	7.319433913
brca_metabric	MB-5409	7.307843801
brca_metabric	MB-5410	6.942724989
brca_metabric	MB-5411	7.643575995
brca_metabric	MB-5412	7.579649086
brca_metabric	MB-5414	7.07155681
brca_metabric	MB-5417	7.238711526
brca_metabric	MB-5418	6.835624728
brca_metabric	MB-5420	6.345748654
brca_metabric	MB-5421	6.952877433
brca_metabric	MB-5422	7.319194193
brca_metabric	MB-5424	6.902280711
brca_metabric	MB-5425	7.703690723
brca_metabric	MB-5426	7.066976721
brca_metabric	MB-5427	6.49278043
brca_metabric	MB-5428	7.369599654
brca_metabric	MB-5429	7.260602777
brca_metabric	MB-5431	7.550722498
brca_metabric	MB-5432	6.626234355
brca_metabric	MB-5433	7.141135201
brca_metabric	MB-5434	7.106488512
brca_metabric	MB-5435	6.400489666
brca_metabric	MB-5440	7.506798444
brca_metabric	MB-5441	6.930095002
brca_metabric	MB-5442	7.689731427
brca_metabric	MB-5444	6.535327312
brca_metabric	MB-5446	7.574991397
brca_metabric	MB-5447	8.600433062
brca_metabric	MB-5450	7.062902653
brca_metabric	MB-5451	6.282566082
brca_metabric	MB-5452	6.771088396
brca_metabric	MB-5453	6.937595036
brca_metabric	MB-5454	6.781678394
brca_metabric	MB-5455	7.15893038
brca_metabric	MB-5457	7.465314208
brca_metabric	MB-5458	6.942329115
brca_metabric	MB-5459	7.033496291
brca_metabric	MB-5463	6.814264924
brca_metabric	MB-5464	7.307001245
brca_metabric	MB-5465	7.618366946
brca_metabric	MB-5468	6.587177326
brca_metabric	MB-5470	6.652422425
brca_metabric	MB-5471	6.452331058
brca_metabric	MB-5472	6.622247038
brca_metabric	MB-5473	6.698418116
brca_metabric	MB-5474	7.130476461
brca_metabric	MB-5475	7.00016109
brca_metabric	MB-5477	6.859610061
brca_metabric	MB-5478	6.456080008
brca_metabric	MB-5481	7.897211671
brca_metabric	MB-5482	7.121242298
brca_metabric	MB-5483	7.109655261
brca_metabric	MB-5484	6.517603569
brca_metabric	MB-5485	7.154705045
brca_metabric	MB-5486	6.730872495
brca_metabric	MB-5489	7.296428551
brca_metabric	MB-5490	7.157594061
brca_metabric	MB-5491	7.243351295
brca_metabric	MB-5492	6.847343855
brca_metabric	MB-5493	7.17916605
brca_metabric	MB-5495	6.965262413
brca_metabric	MB-5497	6.656547434
brca_metabric	MB-5498	8.005234005
brca_metabric	MB-5499	6.231085662
brca_metabric	MB-5502	7.375593852
brca_metabric	MB-5505	6.40547891
brca_metabric	MB-5510	7.743965283
brca_metabric	MB-5511	6.718118896
brca_metabric	MB-5513	7.18422768
brca_metabric	MB-5514	7.345597908
brca_metabric	MB-5518	7.435775037
brca_metabric	MB-5519	7.307188988
brca_metabric	MB-5520	7.826333726
brca_metabric	MB-5521	6.409598114
brca_metabric	MB-5525	7.244667386
brca_metabric	MB-5526	6.927716267
brca_metabric	MB-5527	6.722340736
brca_metabric	MB-5529	6.760238243
brca_metabric	MB-5530	7.351695589
brca_metabric	MB-5531	6.967014155
brca_metabric	MB-5532	6.906592539
brca_metabric	MB-5533	7.287887697
brca_metabric	MB-5534	6.977750695
brca_metabric	MB-5535	7.491686139
brca_metabric	MB-5540	6.525799347
brca_metabric	MB-5541	7.13119952
brca_metabric	MB-5543	7.482296899
brca_metabric	MB-5547	6.617461369
brca_metabric	MB-5548	6.7824033
brca_metabric	MB-5549	6.759971881
brca_metabric	MB-5550	6.983810608
brca_metabric	MB-5551	7.910725728
brca_metabric	MB-5552	7.591913644
brca_metabric	MB-5553	6.440513147
brca_metabric	MB-5554	6.057551317
brca_metabric	MB-5556	7.638236277
brca_metabric	MB-5558	7.233671118
brca_metabric	MB-5559	7.002379337
brca_metabric	MB-5560	6.619991715
brca_metabric	MB-5562	6.958900911
brca_metabric	MB-5563	6.609444635
brca_metabric	MB-5565	7.054881336
brca_metabric	MB-5566	7.38791394
brca_metabric	MB-5567	6.899375811
brca_metabric	MB-5571	6.598665149
brca_metabric	MB-5572	6.626844413
brca_metabric	MB-5575	7.244457944
brca_metabric	MB-5576	6.628693505
brca_metabric	MB-5577	6.698845119
brca_metabric	MB-5579	6.850257921
brca_metabric	MB-5580	6.729620225
brca_metabric	MB-5582	7.377858717
brca_metabric	MB-5583	6.958634019
brca_metabric	MB-5584	7.124869141
brca_metabric	MB-5588	6.554127265
brca_metabric	MB-5589	7.074483715
brca_metabric	MB-5590	6.227654741
brca_metabric	MB-5591	7.846268503
brca_metabric	MB-5592	6.515637906
brca_metabric	MB-5593	7.534766397
brca_metabric	MB-5596	6.660812597
