STUDY_ID	SAMPLE_ID	ANGPT2
brca_metabric	MB-3797	0.8605
brca_metabric	MB-3824	0.4163
brca_metabric	MB-3838	-0.7276
brca_metabric	MB-3840	0.6943
brca_metabric	MB-3842	-1.5995
brca_metabric	MB-3850	-0.4546
brca_metabric	MB-3852	-1.417
brca_metabric	MB-3854	-1.0092
brca_metabric	MB-3865	0.0976
brca_metabric	MB-3866	0.5936
brca_metabric	MB-3871	0.7905
brca_metabric	MB-3874	-0.6558
brca_metabric	MB-3978	0.1593
brca_metabric	MB-4000	3.0576
brca_metabric	MB-4001	0.2864
brca_metabric	MB-4003	-0.5485
brca_metabric	MB-4004	-0.443
brca_metabric	MB-4005	0.5732
brca_metabric	MB-4008	1.4886
brca_metabric	MB-4010	0.2921
brca_metabric	MB-4011	0.8866
brca_metabric	MB-4012	-0.4936
brca_metabric	MB-4015	0.1848
brca_metabric	MB-4017	-0.9192
brca_metabric	MB-4018	-0.4331
brca_metabric	MB-4024	-0.0314
brca_metabric	MB-4033	-0.327
brca_metabric	MB-4046	-1.028
brca_metabric	MB-4059	0.048
brca_metabric	MB-4079	-1.9012
brca_metabric	MB-4091	0.1609
brca_metabric	MB-4098	1.16
brca_metabric	MB-4119	0.3697
brca_metabric	MB-4120	0.2356
brca_metabric	MB-4126	-0.7624
brca_metabric	MB-4127	-0.3897
brca_metabric	MB-4139	-1.1758
brca_metabric	MB-4140	-1.9825
brca_metabric	MB-4141	0.2234
brca_metabric	MB-4145	-1.2882
brca_metabric	MB-4146	-0.8403
brca_metabric	MB-4148	-1.4612
brca_metabric	MB-4154	-1.0748
brca_metabric	MB-4171	-1.1814
brca_metabric	MB-4173	0.6239
brca_metabric	MB-4189	-2.248
brca_metabric	MB-4212	-0.5464
brca_metabric	MB-4213	0.3122
brca_metabric	MB-4222	-0.4988
brca_metabric	MB-4224	-0.4042
brca_metabric	MB-4230	-1.3169
brca_metabric	MB-4233	-0.5801
brca_metabric	MB-4234	0.4748
brca_metabric	MB-4235	0.8292
brca_metabric	MB-4236	-1.216
brca_metabric	MB-4250	-1.3047
brca_metabric	MB-4254	0.0268
brca_metabric	MB-4264	-1.2856
brca_metabric	MB-4266	-0.1566
brca_metabric	MB-4270	-0.0227
brca_metabric	MB-4274	-0.8669
brca_metabric	MB-4276	0.5776
brca_metabric	MB-4278	-1.6515
brca_metabric	MB-4281	0.3147
brca_metabric	MB-4282	-0.3239
brca_metabric	MB-4283	-0.0391
brca_metabric	MB-4289	0.6546
brca_metabric	MB-4292	-2.4978
brca_metabric	MB-4293	-0.1687
brca_metabric	MB-4300	-0.5955
brca_metabric	MB-4303	-0.3959
brca_metabric	MB-4306	-1.1987
brca_metabric	MB-4310	0.3269
brca_metabric	MB-4313	-0.1599
brca_metabric	MB-4317	-0.4501
brca_metabric	MB-4318	-0.9963
brca_metabric	MB-4322	0.2154
brca_metabric	MB-4323	0.3818
brca_metabric	MB-4324	-1.4701
brca_metabric	MB-4328	0.5306
brca_metabric	MB-4329	1.6723
brca_metabric	MB-4331	-0.7039
brca_metabric	MB-4332	-1.4118
brca_metabric	MB-4333	-2.208
brca_metabric	MB-4339	-0.0516
brca_metabric	MB-4341	1.5476
brca_metabric	MB-4342	-0.7501
brca_metabric	MB-4343	-0.6
brca_metabric	MB-4348	0.4772
brca_metabric	MB-4350	0.934
brca_metabric	MB-4351	0.0825
brca_metabric	MB-4353	-1.0336
brca_metabric	MB-4354	-1.0534
brca_metabric	MB-4357	-1.4736
brca_metabric	MB-4360	0.1928
brca_metabric	MB-4362	-1.1532
brca_metabric	MB-4368	0.5298
brca_metabric	MB-4374	2.5726
brca_metabric	MB-4375	0.4231
brca_metabric	MB-4381	0.3601
brca_metabric	MB-4390	-0.1692
brca_metabric	MB-4395	-1.1416
brca_metabric	MB-4407	-2.4959
brca_metabric	MB-4408	0.3702
brca_metabric	MB-4416	-0.8578
brca_metabric	MB-4417	-2.0445
brca_metabric	MB-4418	-1.2776
brca_metabric	MB-4421	0.0926
brca_metabric	MB-4426	-1.1839
brca_metabric	MB-4434	0.0866
brca_metabric	MB-4442	-1.1853
brca_metabric	MB-4484	0.8317
brca_metabric	MB-4529	1.1304
brca_metabric	MB-4548	-1.0993
brca_metabric	MB-4557	-1.9095
brca_metabric	MB-4564	-1.0405
brca_metabric	MB-4578	0.0504
brca_metabric	MB-4591	-1.2578
brca_metabric	MB-4593	-1.3971
brca_metabric	MB-4598	-0.42
brca_metabric	MB-4599	-1.1423
brca_metabric	MB-4601	1.8452
brca_metabric	MB-4602	-0.4441
brca_metabric	MB-4603	-1.1602
brca_metabric	MB-4607	-0.4404
brca_metabric	MB-4616	-1.8333
brca_metabric	MB-4618	1.0119
brca_metabric	MB-4621	1.3043
brca_metabric	MB-4622	-0.2875
brca_metabric	MB-4623	-0.4808
brca_metabric	MB-4626	-0.8148
brca_metabric	MB-4627	0.0841
brca_metabric	MB-4630	-2.0206
brca_metabric	MB-4633	-0.7125
brca_metabric	MB-4634	0.9929
brca_metabric	MB-4639	-0.5464
brca_metabric	MB-4640	0.113
brca_metabric	MB-4641	0.9449
brca_metabric	MB-4642	-0.7195
brca_metabric	MB-4643	0.4387
brca_metabric	MB-4644	0.4207
brca_metabric	MB-4648	-0.3144
brca_metabric	MB-4649	-0.3838
brca_metabric	MB-4651	-1.2036
brca_metabric	MB-4653	-1.0664
brca_metabric	MB-4654	0.0612
brca_metabric	MB-4655	-1.025
brca_metabric	MB-4660	-2.5669
brca_metabric	MB-4661	-1.3602
brca_metabric	MB-4663	1.6166
brca_metabric	MB-4665	-1.5932
brca_metabric	MB-4666	-0.4483
brca_metabric	MB-4667	-0.8499
brca_metabric	MB-4669	-1.5951
brca_metabric	MB-4670	-0.5715
brca_metabric	MB-4671	0.6094
brca_metabric	MB-4672	0.2914
brca_metabric	MB-4673	1.9939
brca_metabric	MB-4674	-0.1731
brca_metabric	MB-4675	0.6303
brca_metabric	MB-4679	-1.3739
brca_metabric	MB-4681	-0.0353
brca_metabric	MB-4682	-0.7824
brca_metabric	MB-4685	0.3303
brca_metabric	MB-4686	0.7711
brca_metabric	MB-4687	-0.1342
brca_metabric	MB-4688	-0.437
brca_metabric	MB-4691	0.2245
brca_metabric	MB-4692	1.2413
brca_metabric	MB-4694	-2.407
brca_metabric	MB-4695	-1.1819
brca_metabric	MB-4696	-0.4042
brca_metabric	MB-4697	-1.0918
brca_metabric	MB-4698	-0.8365
brca_metabric	MB-4701	-0.8762
brca_metabric	MB-4702	-0.0073
brca_metabric	MB-4704	0.7494
brca_metabric	MB-4705	-0.3559
brca_metabric	MB-4706	-0.2808
brca_metabric	MB-4707	-0.4336
brca_metabric	MB-4708	-0.194
brca_metabric	MB-4709	-1.1967
brca_metabric	MB-4710	0.4345
brca_metabric	MB-4711	0.2457
brca_metabric	MB-4712	-0.399
brca_metabric	MB-4714	0.2017
brca_metabric	MB-4715	-0.3454
brca_metabric	MB-4716	-0.6514
brca_metabric	MB-4717	-1.6825
brca_metabric	MB-4718	-0.1903
brca_metabric	MB-4719	1.151
brca_metabric	MB-4721	0.0666
brca_metabric	MB-4722	-0.2822
brca_metabric	MB-4723	-0.6146
brca_metabric	MB-4724	0.7423
brca_metabric	MB-4725	0.0874
brca_metabric	MB-4729	-1.1827
brca_metabric	MB-4730	-0.8437
brca_metabric	MB-4731	0.874
brca_metabric	MB-4732	-0.4377
brca_metabric	MB-4733	0.5549
brca_metabric	MB-4735	0.293
brca_metabric	MB-4737	-0.2611
brca_metabric	MB-4738	-0.1296
brca_metabric	MB-4739	0.5791
brca_metabric	MB-4741	0.0255
brca_metabric	MB-4742	1.1963
brca_metabric	MB-4743	-1.0621
brca_metabric	MB-4744	-0.0845
brca_metabric	MB-4745	-0.0107
brca_metabric	MB-4746	0.3495
brca_metabric	MB-4749	-0.2179
brca_metabric	MB-4750	-1.3577
brca_metabric	MB-4752	-0.1067
brca_metabric	MB-4757	0.5475
brca_metabric	MB-4758	0.6191
brca_metabric	MB-4760	0.9666
brca_metabric	MB-4762	0.2114
brca_metabric	MB-4763	0.1106
brca_metabric	MB-4764	-0.0168
brca_metabric	MB-4767	-0.4087
brca_metabric	MB-4769	0.3754
brca_metabric	MB-4770	1.1987
brca_metabric	MB-4771	-1.2555
brca_metabric	MB-4778	0.6627
brca_metabric	MB-4779	0.1074
brca_metabric	MB-4782	-1.3914
brca_metabric	MB-4784	0.1295
brca_metabric	MB-4785	1.5379
brca_metabric	MB-4787	-0.53
brca_metabric	MB-4790	0.7862
brca_metabric	MB-4791	-0.9363
brca_metabric	MB-4792	1.1391
brca_metabric	MB-4793	2.7363
brca_metabric	MB-4794	-1.5153
brca_metabric	MB-4796	-0.8445
brca_metabric	MB-4797	-1.5311
brca_metabric	MB-4798	-0.9711
brca_metabric	MB-4800	0.4719
brca_metabric	MB-4801	1.2358
brca_metabric	MB-4802	-0.74
brca_metabric	MB-4805	1.8932
brca_metabric	MB-4806	-1.6701
brca_metabric	MB-4809	2.2076
brca_metabric	MB-4814	-0.4308
brca_metabric	MB-4818	-1.156
brca_metabric	MB-4820	-1.0459
brca_metabric	MB-4822	0.059
brca_metabric	MB-4825	0.721
brca_metabric	MB-4827	-1.3652
brca_metabric	MB-4828	0.6569
brca_metabric	MB-4829	-0.7241
brca_metabric	MB-4832	-0.0954
brca_metabric	MB-4834	-0.2793
brca_metabric	MB-4836	2.1243
brca_metabric	MB-4838	1.0268
brca_metabric	MB-4839	1.1813
brca_metabric	MB-4843	0.3738
brca_metabric	MB-4845	1.1208
brca_metabric	MB-4846	-0.5384
brca_metabric	MB-4849	-0.7217
brca_metabric	MB-4851	0.1177
brca_metabric	MB-4853	-0.7494
brca_metabric	MB-4855	-0.9797
brca_metabric	MB-4858	-0.7801
brca_metabric	MB-4859	0.4953
brca_metabric	MB-4860	-0.5792
brca_metabric	MB-4862	-0.1768
brca_metabric	MB-4865	1.9264
brca_metabric	MB-4866	-0.3301
brca_metabric	MB-4867	0.4703
brca_metabric	MB-4869	0.6734
brca_metabric	MB-4870	0.0897
brca_metabric	MB-4871	-0.2201
brca_metabric	MB-4872	-0.1773
brca_metabric	MB-4873	0.0409
brca_metabric	MB-4876	0.6635
brca_metabric	MB-4878	0.9737
brca_metabric	MB-4879	0.701
brca_metabric	MB-4880	-0.7185
brca_metabric	MB-4881	-0.1914
brca_metabric	MB-4882	1.582
brca_metabric	MB-4883	0.0977
brca_metabric	MB-4886	1.8846
brca_metabric	MB-4887	1.6887
brca_metabric	MB-4888	0.6087
brca_metabric	MB-4893	-0.2928
brca_metabric	MB-4894	-0.8342
brca_metabric	MB-4896	1.0765
brca_metabric	MB-4897	0.2163
brca_metabric	MB-4898	-1.0733
brca_metabric	MB-4899	-0.6101
brca_metabric	MB-4900	0.4027
brca_metabric	MB-4904	-0.4637
brca_metabric	MB-4906	-1.5798
brca_metabric	MB-4908	-0.4845
brca_metabric	MB-4911	-0.3784
brca_metabric	MB-4912	-0.14
brca_metabric	MB-4925	-0.2897
brca_metabric	MB-4928	-0.4802
brca_metabric	MB-4929	1.4171
brca_metabric	MB-4930	-0.6179
brca_metabric	MB-4931	-1.4183
brca_metabric	MB-4933	1.9351
brca_metabric	MB-4934	1.0556
brca_metabric	MB-4935	1.5752
brca_metabric	MB-4937	0.4399
brca_metabric	MB-4938	0.254
brca_metabric	MB-4941	0.9524
brca_metabric	MB-4942	0.0337
brca_metabric	MB-4944	0.0466
brca_metabric	MB-4945	-0.104
brca_metabric	MB-4949	-1.2087
brca_metabric	MB-4950	-0.1932
brca_metabric	MB-4952	1.204
brca_metabric	MB-4956	0.6146
brca_metabric	MB-4957	-0.9079
brca_metabric	MB-4959	0.6341
brca_metabric	MB-4961	-0.2763
brca_metabric	MB-4962	-0.6427
brca_metabric	MB-4965	-0.2016
brca_metabric	MB-4966	-0.3466
brca_metabric	MB-4967	2.2356
brca_metabric	MB-4968	-0.8068
brca_metabric	MB-4969	-0.4879
brca_metabric	MB-4970	-0.0364
brca_metabric	MB-4974	1.4739
brca_metabric	MB-4976	0.2784
brca_metabric	MB-4977	-0.5972
brca_metabric	MB-4978	0.7803
brca_metabric	MB-4981	-1.0247
brca_metabric	MB-4982	1.4403
brca_metabric	MB-4986	-0.1429
brca_metabric	MB-4987	-0.3324
brca_metabric	MB-4991	-0.0143
brca_metabric	MB-4992	-0.761
brca_metabric	MB-4993	0.173
brca_metabric	MB-4994	-0.1793
brca_metabric	MB-4996	-1.6224
brca_metabric	MB-4998	-1.0242
brca_metabric	MB-4999	-1.0502
brca_metabric	MB-5001	0.0016
brca_metabric	MB-5004	0.2066
brca_metabric	MB-5008	0.3269
brca_metabric	MB-5011	0.4431
brca_metabric	MB-5013	0.4156
brca_metabric	MB-5014	1.3617
brca_metabric	MB-5015	-0.7086
brca_metabric	MB-5017	0.6203
brca_metabric	MB-5018	-1.2767
brca_metabric	MB-5019	-0.598
brca_metabric	MB-5020	0.7972
brca_metabric	MB-5027	-0.4011
brca_metabric	MB-5033	1.0458
brca_metabric	MB-5035	-0.3365
brca_metabric	MB-5039	-0.1622
brca_metabric	MB-5040	-1.8287
brca_metabric	MB-5041	-0.27
brca_metabric	MB-5043	0.0808
brca_metabric	MB-5044	1.9889
brca_metabric	MB-5045	-1.2821
brca_metabric	MB-5048	-0.5975
brca_metabric	MB-5049	-1.0778
brca_metabric	MB-5050	0.8754
brca_metabric	MB-5052	-0.4868
brca_metabric	MB-5053	0.3923
brca_metabric	MB-5054	0.3017
brca_metabric	MB-5057	-0.3399
brca_metabric	MB-5058	0.6155
brca_metabric	MB-5059	0.8043
brca_metabric	MB-5060	0.2757
brca_metabric	MB-5061	-0.7899
brca_metabric	MB-5062	-0.1213
brca_metabric	MB-5063	0.3568
brca_metabric	MB-5064	-0.8087
brca_metabric	MB-5065	-1.056
brca_metabric	MB-5066	0.3117
brca_metabric	MB-5068	-0.5969
brca_metabric	MB-5070	0.3955
brca_metabric	MB-5072	-0.1855
brca_metabric	MB-5073	0.2881
brca_metabric	MB-5074	0.2021
brca_metabric	MB-5078	-0.2384
brca_metabric	MB-5079	-1.4695
brca_metabric	MB-5081	1.3937
brca_metabric	MB-5084	-1.2606
brca_metabric	MB-5086	-0.9795
brca_metabric	MB-5088	0.6892
brca_metabric	MB-5092	1.5319
brca_metabric	MB-5093	0.9156
brca_metabric	MB-5097	0.6654
brca_metabric	MB-5098	-0.7711
brca_metabric	MB-5100	-0.645
brca_metabric	MB-5101	-0.5681
brca_metabric	MB-5102	0.627
brca_metabric	MB-5105	-0.6155
brca_metabric	MB-5107	0.4197
brca_metabric	MB-5110	0.2384
brca_metabric	MB-5113	0.2608
brca_metabric	MB-5114	0.5654
brca_metabric	MB-5115	0.4676
brca_metabric	MB-5116	-0.9595
brca_metabric	MB-5117	0.0289
brca_metabric	MB-5118	-0.782
brca_metabric	MB-5119	1.4603
brca_metabric	MB-5120	3.6906
brca_metabric	MB-5121	-1.7179
brca_metabric	MB-5122	-1.9575
brca_metabric	MB-5123	-1.2463
brca_metabric	MB-5124	-0.0851
brca_metabric	MB-5126	-1.5033
brca_metabric	MB-5127	-2.2669
brca_metabric	MB-5130	-1.526
brca_metabric	MB-5134	-0.0329
brca_metabric	MB-5135	0.4517
brca_metabric	MB-5138	0.1693
brca_metabric	MB-5139	-1.7054
brca_metabric	MB-5143	0.1742
brca_metabric	MB-5144	0.2816
brca_metabric	MB-5145	-1.6094
brca_metabric	MB-5147	1.7277
brca_metabric	MB-5148	-0.2238
brca_metabric	MB-5150	0.5856
brca_metabric	MB-5152	0.4303
brca_metabric	MB-5154	1.5904
brca_metabric	MB-5155	1.1645
brca_metabric	MB-5157	2.212
brca_metabric	MB-5160	-1.3298
brca_metabric	MB-5161	1.3288
brca_metabric	MB-5162	2.9774
brca_metabric	MB-5163	0.032
brca_metabric	MB-5164	0.7249
brca_metabric	MB-5166	-0.3655
brca_metabric	MB-5167	-0.4756
brca_metabric	MB-5169	1.0346
brca_metabric	MB-5171	-0.8148
brca_metabric	MB-5172	-0.6679
brca_metabric	MB-5173	1.4491
brca_metabric	MB-5174	0.0597
brca_metabric	MB-5175	0.3874
brca_metabric	MB-5176	0.5455
brca_metabric	MB-5177	-0.2699
brca_metabric	MB-5178	-0.9023
brca_metabric	MB-5179	0.848
brca_metabric	MB-5182	0.5744
brca_metabric	MB-5183	0.7222
brca_metabric	MB-5184	2.8227
brca_metabric	MB-5185	1.616
brca_metabric	MB-5186	-1.1273
brca_metabric	MB-5188	0.5805
brca_metabric	MB-5189	-0.9457
brca_metabric	MB-5190	-0.0079
brca_metabric	MB-5191	1.3331
brca_metabric	MB-5193	1.1575
brca_metabric	MB-5195	-1.1786
brca_metabric	MB-5196	-1.4951
brca_metabric	MB-5197	0.1398
brca_metabric	MB-5199	1.0233
brca_metabric	MB-5200	-0.0895
brca_metabric	MB-5201	-0.0433
brca_metabric	MB-5204	-0.0353
brca_metabric	MB-5205	-0.4623
brca_metabric	MB-5206	0.6067
brca_metabric	MB-5208	0.5864
brca_metabric	MB-5209	-0.6514
brca_metabric	MB-5211	-0.8046
brca_metabric	MB-5212	-1.0946
brca_metabric	MB-5213	0.7439
brca_metabric	MB-5214	0.0093
brca_metabric	MB-5215	-0.4836
brca_metabric	MB-5218	0.1113
brca_metabric	MB-5221	-0.369
brca_metabric	MB-5222	-1.185
brca_metabric	MB-5223	0.1251
brca_metabric	MB-5224	-0.8895
brca_metabric	MB-5225	-0.4125
brca_metabric	MB-5226	0.8176
brca_metabric	MB-5227	-0.7907
brca_metabric	MB-5228	0.7486
brca_metabric	MB-5229	1.4313
brca_metabric	MB-5230	-0.0714
brca_metabric	MB-5231	-0.3724
brca_metabric	MB-5232	-1.4129
brca_metabric	MB-5233	-0.2273
brca_metabric	MB-5235	-0.346
brca_metabric	MB-5236	-1.3119
brca_metabric	MB-5238	0.9023
brca_metabric	MB-5239	0.7972
brca_metabric	MB-5240	1.0329
brca_metabric	MB-5243	0.7464
brca_metabric	MB-5244	-0.0115
brca_metabric	MB-5251	-1.2434
brca_metabric	MB-5253	0.442
brca_metabric	MB-5256	0.5865
brca_metabric	MB-5258	-0.1544
brca_metabric	MB-5259	0.2568
brca_metabric	MB-5260	-2.1286
brca_metabric	MB-5261	0.2363
brca_metabric	MB-5264	-0.1532
brca_metabric	MB-5266	-0.4174
brca_metabric	MB-5267	-0.7909
brca_metabric	MB-5268	0.1821
brca_metabric	MB-5270	0.0701
brca_metabric	MB-5271	-1.7858
brca_metabric	MB-5272	-0.6485
brca_metabric	MB-5273	-0.7512
brca_metabric	MB-5275	0.4789
brca_metabric	MB-5277	0.2322
brca_metabric	MB-5278	0.3722
brca_metabric	MB-5279	-0.0209
brca_metabric	MB-5280	-1.2585
brca_metabric	MB-5281	1.2177
brca_metabric	MB-5284	0.2647
brca_metabric	MB-5287	0.2724
brca_metabric	MB-5288	-1.4978
brca_metabric	MB-5290	-0.1939
brca_metabric	MB-5291	-1.0844
brca_metabric	MB-5292	0.8255
brca_metabric	MB-5293	-0.1421
brca_metabric	MB-5294	1.4739
brca_metabric	MB-5295	-1.0308
brca_metabric	MB-5296	1.9197
brca_metabric	MB-5298	-0.7444
brca_metabric	MB-5299	1.4315
brca_metabric	MB-5300	0.0375
brca_metabric	MB-5305	-0.075
brca_metabric	MB-5306	0.5204
brca_metabric	MB-5308	-0.6347
brca_metabric	MB-5310	0.3537
brca_metabric	MB-5311	1.463
brca_metabric	MB-5312	-0.2571
brca_metabric	MB-5313	-0.6303
brca_metabric	MB-5315	1.1698
brca_metabric	MB-5317	-1.7863
brca_metabric	MB-5318	-0.2758
brca_metabric	MB-5322	-0.4099
brca_metabric	MB-5323	-1.4468
brca_metabric	MB-5324	0.3445
brca_metabric	MB-5326	0.7896
brca_metabric	MB-5327	-0.4083
brca_metabric	MB-5328	-0.0387
brca_metabric	MB-5329	1.0676
brca_metabric	MB-5330	1.4039
brca_metabric	MB-5331	0.9774
brca_metabric	MB-5332	0.7018
brca_metabric	MB-5334	1.1857
brca_metabric	MB-5335	-0.5629
brca_metabric	MB-5338	0.3999
brca_metabric	MB-5339	-1.1649
brca_metabric	MB-5341	0.6562
brca_metabric	MB-5345	1.0477
brca_metabric	MB-5346	0.7956
brca_metabric	MB-5347	1.461
brca_metabric	MB-5348	-1.61
brca_metabric	MB-5350	1.5293
brca_metabric	MB-5351	-1.9358
brca_metabric	MB-5358	-1.2337
brca_metabric	MB-5360	-0.9567
brca_metabric	MB-5361	0.1298
brca_metabric	MB-5364	-1.2219
brca_metabric	MB-5365	-0.7652
brca_metabric	MB-5366	0.7103
brca_metabric	MB-5368	1.3982
brca_metabric	MB-5369	-0.1846
brca_metabric	MB-5370	0.9348
brca_metabric	MB-5373	-0.5339
brca_metabric	MB-5377	0.3851
brca_metabric	MB-5378	0.2056
brca_metabric	MB-5381	0.507
brca_metabric	MB-5382	0.4965
brca_metabric	MB-5383	2.5135
brca_metabric	MB-5384	0.2646
brca_metabric	MB-5386	-0.8099
brca_metabric	MB-5388	-0.6452
brca_metabric	MB-5389	0.3215
brca_metabric	MB-5390	0.4733
brca_metabric	MB-5392	1.7312
brca_metabric	MB-5393	0.2901
brca_metabric	MB-5395	-1.0368
brca_metabric	MB-5396	-0.3295
brca_metabric	MB-5397	0.4291
brca_metabric	MB-5398	-0.1826
brca_metabric	MB-5399	1.007
brca_metabric	MB-5401	-0.079
brca_metabric	MB-5402	1.7712
brca_metabric	MB-5403	0.662
brca_metabric	MB-5404	-0.1662
brca_metabric	MB-5405	-1.2526
brca_metabric	MB-5406	0.6203
brca_metabric	MB-5407	0.3381
brca_metabric	MB-5408	0.4234
brca_metabric	MB-5409	0.4019
brca_metabric	MB-5410	-0.2897
brca_metabric	MB-5411	1.0116
brca_metabric	MB-5412	0.8973
brca_metabric	MB-5414	-0.0421
brca_metabric	MB-5417	0.2733
brca_metabric	MB-5418	-0.4986
brca_metabric	MB-5420	-1.4921
brca_metabric	MB-5421	-0.27
brca_metabric	MB-5422	0.4229
brca_metabric	MB-5424	-0.3683
brca_metabric	MB-5425	1.1182
brca_metabric	MB-5426	-0.0508
brca_metabric	MB-5427	-1.1871
brca_metabric	MB-5428	0.5159
brca_metabric	MB-5429	0.3142
brca_metabric	MB-5431	0.8454
brca_metabric	MB-5432	-0.9154
brca_metabric	MB-5433	0.09
brca_metabric	MB-5434	0.0244
brca_metabric	MB-5435	-1.3778
brca_metabric	MB-5440	0.7661
brca_metabric	MB-5441	-0.3142
brca_metabric	MB-5442	1.0935
brca_metabric	MB-5444	-1.1
brca_metabric	MB-5446	0.889
brca_metabric	MB-5447	2.6272
brca_metabric	MB-5450	-0.0586
brca_metabric	MB-5451	-1.625
brca_metabric	MB-5452	-0.6259
brca_metabric	MB-5453	-0.2996
brca_metabric	MB-5454	-0.6049
brca_metabric	MB-5455	0.1236
brca_metabric	MB-5457	0.6909
brca_metabric	MB-5458	-0.2905
brca_metabric	MB-5459	-0.1148
brca_metabric	MB-5463	-0.5406
brca_metabric	MB-5464	0.4004
brca_metabric	MB-5465	0.9666
brca_metabric	MB-5468	-0.9944
brca_metabric	MB-5470	-0.8627
brca_metabric	MB-5471	-1.2704
brca_metabric	MB-5472	-0.9235
brca_metabric	MB-5473	-0.7705
brca_metabric	MB-5474	0.0698
brca_metabric	MB-5475	-0.1788
brca_metabric	MB-5477	-0.4516
brca_metabric	MB-5478	-1.2627
brca_metabric	MB-5481	1.4566
brca_metabric	MB-5482	0.0523
brca_metabric	MB-5483	0.0304
brca_metabric	MB-5484	-1.1362
brca_metabric	MB-5485	0.1156
brca_metabric	MB-5486	-0.7057
brca_metabric	MB-5489	0.3808
brca_metabric	MB-5490	0.1211
brca_metabric	MB-5491	0.282
brca_metabric	MB-5492	-0.4756
brca_metabric	MB-5493	0.1617
brca_metabric	MB-5495	-0.2461
brca_metabric	MB-5497	-0.8544
brca_metabric	MB-5498	1.6423
brca_metabric	MB-5499	-1.7342
brca_metabric	MB-5502	0.5269
brca_metabric	MB-5505	-1.3675
brca_metabric	MB-5510	1.1893
brca_metabric	MB-5511	-0.7311
brca_metabric	MB-5513	0.1712
brca_metabric	MB-5514	0.4717
brca_metabric	MB-5518	0.6371
brca_metabric	MB-5519	0.4007
brca_metabric	MB-5520	1.3335
brca_metabric	MB-5521	-1.3589
brca_metabric	MB-5525	0.2844
brca_metabric	MB-5526	-0.3188
brca_metabric	MB-5527	-0.7227
brca_metabric	MB-5529	-0.6474
brca_metabric	MB-5530	0.4829
brca_metabric	MB-5531	-0.2427
brca_metabric	MB-5532	-0.3599
brca_metabric	MB-5533	0.3649
brca_metabric	MB-5534	-0.222
brca_metabric	MB-5535	0.7387
brca_metabric	MB-5540	-1.1194
brca_metabric	MB-5541	0.0712
brca_metabric	MB-5543	0.7217
brca_metabric	MB-5547	-0.9331
brca_metabric	MB-5548	-0.6035
brca_metabric	MB-5549	-0.6479
brca_metabric	MB-5550	-0.2103
brca_metabric	MB-5551	1.48
brca_metabric	MB-5552	0.9193
brca_metabric	MB-5553	-1.2948
brca_metabric	MB-5554	-2.108
brca_metabric	MB-5556	1.002
brca_metabric	MB-5558	0.2639
brca_metabric	MB-5559	-0.1746
brca_metabric	MB-5560	-0.928
brca_metabric	MB-5562	-0.2584
brca_metabric	MB-5563	-0.9494
brca_metabric	MB-5565	-0.0739
brca_metabric	MB-5566	0.5495
brca_metabric	MB-5567	-0.3739
brca_metabric	MB-5571	-0.9712
brca_metabric	MB-5572	-0.9142
brca_metabric	MB-5575	0.2841
brca_metabric	MB-5576	-0.9105
brca_metabric	MB-5577	-0.7696
brca_metabric	MB-5579	-0.4699
brca_metabric	MB-5580	-0.7082
brca_metabric	MB-5582	0.5311
brca_metabric	MB-5583	-0.2589
brca_metabric	MB-5584	0.0592
brca_metabric	MB-5588	-1.0616
brca_metabric	MB-5589	-0.0365
brca_metabric	MB-5590	-1.7415
brca_metabric	MB-5591	1.3683
brca_metabric	MB-5592	-1.1402
brca_metabric	MB-5593	0.8166
brca_metabric	MB-5596	-0.8458
brca_metabric	MB-5597	1.4311
brca_metabric	MB-5599	-0.3143
brca_metabric	MB-5601	-0.4172
brca_metabric	MB-5602	-0.0748
brca_metabric	MB-5603	-0.9198
brca_metabric	MB-5604	-0.1687
brca_metabric	MB-5605	-1.3433
brca_metabric	MB-5613	1.032
brca_metabric	MB-5614	0.9089
brca_metabric	MB-5616	-1.2367
brca_metabric	MB-5617	-0.067
brca_metabric	MB-5620	0.4363
brca_metabric	MB-5622	0.4338
brca_metabric	MB-5623	-0.9332
brca_metabric	MB-5624	-1.4222
brca_metabric	MB-5626	-0.2867
brca_metabric	MB-5628	-0.9233
brca_metabric	MB-5629	0.0079
brca_metabric	MB-5632	-0.251
brca_metabric	MB-5633	1.066
brca_metabric	MB-5634	-0.3845
brca_metabric	MB-5635	3.4922
brca_metabric	MB-5636	-0.9591
brca_metabric	MB-5638	-0.8124
brca_metabric	MB-5640	-0.568
brca_metabric	MB-5641	-0.3179
brca_metabric	MB-5642	-0.5178
brca_metabric	MB-5645	-1.104
brca_metabric	MB-5646	-0.3206
brca_metabric	MB-5647	-0.7455
brca_metabric	MB-5651	0.0804
brca_metabric	MB-5652	-1.1095
brca_metabric	MB-5653	-0.1667
brca_metabric	MB-5654	-0.6221
brca_metabric	MB-5655	-1.6169
brca_metabric	MB-5656	0.5323
brca_metabric	MB-6001	-0.6104
brca_metabric	MB-6006	0.8978
brca_metabric	MB-6007	-0.4943
brca_metabric	MB-6008	-1.5526
brca_metabric	MB-6010	-0.6478
brca_metabric	MB-6011	-1.0046
brca_metabric	MB-6012	-1.5297
brca_metabric	MB-6014	0.1167
brca_metabric	MB-6016	0.0062
brca_metabric	MB-6017	1.4098
