STUDY_ID	SAMPLE_ID	RASGRF1
brca_metabric	MB-3500	5.406274526
brca_metabric	MB-3502	5.359334366
brca_metabric	MB-3506	5.172469368
brca_metabric	MB-3510	5.213150917
brca_metabric	MB-3525	5.511964056
brca_metabric	MB-3526	5.471680622
brca_metabric	MB-3528	5.314675531
brca_metabric	MB-3530	5.120472755
brca_metabric	MB-3536	5.601472093
brca_metabric	MB-3545	5.423873875
brca_metabric	MB-3548	5.208861889
brca_metabric	MB-3556	4.94332208
brca_metabric	MB-3567	5.689996294
brca_metabric	MB-3576	5.322134768
brca_metabric	MB-3582	5.418304821
brca_metabric	MB-3600	5.225612158
brca_metabric	MB-3606	5.460256993
brca_metabric	MB-3614	5.52434268
brca_metabric	MB-3702	5.280852218
brca_metabric	MB-3706	5.448899048
brca_metabric	MB-3707	5.484670621
brca_metabric	MB-3711	5.312129355
brca_metabric	MB-3748	5.371999788
brca_metabric	MB-3752	5.410917623
brca_metabric	MB-3754	5.219962003
brca_metabric	MB-3781	5.16932678
brca_metabric	MB-3797	5.32012975
brca_metabric	MB-3824	5.44915855
brca_metabric	MB-3838	5.378096907
brca_metabric	MB-3840	5.167810737
brca_metabric	MB-3842	5.580986955
brca_metabric	MB-3850	5.338725327
brca_metabric	MB-3852	5.402479787
brca_metabric	MB-3854	5.339354375
brca_metabric	MB-3865	5.380994999
brca_metabric	MB-3866	5.722974837
brca_metabric	MB-3871	5.327434988
brca_metabric	MB-3874	5.415577157
brca_metabric	MB-3978	5.476104898
brca_metabric	MB-4000	5.258125484
brca_metabric	MB-4001	5.471322415
brca_metabric	MB-4003	5.391917315
brca_metabric	MB-4004	5.471303005
brca_metabric	MB-4005	5.150391492
brca_metabric	MB-4008	5.057819488
brca_metabric	MB-4010	5.154255559
brca_metabric	MB-4011	5.221858452
brca_metabric	MB-4012	5.354025213
brca_metabric	MB-4015	5.211503202
brca_metabric	MB-4017	5.286575994
brca_metabric	MB-4018	5.29920582
brca_metabric	MB-4024	5.111365756
brca_metabric	MB-4033	5.515922374
brca_metabric	MB-4046	5.310010588
brca_metabric	MB-4059	5.230182094
brca_metabric	MB-4079	5.080317995
brca_metabric	MB-4091	5.350566264
brca_metabric	MB-4098	5.002511991
brca_metabric	MB-4119	5.136757548
brca_metabric	MB-4120	5.114948436
brca_metabric	MB-4126	5.50024141
brca_metabric	MB-4127	5.533218025
brca_metabric	MB-4139	5.377296765
brca_metabric	MB-4140	5.144256765
brca_metabric	MB-4141	5.376786593
brca_metabric	MB-4145	5.4079396
brca_metabric	MB-4146	5.725292814
brca_metabric	MB-4148	5.447380308
brca_metabric	MB-4154	5.184592215
brca_metabric	MB-4171	5.230101375
brca_metabric	MB-4173	5.61909186
brca_metabric	MB-4189	5.128693361
brca_metabric	MB-4212	5.366167696
brca_metabric	MB-4213	5.620127933
brca_metabric	MB-4222	5.29371597
brca_metabric	MB-4224	5.555034247
brca_metabric	MB-4230	5.292002431
brca_metabric	MB-4233	5.488633569
brca_metabric	MB-4234	5.284589666
brca_metabric	MB-4235	5.630849172
brca_metabric	MB-4236	5.639135182
brca_metabric	MB-4250	5.405078677
brca_metabric	MB-4254	5.722099004
brca_metabric	MB-4264	5.440492528
brca_metabric	MB-4266	5.151035748
brca_metabric	MB-4270	5.271780285
brca_metabric	MB-4274	5.153634117
brca_metabric	MB-4276	5.29003196
brca_metabric	MB-4278	5.598863982
brca_metabric	MB-4281	5.432062904
brca_metabric	MB-4282	5.155963392
brca_metabric	MB-4283	5.31877943
brca_metabric	MB-4289	5.184026338
brca_metabric	MB-4292	5.205955929
brca_metabric	MB-4293	5.45365448
brca_metabric	MB-4300	5.27496793
brca_metabric	MB-4303	5.026373693
brca_metabric	MB-4306	5.291226982
brca_metabric	MB-4310	5.307349769
brca_metabric	MB-4313	5.464184202
brca_metabric	MB-4317	5.192227417
brca_metabric	MB-4318	5.497126667
brca_metabric	MB-4322	5.307269306
brca_metabric	MB-4323	5.18134483
brca_metabric	MB-4324	5.418540614
brca_metabric	MB-4328	5.221461925
brca_metabric	MB-4329	5.389989683
brca_metabric	MB-4331	5.280103993
brca_metabric	MB-4332	5.241724663
brca_metabric	MB-4333	5.192990118
brca_metabric	MB-4339	5.451427141
brca_metabric	MB-4341	5.32822566
brca_metabric	MB-4342	5.783697246
brca_metabric	MB-4343	5.615022262
brca_metabric	MB-4348	5.335349742
brca_metabric	MB-4350	5.391829504
brca_metabric	MB-4351	5.177932325
brca_metabric	MB-4353	5.428309041
brca_metabric	MB-4354	5.228545043
brca_metabric	MB-4357	5.494316675
brca_metabric	MB-4360	5.610396978
brca_metabric	MB-4362	5.419285146
brca_metabric	MB-4368	5.671854607
brca_metabric	MB-4374	5.037715541
brca_metabric	MB-4375	5.169055309
brca_metabric	MB-4381	6.247622202
brca_metabric	MB-4390	5.300193188
brca_metabric	MB-4395	5.432671971
brca_metabric	MB-4407	5.546628782
brca_metabric	MB-4408	5.284293893
brca_metabric	MB-4416	5.31376846
brca_metabric	MB-4417	5.277937478
brca_metabric	MB-4418	5.300782631
brca_metabric	MB-4421	5.361854778
brca_metabric	MB-4426	5.260467397
brca_metabric	MB-4434	5.171049599
brca_metabric	MB-4442	5.210185414
brca_metabric	MB-4484	5.410670162
brca_metabric	MB-4529	5.268182074
brca_metabric	MB-4548	5.589907329
brca_metabric	MB-4557	5.45915426
brca_metabric	MB-4564	5.386409121
brca_metabric	MB-4578	5.434428308
brca_metabric	MB-4591	5.372618309
brca_metabric	MB-4593	5.375977919
brca_metabric	MB-4598	5.451459236
brca_metabric	MB-4599	5.099407961
brca_metabric	MB-4601	5.460519717
brca_metabric	MB-4602	5.311182215
brca_metabric	MB-4603	5.296954818
brca_metabric	MB-4607	5.516926117
brca_metabric	MB-4616	5.410638869
brca_metabric	MB-4618	5.233259057
brca_metabric	MB-4621	5.005118181
brca_metabric	MB-4622	5.35866246
brca_metabric	MB-4623	5.265197748
brca_metabric	MB-4626	5.395567298
brca_metabric	MB-4627	5.324155892
brca_metabric	MB-4630	5.484695603
brca_metabric	MB-4633	5.281547964
brca_metabric	MB-4634	5.500121529
brca_metabric	MB-4639	5.151644186
brca_metabric	MB-4640	5.757380972
brca_metabric	MB-4641	5.447711419
brca_metabric	MB-4642	5.325664451
brca_metabric	MB-4643	5.371007996
brca_metabric	MB-4644	5.477054813
brca_metabric	MB-4648	5.178950246
brca_metabric	MB-4649	5.269764378
brca_metabric	MB-4651	5.579109086
brca_metabric	MB-4653	4.992150781
brca_metabric	MB-4654	5.169797856
brca_metabric	MB-4655	5.429521228
brca_metabric	MB-4660	5.4113425
brca_metabric	MB-4661	5.124647358
brca_metabric	MB-4663	5.411448433
brca_metabric	MB-4665	5.489177074
brca_metabric	MB-4666	5.302138914
brca_metabric	MB-4667	5.383947624
brca_metabric	MB-4669	5.461572607
brca_metabric	MB-4670	5.241586273
brca_metabric	MB-4671	5.30394798
brca_metabric	MB-4672	5.49101067
brca_metabric	MB-4673	5.451877578
brca_metabric	MB-4674	5.374157324
brca_metabric	MB-4675	5.114459485
brca_metabric	MB-4679	5.533894175
brca_metabric	MB-4681	5.255182553
brca_metabric	MB-4682	5.680520614
brca_metabric	MB-4685	5.429916211
brca_metabric	MB-4686	5.213862677
brca_metabric	MB-4687	5.084888489
brca_metabric	MB-4688	5.44115437
brca_metabric	MB-4691	5.058203733
brca_metabric	MB-4692	5.579951092
brca_metabric	MB-4694	5.125297905
brca_metabric	MB-4695	5.358279336
brca_metabric	MB-4696	5.666060219
brca_metabric	MB-4697	5.585979048
brca_metabric	MB-4698	5.258387877
brca_metabric	MB-4701	5.300456964
brca_metabric	MB-4702	5.391141565
brca_metabric	MB-4704	5.541277367
brca_metabric	MB-4705	5.667818672
brca_metabric	MB-4706	5.316527711
brca_metabric	MB-4707	5.354307654
brca_metabric	MB-4708	5.312132722
brca_metabric	MB-4709	5.469081982
brca_metabric	MB-4710	5.355163415
brca_metabric	MB-4711	5.420587008
brca_metabric	MB-4712	5.259338079
brca_metabric	MB-4714	5.541795417
brca_metabric	MB-4715	5.357848865
brca_metabric	MB-4716	5.402589866
brca_metabric	MB-4717	5.406270956
brca_metabric	MB-4718	5.252039153
brca_metabric	MB-4719	5.075814584
brca_metabric	MB-4721	5.449506145
brca_metabric	MB-4722	5.263563377
brca_metabric	MB-4723	5.42641154
brca_metabric	MB-4724	5.04886768
brca_metabric	MB-4725	5.418270679
brca_metabric	MB-4729	5.25980792
brca_metabric	MB-4730	5.247541508
brca_metabric	MB-4731	5.531425303
brca_metabric	MB-4732	5.199733334
brca_metabric	MB-4733	5.569472529
brca_metabric	MB-4735	5.349925313
brca_metabric	MB-4737	5.468660916
brca_metabric	MB-4738	5.483295991
brca_metabric	MB-4739	5.178187175
brca_metabric	MB-4741	5.102621336
brca_metabric	MB-4742	5.379380522
brca_metabric	MB-4743	5.375182577
brca_metabric	MB-4744	4.966182247
brca_metabric	MB-4745	5.249521508
brca_metabric	MB-4746	5.535834646
brca_metabric	MB-4749	5.516891628
brca_metabric	MB-4750	5.444327009
brca_metabric	MB-4752	5.142539044
brca_metabric	MB-4757	5.365392944
brca_metabric	MB-4758	5.416314705
brca_metabric	MB-4760	5.348593586
brca_metabric	MB-4762	5.342747911
brca_metabric	MB-4763	5.491137145
brca_metabric	MB-4764	5.16977942
brca_metabric	MB-4767	5.534391015
brca_metabric	MB-4769	5.262231425
brca_metabric	MB-4770	5.42754494
brca_metabric	MB-4771	5.497405335
brca_metabric	MB-4778	5.643446415
brca_metabric	MB-4779	5.360171465
brca_metabric	MB-4782	5.411612557
brca_metabric	MB-4784	5.909726766
brca_metabric	MB-4785	5.297937824
brca_metabric	MB-4787	5.613829367
brca_metabric	MB-4790	5.379101956
brca_metabric	MB-4791	5.436290781
brca_metabric	MB-4792	5.40977351
brca_metabric	MB-4793	5.584151227
brca_metabric	MB-4794	5.126747691
brca_metabric	MB-4796	5.202937837
brca_metabric	MB-4797	5.138112276
brca_metabric	MB-4798	5.460978222
brca_metabric	MB-4800	5.326918381
brca_metabric	MB-4801	5.408870849
brca_metabric	MB-4802	5.968162251
brca_metabric	MB-4805	5.40796812
brca_metabric	MB-4806	5.461195552
brca_metabric	MB-4809	5.393349841
brca_metabric	MB-4814	5.29920582
brca_metabric	MB-4818	5.098653322
brca_metabric	MB-4820	5.090655305
brca_metabric	MB-4822	5.297004857
brca_metabric	MB-4825	5.635990433
brca_metabric	MB-4827	5.53902006
brca_metabric	MB-4828	5.289306731
brca_metabric	MB-4829	5.482199596
brca_metabric	MB-4832	5.383252779
brca_metabric	MB-4834	5.41258735
brca_metabric	MB-4836	5.389923504
brca_metabric	MB-4838	5.395430287
brca_metabric	MB-4839	5.423429439
brca_metabric	MB-4843	5.37288993
brca_metabric	MB-4845	5.271391207
brca_metabric	MB-4846	5.265067846
brca_metabric	MB-4849	5.336412735
brca_metabric	MB-4851	5.049274924
brca_metabric	MB-4853	5.10438912
brca_metabric	MB-4855	5.296572308
brca_metabric	MB-4858	6.012947751
brca_metabric	MB-4859	5.502019418
brca_metabric	MB-4860	5.408236296
brca_metabric	MB-4862	5.153337989
brca_metabric	MB-4865	5.461572607
brca_metabric	MB-4866	5.233571475
brca_metabric	MB-4867	5.424642763
brca_metabric	MB-4869	5.536182806
brca_metabric	MB-4870	5.446140494
brca_metabric	MB-4871	5.390533805
brca_metabric	MB-4872	5.47820604
brca_metabric	MB-4873	5.50264878
brca_metabric	MB-4876	5.291567696
brca_metabric	MB-4878	5.451903727
brca_metabric	MB-4879	5.555606026
brca_metabric	MB-4880	5.494953376
brca_metabric	MB-4881	5.434630107
brca_metabric	MB-4882	5.36469112
brca_metabric	MB-4883	5.382436612
brca_metabric	MB-4886	5.645086295
brca_metabric	MB-4887	5.565153031
brca_metabric	MB-4888	5.611791747
brca_metabric	MB-4893	5.607541328
brca_metabric	MB-4894	5.543930806
brca_metabric	MB-4896	5.542969754
brca_metabric	MB-4897	5.596582967
brca_metabric	MB-4898	5.34678659
brca_metabric	MB-4899	5.347031883
brca_metabric	MB-4900	5.539625426
brca_metabric	MB-4904	5.517170682
brca_metabric	MB-4906	5.376466054
brca_metabric	MB-4908	5.540850123
brca_metabric	MB-4911	5.654938525
brca_metabric	MB-4912	5.465327281
brca_metabric	MB-4925	5.308567141
brca_metabric	MB-4928	5.655808396
brca_metabric	MB-4929	6.585430354
brca_metabric	MB-4930	5.284108351
brca_metabric	MB-4931	5.16916599
brca_metabric	MB-4933	5.279760475
brca_metabric	MB-4934	5.448280375
brca_metabric	MB-4935	5.588496648
brca_metabric	MB-4937	5.509230577
brca_metabric	MB-4938	5.26829475
brca_metabric	MB-4941	5.541334685
brca_metabric	MB-4942	5.447546842
brca_metabric	MB-4944	5.382327479
brca_metabric	MB-4945	5.413384381
brca_metabric	MB-4949	5.389791515
brca_metabric	MB-4950	5.192940641
brca_metabric	MB-4952	5.860715033
brca_metabric	MB-4956	5.313418703
brca_metabric	MB-4957	5.240039949
brca_metabric	MB-4959	5.180637104
brca_metabric	MB-4961	5.215046811
brca_metabric	MB-4962	5.243029899
brca_metabric	MB-4965	5.289598203
brca_metabric	MB-4966	5.438571863
brca_metabric	MB-4967	5.357763585
brca_metabric	MB-4968	5.260632974
brca_metabric	MB-4969	5.438471034
brca_metabric	MB-4970	5.217202755
brca_metabric	MB-4974	5.679728383
brca_metabric	MB-4976	5.311982961
brca_metabric	MB-4977	5.267344583
brca_metabric	MB-4978	5.436682048
brca_metabric	MB-4981	5.339927152
brca_metabric	MB-4982	5.382948828
brca_metabric	MB-4986	5.459320959
brca_metabric	MB-4987	5.224183412
brca_metabric	MB-4991	5.323085246
brca_metabric	MB-4992	5.461896648
brca_metabric	MB-4993	5.452373458
brca_metabric	MB-4994	5.214672202
brca_metabric	MB-4996	5.398224697
brca_metabric	MB-4998	5.545318863
brca_metabric	MB-4999	5.454346134
brca_metabric	MB-5001	5.30281592
brca_metabric	MB-5004	5.315926145
brca_metabric	MB-5008	5.656486419
brca_metabric	MB-5011	5.48408362
brca_metabric	MB-5013	5.315085688
brca_metabric	MB-5014	5.434770079
brca_metabric	MB-5015	5.431574486
brca_metabric	MB-5017	5.312930903
brca_metabric	MB-5018	5.506274888
brca_metabric	MB-5019	5.590356451
brca_metabric	MB-5020	5.152120338
brca_metabric	MB-5027	5.258258086
brca_metabric	MB-5033	5.573564641
brca_metabric	MB-5035	5.282364068
brca_metabric	MB-5039	5.300531849
brca_metabric	MB-5040	5.372244623
brca_metabric	MB-5041	5.157006162
brca_metabric	MB-5043	5.202862172
brca_metabric	MB-5044	5.23206376
brca_metabric	MB-5045	5.522855466
brca_metabric	MB-5048	5.337133069
brca_metabric	MB-5049	5.303456135
brca_metabric	MB-5050	5.54168215
brca_metabric	MB-5052	5.605139998
brca_metabric	MB-5053	5.059699696
brca_metabric	MB-5054	5.547176404
brca_metabric	MB-5057	5.221325753
brca_metabric	MB-5058	5.153888024
brca_metabric	MB-5059	5.317929033
brca_metabric	MB-5060	5.375906551
brca_metabric	MB-5061	5.417048256
brca_metabric	MB-5062	5.4749985
brca_metabric	MB-5063	5.267495296
brca_metabric	MB-5064	5.663621526
brca_metabric	MB-5065	5.367647728
brca_metabric	MB-5066	5.481733414
brca_metabric	MB-5068	5.25617386
brca_metabric	MB-5070	5.538502612
brca_metabric	MB-5072	5.929010429
brca_metabric	MB-5073	5.31142338
brca_metabric	MB-5074	5.191793573
brca_metabric	MB-5078	5.450287635
brca_metabric	MB-5079	5.610520486
brca_metabric	MB-5081	5.294358646
brca_metabric	MB-5084	5.70257102
brca_metabric	MB-5086	5.299815206
brca_metabric	MB-5088	5.577204065
brca_metabric	MB-5092	5.122551749
brca_metabric	MB-5093	5.174900408
brca_metabric	MB-5097	5.520776518
brca_metabric	MB-5098	5.226772436
brca_metabric	MB-5100	5.160975124
brca_metabric	MB-5101	5.468654563
brca_metabric	MB-5102	5.260314661
brca_metabric	MB-5105	5.405641135
brca_metabric	MB-5107	5.516078068
brca_metabric	MB-5110	5.998459325
brca_metabric	MB-5113	5.376384924
brca_metabric	MB-5114	5.393061065
brca_metabric	MB-5115	5.78572018
brca_metabric	MB-5116	5.236520019
brca_metabric	MB-5117	5.191648413
brca_metabric	MB-5118	5.545022229
brca_metabric	MB-5119	5.732438076
brca_metabric	MB-5120	5.473548746
brca_metabric	MB-5121	5.35502267
brca_metabric	MB-5122	5.319970751
brca_metabric	MB-5123	5.426123212
brca_metabric	MB-5124	5.399955642
brca_metabric	MB-5126	5.547739479
brca_metabric	MB-5127	5.626339472
brca_metabric	MB-5130	5.224762884
brca_metabric	MB-5134	5.255182553
brca_metabric	MB-5135	5.155718746
brca_metabric	MB-5138	5.511664697
brca_metabric	MB-5139	5.145612829
brca_metabric	MB-5143	5.230055743
brca_metabric	MB-5144	5.352182695
brca_metabric	MB-5145	5.256698897
brca_metabric	MB-5147	4.983964167
brca_metabric	MB-5148	5.714190665
brca_metabric	MB-5150	5.521258318
brca_metabric	MB-5152	5.536329895
brca_metabric	MB-5154	5.512777459
brca_metabric	MB-5155	5.340825842
brca_metabric	MB-5157	5.765264485
brca_metabric	MB-5160	5.194478822
brca_metabric	MB-5161	5.562748429
brca_metabric	MB-5162	5.551198195
brca_metabric	MB-5163	5.208395122
brca_metabric	MB-5164	5.7410981
brca_metabric	MB-5166	6.155301959
brca_metabric	MB-5167	5.428540873
brca_metabric	MB-5169	5.256059015
brca_metabric	MB-5171	5.418744851
brca_metabric	MB-5172	5.352360756
brca_metabric	MB-5173	5.513218662
brca_metabric	MB-5174	5.278952823
brca_metabric	MB-5175	5.532377772
brca_metabric	MB-5176	5.146473512
brca_metabric	MB-5177	5.24055903
brca_metabric	MB-5178	5.400666399
brca_metabric	MB-5179	5.489917115
brca_metabric	MB-5182	5.226015483
brca_metabric	MB-5183	5.453193248
brca_metabric	MB-5184	5.566093358
brca_metabric	MB-5185	5.414809689
brca_metabric	MB-5186	5.216603
brca_metabric	MB-5188	5.736044819
brca_metabric	MB-5189	5.288575096
brca_metabric	MB-5190	5.453076064
brca_metabric	MB-5191	5.232163341
brca_metabric	MB-5193	5.481516321
brca_metabric	MB-5195	5.693210908
brca_metabric	MB-5196	5.469954684
brca_metabric	MB-5197	5.442027978
brca_metabric	MB-5199	5.419453575
brca_metabric	MB-5200	5.051218127
brca_metabric	MB-5201	5.189146745
brca_metabric	MB-5204	5.338538128
brca_metabric	MB-5205	5.378405374
brca_metabric	MB-5206	5.472604082
brca_metabric	MB-5208	5.120648714
brca_metabric	MB-5209	5.501273933
brca_metabric	MB-5211	5.320948446
brca_metabric	MB-5212	5.05471251
brca_metabric	MB-5213	5.609716548
brca_metabric	MB-5214	5.42535569
brca_metabric	MB-5215	5.46363504
brca_metabric	MB-5218	5.243671683
brca_metabric	MB-5221	5.386586702
brca_metabric	MB-5222	5.254894375
brca_metabric	MB-5223	5.30786832
brca_metabric	MB-5224	5.346520085
brca_metabric	MB-5225	5.347389731
brca_metabric	MB-5226	5.373288593
brca_metabric	MB-5227	5.405317908
brca_metabric	MB-5228	5.28378757
brca_metabric	MB-5229	5.415385183
brca_metabric	MB-5230	5.11408693
brca_metabric	MB-5231	5.451325468
brca_metabric	MB-5232	5.788283372
brca_metabric	MB-5233	5.357094897
brca_metabric	MB-5235	5.454741141
brca_metabric	MB-5236	5.877253878
brca_metabric	MB-5238	5.312017562
brca_metabric	MB-5239	5.206258943
brca_metabric	MB-5240	5.359070939
brca_metabric	MB-5243	5.351553652
brca_metabric	MB-5244	5.406106828
brca_metabric	MB-5251	5.749743128
brca_metabric	MB-5253	5.742954878
brca_metabric	MB-5256	5.270329722
brca_metabric	MB-5258	6.062083501
brca_metabric	MB-5259	5.256903079
brca_metabric	MB-5260	5.473364221
brca_metabric	MB-5261	5.305579385
brca_metabric	MB-5264	5.423305363
brca_metabric	MB-5266	5.483725634
brca_metabric	MB-5267	5.459467983
brca_metabric	MB-5268	5.131427516
brca_metabric	MB-5270	5.429642698
brca_metabric	MB-5271	5.376654884
brca_metabric	MB-5272	5.582268593
brca_metabric	MB-5273	5.443045238
brca_metabric	MB-5275	5.526701486
brca_metabric	MB-5277	5.366342431
brca_metabric	MB-5278	5.755675816
brca_metabric	MB-5279	5.475357301
brca_metabric	MB-5280	5.469991315
brca_metabric	MB-5281	5.424880257
brca_metabric	MB-5284	5.260403097
brca_metabric	MB-5287	5.169501705
brca_metabric	MB-5288	5.288002218
brca_metabric	MB-5290	5.375400462
brca_metabric	MB-5291	5.339281965
brca_metabric	MB-5292	5.360649497
brca_metabric	MB-5293	5.143747059
brca_metabric	MB-5294	5.487717801
brca_metabric	MB-5295	5.501327011
brca_metabric	MB-5296	5.648974908
brca_metabric	MB-5298	6.022150304
brca_metabric	MB-5299	5.296010995
brca_metabric	MB-5300	5.336511071
brca_metabric	MB-5305	5.461635318
brca_metabric	MB-5306	5.200718926
brca_metabric	MB-5308	5.206183735
brca_metabric	MB-5310	5.34498643
brca_metabric	MB-5311	5.292262929
brca_metabric	MB-5312	5.476690278
brca_metabric	MB-5313	5.725097777
brca_metabric	MB-5315	5.944953601
brca_metabric	MB-5317	5.163221183
brca_metabric	MB-5318	5.633767976
brca_metabric	MB-5322	5.221858452
brca_metabric	MB-5323	5.256530813
brca_metabric	MB-5324	5.32904932
brca_metabric	MB-5326	5.342890894
brca_metabric	MB-5327	5.464183802
brca_metabric	MB-5328	5.401369808
brca_metabric	MB-5329	5.821982856
brca_metabric	MB-5330	5.292573781
brca_metabric	MB-5331	5.231113391
brca_metabric	MB-5332	5.414022657
brca_metabric	MB-5334	5.642035174
brca_metabric	MB-5335	5.409163471
brca_metabric	MB-5338	5.485588336
brca_metabric	MB-5339	5.269552914
brca_metabric	MB-5341	5.321575967
brca_metabric	MB-5345	5.259739162
brca_metabric	MB-5346	5.037715541
brca_metabric	MB-5347	5.609445097
brca_metabric	MB-5348	5.189376287
brca_metabric	MB-5350	5.170811422
brca_metabric	MB-5351	5.619370847
brca_metabric	MB-5358	5.530093414
brca_metabric	MB-5360	5.220097539
brca_metabric	MB-5361	5.63920315
brca_metabric	MB-5364	5.166195595
brca_metabric	MB-5365	5.228176524
brca_metabric	MB-5366	5.324128142
brca_metabric	MB-5368	5.109568171
brca_metabric	MB-5369	5.258069339
brca_metabric	MB-5370	5.569619516
brca_metabric	MB-5373	5.548194484
brca_metabric	MB-5377	5.22966799
brca_metabric	MB-5378	5.558935668
brca_metabric	MB-5381	5.54850012
brca_metabric	MB-5382	5.335222727
brca_metabric	MB-5383	5.248701888
brca_metabric	MB-5384	5.399028656
brca_metabric	MB-5386	5.148734242
brca_metabric	MB-5388	5.293217577
brca_metabric	MB-5389	5.667244588
brca_metabric	MB-5390	5.135631169
brca_metabric	MB-5392	5.688640811
brca_metabric	MB-5393	5.233531591
brca_metabric	MB-5395	5.715136012
brca_metabric	MB-5396	5.298086096
brca_metabric	MB-5397	5.275232642
brca_metabric	MB-5398	5.434307686
brca_metabric	MB-5399	5.160302103
brca_metabric	MB-5401	5.547354092
brca_metabric	MB-5402	5.162364207
brca_metabric	MB-5403	5.554679297
brca_metabric	MB-5404	5.586078937
brca_metabric	MB-5405	5.553962754
brca_metabric	MB-5406	5.39274023
brca_metabric	MB-5407	5.507257048
brca_metabric	MB-5408	5.449048979
brca_metabric	MB-5409	5.403267378
brca_metabric	MB-5410	5.694068449
brca_metabric	MB-5411	5.972006452
brca_metabric	MB-5412	5.174242278
brca_metabric	MB-5414	5.414676196
brca_metabric	MB-5417	5.294326564
brca_metabric	MB-5418	5.363525301
brca_metabric	MB-5420	5.287536127
brca_metabric	MB-5421	5.363596226
brca_metabric	MB-5422	5.539139712
brca_metabric	MB-5424	5.202610529
brca_metabric	MB-5425	5.347141907
brca_metabric	MB-5426	5.420180993
brca_metabric	MB-5427	5.488237294
brca_metabric	MB-5428	5.302480197
brca_metabric	MB-5429	5.284396105
brca_metabric	MB-5431	5.239984476
brca_metabric	MB-5432	5.504923471
brca_metabric	MB-5433	5.412371109
brca_metabric	MB-5434	5.31065493
brca_metabric	MB-5435	5.486176811
brca_metabric	MB-5440	5.574028488
brca_metabric	MB-5441	5.592310137
brca_metabric	MB-5442	5.336115313
brca_metabric	MB-5444	5.437498184
brca_metabric	MB-5446	6.016369123
brca_metabric	MB-5447	4.923652537
brca_metabric	MB-5450	5.490782207
brca_metabric	MB-5451	5.504243855
brca_metabric	MB-5452	5.459571356
brca_metabric	MB-5453	5.396538784
brca_metabric	MB-5454	5.490164836
brca_metabric	MB-5455	5.34071835
brca_metabric	MB-5457	5.280749983
brca_metabric	MB-5458	5.300403841
brca_metabric	MB-5459	5.405607059
brca_metabric	MB-5463	5.075538948
brca_metabric	MB-5464	5.470856555
brca_metabric	MB-5465	5.252003569
brca_metabric	MB-5468	5.656502408
brca_metabric	MB-5470	5.513624962
brca_metabric	MB-5471	5.667818672
brca_metabric	MB-5472	5.423282496
brca_metabric	MB-5473	5.62569347
brca_metabric	MB-5474	5.559386685
brca_metabric	MB-5475	5.344567726
brca_metabric	MB-5477	5.446079135
brca_metabric	MB-5478	5.512876674
brca_metabric	MB-5481	5.369437171
brca_metabric	MB-5482	5.313060481
brca_metabric	MB-5483	5.511360465
brca_metabric	MB-5484	5.123784639
brca_metabric	MB-5485	5.189397232
brca_metabric	MB-5486	5.607161935
brca_metabric	MB-5489	5.28862929
brca_metabric	MB-5490	5.480557174
brca_metabric	MB-5491	5.181621604
brca_metabric	MB-5492	5.346432077
brca_metabric	MB-5493	5.537525494
brca_metabric	MB-5495	5.564283136
brca_metabric	MB-5497	5.417078608
brca_metabric	MB-5498	5.297137183
brca_metabric	MB-5499	5.416323779
brca_metabric	MB-5502	5.377092075
brca_metabric	MB-5505	5.393899369
brca_metabric	MB-5510	5.363320811
brca_metabric	MB-5511	5.339845798
brca_metabric	MB-5513	5.604511357
brca_metabric	MB-5514	5.086263793
brca_metabric	MB-5518	5.280312504
brca_metabric	MB-5519	5.340666569
brca_metabric	MB-5520	5.651124784
brca_metabric	MB-5521	5.742470942
brca_metabric	MB-5525	5.488777591
brca_metabric	MB-5526	5.633903938
brca_metabric	MB-5527	5.477626546
brca_metabric	MB-5529	5.882917272
brca_metabric	MB-5530	5.294227624
brca_metabric	MB-5531	5.763363972
brca_metabric	MB-5532	5.354970404
brca_metabric	MB-5533	5.403779827
brca_metabric	MB-5534	5.483362617
brca_metabric	MB-5535	5.544369502
brca_metabric	MB-5540	5.291430671
brca_metabric	MB-5541	5.523969105
brca_metabric	MB-5543	5.550131366
brca_metabric	MB-5547	5.7352112
brca_metabric	MB-5548	5.420312029
brca_metabric	MB-5549	5.541598903
brca_metabric	MB-5550	5.378372759
brca_metabric	MB-5551	5.400135529
brca_metabric	MB-5552	5.317460719
brca_metabric	MB-5553	5.604041739
brca_metabric	MB-5554	5.46368969
brca_metabric	MB-5556	5.568726188
brca_metabric	MB-5558	5.371422379
brca_metabric	MB-5559	5.83409919
brca_metabric	MB-5560	5.543875049
brca_metabric	MB-5562	5.466010989
brca_metabric	MB-5563	5.240960525
brca_metabric	MB-5565	5.124147358
brca_metabric	MB-5566	5.485482781
brca_metabric	MB-5567	5.372306977
brca_metabric	MB-5571	5.353042037
brca_metabric	MB-5572	5.408700302
brca_metabric	MB-5575	5.336564443
brca_metabric	MB-5576	5.425414309
brca_metabric	MB-5577	5.754259888
brca_metabric	MB-5579	5.437336422
brca_metabric	MB-5580	5.356870378
brca_metabric	MB-5582	5.435743694
brca_metabric	MB-5583	5.224307702
brca_metabric	MB-5584	5.103480649
brca_metabric	MB-5588	5.494762129
brca_metabric	MB-5589	5.440026975
brca_metabric	MB-5590	5.496367411
brca_metabric	MB-5591	5.446980234
brca_metabric	MB-5592	5.577704566
