STUDY_ID	SAMPLE_ID	RASGRF1
brca_metabric	MB-3582	0.1749
brca_metabric	MB-3600	-0.8806
brca_metabric	MB-3606	0.4005
brca_metabric	MB-3614	0.7423
brca_metabric	MB-3702	-0.5748
brca_metabric	MB-3706	0.3395
brca_metabric	MB-3707	0.5311
brca_metabric	MB-3711	-0.4027
brca_metabric	MB-3748	-0.0759
brca_metabric	MB-3752	0.135
brca_metabric	MB-3754	-0.9121
brca_metabric	MB-3781	-1.1951
brca_metabric	MB-3797	-0.3589
brca_metabric	MB-3824	0.3409
brca_metabric	MB-3838	-0.0427
brca_metabric	MB-3840	-1.2036
brca_metabric	MB-3842	1.0416
brca_metabric	MB-3850	-0.2572
brca_metabric	MB-3852	0.0894
brca_metabric	MB-3854	-0.2537
brca_metabric	MB-3865	-0.027
brca_metabric	MB-3866	1.7807
brca_metabric	MB-3871	-0.3189
brca_metabric	MB-3874	0.1601
brca_metabric	MB-3978	0.4853
brca_metabric	MB-4000	-0.7003
brca_metabric	MB-4001	0.4597
brca_metabric	MB-4003	0.0322
brca_metabric	MB-4004	0.4596
brca_metabric	MB-4005	-1.3016
brca_metabric	MB-4008	-1.8267
brca_metabric	MB-4010	-1.2798
brca_metabric	MB-4011	-0.9015
brca_metabric	MB-4012	-0.1737
brca_metabric	MB-4015	-0.9592
brca_metabric	MB-4017	-0.5432
brca_metabric	MB-4018	-0.4737
brca_metabric	MB-4024	-1.522
brca_metabric	MB-4033	0.6975
brca_metabric	MB-4046	-0.4144
brca_metabric	MB-4059	-0.8552
brca_metabric	MB-4079	-1.6983
brca_metabric	MB-4091	-0.1925
brca_metabric	MB-4098	-2.1443
brca_metabric	MB-4119	-1.3784
brca_metabric	MB-4120	-1.5017
brca_metabric	MB-4126	0.6141
brca_metabric	MB-4127	0.7893
brca_metabric	MB-4139	-0.0471
brca_metabric	MB-4140	-1.3361
brca_metabric	MB-4141	-0.0499
brca_metabric	MB-4145	0.1189
brca_metabric	MB-4146	1.7927
brca_metabric	MB-4148	0.3314
brca_metabric	MB-4154	-1.1095
brca_metabric	MB-4171	-0.8557
brca_metabric	MB-4173	1.2415
brca_metabric	MB-4189	-1.4239
brca_metabric	MB-4212	-0.1076
brca_metabric	MB-4213	1.2469
brca_metabric	MB-4222	-0.5039
brca_metabric	MB-4224	0.9048
brca_metabric	MB-4230	-0.5133
brca_metabric	MB-4233	0.5522
brca_metabric	MB-4234	-0.5542
brca_metabric	MB-4235	1.303
brca_metabric	MB-4236	1.3462
brca_metabric	MB-4250	0.1034
brca_metabric	MB-4254	1.7762
brca_metabric	MB-4264	0.2944
brca_metabric	MB-4266	-1.2979
brca_metabric	MB-4270	-0.6248
brca_metabric	MB-4274	-1.2833
brca_metabric	MB-4276	-0.5242
brca_metabric	MB-4278	1.1355
brca_metabric	MB-4281	0.249
brca_metabric	MB-4282	-1.2702
brca_metabric	MB-4283	-0.3663
brca_metabric	MB-4289	-1.1127
brca_metabric	MB-4292	-0.9901
brca_metabric	MB-4293	0.365
brca_metabric	MB-4300	-0.6072
brca_metabric	MB-4303	-2.0069
brca_metabric	MB-4306	-0.5176
brca_metabric	MB-4310	-0.429
brca_metabric	MB-4313	0.4215
brca_metabric	MB-4317	-1.0668
brca_metabric	MB-4318	0.5975
brca_metabric	MB-4322	-0.4294
brca_metabric	MB-4323	-1.1277
brca_metabric	MB-4324	0.1761
brca_metabric	MB-4328	-0.9037
brca_metabric	MB-4329	0.0218
brca_metabric	MB-4331	-0.5789
brca_metabric	MB-4332	-0.7911
brca_metabric	MB-4333	-1.0626
brca_metabric	MB-4339	0.3531
brca_metabric	MB-4341	-0.3146
brca_metabric	MB-4342	2.0921
brca_metabric	MB-4343	1.2202
brca_metabric	MB-4348	-0.2756
brca_metabric	MB-4350	0.0317
brca_metabric	MB-4351	-1.1469
brca_metabric	MB-4353	0.2288
brca_metabric	MB-4354	-0.8643
brca_metabric	MB-4357	0.5825
brca_metabric	MB-4360	1.196
brca_metabric	MB-4362	0.1801
brca_metabric	MB-4368	1.5164
brca_metabric	MB-4374	-1.9418
brca_metabric	MB-4375	-1.1966
brca_metabric	MB-4381	4.3827
brca_metabric	MB-4390	-0.4683
brca_metabric	MB-4395	0.2523
brca_metabric	MB-4407	0.8603
brca_metabric	MB-4408	-0.5558
brca_metabric	MB-4416	-0.3938
brca_metabric	MB-4417	-0.5908
brca_metabric	MB-4418	-0.465
brca_metabric	MB-4421	-0.131
brca_metabric	MB-4426	-0.6873
brca_metabric	MB-4434	-1.1855
brca_metabric	MB-4442	-0.9665
brca_metabric	MB-4484	0.1336
brca_metabric	MB-4529	-0.6447
brca_metabric	MB-4548	1.0885
brca_metabric	MB-4557	0.3945
brca_metabric	MB-4564	0.0024
brca_metabric	MB-4578	0.2617
brca_metabric	MB-4591	-0.0725
brca_metabric	MB-4593	-0.0543
brca_metabric	MB-4598	0.3533
brca_metabric	MB-4599	-1.5898
brca_metabric	MB-4601	0.4019
brca_metabric	MB-4602	-0.4079
brca_metabric	MB-4603	-0.4861
brca_metabric	MB-4607	0.7029
brca_metabric	MB-4616	0.1335
brca_metabric	MB-4618	-0.8381
brca_metabric	MB-4621	-2.1293
brca_metabric	MB-4622	-0.1484
brca_metabric	MB-4623	-0.6612
brca_metabric	MB-4626	0.052
brca_metabric	MB-4627	-0.3368
brca_metabric	MB-4630	0.5312
brca_metabric	MB-4633	-0.5709
brca_metabric	MB-4634	0.6135
brca_metabric	MB-4639	-1.2945
brca_metabric	MB-4640	1.9575
brca_metabric	MB-4641	0.3331
brca_metabric	MB-4642	-0.3286
brca_metabric	MB-4643	-0.0813
brca_metabric	MB-4644	0.4904
brca_metabric	MB-4648	-1.1411
brca_metabric	MB-4649	-0.6359
brca_metabric	MB-4651	1.0317
brca_metabric	MB-4653	-2.2041
brca_metabric	MB-4654	-1.1925
brca_metabric	MB-4655	0.2353
brca_metabric	MB-4660	0.1373
brca_metabric	MB-4661	-1.4468
brca_metabric	MB-4663	0.1378
brca_metabric	MB-4665	0.5551
brca_metabric	MB-4666	-0.4576
brca_metabric	MB-4667	-0.011
brca_metabric	MB-4669	0.4075
brca_metabric	MB-4670	-0.7919
brca_metabric	MB-4671	-0.4477
brca_metabric	MB-4672	0.5649
brca_metabric	MB-4673	0.3555
brca_metabric	MB-4674	-0.0641
brca_metabric	MB-4675	-1.5044
brca_metabric	MB-4679	0.7929
brca_metabric	MB-4681	-0.7166
brca_metabric	MB-4682	1.5614
brca_metabric	MB-4685	0.2374
brca_metabric	MB-4686	-0.946
brca_metabric	MB-4687	-1.6723
brca_metabric	MB-4688	0.2979
brca_metabric	MB-4691	-1.8245
brca_metabric	MB-4692	1.0361
brca_metabric	MB-4694	-1.4431
brca_metabric	MB-4695	-0.1505
brca_metabric	MB-4696	1.4863
brca_metabric	MB-4697	1.0678
brca_metabric	MB-4698	-0.6988
brca_metabric	MB-4701	-0.4668
brca_metabric	MB-4702	0.028
brca_metabric	MB-4704	0.832
brca_metabric	MB-4705	1.4955
brca_metabric	MB-4706	-0.3786
brca_metabric	MB-4707	-0.1721
brca_metabric	MB-4708	-0.4027
brca_metabric	MB-4709	0.4477
brca_metabric	MB-4710	-0.1675
brca_metabric	MB-4711	0.1872
brca_metabric	MB-4712	-0.6936
brca_metabric	MB-4714	0.8348
brca_metabric	MB-4715	-0.1528
brca_metabric	MB-4716	0.09
brca_metabric	MB-4717	0.1099
brca_metabric	MB-4718	-0.734
brca_metabric	MB-4719	-1.724
brca_metabric	MB-4721	0.3428
brca_metabric	MB-4722	-0.6702
brca_metabric	MB-4723	0.2186
brca_metabric	MB-4724	-1.8779
brca_metabric	MB-4725	0.1747
brca_metabric	MB-4729	-0.691
brca_metabric	MB-4730	-0.7589
brca_metabric	MB-4731	0.7798
brca_metabric	MB-4732	-1.0249
brca_metabric	MB-4733	0.9809
brca_metabric	MB-4735	-0.196
brca_metabric	MB-4737	0.4455
brca_metabric	MB-4738	0.5237
brca_metabric	MB-4739	-1.1454
brca_metabric	MB-4741	-1.5716
brca_metabric	MB-4742	-0.0358
brca_metabric	MB-4743	-0.0586
brca_metabric	MB-4744	-2.3545
brca_metabric	MB-4745	-0.7479
brca_metabric	MB-4746	0.8032
brca_metabric	MB-4749	0.7027
brca_metabric	MB-4750	0.315
brca_metabric	MB-4752	-1.3458
brca_metabric	MB-4757	-0.1118
brca_metabric	MB-4758	0.1641
brca_metabric	MB-4760	-0.2033
brca_metabric	MB-4762	-0.2352
brca_metabric	MB-4763	0.5656
brca_metabric	MB-4764	-1.1926
brca_metabric	MB-4767	0.7955
brca_metabric	MB-4769	-0.6776
brca_metabric	MB-4770	0.2247
brca_metabric	MB-4771	0.599
brca_metabric	MB-4778	1.3687
brca_metabric	MB-4779	-0.1402
brca_metabric	MB-4782	0.1387
brca_metabric	MB-4784	2.7295
brca_metabric	MB-4785	-0.4807
brca_metabric	MB-4787	1.214
brca_metabric	MB-4790	-0.0373
brca_metabric	MB-4791	0.2718
brca_metabric	MB-4792	0.1288
brca_metabric	MB-4793	1.0582
brca_metabric	MB-4794	-1.4349
brca_metabric	MB-4796	-1.007
brca_metabric	MB-4797	-1.3708
brca_metabric	MB-4798	0.4043
brca_metabric	MB-4800	-0.3217
brca_metabric	MB-4801	0.1239
brca_metabric	MB-4802	3.0211
brca_metabric	MB-4805	0.119
brca_metabric	MB-4806	0.4055
brca_metabric	MB-4809	0.04
brca_metabric	MB-4814	-0.4737
brca_metabric	MB-4818	-1.5941
brca_metabric	MB-4820	-1.6395
brca_metabric	MB-4822	-0.4858
brca_metabric	MB-4825	1.3298
brca_metabric	MB-4827	0.8201
brca_metabric	MB-4828	-0.5282
brca_metabric	MB-4829	0.5179
brca_metabric	MB-4832	-0.0148
brca_metabric	MB-4834	0.144
brca_metabric	MB-4836	0.0214
brca_metabric	MB-4838	0.0512
brca_metabric	MB-4839	0.2025
brca_metabric	MB-4843	-0.071
brca_metabric	MB-4845	-0.6269
brca_metabric	MB-4846	-0.6619
brca_metabric	MB-4849	-0.2698
brca_metabric	MB-4851	-1.8756
brca_metabric	MB-4853	-1.5615
brca_metabric	MB-4855	-0.4882
brca_metabric	MB-4858	3.2429
brca_metabric	MB-4859	0.6236
brca_metabric	MB-4860	0.1205
brca_metabric	MB-4862	-1.285
brca_metabric	MB-4865	0.4075
brca_metabric	MB-4866	-0.8364
brca_metabric	MB-4867	0.209
brca_metabric	MB-4869	0.805
brca_metabric	MB-4870	0.3247
brca_metabric	MB-4871	0.0247
brca_metabric	MB-4872	0.4965
brca_metabric	MB-4873	0.6269
brca_metabric	MB-4876	-0.5157
brca_metabric	MB-4878	0.3557
brca_metabric	MB-4879	0.9078
brca_metabric	MB-4880	0.5859
brca_metabric	MB-4881	0.2628
brca_metabric	MB-4882	-0.1156
brca_metabric	MB-4883	-0.0192
brca_metabric	MB-4886	1.3772
brca_metabric	MB-4887	0.9582
brca_metabric	MB-4888	1.2033
brca_metabric	MB-4893	1.181
brca_metabric	MB-4894	0.8461
brca_metabric	MB-4896	0.841
brca_metabric	MB-4897	1.1235
brca_metabric	MB-4898	-0.2131
brca_metabric	MB-4899	-0.2118
brca_metabric	MB-4900	0.8233
brca_metabric	MB-4904	0.7042
brca_metabric	MB-4906	-0.0516
brca_metabric	MB-4908	0.8298
brca_metabric	MB-4911	1.4285
brca_metabric	MB-4912	0.4276
brca_metabric	MB-4925	-0.4223
brca_metabric	MB-4928	1.433
brca_metabric	MB-4929	5.9601
brca_metabric	MB-4930	-0.5568
brca_metabric	MB-4931	-1.196
brca_metabric	MB-4933	-0.5808
brca_metabric	MB-4934	0.3362
brca_metabric	MB-4935	1.0811
brca_metabric	MB-4937	0.662
brca_metabric	MB-4938	-0.644
brca_metabric	MB-4941	0.8323
brca_metabric	MB-4942	0.3323
brca_metabric	MB-4944	-0.0198
brca_metabric	MB-4945	0.1483
brca_metabric	MB-4949	0.0207
brca_metabric	MB-4950	-1.0628
brca_metabric	MB-4952	2.483
brca_metabric	MB-4956	-0.3957
brca_metabric	MB-4957	-0.8005
brca_metabric	MB-4959	-1.1317
brca_metabric	MB-4961	-0.9395
brca_metabric	MB-4962	-0.7839
brca_metabric	MB-4965	-0.5266
brca_metabric	MB-4966	0.284
brca_metabric	MB-4967	-0.1533
brca_metabric	MB-4968	-0.6864
brca_metabric	MB-4969	0.2835
brca_metabric	MB-4970	-0.9274
brca_metabric	MB-4974	1.5573
brca_metabric	MB-4976	-0.4035
brca_metabric	MB-4977	-0.6493
brca_metabric	MB-4978	0.2739
brca_metabric	MB-4981	-0.2506
brca_metabric	MB-4982	-0.0164
brca_metabric	MB-4986	0.3954
brca_metabric	MB-4987	-0.8886
brca_metabric	MB-4991	-0.3427
brca_metabric	MB-4992	0.4092
brca_metabric	MB-4993	0.3582
brca_metabric	MB-4994	-0.9415
brca_metabric	MB-4996	0.0664
brca_metabric	MB-4998	0.8534
brca_metabric	MB-4999	0.3688
brca_metabric	MB-5001	-0.4539
brca_metabric	MB-5004	-0.3819
brca_metabric	MB-5008	1.4366
brca_metabric	MB-5011	0.5279
brca_metabric	MB-5013	-0.3865
brca_metabric	MB-5014	0.2636
brca_metabric	MB-5015	0.2464
brca_metabric	MB-5017	-0.3983
brca_metabric	MB-5018	0.6462
brca_metabric	MB-5019	1.0908
brca_metabric	MB-5020	-1.2918
brca_metabric	MB-5027	-0.6995
brca_metabric	MB-5033	1.0025
brca_metabric	MB-5035	-0.5664
brca_metabric	MB-5039	-0.4664
brca_metabric	MB-5040	-0.0745
brca_metabric	MB-5041	-1.2643
brca_metabric	MB-5043	-1.0074
brca_metabric	MB-5044	-0.8448
brca_metabric	MB-5045	0.7344
brca_metabric	MB-5048	-0.2659
brca_metabric	MB-5049	-0.4504
brca_metabric	MB-5050	0.8342
brca_metabric	MB-5052	1.1684
brca_metabric	MB-5053	-1.816
brca_metabric	MB-5054	0.8632
brca_metabric	MB-5057	-0.9045
brca_metabric	MB-5058	-1.2819
brca_metabric	MB-5059	-0.3709
brca_metabric	MB-5060	-0.0546
brca_metabric	MB-5061	0.1681
brca_metabric	MB-5062	0.4794
brca_metabric	MB-5063	-0.6485
brca_metabric	MB-5064	1.4737
brca_metabric	MB-5065	-0.0995
brca_metabric	MB-5066	0.5154
brca_metabric	MB-5068	-0.7111
brca_metabric	MB-5070	0.8173
brca_metabric	MB-5072	2.826
brca_metabric	MB-5073	-0.4066
brca_metabric	MB-5074	-1.0692
brca_metabric	MB-5078	0.347
brca_metabric	MB-5079	1.1966
brca_metabric	MB-5081	-0.5004
brca_metabric	MB-5084	1.6755
brca_metabric	MB-5086	-0.4704
brca_metabric	MB-5088	1.0217
brca_metabric	MB-5092	-1.4587
brca_metabric	MB-5093	-1.1638
brca_metabric	MB-5097	0.7233
brca_metabric	MB-5098	-0.8742
brca_metabric	MB-5100	-1.242
brca_metabric	MB-5101	0.4454
brca_metabric	MB-5102	-0.6882
brca_metabric	MB-5105	0.1065
brca_metabric	MB-5107	0.6984
brca_metabric	MB-5110	3.1713
brca_metabric	MB-5113	-0.052
brca_metabric	MB-5114	0.0384
brca_metabric	MB-5115	2.1024
brca_metabric	MB-5116	-0.82
brca_metabric	MB-5117	-1.0701
brca_metabric	MB-5118	0.8518
brca_metabric	MB-5119	1.8294
brca_metabric	MB-5120	0.4716
brca_metabric	MB-5121	-0.1682
brca_metabric	MB-5122	-0.3598
brca_metabric	MB-5123	0.217
brca_metabric	MB-5124	0.0757
brca_metabric	MB-5126	0.8662
brca_metabric	MB-5127	1.2794
brca_metabric	MB-5130	-0.8854
brca_metabric	MB-5134	-0.7166
brca_metabric	MB-5135	-1.2716
brca_metabric	MB-5138	0.6749
brca_metabric	MB-5139	-1.3285
brca_metabric	MB-5143	-0.8559
brca_metabric	MB-5144	-0.1837
brca_metabric	MB-5145	-0.7082
brca_metabric	MB-5147	-2.2515
brca_metabric	MB-5148	1.7355
brca_metabric	MB-5150	0.7259
brca_metabric	MB-5152	0.8058
brca_metabric	MB-5154	0.6808
brca_metabric	MB-5155	-0.2457
brca_metabric	MB-5157	1.9979
brca_metabric	MB-5160	-1.0542
brca_metabric	MB-5161	0.9455
brca_metabric	MB-5162	0.8845
brca_metabric	MB-5163	-0.9765
brca_metabric	MB-5164	1.8739
brca_metabric	MB-5166	3.9388
brca_metabric	MB-5167	0.23
brca_metabric	MB-5169	-0.7117
brca_metabric	MB-5171	0.1772
brca_metabric	MB-5172	-0.1827
brca_metabric	MB-5173	0.6832
brca_metabric	MB-5174	-0.5852
brca_metabric	MB-5175	0.7849
brca_metabric	MB-5176	-1.3236
brca_metabric	MB-5177	-0.7976
brca_metabric	MB-5178	0.0796
brca_metabric	MB-5179	0.5591
brca_metabric	MB-5182	-0.8784
brca_metabric	MB-5183	0.3626
brca_metabric	MB-5184	0.9631
brca_metabric	MB-5185	0.156
brca_metabric	MB-5186	-0.9308
brca_metabric	MB-5188	1.848
brca_metabric	MB-5189	-0.5322
brca_metabric	MB-5190	0.3619
brca_metabric	MB-5191	-0.8442
brca_metabric	MB-5193	0.5142
brca_metabric	MB-5195	1.6271
brca_metabric	MB-5196	0.4524
brca_metabric	MB-5197	0.3026
brca_metabric	MB-5199	0.1811
brca_metabric	MB-5200	-1.8645
brca_metabric	MB-5201	-1.0841
brca_metabric	MB-5204	-0.2582
brca_metabric	MB-5205	-0.0411
brca_metabric	MB-5206	0.4666
brca_metabric	MB-5208	-1.4694
brca_metabric	MB-5209	0.6196
brca_metabric	MB-5211	-0.3544
brca_metabric	MB-5212	-1.8445
brca_metabric	MB-5213	1.1924
brca_metabric	MB-5214	0.2129
brca_metabric	MB-5215	0.4186
brca_metabric	MB-5218	-0.7803
brca_metabric	MB-5221	0.0033
brca_metabric	MB-5222	-0.7182
brca_metabric	MB-5223	-0.4261
brca_metabric	MB-5224	-0.2146
brca_metabric	MB-5225	-0.2099
brca_metabric	MB-5226	-0.0689
brca_metabric	MB-5227	0.1047
brca_metabric	MB-5228	-0.5586
brca_metabric	MB-5229	0.1591
brca_metabric	MB-5230	-1.5066
brca_metabric	MB-5231	0.3525
brca_metabric	MB-5232	2.1155
brca_metabric	MB-5233	-0.157
brca_metabric	MB-5235	0.3709
brca_metabric	MB-5236	2.5664
brca_metabric	MB-5238	-0.4034
brca_metabric	MB-5239	-0.9884
brca_metabric	MB-5240	-0.1462
brca_metabric	MB-5243	-0.1871
brca_metabric	MB-5244	0.109
brca_metabric	MB-5251	1.9183
brca_metabric	MB-5253	1.8835
brca_metabric	MB-5256	-0.6328
brca_metabric	MB-5258	3.4847
brca_metabric	MB-5259	-0.707
brca_metabric	MB-5260	0.4706
brca_metabric	MB-5261	-0.4387
brca_metabric	MB-5264	0.2018
brca_metabric	MB-5266	0.526
brca_metabric	MB-5267	0.3962
brca_metabric	MB-5268	-1.4085
brca_metabric	MB-5270	0.236
brca_metabric	MB-5271	-0.0506
brca_metabric	MB-5272	1.0483
brca_metabric	MB-5273	0.3081
brca_metabric	MB-5275	0.7548
brca_metabric	MB-5277	-0.1066
brca_metabric	MB-5278	1.9487
brca_metabric	MB-5279	0.4813
brca_metabric	MB-5280	0.4526
brca_metabric	MB-5281	0.2103
brca_metabric	MB-5284	-0.6877
brca_metabric	MB-5287	-1.1941
brca_metabric	MB-5288	-0.5354
brca_metabric	MB-5290	-0.0574
brca_metabric	MB-5291	-0.2541
brca_metabric	MB-5292	-0.1376
brca_metabric	MB-5293	-1.339
brca_metabric	MB-5294	0.5473
brca_metabric	MB-5295	0.6199
brca_metabric	MB-5296	1.3975
brca_metabric	MB-5298	3.2883
brca_metabric	MB-5299	-0.4913
brca_metabric	MB-5300	-0.2693
brca_metabric	MB-5305	0.4078
brca_metabric	MB-5306	-1.0194
brca_metabric	MB-5308	-0.9889
brca_metabric	MB-5310	-0.223
brca_metabric	MB-5311	-0.5119
brca_metabric	MB-5312	0.4884
brca_metabric	MB-5313	1.7917
brca_metabric	MB-5315	2.9056
brca_metabric	MB-5317	-1.2294
brca_metabric	MB-5318	1.3182
brca_metabric	MB-5322	-0.9015
brca_metabric	MB-5323	-0.7091
brca_metabric	MB-5324	-0.3101
brca_metabric	MB-5326	-0.2344
brca_metabric	MB-5327	0.4215
brca_metabric	MB-5328	0.0834
brca_metabric	MB-5329	2.2869
brca_metabric	MB-5330	-0.5102
brca_metabric	MB-5331	-0.8501
brca_metabric	MB-5332	0.1517
brca_metabric	MB-5334	1.3613
brca_metabric	MB-5335	0.1255
brca_metabric	MB-5338	0.536
brca_metabric	MB-5339	-0.6371
brca_metabric	MB-5341	-0.351
brca_metabric	MB-5345	-0.6913
brca_metabric	MB-5346	-1.9418
brca_metabric	MB-5347	1.191
brca_metabric	MB-5348	-1.0828
brca_metabric	MB-5350	-1.1868
brca_metabric	MB-5351	1.243
brca_metabric	MB-5358	0.7728
brca_metabric	MB-5360	-0.9113
brca_metabric	MB-5361	1.3465
brca_metabric	MB-5364	-1.2127
brca_metabric	MB-5365	-0.8664
brca_metabric	MB-5366	-0.337
brca_metabric	MB-5368	-1.5322
brca_metabric	MB-5369	-0.7006
brca_metabric	MB-5370	0.9817
brca_metabric	MB-5373	0.8686
brca_metabric	MB-5377	-0.8581
brca_metabric	MB-5378	0.9254
brca_metabric	MB-5381	0.8702
brca_metabric	MB-5382	-0.2763
brca_metabric	MB-5383	-0.7525
brca_metabric	MB-5384	0.0707
brca_metabric	MB-5386	-1.3109
brca_metabric	MB-5388	-0.5066
brca_metabric	MB-5389	1.4925
brca_metabric	MB-5390	-1.3848
brca_metabric	MB-5392	1.6034
brca_metabric	MB-5393	-0.8366
brca_metabric	MB-5395	1.7403
brca_metabric	MB-5396	-0.4799
brca_metabric	MB-5397	-0.6057
brca_metabric	MB-5398	0.2611
brca_metabric	MB-5399	-1.2458
brca_metabric	MB-5401	0.8642
brca_metabric	MB-5402	-1.2342
brca_metabric	MB-5403	0.9029
brca_metabric	MB-5404	1.0684
brca_metabric	MB-5405	0.8991
brca_metabric	MB-5406	0.0367
brca_metabric	MB-5407	0.6515
brca_metabric	MB-5408	0.3403
brca_metabric	MB-5409	0.0936
brca_metabric	MB-5410	1.6315
brca_metabric	MB-5411	3.0402
brca_metabric	MB-5412	-1.1675
brca_metabric	MB-5414	0.1553
brca_metabric	MB-5417	-0.5005
brca_metabric	MB-5418	-0.1219
brca_metabric	MB-5420	-0.5379
brca_metabric	MB-5421	-0.1216
brca_metabric	MB-5422	0.8207
brca_metabric	MB-5424	-1.0088
brca_metabric	MB-5425	-0.2112
brca_metabric	MB-5426	0.185
brca_metabric	MB-5427	0.5501
brca_metabric	MB-5428	-0.4557
brca_metabric	MB-5429	-0.5552
brca_metabric	MB-5431	-0.8008
brca_metabric	MB-5432	0.639
brca_metabric	MB-5433	0.1428
brca_metabric	MB-5434	-0.4108
brca_metabric	MB-5435	0.5391
brca_metabric	MB-5440	1.005
brca_metabric	MB-5441	1.1011
brca_metabric	MB-5442	-0.2714
brca_metabric	MB-5444	0.2783
brca_metabric	MB-5446	3.2598
brca_metabric	MB-5447	-2.6022
brca_metabric	MB-5450	0.5637
brca_metabric	MB-5451	0.6354
brca_metabric	MB-5452	0.3968
brca_metabric	MB-5453	0.0572
brca_metabric	MB-5454	0.5604
brca_metabric	MB-5455	-0.2463
brca_metabric	MB-5457	-0.5753
brca_metabric	MB-5458	-0.4671
brca_metabric	MB-5459	0.1063
brca_metabric	MB-5463	-1.7256
brca_metabric	MB-5464	0.4572
brca_metabric	MB-5465	-0.7342
brca_metabric	MB-5468	1.4367
brca_metabric	MB-5470	0.6853
brca_metabric	MB-5471	1.4955
brca_metabric	MB-5472	0.2017
brca_metabric	MB-5473	1.276
brca_metabric	MB-5474	0.9277
brca_metabric	MB-5475	-0.2253
brca_metabric	MB-5477	0.3244
brca_metabric	MB-5478	0.6813
brca_metabric	MB-5481	-0.0898
brca_metabric	MB-5482	-0.3976
brca_metabric	MB-5483	0.6733
brca_metabric	MB-5484	-1.4517
brca_metabric	MB-5485	-1.0827
brca_metabric	MB-5486	1.179
brca_metabric	MB-5489	-0.5319
brca_metabric	MB-5490	0.5091
brca_metabric	MB-5491	-1.1262
brca_metabric	MB-5492	-0.2151
brca_metabric	MB-5493	0.8121
brca_metabric	MB-5495	0.9536
brca_metabric	MB-5497	0.1682
brca_metabric	MB-5498	-0.4851
brca_metabric	MB-5499	0.1642
brca_metabric	MB-5502	-0.0482
brca_metabric	MB-5505	0.0429
brca_metabric	MB-5510	-0.1231
brca_metabric	MB-5511	-0.251
brca_metabric	MB-5513	1.1651
brca_metabric	MB-5514	-1.6645
brca_metabric	MB-5518	-0.5777
brca_metabric	MB-5519	-0.2466
brca_metabric	MB-5520	1.4087
brca_metabric	MB-5521	1.881
brca_metabric	MB-5525	0.553
brca_metabric	MB-5526	1.3189
brca_metabric	MB-5527	0.4934
brca_metabric	MB-5529	2.5949
brca_metabric	MB-5530	-0.5011
brca_metabric	MB-5531	1.9881
brca_metabric	MB-5532	-0.1685
brca_metabric	MB-5533	0.0964
brca_metabric	MB-5534	0.5241
brca_metabric	MB-5535	0.8484
brca_metabric	MB-5540	-0.5165
brca_metabric	MB-5541	0.7403
brca_metabric	MB-5543	0.8789
brca_metabric	MB-5547	1.8437
brca_metabric	MB-5548	0.1857
brca_metabric	MB-5549	0.8337
brca_metabric	MB-5550	-0.0412
brca_metabric	MB-5551	0.0767
brca_metabric	MB-5552	-0.3735
brca_metabric	MB-5553	1.1627
brca_metabric	MB-5554	0.4188
brca_metabric	MB-5556	0.977
brca_metabric	MB-5558	-0.079
brca_metabric	MB-5559	2.3484
brca_metabric	MB-5560	0.8458
brca_metabric	MB-5562	0.4313
brca_metabric	MB-5563	-0.7954
brca_metabric	MB-5565	-1.4496
brca_metabric	MB-5566	0.5354
brca_metabric	MB-5567	-0.0742
brca_metabric	MB-5571	-0.179
brca_metabric	MB-5572	0.123
brca_metabric	MB-5575	-0.269
brca_metabric	MB-5576	0.2132
brca_metabric	MB-5577	1.9415
brca_metabric	MB-5579	0.2774
brca_metabric	MB-5580	-0.1582
brca_metabric	MB-5582	0.2688
brca_metabric	MB-5583	-0.8879
brca_metabric	MB-5584	-1.5667
brca_metabric	MB-5588	0.5849
brca_metabric	MB-5589	0.2919
brca_metabric	MB-5590	0.5935
brca_metabric	MB-5591	0.3292
brca_metabric	MB-5592	1.0243
brca_metabric	MB-5593	0.822
brca_metabric	MB-5596	0.4847
brca_metabric	MB-5597	-1.2848
brca_metabric	MB-5599	-1.2662
brca_metabric	MB-5601	-1.5512
brca_metabric	MB-5602	0.2904
brca_metabric	MB-5603	-0.1143
brca_metabric	MB-5604	-0.7328
brca_metabric	MB-5605	0.4037
brca_metabric	MB-5613	-1.2687
brca_metabric	MB-5614	-0.3864
brca_metabric	MB-5616	1.0067
brca_metabric	MB-5617	0.868
brca_metabric	MB-5620	-1.2439
brca_metabric	MB-5622	-0.6142
brca_metabric	MB-5623	0.5101
brca_metabric	MB-5624	0.4405
brca_metabric	MB-5626	-0.0246
brca_metabric	MB-5628	0.2923
brca_metabric	MB-5629	-0.7684
brca_metabric	MB-5632	-1.2481
brca_metabric	MB-5633	-1.4846
brca_metabric	MB-5634	0.6703
brca_metabric	MB-5635	-0.9175
brca_metabric	MB-5636	-1.7489
brca_metabric	MB-5638	-0.0219
brca_metabric	MB-5640	1.151
brca_metabric	MB-5641	-0.0822
brca_metabric	MB-5642	0.0652
brca_metabric	MB-5645	0.5585
brca_metabric	MB-5646	-1.3499
brca_metabric	MB-5647	-0.9589
brca_metabric	MB-5651	0.2002
brca_metabric	MB-5652	0.5715
brca_metabric	MB-5653	1.0485
brca_metabric	MB-5654	0.3868
brca_metabric	MB-5655	-0.4764
brca_metabric	MB-5656	-1.0231
